cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Derrick Henry,RB,BAL,7200,17.066571007546642,22.284515488235392,,1,Bucky Irving,TB,6100,11.77465482849463,5.652364101767774,,-1100,-2.1999999999999997,-5.291916179052013,-31.007495159466934,16.63215138646762,False,11.47493785039346,48900,50000
Derrick Henry,RB,BAL,7200,17.066571007546642,22.284515488235392,,2,Rhamondre Stevenson,NE,5700,10.679471321707036,4.072817233640464,,-1500,-3.0,-6.3870996858396065,-37.42462198771683,18.21169825459493,False,11.396039025269152,48500,50000
Derrick Henry,RB,BAL,7200,17.066571007546642,22.284515488235392,,3,David Montgomery,HOU,6500,10.833762326262102,10.839960844783418,,-700,-1.4000000000000001,-6.23280868128454,-36.52056806565574,11.444554643451974,False,7.264938275078931,49300,50000
Chargers,DST,LAC,3200,8.6284387755,7.452709430479043,,1,Falcons,ATL,2900,6.224672078999999,0.3873814437151433,,-300,-0.6,-2.4037666965,-27.85865159436919,7.0653279867639,False,5.097022878931886,49700,50000
Chargers,DST,LAC,3200,8.6284387755,7.452709430479043,,2,Cardinals,ARI,2500,6.253889494500001,0.5377310715754374,,-700,-1.4000000000000001,-2.3745492809999984,-27.5200339572717,6.914978358903606,False,5.0119739663953435,49300,50000
Chargers,DST,LAC,3200,8.6284387755,7.452709430479043,,3,Steelers,PIT,2800,5.879137266000001,0.1849198838093584,,-400,-0.8,-2.7493015094999986,-31.86325569472077,7.267789546669685,False,4.952035180060136,49600,50000
David Montgomery,RB,HOU,6500,10.833762326262102,10.839960844783418,,1,Breece Hall,NYJ,6200,9.212369773890003,2.8013250314223805,,-300,-0.6,-1.6213925523720985,-14.96610783533329,8.038635813361036,False,6.835564909043703,49700,50000
David Montgomery,RB,HOU,6500,10.833762326262102,10.839960844783418,,2,Rhamondre Stevenson,NE,5700,10.679471321707036,4.072817233640464,,-800,-1.6,-0.15429100455506628,-1.4241682612978297,6.767143611142954,False,6.670768099636612,49200,50000
David Montgomery,RB,HOU,6500,10.833762326262102,10.839960844783418,,3,Jaylen Warren,PIT,5400,6.992739040529095,0.9830352828480828,,-1100,-2.1999999999999997,-3.841023285733007,-35.45419559760869,9.856925561935334,False,6.362231893296092,48900,50000
Justin Jefferson,WR,MIN,7800,11.509861900637642,5.764469341662895,,1,DK Metcalf,PIT,5200,7.499857105129924,1.621975116542978,,-2600,-5.2,-4.010004795507718,-34.839729877954184,4.1424942251199175,False,2.699260426878287,47400,50000
Justin Jefferson,WR,MIN,7800,11.509861900637642,5.764469341662895,,2,DeVonta Smith,PHI,6800,7.914733446853443,2.0273182653290704,,-1000,-2.0,-3.5951284537841985,-31.23520060292843,3.737151076333825,False,2.5698444408064556,49000,50000
Christian McCaffrey,RB,SF,8000,15.254432629840023,16.41055456043348,,1,Ashton Jeanty,LV,6800,9.867132271289266,2.432574933180798,,-1200,-2.4,-5.387300358550757,-35.31629454387157,13.97797962725268,False,9.041475170809761,48800,50000
Christian McCaffrey,RB,SF,8000,15.254432629840023,16.41055456043348,,2,Saquon Barkley,PHI,7000,9.898369431813553,2.75277642999312,,-1000,-2.0,-5.356063198026471,-35.111520224942254,13.65777813044036,False,8.862324599893052,49000,50000
Christian McCaffrey,RB,SF,8000,15.254432629840023,16.41055456043348,,3,Rhamondre Stevenson,NE,5700,10.679471321707036,4.072817233640464,,-2300,-4.6,-4.574961308132988,-29.991028962844922,12.337737326793015,False,8.637522951754793,47700,50000
Matthew Golden,WR,GB,4700,9.939759237028804,4.476962788157685,,1,Kendrick Bourne,ARI,3900,6.427902552822777,1.2875845398124253,,-800,-1.6,-3.511856684206027,-35.33140592704932,3.18937824834526,False,2.062526072873381,49200,50000
Christian Watson,WR,GB,6200,9.714563633660651,4.995891399227049,,1,DK Metcalf,PIT,5200,7.499857105129924,1.621975116542978,,-1000,-2.0,-2.2147065285307272,-22.79779732830037,3.373916282684071,False,2.6047376865312306,49000,50000
Christian Watson,WR,GB,6200,9.714563633660651,4.995891399227049,,2,Michael Wilson,ARI,5400,6.334781671162273,1.1668564958251846,,-800,-1.6,-3.3797819624983783,-34.79087779905566,3.8290349034018645,False,2.496880049276133,49200,50000
Christian Watson,WR,GB,6200,9.714563633660651,4.995891399227049,,3,Kendrick Bourne,ARI,3900,6.427902552822777,1.2875845398124253,,-2300,-4.6,-3.286661080837874,-33.83230791190351,3.708306859414624,False,2.453701064419229,47700,50000
Mark Andrews,TE,BAL,4400,8.432909941041995,6.110229060565949,,1,Michael Mayer,LV,3600,6.116484841985641,1.552173780426949,,-800,-1.6,-2.316425099056354,-27.468870357343455,4.5580552801389995,False,3.30600898442157,49200,50000
Mark Andrews,TE,BAL,4400,8.432909941041995,6.110229060565949,,2,Mike Gesicki,CIN,3600,7.837395449851423,2.8713734340789507,,-800,-1.6,-0.5955144911905723,-7.061791188973481,3.2388556264869983,False,3.0101344052321677,49200,50000
Mark Andrews,TE,BAL,4400,8.432909941041995,6.110229060565949,,3,Noah Fant,NO,3400,5.577785868797298,2.058871739728096,,-1000,-2.0,-2.8551240722446973,-33.85692592718368,4.0513573208378535,False,2.679692273676248,49000,50000
Mike Evans,WR,SF,6600,8.970614533438724,6.39353535041919,,1,DK Metcalf,PIT,5200,7.499857105129924,1.621975116542978,,-1400,-2.8000000000000003,-1.4707574283087999,-16.39528064466963,4.771560233876212,False,3.989249542402752,48600,50000
Mike Evans,WR,SF,6600,8.970614533438724,6.39353535041919,,2,Michael Wilson,ARI,5400,6.334781671162273,1.1668564958251846,,-1200,-2.4,-2.635832862276451,-29.382968719156988,5.226678854594005,False,3.6909254416978556,48800,50000
Mike Evans,WR,SF,6600,8.970614533438724,6.39353535041919,,3,Kendrick Bourne,ARI,3900,6.427902552822777,1.2875845398124253,,-2700,-5.4,-2.5427119806159464,-28.344902917606955,5.105950810606764,False,3.6586740103195114,47300,50000
Lamar Jackson,QB,BAL,7300,16.362012413636794,8.017481392624628,,1,Bryce Young,CAR,5400,15.116137408294154,2.5188653747383656,,-1900,-3.8,-1.24587500534264,-7.614436255434417,5.498616017886262,False,5.079927406273207,48100,50000
Lamar Jackson,QB,BAL,7300,16.362012413636794,8.017481392624628,,2,Jalen Hurts,PHI,6700,11.561887991802305,1.39909481623639,,-600,-1.2,-4.800124421834489,-29.337005134123125,6.618386576388238,False,4.676750166677104,49400,50000
Lamar Jackson,QB,BAL,7300,16.362012413636794,8.017481392624628,,3,Trevor Lawrence,JAX,5800,13.021653562673029,2.488416480839071,,-1500,-3.0,-3.3403588509637654,-20.41533013493969,5.529064911785557,False,4.400288056669424,48500,50000
Pat Bryant,WR,DEN,4200,6.442725692640983,4.057888606156362,,1,Denzel Boston,CLE,4200,5.029779024162998,0.8760849738721054,,0,0.0,-1.4129466684779848,-21.9308835403606,3.1818036322842564,False,2.4840059832050327,50000,50000
Pat Bryant,WR,DEN,4200,6.442725692640983,4.057888606156362,,2,Roman Wilson,PIT,3200,4.34088076884837,0.7726873237058361,,-1000,-2.0,-2.101844923792613,-32.623535814870785,3.2852012824505255,False,2.213452465479684,49000,50000
Pat Bryant,WR,DEN,4200,6.442725692640983,4.057888606156362,,3,Jerry Jeudy,CLE,3900,4.225500691157839,0.7026612084307019,,-300,-0.6,-2.2172250014831443,-34.414393957757746,3.3552273977256597,False,2.2005462228937276,49700,50000
Panthers,DST,CAR,2700,10.013115114,6.092382295030281,,1,Cardinals,ARI,2500,6.253889494500001,0.5377310715754374,,-200,-0.4,-3.7592256194999987,-37.54301809877304,5.554651223454844,False,3.4692675093094736,49800,50000
Panthers,DST,CAR,2700,10.013115114,6.092382295030281,,2,Raiders,LV,2600,6.0090197265,0.4081837916018109,,-100,-0.2,-4.0040953875,-39.98850849024605,5.68419850342847,False,3.4111723022825378,49900,50000
Panthers,DST,CAR,2700,10.013115114,6.092382295030281,,3,Bengals,CIN,2700,6.413562261000001,1.0104265010777536,,0,0.0,-3.5995528529999987,-35.94838181743487,5.0819557939525275,False,3.255074921349219,50000,50000
Brock Purdy,QB,SF,6200,17.156366649465227,7.498750782560107,,1,Bryce Young,CAR,5400,15.116137408294154,2.5188653747383656,,-800,-1.6,-2.0402292411710725,-11.891965722443148,4.979885407821741,False,4.387679142106632,49200,50000
