player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct
00-0033893,Dalvin Cook,RB,MIN,9500,5559,24.6878,24.6878,1.1717193894042237,1.2830319888734354,37.11443696034556,JAX,30.75,51.0,12.2612,statline_mc+recal_10_4b,6.835252643778942,79.50681616933005,0.0,0.0,0.0,23.376,173.7886382267708,1.67475,3.867,3.0395,39.94073137668477,0.17075,89.0079365079365,23.13850450999632
00-0029604,Kirk Cousins,QB,MIN,6400,1415,21.9627,21.9627,1.2099881308106206,1.2830319888734354,34.096086651458435,JAX,30.75,51.0,8.5828,statline_mc+recal_10_4b,14.605922591612885,56.31442482273891,33.954,447.8148975596742,3.412,1.43175,9.477407490714691,0.07775,0.0,0.0,0.0,0.0,79.0079365079365,9.823683443115607
00-0029263,Russell Wilson,QB,SEA,7700,1412,26.2288,26.2288,0.8596599430858454,1.241307371349096,27.9887984720654,NYG,29.75,48.5,8.4912,statline_mc+recal_10_4b,10.767225958049876,48.41227761216844,33.22625,285.3987054034976,2.53825,8.225,47.066002559254926,0.2655,0.0,0.0,0.0,0.0,77.18667328042328,8.700483506489524
00-0023459,Aaron Rodgers,QB,GB,6800,1252,23.0903,23.0903,0.9406126719831156,1.2100139082058414,26.28033440491313,PHI,29.0,50.0,8.3393,statline_mc+recal_10_4b,10.302776810531698,45.11938924030519,33.556,305.5569758636596,2.91275,2.41275,11.955553703667505,0.1035,0.0,0.0,0.0,0.0,72.55869708994709,6.390719459631339
00-0036322,Justin Jefferson,WR,MIN,6900,5835,17.423,17.423,1.0963945713755463,1.2830319888734354,24.509099098319293,JAX,30.75,51.0,10.858,statline_mc+recal_10_4b,5.208102524644163,52.502563487074674,0.0,0.0,0.0,0.0,0.0,0.0,8.488,5.74075,132.60349098319293,0.727,84.74867724867725,17.166104951403234
00-0036355,Justin Herbert,QB,LAC,6900,1552,25.937,25.937,0.8962837981864645,1.0326842837273993,24.006744302212145,NE,24.75,47.0,8.2626,statline_mc+recal_10_4b,9.350642034039954,41.43199498161649,45.59925,315.5623823012323,2.287,3.0275,12.247490101628529,0.12725,0.0,0.0,0.0,0.0,62.46279761904762,3.260194606415702
00-0031280,Derek Carr,QB,LV,5800,1441,17.4855,17.4855,1.178167404247788,1.1578581363004172,23.852817398925072,NYJ,27.75,48.0,8.2392,statline_mc+recal_10_4b,9.167178289785884,40.48483756279676,31.056,320.0439684037405,2.18975,2.03975,10.9255866277545,0.0745,0.0,0.0,0.0,0.0,64.11458333333334,3.639717018424571
00-0032764,Derrick Henry,RB,TEN,9200,5445,21.1148,21.1148,0.911380670972306,1.2100139082058414,23.284994991150715,CLE,29.0,54.0,10.8861,statline_mc+recal_10_4b,3.300148410794906,51.284106036872245,0.0,0.0,0.0,24.06375,125.5181230061216,1.0705,2.36675,1.55725,13.136826905385504,0.05525,83.53994708994709,16.07018133722505
00-0031381,Davante Adams,WR,GB,9000,5263,19.7731,19.7731,0.9709512285244702,1.2100139082058414,23.23068323290357,PHI,29.0,50.0,10.3276,statline_mc+recal_10_4b,5.982270259275402,47.47978400890711,0.0,0.0,0.0,0.0,0.0,0.0,9.99025,7.0675,100.60933232903568,0.868,81.46031746031747,13.786816525322132
00-0033106,Jared Goff,QB,LA,5800,1490,21.226,21.226,1.017162533054082,1.0744089012517386,23.1967671334958,ARI,25.75,49.0,8.2048,statline_mc+recal_10_4b,8.898124003522751,39.25329761186143,41.2445,336.585599207646,1.81925,3.4045,10.873431651899551,0.17225,0.0,0.0,0.0,0.0,60.16203703703704,2.7965956831468195
00-0030431,Robert Woods,WR,LA,5900,5217,19.5419,19.5419,1.0746148413765997,1.0744089012517386,22.56265345346273,ARI,25.75,49.0,10.3083,statline_mc+recal_10_4b,5.978999785729556,46.53730639518994,0.0,0.0,0.0,1.68925,12.096559381347705,0.079,10.45675,6.97075,93.41247515327954,0.6105,76.73148148148148,10.05889260287846
00-0030279,Keenan Allen,WR,LAC,8100,5198,22.9176,22.9176,0.9509494356682948,1.0326842837273993,22.505748370523985,NE,24.75,47.0,9.918,statline_mc+recal_10_4b,6.788419657909885,43.72177112027782,0.0,0.0,0.0,0.0,0.0,0.0,12.87725,8.6185,91.43748370523988,0.6565,77.1468253968254,10.341311243232424
00-0022942,Philip Rivers,QB,IND,5900,1231,19.1092,19.1092,1.0502841069292324,1.116133518776078,22.400923507648663,HOU,26.75,50.0,8.189,statline_mc+recal_10_4b,8.23335699227916,38.42133532491665,39.277,346.84744525550684,1.90525,0.382,1.4127569742838806,0.0185,0.0,0.0,0.0,0.0,61.7311507936508,3.104989810662912
00-0033869,Mitchell Trubisky,QB,CHI,5400,1519,20.7962,20.7962,1.0936123289471775,0.980528511821975,22.30015719592293,DET,23.5,44.0,8.2315,statline_mc+recal_10_4b,7.998070319310422,39.29065968865882,42.48875,287.92151625399856,2.5455,0.83675,4.495465457629912,0.03475,0.0,0.0,0.0,0.0,59.62797619047619,2.698777232499014
00-0035640,D.K. Metcalf,WR,SEA,8200,5725,17.3464,17.3464,0.9856192099523322,1.241307371349096,21.222555043479822,NYG,29.75,48.5,10.3803,statline_mc+recal_10_4b,4.725525053262326,45.78011057402277,0.0,0.0,0.0,0.0,0.0,0.0,8.61325,5.45125,106.0405504347982,0.70975,82.68783068783068,14.96249933538896
00-0029701,Ryan Tannehill,QB,TEN,6200,1410,16.6129,16.6129,1.0435797400119058,1.2100139082058414,20.97788081507517,CLE,29.0,54.0,8.1469,statline_mc+recal_10_4b,7.940623710600375,36.58504265986579,26.16725,257.4408417784708,2.026,2.607,14.922471439363376,0.133,0.0,0.0,0.0,0.0,60.52744708994709,2.86555921674278
00-0034367,Nyheim Hines,RB,IND,5300,5623,13.302,13.302,1.3305767483274482,1.116133518776078,19.75475399878964,HOU,26.75,50.0,9.7734,statline_mc+recal_10_4b,4.789781604931387,41.27342615960824,0.0,0.0,0.0,7.593,42.63997995316532,0.31925,6.222,4.83075,58.08756003473107,0.36975,74.0936507936508,8.560960377333604
00-0036212,Tua Tagovailoa,QB,MIA,5900,1551,17.0305,17.0305,1.0130598607613897,1.116133518776078,19.25660982898131,CIN,26.75,43.0,8.0837,statline_mc+recal_10_4b,7.289333091245525,34.12394062931984,33.30725,242.1238714472179,1.9655,2.65775,11.139049710925963,0.09775,0.0,0.0,0.0,0.0,51.8874007936508,1.6108474931968826
00-0031547,DeVante Parker,WR,MIA,6400,5380,15.9801,15.9801,1.0439454256637972,1.116133518776078,18.61970701604069,CIN,26.75,43.0,9.6394,statline_mc+recal_10_4b,4.659305305003724,39.176521963884646,0.0,0.0,0.0,0.0,0.0,0.0,9.41725,6.0375,86.81207016040689,0.525,77.80291005291005,10.80366740261714
00-0035831,James Robinson,RB,JAX,7300,5849,21.3096,21.3096,1.027303608564929,0.8449235048678722,18.496550190003813,MIN,20.25,51.0,9.2779,statline_mc+recal_10_4b,4.160963633844122,38.95424310959696,0.0,0.0,0.0,21.21275,82.5692185318247,0.544,4.2015,3.17275,22.54378336821341,0.12525,68.20978835978838,5.783186809573225
00-0031428,Allen Robinson,WR,CHI,6700,5258,17.0303,17.0303,1.0845416570904054,0.980528511821975,18.11040822815798,DET,23.5,44.0,9.4748,statline_mc+recal_10_4b,4.951999570082129,38.10105940977982,0.0,0.0,0.0,0.0,0.0,0.0,9.91875,6.34675,81.15158228157979,0.491,70.83862433862434,6.791011751067591
00-0033537,Deshaun Watson,QB,HOU,7500,1518,22.4606,22.4606,0.8126293094866898,0.9700973574408902,17.70636266162928,IND,23.25,50.0,8.0047,statline_mc+recal_10_4b,6.281270567144549,31.384398257400907,31.15125,211.471839846858,1.51575,7.01425,24.45489067754964,0.1945,0.0,0.0,0.0,0.0,45.36044973544973,1.0425090578552856
00-0034855,Baker Mayfield,QB,CLE,5300,1528,14.7738,14.7738,1.13814133309957,1.0431154381084842,17.539614556027715,TEN,25.0,54.0,8.0097,statline_mc+recal_10_4b,6.104662819206872,31.655194434409424,24.86625,212.7555011774132,1.5845,4.9695,19.463945089311856,0.16675,0.0,0.0,0.0,0.0,52.55952380952381,1.6846682073798125
