cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Jonathan Taylor,RB,IND,7600,18.20599487399491,21.964263937832545,,3,Cam Skattebo,NYG,6200,12.328437428290922,2.3294500712909225,,-1400,-2.8000000000000003,-5.877557445703989,-32.28363781481328,19.634813866541624,False,13.295981672254591,48600,50000
James Cook III,RB,BUF,6900,16.532263618090322,21.225535963127395,,1,Omarion Hampton,LAC,6800,14.99194133912,4.757127212825096,,-100,-0.2,-1.5403222789703221,-9.317068216144548,16.4684087503023,False,14.934035872923115,49900,50000
James Cook III,RB,BUF,6900,16.532263618090322,21.225535963127395,,2,David Montgomery,HOU,6000,12.340779385272276,1.3374864351273803,,-900,-1.7999999999999998,-4.191484232818047,-25.35335952562202,19.888049528000014,False,14.845760828532397,49100,50000
James Cook III,RB,BUF,6900,16.532263618090322,21.225535963127395,,3,Cam Skattebo,NYG,6200,12.328437428290922,2.3294500712909225,,-700,-1.4000000000000001,-4.2038261897994005,-25.428013289114208,18.896085891836474,False,14.091186660137861,49300,50000
Garrett Wilson,WR,NYJ,6300,14.95284556005598,17.25607905498612,,1,Josh Downs,IND,5700,11.79584870701064,2.25185968270546,,-600,-1.2,-3.1569968530453405,-21.113017187034476,15.00421937228066,False,11.836375957430688,49400,50000
Garrett Wilson,WR,NYJ,6300,14.95284556005598,17.25607905498612,,2,Terry McLaurin,WAS,5100,10.612994320850618,1.6292301455916285,,-1200,-2.4,-4.3398512392053625,-29.023580975105816,15.626848909394491,False,11.09137776231894,48800,50000
Garrett Wilson,WR,NYJ,6300,14.95284556005598,17.25607905498612,,3,DK Metcalf,PIT,5400,11.316626827502391,2.6345536879983147,,-900,-1.7999999999999998,-3.636218732553589,-24.31790469545902,14.621525366987806,False,11.065876763221345,49100,50000
Dalton Kincaid,TE,BUF,5500,13.202018443777062,8.719699265226204,,1,Tyler Warren,IND,5300,10.799441202614869,2.312015904278117,,-200,-0.4,-2.4025772411621933,-18.198559950464833,6.407683360948087,False,5.241577263069989,49800,50000
Dalton Kincaid,TE,BUF,5500,13.202018443777062,8.719699265226204,,2,Harold Fannin Jr.,CLE,4000,8.43341316180953,2.927233484708961,,-1500,-3.0,-4.768605281967533,-36.120274352557615,5.792465780517243,False,3.7002112488163963,48500,50000
Dalton Kincaid,TE,BUF,5500,13.202018443777062,8.719699265226204,,3,Hunter Henry,NE,3900,8.360959651877517,5.146699755152264,,-1600,-3.2,-4.841058791899545,-36.66908066002165,3.57299951007394,False,2.2628134377427487,48400,50000
Isaiah Likely,TE,NYG,4700,11.288428789963252,11.215526193275556,,1,Pat Freiermuth,PIT,3800,7.861145563946944,1.7617769582205451,,-900,-1.7999999999999998,-3.427283226016308,-30.361029774697855,9.45374923505501,False,6.583493614974688,49100,50000
Isaiah Likely,TE,NYG,4700,11.288428789963252,11.215526193275556,,2,Harold Fannin Jr.,CLE,4000,8.43341316180953,2.927233484708961,,-700,-1.4000000000000001,-2.8550156281537227,-25.291523570509376,8.288292708566594,False,6.192057204586664,49300,50000
Isaiah Likely,TE,NYG,4700,11.288428789963252,11.215526193275556,,3,Mike Gesicki,CIN,3300,7.194373230223632,2.043585518035063,,-1400,-2.8000000000000003,-4.09405555973962,-36.26771835049107,9.171940675240492,False,5.8454870638701415,48600,50000
Bryce Young,QB,CAR,5600,17.79610750257512,10.307417731049805,,1,Sam Darnold,SEA,5400,15.635146267588627,0.7379869605569797,,-200,-0.4,-2.160961234986491,-12.142887059284158,9.569430770492826,False,8.407425599815497,49800,50000
Bryce Young,QB,CAR,5600,17.79610750257512,10.307417731049805,,2,Daniel Jones,IND,5000,13.34800686243894,0.9971651098506822,,-600,-1.2,-4.448100640136179,-24.994795291568863,9.310252621199123,False,6.9831740374024776,49400,50000
Bryce Young,QB,CAR,5600,17.79610750257512,10.307417731049805,,3,Geno Smith,NYJ,4900,13.388651425858376,1.165273667092518,,-700,-1.4000000000000001,-4.407456076716743,-24.766405103357457,9.142144063957288,False,6.877963629945079,49300,50000
Bengals,DST,CIN,2900,7.6203151785,9.390899444527468,,1,Commanders,WAS,2300,6.28965423,2.595454885552747,,-600,-1.2,-1.3306609485000003,-17.46201984209701,6.795444558974721,False,5.608822681727854,49400,50000
Bengals,DST,CIN,2900,7.6203151785,9.390899444527468,,2,Dolphins,MIA,2000,4.8321389565,0.8635533238775237,,-900,-1.7999999999999998,-2.7881762220000006,-36.58872575069567,8.527346120649945,False,5.40729883475275,49100,50000
Bengals,DST,CIN,2900,7.6203151785,9.390899444527468,,3,Chargers,LAC,2200,4.8945021795,1.3848055658611362,,-700,-1.4000000000000001,-2.7258129990000004,-35.77034460058325,8.006093878666332,False,5.142286509221184,49300,50000
Jaguars,DST,JAX,2900,7.6353740145,10.967771947881658,,1,Commanders,WAS,2300,6.28965423,2.595454885552747,,-600,-1.2,-1.3457197845,-17.62480504484002,8.37231706232891,False,6.8967125023575635,49400,50000
Jaguars,DST,JAX,2900,7.6353740145,10.967771947881658,,2,Dolphins,MIA,2000,4.8321389565,0.8635533238775237,,-900,-1.7999999999999998,-2.8032350580000003,-36.71378838386307,10.104218624004135,False,6.394577180544377,49100,50000
Jaguars,DST,JAX,2900,7.6353740145,10.967771947881658,,3,Patriots,NE,2700,5.840999127,2.7698072670097,,-200,-0.4,-1.7943748875,-23.50081193262285,8.197964680871959,False,6.271376418917395,49800,50000
Tetairoa McMillan,WR,CAR,6000,13.682899903130124,10.439496530264604,,1,Josh Downs,IND,5700,11.79584870701064,2.25185968270546,,-300,-0.6,-1.8870511961194847,-13.791310390919396,8.187636847559144,False,7.058454436230974,49700,50000
Tetairoa McMillan,WR,CAR,6000,13.682899903130124,10.439496530264604,,2,Terry McLaurin,WAS,5100,10.612994320850618,1.6292301455916285,,-900,-1.7999999999999998,-3.0699055822795067,-22.436074253362253,8.810266384672975,False,6.833588476688732,49100,50000
Tetairoa McMillan,WR,CAR,6000,13.682899903130124,10.439496530264604,,3,Wan'Dale Robinson,TEN,4500,10.388260336874062,1.535852571121161,,-1500,-3.0,-3.2946395662560626,-24.078518366580866,8.903643959143443,False,6.759778413146121,48500,50000
Adonai Mitchell,WR,NYJ,4300,9.91961007379786,8.527409952512562,,1,Rashid Shaheed,SEA,4200,7.917713517739942,0.4675327803796951,,-100,-0.2,-2.001896556057919,-20.181202095290278,8.059877172132866,False,6.433297071392566,49900,50000
Adonai Mitchell,WR,NYJ,4300,9.91961007379786,8.527409952512562,,2,Mack Hollins,NE,4200,8.624924978558413,1.342959180608433,,-100,-0.2,-1.2946850952394477,-13.05177406780627,7.184450771904129,False,6.246752489142438,49900,50000
Adonai Mitchell,WR,NYJ,4300,9.91961007379786,8.527409952512562,,3,Germie Bernard,PIT,3900,7.451699574033883,0.3233197853768997,,-400,-0.8,-2.4679104997639776,-24.879107962951448,8.204090167135663,False,6.162985717076097,49600,50000
Bills,DST,BUF,2800,8.3703106845,9.455169943185195,,1,Commanders,WAS,2300,6.28965423,2.595454885552747,,-500,-1.0,-2.0806564544999997,-24.8575773698929,6.859715057632449,False,5.15455607982727,49500,50000
Bills,DST,BUF,2800,8.3703106845,9.455169943185195,,2,Patriots,NE,2700,5.840999127,2.7698072670097,,-100,-0.2,-2.5293115575,-30.217654431677627,6.685362676175496,False,4.66520288518443,49900,50000
Bills,DST,BUF,2800,8.3703106845,9.455169943185195,,3,Browns,CLE,2500,6.838074121500002,4.89104031467977,,-300,-0.6,-1.5322365629999979,-18.305611592618273,4.564129628505426,False,3.728637786127611,49700,50000
