team,position,matchup_factor
KC,QB,1.4126262149664999
NO,QB,1.336227234122865
NE,QB,1.2159416186971155
BUF,QB,1.2081909974521092
LV,QB,1.1671227705954514
HOU,QB,1.1595734641879776
CLE,QB,1.1462866849108237
JAX,QB,1.1242427102010002
BAL,QB,1.1145795979994337
SF,QB,1.1127677644616398
DET,QB,1.094347456827404
CHI,QB,1.0916297065207132
IND,QB,1.056298952533736
NYG,QB,1.0517693686892515
PIT,QB,1.0351608945928092
MIA,QB,1.0200622817778617
PHI,QB,1.0200622817778617
CIN,QB,0.9886571671227704
WAS,QB,0.9844295555345852
GB,QB,0.9835236387656884
TB,QB,0.960875719543267
ATL,QB,0.9358120222704538
DAL,QB,0.9312824384259696
TEN,QB,0.9196061778490767
LAC,QB,0.9101443804850429
MIN,QB,0.8277059545154288
SEA,QB,0.8029442294989149
ARI,QB,0.7860337831461734
CAR,QB,0.77546475417571
LA,QB,0.7585543078229687
NYJ,QB,0.6081721241860903
DEN,QB,0.4599037463433047
ATL,RB,1.7299590707326917
DAL,RB,1.4764973770680807
LAC,RB,1.461001902346227
CAR,RB,1.323756269095521
LA,RB,1.3005130570127401
NYG,RB,1.2152879460425434
HOU,RB,1.1510924079091487
SF,RB,1.1455583097942008
JAX,RB,1.0846832305297749
LV,RB,1.065867296938952
DEN,RB,1.0625468380699834
MIN,RB,1.0072058569205051
MIA,RB,1.0016717588055573
CLE,RB,0.9883899233296823
IND,RB,0.9463307776560789
TB,RB,0.9463307776560789
ARI,RB,0.9430103187871103
CIN,RB,0.9297284833112355
GB,RB,0.9086989104744336
CHI,RB,0.9020579927364962
KC,RB,0.8932034357525798
DET,RB,0.8754943217847467
NE,RB,0.8736496224130974
BUF,RB,0.8334351761111433
BAL,RB,0.8301147172421744
PHI,RB,0.8256874387502161
NO,RB,0.8168328817662999
TEN,RB,0.8116677235256816
NYJ,RB,0.7681328183547589
PIT,RB,0.7116850175822911
SEA,RB,0.6176053496281778
WAS,RB,0.5523029918717934
LV,TE,2.1168600569847627
NYG,TE,1.702605607631003
NO,TE,1.4508816120906798
PIT,TE,1.4132221166948837
ATL,TE,1.3359210471982492
JAX,TE,1.2863690795722014
BUF,TE,1.2288887971259859
TEN,TE,1.2156749390923731
DET,TE,1.1932113804352316
DAL,TE,1.1218565470537225
NE,TE,1.1046785316100258
SEA,TE,1.0980716025932196
WAS,TE,1.0802328942478423
CLE,TE,1.0723045794276747
LAC,TE,1.0524837923772556
MIN,TE,0.95337985712516
GB,TE,0.9414873848949085
IND,TE,0.9256307552545733
HOU,TE,0.9196845191394475
SF,TE,0.9177024404344055
MIA,TE,0.81859850518231
CIN,TE,0.796795639426849
LA,TE,0.7829210884915555
NYJ,TE,0.7631003014411364
DEN,TE,0.7294049634554239
CHI,TE,0.7175124912251725
KC,TE,0.7175124912251725
PHI,TE,0.6937275467646694
ARI,TE,0.6065160837428253
TB,TE,0.5807490605772805
CAR,TE,0.44200355122434654
BAL,TE,0.2200107362596523
KC,WR,1.6158111510529607
BAL,WR,1.3761988618998413
BUF,WR,1.338475644365531
PHI,WR,1.2790965056541164
NE,WR,1.1978285863981022
IND,WR,1.1819941494083916
DET,WR,1.1393808851566707
CLE,WR,1.1358879946442344
CHI,WR,1.1163278077745922
SF,WR,1.1114377610571817
MIA,WR,1.0862889493676413
CIN,WR,1.0653316062930243
PIT,WR,1.0415799508084584
JAX,WR,1.0227183420413035
WAS,WR,1.0206226077338418
TB,WR,1.0150339829139439
CAR,WR,0.9926794836343524
LA,WR,0.9828993901995312
MIN,WR,0.9661335157398379
NYG,WR,0.9472719069726826
LV,WR,0.9381903916403488
TEN,WR,0.870894034434079
HOU,WR,0.8250207390374175
ARI,WR,0.7963790368354412
NO,WR,0.7859003652981327
ATL,WR,0.7845032090931583
NYJ,WR,0.777517428068286
DAL,WR,0.7754216937608244
GB,WR,0.737698476226514
DEN,WR,0.7223297579717949
SEA,WR,0.7083581959220503
LAC,WR,0.6447875885957125
