player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0033893,Dalvin Cook,RB,MIN,8200,5559,26.98333333333333,32.181,1.359837348975252,1.120411160058737,45.07070701757463,DET,27.25,51.5,84.53655913978494,16.477690440004334
00-0029263,Russell Wilson,QB,SEA,7600,1412,29.43428571428572,27.887,1.025080225006986,1.1923641703377386,35.031013336008854,BUF,29.0,55.0,85.18828828828829,13.15299597636808
00-0033537,Deshaun Watson,QB,HOU,7100,1518,22.071428571428573,25.3008,1.2062921057875091,1.1512481644640231,32.89389160181513,JAX,28.0,49.0,84.12342342342342,12.25162489379627
00-0036355,Justin Herbert,QB,LAC,6800,1552,24.5,26.455000000000005,1.108869657624861,1.0587371512481645,29.910623277887023,LV,25.75,52.5,70.16666666666667,4.83174710699968
00-0019596,Tom Brady,QB,TB,6900,1131,21.27,23.105200000000004,1.1693757378516632,1.1101321585903083,28.803090583840117,NO,27.0,51.0,73.63873873873874,6.090191910403326
00-0031381,Davante Adams,WR,GB,8400,5263,27.040000000000003,28.295000000000005,0.9189781637298708,1.120411160058737,28.487381831471517,SF,27.25,48.5,84.29502487562189,15.329055230669482
00-0035228,Kyler Murray,QB,ARI,7800,1537,27.94,29.9854,0.8484637427247003,1.1306901615271658,27.7853548427133,MIA,27.5,49.0,77.03873873873874,7.639607750275797
00-0034857,Josh Allen,QB,BUF,7000,1529,22.4475,15.464,1.3617697549778995,1.0690161527165931,27.59490631419596,SEA,26.0,55.0,70.5945945945946,4.971574797903066
00-0033873,Patrick Mahomes II,QB,KC,8100,1523,25.8875,25.1272,0.8373007538727302,1.26431718061674,27.002430886752563,CAR,30.75,51.5,93.75405405405404,23.28246761905084
00-0031588,Stefon Diggs,WR,BUF,7400,5424,17.6875,15.212,1.5073650740120683,1.0690161527165931,26.50708787062475,SEA,26.0,55.0,79.76865671641791,11.336098425556338
00-0033906,Alvin Kamara,RB,NO,8100,5562,27.95714285714286,24.619,0.9317847210862096,0.9867841409691628,24.17110317219531,TB,24.0,51.0,74.10430107526882,8.219616064446404
00-0030564,DeAndre Hopkins,WR,ARI,8200,5206,20.485714285714288,19.078,1.0371565876160769,1.1306901615271658,23.198238263238924,MIA,27.5,49.0,80.96169154228856,12.274547874574592
00-0026143,Matt Ryan,QB,ATL,6400,1301,18.785,18.8118,1.100904300227915,1.120411160058737,23.187177180939184,DEN,27.25,50.0,65.77747747747749,3.6059869634017434
00-0023459,Aaron Rodgers,QB,GB,6700,1252,22.53142857142857,20.9902,0.9494859197109684,1.120411160058737,23.149472396846928,SF,27.25,48.5,66.58828828828828,3.8062694541767543
00-0035640,D.K. Metcalf,WR,SEA,7800,5725,20.571428571428573,23.842,0.8629963746732989,1.1923641703377386,22.85084126967029,BUF,29.0,55.0,83.6039800995025,14.638871327639803
00-0031280,Derek Carr,QB,LV,5700,1441,18.125714285714285,17.688,1.1549768225571837,1.0998531571218797,22.747168456192465,LAC,26.75,52.5,59.190090090090095,2.324340517377152
00-0035831,James Robinson,RB,JAX,7000,5849,19.085714285714285,21.156,1.3077890210558296,0.8634361233480176,22.720316602949875,HOU,21.0,49.0,69.02795698924731,5.859712619942247
00-0032764,Derrick Henry,RB,TEN,7900,5445,20.514285714285712,22.376,0.9412072632095536,1.0895741556534508,21.992318016946147,CHI,26.5,46.5,77.50645161290323,10.3122605946933
00-0027944,Julio Jones,WR,ATL,7200,5089,18.066666666666663,19.626000000000005,1.0410878388957807,1.120411160058737,21.98323829745456,DEN,27.25,50.0,80.07860696517413,11.572777059490951
00-0032211,Tyler Lockett,WR,SEA,6800,5386,21.214285714285715,21.153,0.8629963746732989,1.1923641703377386,21.798094675958332,BUF,29.0,55.0,83.04427860696518,14.102710001704905
00-0026498,Matthew Stafford,QB,DET,6600,1340,18.048571428571428,19.0788,1.1773410952486092,0.9970631424375918,21.791602728356537,MIN,24.25,51.5,55.94144144144144,1.8717237052011653
00-0036360,Clyde Edwards-Helaire,RB,KC,6100,5818,14.325,11.928,1.2788483559627024,1.26431718061674,21.223843370415175,CAR,30.75,51.5,84.05483870967741,15.956921359118198
00-0033280,Christian McCaffrey,RB,CAR,8500,5536,26.65,26.34166666666667,0.9176509079011942,0.8531571218795888,20.743598713060976,KC,20.75,51.5,66.17741935483872,4.845569193916721
00-0029000,Cole Beasley,WR,BUF,5400,5163,12.8,12.322000000000005,1.5073650740120683,1.0690161527165931,20.24076540633855,SEA,26.0,55.0,72.94029850746269,7.190554604679749
00-0033921,Chris Godwin,WR,TB,6000,5579,16.225,17.313043478260866,1.0649065966492828,1.1101321585903083,19.82412048932827,NO,27.0,51.0,76.03184079601989,8.83632550654494
00-0033127,Will Fuller,WR,HOU,6800,5454,15.714285714285714,17.578,1.0282920013971355,1.1512481644640231,19.706024837629105,JAX,28.0,49.0,79.82935323383084,11.382062137113014
00-0022924,Ben Roethlisberger,QB,PIT,6500,1232,17.102857142857143,14.7966,1.0317818478169165,1.1923641703377386,19.62230839808628,DAL,29.0,44.0,63.16126126126126,3.0288442015253687
00-0032187,David Johnson,RB,HOU,5600,5395,13.328571428571427,14.027,1.22941740085532,1.1512481644640231,19.35905269552646,JAX,28.0,49.0,79.08709677419355,11.458248692068292
00-0033553,James Conner,RB,PIT,6900,5537,15.757142857142858,16.043000000000003,1.0197284475707509,1.1923641703377386,19.33270071240295,DAL,29.0,44.0,83.99677419354839,15.89527202954095
00-0030035,Adam Thielen,WR,MIN,6700,5333,17.814285714285713,15.508,1.0282920013971355,1.120411160058737,19.195466534133647,DET,27.25,51.5,76.64577114427861,9.205487866464578
00-0033040,Tyreek Hill,WR,KC,7100,5485,17.7625,18.013,0.8424247533934743,1.26431718061674,19.05210101665882,CAR,30.75,51.5,81.15522388059702,12.433942057866222
00-0030279,Keenan Allen,WR,LAC,7000,5198,17.685714285714287,19.52,0.9650836474881664,1.0587371512481645,19.007839699439984,LV,25.75,52.5,71.6592039800995,6.601929814929725
00-0036326,Chase Claypool,WR,PIT,5700,5861,14.657142857142857,13.824,1.1040553073096702,1.1923641703377386,18.746800753960983,DAL,29.0,44.0,79.98457711442785,11.500458200719574
00-0036322,Justin Jefferson,WR,MIN,6100,5835,15.328571428571427,17.076,1.0282920013971355,1.120411160058737,18.66681270737132,DET,27.25,51.5,76.53383084577115,9.137045893950908
00-0027939,Cam Newton,QB,NE,5900,1378,18.02,14.185,1.0983959785476267,1.0484581497797356,18.543996723374587,NYJ,25.5,41.5,48.69099099099099,1.154302667342077
00-0029604,Kirk Cousins,QB,MIN,6200,1415,14.7,15.7452,1.0610775132431849,1.120411160058737,18.097282784158622,DET,27.25,51.5,53.88558558558559,1.6319942230370543
00-0030506,Travis Kelce,TE,KC,7200,4582,17.875,18.316,0.7731811976599764,1.26431718061674,17.689188563733484,CAR,30.75,51.5,81.56746987951807,9.12513194613012
00-0031610,Darren Waller,TE,LV,5800,5419,14.028571428571428,12.233,1.2227308368708485,1.0998531571218797,17.65860064213666,LAC,26.75,52.5,77.6140562248996,7.01093763519699
00-0034775,Christian Kirk,WR,ARI,5300,5636,12.666666666666666,17.403000000000002,1.0371565876160769,1.1306901615271658,17.63139038948585,MIA,27.5,49.0,77.26766169154229,9.595163632583285
00-0033293,Aaron Jones,RB,GB,6800,5543,23.0,20.31,0.7265826926222805,1.120411160058737,17.628715247085424,SF,27.25,48.5,78.78387096774193,11.228945079807897
00-0027656,Rob Gronkowski,TE,TB,4900,4494,9.5125,14.291,1.30667622404536,1.1101321585903083,17.264479757189555,NO,27.0,51.0,79.07670682730924,7.7290154652954115
00-0031236,Brandin Cooks,WR,HOU,5500,5255,12.671428571428573,16.444,1.0282920013971355,1.1512481644640231,17.233702831662047,JAX,28.0,49.0,76.73233830845771,9.25876765990599
DST_PIT,Pittsburgh,DST,PIT,4900,7024,10.571428571428571,10.571428571428571,1.0,1.6214285714285714,17.14081632653061,DAL,29.0,44.0,86.95952380952382,25.042866964457243
00-0031428,Allen Robinson,WR,CHI,6900,5258,16.375,16.183,1.2695629132691773,0.8223201174743024,16.995066391279007,TEN,20.0,46.5,56.00497512437812,2.325062093225421
00-0022942,Philip Rivers,QB,IND,5600,1231,14.6,17.4654,1.0419300195005257,1.0073421439060204,16.827601580941565,BAL,24.5,48.0,43.363063063063066,0.8092084067552794
00-0034681,Chase Edmonds,RB,ARI,6800,5619,11.971428571428572,14.772,1.1025869925919003,1.1306901615271658,16.670305792752682,MIA,27.5,49.0,78.9989247311828,11.391093113818323
00-0033857,JuJu Smith-Schuster,WR,PIT,6200,5553,13.37142857142857,11.81,1.1040553073096702,1.1923641703377386,16.57486943190834,DAL,29.0,44.0,76.40248756218905,9.057389174737976
00-0029701,Ryan Tannehill,QB,TEN,6300,1410,21.731428571428573,20.734200000000005,0.7143929915386028,1.0895741556534508,16.52728589946464,CHI,26.5,46.5,49.26756756756757,1.199536040195971
00-0035659,Terry McLaurin,WR,WAS,6500,5757,16.142857142857142,16.043999999999997,1.0600792513278812,0.9456681350954478,16.133391268834625,NYG,23.0,43.0,60.27064676616916,3.08985713403006
00-0035700,Josh Jacobs,RB,LV,6300,5712,15.785714285714286,12.52,1.0260101423196466,1.0998531571218797,15.970940166751822,LAC,26.75,52.5,73.7774193548387,8.042430880338495
00-0029738,Darren Fells,TE,HOU,4200,4609,8.75,12.244,1.2845853326836465,1.1512481644640231,15.523766687150228,JAX,28.0,49.0,80.67991967871487,8.600861269205039
00-0035676,A.J. Brown,WR,TEN,6600,5728,18.520000000000003,18.981,0.7584520698086165,1.0895741556534508,15.495221449236825,CHI,26.5,46.5,64.0134328358209,3.965547489795565
00-0035644,Noah Fant,TE,DEN,4600,4748,12.233333333333334,10.063,1.4632454165715052,0.935389133627019,15.25853877635481,ATL,22.75,50.0,68.35542168674698,3.781909899182633
00-0031408,Mike Evans,WR,TB,6400,5253,13.6625,11.428,1.0649065966492828,1.1101321585903083,14.830832199853887,NO,27.0,51.0,64.6139303482587,4.127521450231109
00-0033871,Corey Davis,WR,TEN,5900,5550,16.78,18.515,0.7584520698086165,1.0895741556534508,14.583713528994258,CHI,26.5,46.5,64.16268656716417,4.005202635878588
00-0028002,Randall Cobb,WR,HOU,4500,5125,11.314285714285717,13.172000000000002,1.0282920013971355,1.1512481644640231,14.493668551569131,JAX,28.0,49.0,71.58308457711443,6.568512346829708
00-0032241,Todd Gurley,RB,ATL,6200,2992,15.225,15.744000000000002,0.8309784767825011,1.120411160058737,14.416651084746814,DEN,27.25,50.0,72.49354838709678,7.382704153370855
00-0020531,Drew Brees,QB,NO,6100,1151,18.90285714285714,20.7464,0.7208265494361362,0.9867841409691628,14.101262413951892,TB,24.0,51.0,38.65675675675676,0.5912877233380781
00-0035216,Diontae Johnson,WR,PIT,5000,5754,11.2,9.934,1.1040553073096702,1.1923641703377386,13.910779111690342,DAL,29.0,44.0,72.70845771144279,7.0802714775033095
00-0036328,Antonio Gibson,RB,WAS,5800,5827,13.257142857142856,14.751,1.0411909046294785,0.9456681350954478,13.788703669150244,NYG,23.0,43.0,62.00752688172044,3.669560453979493
00-0035704,Drew Lock,QB,DEN,5200,1547,9.636,11.7762,1.3738326760357746,0.935389133627019,13.758068191221009,ATL,22.75,50.0,41.12162162162162,0.6968896415899978
00-0035298,Scott Miller,WR,TB,4100,5772,11.2,11.785,1.0649065966492828,1.1101321585903083,13.586284773664996,NO,27.0,51.0,66.218407960199,4.593500032636806
00-0034796,Lamar Jackson,QB,BAL,6900,1527,20.117142857142856,19.0838,0.7096827080779087,0.9662261380323054,13.440317317349804,IND,23.5,48.0,43.26396396396396,0.8038799061838137
