team,position,matchup_factor
ATL,QB,1.7495916545070453
SEA,QB,1.4976588191737263
DAL,QB,1.3209922251018142
MIA,QB,1.2091382276716687
JAX,QB,1.163490646165908
NO,QB,1.1610514624213255
DET,QB,1.1338719864102622
BAL,QB,1.124812161073241
BUF,QB,1.0934512272143213
DEN,QB,1.0711501186924233
CLE,QB,1.0708016638717686
GB,QB,1.0704532090511139
LA,QB,1.067317115665222
WAS,QB,1.0363046366269573
LAC,QB,1.0174880763116056
KC,QB,0.9972776967136353
HOU,QB,0.9962323322516714
PHI,QB,0.9962323322516714
TEN,QB,0.9763704074743559
NYJ,QB,0.9655683080340614
NE,QB,0.9460548380774004
MIN,QB,0.9436156543328179
NYG,QB,0.923056819914193
PIT,QB,0.9052856240608055
ARI,QB,0.8620772262996275
SF,QB,0.810505912842738
CIN,QB,0.8063244549948821
LV,QB,0.7843718012936385
CAR,QB,0.6435960537491561
CHI,QB,0.6157196680967834
TB,QB,0.5861010083411372
IND,QB,0.45403663131302124
LV,RB,1.7042358186772353
CAR,RB,1.6976302534885641
GB,RB,1.4730410370737343
HOU,RB,1.2418462554702334
DET,RB,1.1956072991495335
NYG,RB,1.1837172818099249
NYJ,RB,1.1823961687721904
CIN,RB,1.1691850383948474
MIN,RB,1.1414416646024275
MIA,RB,1.1282305342250847
TB,RB,1.1163405168854759
TEN,RB,1.104450499545867
JAX,RB,1.08067046486665
LA,RB,1.033110395508216
ARI,RB,1.002724795640327
CHI,RB,1.0000825695648583
ATL,RB,0.9921558913384526
KC,RB,0.907604656923458
NE,RB,0.8930724135083807
WAS,RB,0.8692923788291634
BUF,RB,0.8666501527536947
PHI,RB,0.8626868136404922
CLE,RB,0.7992733878292461
NO,RB,0.7992733878292461
DAL,RB,0.7966311617537776
SEA,RB,0.7583188836594832
LAC,RB,0.7252910577161258
DEN,RB,0.721327718602923
IND,RB,0.7134010403765171
PIT,RB,0.631492032036991
SF,RB,0.6090331103955081
BAL,RB,0.5997853191313681
NO,TE,2.042945453979228
ATL,TE,1.8137369396303393
CLE,TE,1.4425188022609428
BAL,TE,1.4076392457295899
JAX,TE,1.3702682923031406
WAS,TE,1.303000576135532
DEN,TE,1.2581554320237929
TEN,TE,1.2506812413385031
DAL,TE,1.2357328599679234
BUF,TE,1.2332414630728268
LA,TE,1.1460425717444451
HOU,TE,1.1385683810591551
PHI,TE,1.1036888245278025
NYJ,TE,1.0987060307376093
KC,TE,1.066317871101353
ARI,TE,1.0314383145700008
CIN,TE,0.9990501549337445
CHI,TE,0.989084567353358
LAC,TE,0.8993942791298797
SEA,TE,0.8645147225985271
MIN,TE,0.8221609753818845
PIT,TE,0.7822986250603385
TB,TE,0.775322713754068
DET,TE,0.7449276716338893
LV,TE,0.6477631927251211
GB,TE,0.6128836361937685
CAR,TE,0.5929524610329954
NYG,TE,0.5555815076065462
MIA,TE,0.5481073169212562
NE,TE,0.53066753865558
IND,TE,0.366235343579203
SF,TE,0.3263729932576571
SEA,WR,1.862043442366271
DAL,WR,1.321832208842201
ATL,WR,1.289947903322231
MIN,WR,1.2808381017450965
DEN,WR,1.253508697013693
CLE,WR,1.154211859822928
BUF,WR,1.1469240185612206
NE,WR,1.1296153955646653
PIT,WR,1.126882455091525
PHI,WR,1.1214165741452444
DET,WR,1.0612918837361573
TEN,WR,1.0448942408973154
NYG,WR,1.0348734591624675
MIA,WR,1.025763657585333
GB,WR,0.9629060267031059
LA,WR,0.9474193640219772
BAL,WR,0.938309562444843
SF,WR,0.9073362370825858
CAR,WR,0.8927605545591709
HOU,WR,0.8900276140860307
CHI,WR,0.8772738918780425
TB,WR,0.8736299712471887
NYJ,WR,0.8654311498277678
JAX,WR,0.8563213482506333
LAC,WR,0.8526774276197796
WAS,WR,0.8135052808381017
NO,WR,0.8125943006803883
CIN,WR,0.77068921342557
LV,WR,0.7661343126370028
ARI,WR,0.7260511856976114
IND,WR,0.7123864833319098
KC,WR,0.6805021778119396
