player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_status
00-0040953,Jeff Caldwell,WR,KC,200,44104997,1.3368,1.3368,0.8782481863434318,1.0442312192838754,1.2259695219688402,DEN,22.31,42.72,0.0,0.0,4.3238,statline_mc+recal_10_4b,0.0,3.270282583032137,0.0,0.0,0.0,0.05725,0.2908603190753859,0.0015,0.719,0.457,5.238834900613016,0.03375,FLEX,showdown,55.38636363636363,7.39248337191221,True,ACTIVE
00-0040954,Omari Evans,WR,KC,200,44105002,1.3166,1.3166,0.8782481863434318,1.0442312192838754,1.2074630841370293,DEN,22.31,42.72,0.0,0.0,4.3451,statline_mc+recal_10_4b,0.0,3.048839586558508,0.0,0.0,0.0,0.05475,0.2772474809044263,0.002,0.733,0.45125,5.404883360465865,0.028,FLEX,showdown,54.47727272727273,6.957760552117361,True,ACTIVE
00-0040120,Jimmy Holiday,WR,KC,200,44104996,1.2853,1.2853,0.8782481863434318,1.0442312192838754,0.0,DEN,22.31,42.72,0.0,0.0,4.3279,statline_mc+recal_10_4b,0.0,3.071696000115318,0.0,0.0,0.0,0.046,0.2205656382357509,0.001,0.70775,0.43225,5.141681984727192,0.03375,FLEX,showdown,53.56818181818182,6.548602068492469,True,OUT
00-0038104,Tyquan Thornton,WR,KC,3600,44104976,1.2851,1.2851,0.8782481863434318,1.0442312192838754,1.1785882800825511,DEN,22.31,42.72,12.0,0.4,4.4669,statline_mc+recal_10_4b,0.0,3.2770192270206904,0.0,0.0,0.0,0.0,0.0,0.0,0.6315,0.3575,6.23088280082551,0.031,FLEX,showdown,41.84090909090909,2.9964654789515444,True,ACTIVE
00-0040298,Andrew Armstrong,WR,KC,200,44105000,1.276,1.276,0.8782481863434318,1.0442312192838754,1.1701941837988683,DEN,22.31,42.72,0.0,0.0,4.251,statline_mc+recal_10_4b,0.0,3.0355069093224425,0.0,0.0,0.0,0.061,0.2967008009685457,0.0015,0.718,0.44525,4.787741037020138,0.03475,FLEX,showdown,52.38636363636363,6.052453478202141,True,ACTIVE
00-0030615,James Winchester,TE,KC,200,44105008,1.0846,1.0846,1.0267224734124816,1.0442312192838754,1.1628294578208382,DEN,22.31,42.72,0.0,0.0,4.1206,statline_mc+recal_10_4b,0.0,3.1414659684021777,0.0,0.0,0.0,0.0,0.0,0.0,0.6015,0.40875,5.078294578208382,0.041,FLEX,showdown,51.47727272727273,5.696532536571321,True,ACTIVE
00-0040955,John Michael Gyllenborg,TE,KC,200,44105003,1.0328,1.0328,1.0267224734124816,1.0442312192838754,1.107286639923549,DEN,22.31,42.72,0.0,0.0,4.0213,statline_mc+recal_10_4b,0.0,3.0069288574348074,0.0,0.0,0.0,0.0,0.0,0.0,0.6115,0.41025,4.79536639923549,0.03675,FLEX,showdown,50.56818181818182,5.361541903144872,True,ACTIVE
00-0040081,Jake Briningstool,TE,KC,200,44105004,1.0203,1.0203,1.0267224734124816,1.0442312192838754,1.0939174894986154,DEN,22.31,42.72,0.0,0.0,4.0989,statline_mc+recal_10_4b,0.0,2.880394901831221,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.402,4.781674894986154,0.03525,FLEX,showdown,49.65909090909091,5.046250748965312,True,ACTIVE
00-0041013,Emmett Johnson,RB,KC,2600,44104981,1.3505,1.3505,0.7716516452170188,1.0442312192838754,1.088183544295484,DEN,22.31,42.72,0.0,0.0,4.258,statline_mc+recal_10_4b,0.0,2.61906469931974,0.0,0.0,0.0,1.14425,3.9812979910701625,0.025,0.38775,0.294,1.965537451884675,0.0095,FLEX,showdown,41.56818181818181,2.942476583851615,True,ACTIVE
00-0038145,Thomas Odukoya,TE,KC,200,44105010,1.0144,1.0144,1.0267224734124816,1.0442312192838754,1.0876097421655713,DEN,22.31,42.72,0.0,0.0,4.0486,statline_mc+recal_10_4b,0.0,2.8907421487566074,0.0,0.0,0.0,0.0,0.0,0.0,0.5925,0.40225,4.766097421655715,0.0345,FLEX,showdown,48.477272727272734,4.663926373600266,True,ACTIVE
00-0038489,Ben VanSumeren,RB,KC,200,44104995,1.3032,1.3032,0.7716516452170188,1.0442312192838754,1.0500946803850326,DEN,22.31,42.72,0.0,0.0,4.1331,statline_mc+recal_10_4b,0.0,2.5237875727649604,0.0,0.0,0.0,1.1395,3.9838008683334856,0.0215,0.37625,0.278,1.8846459355168408,0.01,FLEX,showdown,47.56818181818182,4.389659240020955,True,ACTIVE
