player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status
00-0032398,Chris Moore,WR,BAL,4900,134503-33047,3.6215,3.6215,1.0,1.2562782980398777,4.549628304943917,DAL,27.92,52.5,2.0,1.0,5.6541,statline_mc+recal_10_4b,0.2466231652052735,11.18090780696228,0.0,0.0,0.0,0.0275,0.1941263819068189,0.001,2.73525,1.621,28.20715666753234,0.152,4.549628304943917,0.0,3.450000047683716,76.5083144979012,4.134281446250221,,classic,True,Questionable,QUESTIONABLE
00-0038935,Brenton Strange,TE,JAX,5000,134503-103587,4.1321,4.1321,1.0,1.09879355437442,4.54027414785925,NE,24.42,45.89,2.0,1.0,4.5942,statline_mc+recal_10_4b,0.3829103748445185,10.884635409309642,0.0,0.0,0.0,0.0,0.0,0.0,2.91175,1.9945,23.510241478592505,0.204,4.54027414785925,0.0,6.0,79.76643440458295,3.497158033197034,,classic,True,,ACTIVE
00-0035250,Devin Singletary,RB,NYG,5600,134503-70603,4.8892,4.8892,1.0,0.9161112517224892,4.4790595776248265,TEN,20.36,38.33,2.0,1.0,5.6748,statline_mc+recal_10_4b,0.6307775322039664,10.387766413538612,0.0,0.0,0.0,5.26575,18.61899810596097,0.1345,1.85975,1.3995,8.424097670287297,0.05575,4.4790595776248265,0.0,6.349999904632568,51.64429512205585,0.46372573270452944,,classic,True,,ACTIVE
00-0040669,Isaac TeSlaa,WR,DET,4900,134503-183488,3.624,3.624,1.0,1.2162321775078038,4.407615008342656,NYJ,27.03,47.5,2.0,1.0,5.4811,statline_mc+recal_10_4b,0.364239708623076,10.785288556623737,0.0,0.0,0.0,0.0275,0.1195508532179393,0.0005,2.918,1.683,26.23659923020863,0.1575,4.407615008342656,0.0,1.7999999523162842,72.06909291870545,3.184141979905966,,classic,True,,ACTIVE
00-0037664,Alec Pierce,WR,IND,5700,134503-86312,4.682,4.682,1.0,0.923760510700526,0.0,HOU,20.53,42.56,2.0,1.0,5.4663,statline_mc+recal_10_4b,0.5176237391467188,10.3608259394191,0.0,0.0,0.0,0.045,0.3082779844750495,0.0025,3.27525,2.057,24.797293131823128,0.132,4.325057111629817,0.0,4.849999904632568,27.47790976379126,0.0,,classic,True,Out,OUT
00-0036252,Michael Pittman Jr.,WR,PIT,5700,134503-69213,4.8968,4.8968,1.0,0.8760651311904158,4.289920240180722,CIN,19.47,42.44,1.0,1.0,5.1874,statline_mc+recal_10_4b,0.5368074152973963,10.56146000335541,0.0,0.0,0.0,0.0805,0.3472296555602468,0.00275,3.25875,2.10425,24.280722746246955,0.13075,4.289920240180722,0.0,7.300000190734863,54.59014306649114,1.1388390176950418,,classic,True,Questionable,QUESTIONABLE
00-0039344,Jonathon Brooks,RB,CAR,5000,134503-158968,4.2647,4.2647,1.0,1.0025028825332545,0.0,CLE,22.28,42.11,2.0,1.0,5.5419,statline_mc+recal_10_4b,0.4506356647238355,10.245508296458787,0.0,0.0,0.0,4.73875,19.35758103839935,0.12825,1.3445,1.02125,9.180037670248153,0.0335,4.275386870864749,0.0,4.150000095367432,23.67178450383972,0.0,,classic,True,Injured Reserve,OUT
00-0039794,Braelon Allen,RB,NYJ,5200,134503-158412,4.6355,4.6355,1.0,0.9210607722376892,4.269564446902908,DET,20.47,47.5,2.0,1.0,5.4678,statline_mc+recal_10_4b,0.4391615550876853,10.540539806325802,0.0,0.0,0.0,5.33725,19.467831373287627,0.17575,1.28825,0.95675,6.48406309574146,0.03525,4.269564446902908,0.0,6.0,61.85684714058947,1.1734543385108567,,classic,True,,ACTIVE
00-0039299,George Holani,RB,SEA,5100,134503-114231,3.9415,3.9415,1.0,1.074945864619365,4.236865953421142,WAS,23.89,40.28,2.0,1.0,5.5096,statline_mc+recal_10_4b,0.44223261466287,10.38464138469651,0.0,0.0,0.0,4.82625,20.954191485931705,0.138,1.16675,0.8645,7.101968048279723,0.039,4.236865953421142,0.0,2.450000047683716,60.062556308721945,0.9968394816718928,,classic,True,,ACTIVE
00-0031610,Darren Waller,TE,CAR,5200,134503-25011,4.1907,4.1907,1.0,1.0025028825332545,4.201192520024911,CLE,22.28,42.11,2.0,1.0,4.6003,statline_mc+recal_10_4b,0.2143926536764522,10.147080763199304,0.0,0.0,0.0,0.0,0.0,0.0,2.699,1.89125,20.925675200249103,0.1975,4.201192520024911,0.0,10.300000190734863,70.85953053264534,2.070965919583912,,classic,True,,ACTIVE
00-0036919,Kenny Gainwell,RB,TB,5100,134503-90912,4.4976,4.4976,1.0,0.9273601619843076,4.170928095130779,MIN,20.61,42.5,2.0,1.0,5.329,statline_mc+recal_10_4b,0.6207941343564396,9.770163081077431,0.0,0.0,0.0,3.5395,13.434132732796964,0.08875,2.2175,1.66825,11.383898218510824,0.061,4.170928095130779,0.0,2.650000095367432,56.347628598395474,0.7111398140671292,,classic,True,,ACTIVE
00-0038608,Kayshon Boutte,WR,HOU,5500,134503-119653,4.178,4.178,1.0,0.9912539722714362,4.1414702179134535,IND,22.03,42.56,2.0,1.0,5.152,statline_mc+recal_10_4b,0.3981402362715967,10.266153673158549,0.0,0.0,0.0,0.056,0.2945018536037166,0.00325,3.0395,1.84125,23.433950325530823,0.14175,4.1414702179134535,0.0,3.900000095367432,64.2579201957229,2.01114077385254,,classic,True,,ACTIVE
00-0033908,Cooper Kupp,WR,SEA,5200,134503-79970,3.8182,3.8182,1.0,1.074945864619365,4.104316255031138,WAS,23.89,40.28,2.0,1.0,5.2209,statline_mc+recal_10_4b,0.0748962338567135,10.251774779592358,0.0,0.0,0.0,0.04775,0.2302976353692424,0.00175,2.6925,1.69125,23.99661491494214,0.141,4.104316255031138,0.0,3.75,61.38938737239511,1.698872652260377,,classic,True,,ACTIVE
00-0038728,Jared Wayne,WR,HOU,4800,134503-112101,3.9925,3.9925,1.0,0.9912539722714362,3.957538966514956,IND,22.03,42.56,2.0,1.0,5.2368,statline_mc+recal_10_4b,0.291018520650268,9.92864997471952,0.0,0.0,0.0,0.0295,0.1682280355840934,0.00075,2.933,1.70375,22.83341162956546,0.13625,3.957538966514956,0.0,3.0,60.41176634956906,1.6039314415656978,,classic,True,,ACTIVE
00-0034960,Jakobi Meyers,WR,JAX,5200,134503-63634,3.5403,3.5403,1.0,1.09879355437442,3.890011611501525,NE,24.42,45.89,2.0,1.0,5.2747,statline_mc+recal_10_4b,5.100991376416414e-06,9.75775816666029,0.0,0.0,0.0,0.28125,1.8058471999031205,0.01025,2.16775,1.385,22.14926891511213,0.126,3.890011611501525,0.0,7.25,68.77278880306002,2.6229053525505646,,classic,True,Questionable,QUESTIONABLE
00-0037291,Jalen Nailor,WR,LV,5100,134503-92859,4.2099,4.2099,1.0,0.9098118619758708,3.830210608835821,NO,20.22,43.56,2.0,1.0,4.9926,statline_mc+recal_10_4b,0.4089480035534892,9.4940287209257,0.0,0.0,0.0,0.03225,0.1720021040642924,0.001,3.1745,1.91075,21.00135398429392,0.12925,3.830210608835821,0.0,2.799999952316284,56.29862025285014,1.2592395360864574,,classic,True,,ACTIVE
00-0041032,Kenyon Sadiq,TE,NYJ,4700,134503-184873,4.1302,4.1302,1.0,0.9210607722376892,3.804174575205429,DET,20.47,47.5,2.0,1.0,4.1481,statline_mc+recal_10_4b,0.5188888618537945,9.27980970796973,0.0,0.0,0.0,0.0,0.0,0.0,2.996,2.055,19.52174575205429,0.1425,3.804174575205429,0.0,6.300000190734863,70.60806281233495,2.0405571991859466,,classic,True,,ACTIVE
00-0034975,Justice Hill,RB,BAL,4600,134503-71521,2.9953,2.9953,1.0,1.2562782980398777,3.7628837945860023,DAL,27.92,52.5,2.0,1.0,5.3416,statline_mc+recal_10_4b,0.3075932431138628,9.411373047998737,0.0,0.0,0.0,2.654,13.260799048290483,0.08975,1.46975,1.13775,10.974288897569538,0.04625,3.7628837945860023,0.0,3.049999952316284,71.94629756746322,2.9363713698344336,,classic,True,,ACTIVE
00-0038611,Chris Rodriguez Jr.,RB,JAX,5200,134503-87127,3.3861,3.3861,1.0,1.09879355437442,3.720577493504133,NE,24.42,45.89,2.0,1.0,5.5352,statline_mc+recal_10_4b,0.2459562384280512,9.405849841306768,0.0,0.0,0.0,4.93875,21.624845610666725,0.14925,0.5615,0.43225,3.749679324374605,0.02125,3.720577493504133,0.0,1.7999999523162842,67.29873653953409,1.924505483642117,,classic,True,,ACTIVE
00-0035644,Noah Fant,TE,NO,4600,134503-71705,3.4958,3.4958,1.0,1.0497483056328916,3.669699575746051,LV,23.33,43.56,2.0,1.0,4.334,statline_mc+recal_10_4b,0.038795959512259,9.154517064037204,0.0,0.0,0.0,0.0,0.0,0.0,2.641,1.673,19.001995757460502,0.15875,3.669699575746051,0.0,11.300000190734863,72.846717181977,2.3277647179112066,,classic,True,,ACTIVE
00-0039342,Xavier Legette,WR,CAR,4800,134503-114198,3.6503,3.6503,1.0,1.0025028825332545,3.659422301783746,CLE,22.28,42.11,2.0,1.0,5.0993,statline_mc+recal_10_4b,0.0981638134269032,9.372913692904635,0.0,0.0,0.0,0.0335,0.2078056111319386,0.0005,2.66475,1.53675,22.077667406705523,0.1125,3.659422301783746,0.0,3.700000047683716,57.212454360299056,1.3287822794402044,,classic,True,Questionable,QUESTIONABLE
00-0040170,Elic Ayomanor,WR,TEN,4900,134503-172861,4.4909,4.4909,1.0,0.8085716696195054,3.631204987175544,NYG,17.97,38.33,2.0,1.0,5.0447,statline_mc+recal_10_4b,0.1739961004460213,8.964260474530697,0.0,0.0,0.0,0.03375,0.1144556884120901,0.00125,3.04175,1.8345,19.695094183343343,0.12475,3.631204987175544,0.0,7.75,44.62996137701497,0.6338875522805776,,classic,True,,ACTIVE
00-0041040,Antonio Williams,WR,WAS,5200,134503-166323,4.9053,4.9053,1.0,0.7374785567648133,3.6175814595299576,SEA,16.39,40.28,2.0,1.0,4.9781,statline_mc+recal_10_4b,0.3211633633950064,9.052167357742416,0.0,0.0,0.0,0.03325,0.1389308171444916,0.0015,2.999,2.0135,18.734383778155085,0.123,3.6175814595299576,0.0,9.149999618530272,45.79265604431087,0.6787584905936186,,classic,True,,ACTIVE
00-0037005,Tommy Tremble,TE,CAR,4500,134503-91101,3.5755,3.5755,1.0,1.0025028825332545,3.5844223507099984,CLE,22.28,42.11,2.0,1.0,4.1964,statline_mc+recal_10_4b,0.1622388901044514,8.938800516246415,0.0,0.0,0.0,0.0,0.0,0.0,2.781,1.7945,18.371723507099983,0.14625,3.5844223507099984,0.0,2.450000047683716,65.62774245317514,1.5223617110406726,,classic,True,,ACTIVE
00-0040237,Tez Johnson,WR,TB,5100,134503-128624,3.8485,3.8485,1.0,0.9273601619843076,3.5689454311404982,MIN,20.61,42.5,2.0,1.0,5.0664,statline_mc+recal_10_4b,0.1094934419498375,9.114906648230134,0.0,0.0,0.0,0.319,1.612117823771268,0.009,2.635,1.51775,19.808586487633715,0.1055,3.5689454311404982,0.0,2.5,56.347628598395474,1.2628749647145712,,classic,True,,ACTIVE
00-0041489,Germie Bernard,WR,PIT,5300,134503-167636,4.0426,4.0426,1.0,0.8760651311904158,3.541539184733136,CIN,19.47,42.44,1.0,0.5,4.9421,statline_mc+recal_10_4b,0.2915742801055965,9.009798032379836,0.0,0.0,0.0,0.08775,0.520137162268077,0.00175,3.04375,1.8075,18.997754685063285,0.1155,3.541539184733136,0.0,5.5,33.93792146866695,0.3379601713687709,,classic,True,,ACTIVE
00-0038117,Wan'Dale Robinson,WR,TEN,5100,134503-103539,4.3459,4.3459,1.0,0.8085716696195054,3.51395410308376,NYG,17.97,38.33,2.0,1.0,4.9013,statline_mc+recal_10_4b,0.3412872335882608,8.68214066098531,0.0,0.0,0.0,0.048,0.2161371763645168,0.0015,3.18475,2.07975,18.139653854473085,0.1095,3.51395410308376,0.0,3.849999904632568,45.237248826407686,0.6569411019524433,,classic,True,,ACTIVE
00-0036259,Jauan Jennings,WR,MIN,5400,134503-61593,3.5675,3.5675,1.0,0.9849545825248178,3.5137785987829693,TB,21.89,42.5,1.0,1.0,4.9251,statline_mc+recal_10_4b,0.0751992118921964,8.87331976923486,0.0,0.0,0.0,0.08625,0.3705295963267698,0.002,2.65225,1.6035,19.59475639150292,0.12025,3.5137785987829693,0.0,0.0,59.43771577953851,1.5146140802603638,,classic,True,,ACTIVE
00-0040584,Gunnar Helm,TE,TEN,4700,134503-152148,4.3307,4.3307,1.0,0.8085716696195054,3.501706518590776,NYG,17.97,38.33,2.0,1.0,3.9614,statline_mc+recal_10_4b,0.5131670375470074,8.56445821281124,0.0,0.0,0.0,0.0,0.0,0.0,3.24525,2.2275,16.369565185907756,0.1305,3.501706518590776,0.0,3.549999952316284,54.05525027424532,0.7706877755875302,,classic,True,,ACTIVE
00-0035689,Dawson Knox,TE,BUF,4700,134503-64585,2.7103,2.7103,1.0,1.290924941646278,3.4987936681050384,LAC,28.69,50.17,2.0,1.0,4.3147,statline_mc+recal_10_4b,0.0,9.100044915762892,0.0,0.0,0.0,0.0,0.0,0.0,2.0705,1.41575,18.169186681050377,0.165,3.4987936681050384,0.0,4.349999904632568,84.13440052005038,4.521708148434212,,classic,True,,ACTIVE
00-0033526,Samaje Perine,RB,CIN,4800,134503-52451,3.3127,3.3127,1.0,1.0335498748558731,3.423875057826407,PIT,22.97,42.44,2.0,1.0,5.2339,statline_mc+recal_10_4b,0.2738695720268205,8.639276675413035,0.0,0.0,0.0,2.903,12.356516054362396,0.081,1.39525,1.091,9.527234523901669,0.041,3.423875057826407,0.0,4.599999904632568,57.077577330644814,0.759931296907236,,classic,True,,ACTIVE
00-0037252,Greg Dulcich,TE,MIA,4600,134503-91931,4.2863,4.2863,1.0,0.7901234567901233,3.386703513502362,KC,17.56,45.89,2.0,1.0,3.8663,statline_mc+recal_10_4b,0.2827313076149704,8.377246528926134,0.0,0.0,0.0,0.0,0.0,0.0,2.95925,2.0245,16.46953513502362,0.125,3.386703513502362,0.0,2.75,60.722941128671835,1.140817557778566,,classic,True,,ACTIVE
00-0039849,Marvin Harrison Jr.,WR,ARI,5600,134503-152651,3.792,3.792,1.0,0.8823645209370341,3.3459489294777365,SF,19.61,47.83,2.0,1.0,4.9326,statline_mc+recal_10_4b,0.0825645311986433,8.519775230992021,0.0,0.0,0.0,0.0535,0.2857381520612593,0.00075,2.6955,1.56575,18.4800011427161,0.1165,3.3459489294777365,0.0,1.899999976158142,60.11678485382876,1.576340330189034,,classic,True,,ACTIVE
00-0036407,Jerry Jeudy,WR,CLE,5200,134503-90561,3.7464,3.7464,1.0,0.8922635619674343,3.342772302078003,CAR,19.83,42.11,2.0,1.0,4.7887,statline_mc+recal_10_4b,0.0940526629310847,8.563076855794712,0.0,0.0,0.0,0.04775,0.196664857183521,0.001,2.73675,1.60275,18.60730816359651,0.112,3.342772302078003,0.0,1.7999999523162842,49.359693624102725,0.8372235505559975,,classic,True,,ACTIVE
00-0040729,Jack Bech,WR,LV,5000,134503-151741,3.5592,3.5592,1.0,0.9098118619758708,3.238201796422968,NO,20.22,43.56,2.0,1.0,4.7575,statline_mc+recal_10_4b,0.0,8.476512291407627,0.0,0.0,0.0,0.03075,0.1719230107052433,0.0005,2.4525,1.55975,17.676344953524442,0.115,3.238201796422968,0.0,6.650000095367432,53.66704130548173,1.078648894519378,,classic,True,,ACTIVE
00-0036626,Dyami Brown,WR,WAS,4700,134503-93538,4.3578,4.3578,1.0,0.7374785567648133,3.2137580394657226,SEA,16.39,40.28,2.0,1.0,4.6806,statline_mc+recal_10_4b,0.3274068421172226,7.935190747489456,0.0,0.0,0.0,0.02475,0.1185259486822898,0.001,3.18125,1.878,16.58405444597493,0.103,3.2137580394657226,0.0,1.0499999523162842,41.480915153622604,0.5267012834341661,,classic,True,,ACTIVE
00-0040075,LaJohntay Wester,WR,BAL,4600,134503-138649,2.5112,2.5112,1.0,1.2562782980398777,3.1547174386433205,DAL,27.92,52.5,2.0,1.0,5.0232,statline_mc+recal_10_4b,0.0,8.384120890947331,0.0,0.0,0.0,0.01975,0.1463322904024833,0.00125,1.92225,1.21025,18.95459209603072,0.10725,3.1547174386433205,0.0,2.200000047683716,70.41519708899432,2.8889550683098046,,classic,True,,ACTIVE
00-0036309,Darnell Mooney,WR,NYG,5300,134503-69777,3.4221,3.4221,1.0,0.9161112517224892,3.134983286386455,TEN,20.36,38.33,2.0,1.0,4.7973,statline_mc+recal_10_4b,0.0,8.228066947110904,0.0,0.0,0.0,0.0475,0.2515449077543231,0.0015,2.4205,1.54025,17.922037956110223,0.0925,3.134983286386455,0.0,4.75,48.58577469511438,0.7999638006349707,,classic,True,,ACTIVE
00-0035249,Josh Oliver,TE,MIN,4300,134503-63907,3.0879,3.0879,1.0,0.9849545825248178,3.0414244730370537,TB,21.89,42.5,2.0,1.0,3.8855,statline_mc+recal_10_4b,0.0,8.141999377871134,0.0,0.0,0.0,0.0,0.0,0.0,2.258,1.5,16.584244730370536,0.1105,3.0414244730370537,0.0,3.049999952316284,62.49184881972941,1.26591927125892,,classic,True,,ACTIVE
00-0039792,Devontez Walker,WR,BAL,4800,134503-156527,2.4175,2.4175,1.0,1.2562782980398777,3.037006349074946,DAL,27.92,52.5,1.0,0.5,4.8636,statline_mc+recal_10_4b,0.0,8.291445437374774,0.0,0.0,0.0,0.0425,0.3505199516198596,0.0025,1.7275,1.0585,18.692043539129603,0.10025,3.037006349074946,0.0,5.199999809265137,47.89918516057725,0.7682989058537012,,classic,True,,ACTIVE
00-0038551,Kendre Miller,RB,NO,5000,134503-120657,2.8866,2.8866,1.0,1.0497483056328916,3.030243727050766,LV,23.33,43.56,1.0,0.5,5.0308,statline_mc+recal_10_4b,0.1525220657412594,8.22772949750181,0.0,0.0,0.0,3.53175,14.595815913548496,0.133,0.68775,0.5215,4.309121356959158,0.0215,3.030243727050766,0.0,9.0,41.824465603415,0.18991593174242644,,classic,True,Questionable,QUESTIONABLE
00-0038454,Keaton Mitchell,RB,LAC,4700,134503-134023,2.9208,2.9208,1.0,0.9660564132849628,2.821618574280649,BUF,21.47,50.17,2.0,1.0,4.8739,statline_mc+recal_10_4b,0.1600952243484845,7.715142263046191,0.0,0.0,0.0,3.359,13.1450325656117,0.09575,0.8495,0.65325,5.029903177194793,0.025,2.821618574280649,0.0,2.650000095367432,61.23267836458021,1.1087233397555352,,classic,True,,ACTIVE
00-0035537,Ty Johnson,RB,BUF,5000,134503-63050,2.1565,2.1565,1.0,1.290924941646278,2.7838458142584064,LAC,28.69,50.17,0.0,0.0,4.8498,statline_mc+recal_10_4b,0.1049767741997569,7.687707054981181,0.0,0.0,0.0,2.15675,11.332803561062205,0.0765,0.882,0.6615,6.933154581521856,0.032,2.7838458142584064,0.0,5.194117826573989,25.492459993993734,0.043028114475553124,,classic,True,,ACTIVE
00-0032104,Ameer Abdullah,RB,JAX,4200,134503-27229,2.5319,2.5319,1.0,1.09879355437442,2.7820281768635,NE,24.42,45.89,2.0,1.0,4.9837,statline_mc+recal_10_4b,0.1315059051266088,7.458692778549061,0.0,0.0,0.0,2.45175,11.818885600836184,0.074,0.96825,0.72975,6.162646167798808,0.0345,2.7820281768635,0.0,2.75,59.991044231841784,0.9903799503859902,,classic,True,,ACTIVE
00-0040189,Oronde Gadsden II,TE,LAC,5000,134503-158438,2.8744,2.8744,1.0,0.9660564132849628,2.7768322281234457,BUF,21.47,50.17,2.0,1.0,3.833,statline_mc+recal_10_4b,0.0,7.669518796265803,0.0,0.0,0.0,0.0,0.0,0.0,1.97225,1.37575,14.034572281234452,0.11775,2.7768322281234457,0.0,6.5,74.61432982570186,2.5828299377670487,,classic,True,,ACTIVE
00-0041067,Bryce Lance,WR,NO,4700,134503-208430,2.6404,2.6404,1.0,1.0497483056328916,2.771715894686898,LV,23.33,43.56,2.0,1.0,4.7147,statline_mc+recal_10_4b,0.0,7.614973768210856,0.0,0.0,0.0,0.02525,0.081722097561093,0.001,1.86825,1.19,16.190436849307883,0.09325,2.771715894686898,0.0,3.5,59.07295521720772,1.48246192759668,,classic,True,,ACTIVE
00-0040466,Raheim Sanders,RB,CLE,4700,134503-151806,3.0552,3.0552,1.0,0.8922635619674343,2.72607394807396,CAR,19.83,42.11,2.0,1.0,4.7413,statline_mc+recal_10_4b,0.1861031581581525,7.026575530681575,0.0,0.0,0.0,1.7895,6.308681094276108,0.047,1.691,1.30125,9.405808386463498,0.04125,2.72607394807396,0.0,2.8499999046325684,45.22461817323781,0.25870444957826527,,classic,True,,ACTIVE
00-0039847,Theo Johnson,TE,NYG,4900,134503-128810,2.9076,2.9076,1.0,0.9161112517224892,2.6637257630471884,TEN,20.36,38.33,2.0,1.0,3.6137,statline_mc+recal_10_4b,0.0,7.371198254350557,0.0,0.0,0.0,0.0,0.0,0.0,2.42125,1.48725,13.031007630471882,0.10775,2.6637257630471884,0.0,0.699999988079071,57.19424186405557,0.9269780579452847,,classic,True,,ACTIVE
00-0039793,AJ Barner,TE,SEA,4800,134503-137953,2.4562,2.4562,1.0,1.074945864619365,2.640295243199656,WAS,23.89,40.28,2.0,1.0,3.713,statline_mc+recal_10_4b,0.0,7.457218296010232,0.0,0.0,0.0,0.0,0.0,0.0,1.83825,1.2635,13.640452431996554,0.11,2.640295243199656,0.0,4.849999904632568,66.4775982204526,1.6004012867399044,,classic,True,,ACTIVE
00-0040878,Mike Washington Jr.,RB,LV,4800,134503-154008,2.8411,2.8411,1.0,0.9098118619758708,2.584825659421206,NO,20.22,43.56,2.0,1.0,4.7788,statline_mc+recal_10_4b,0.1460830145824384,7.2610744625983905,0.0,0.0,0.0,3.493,13.490205034934569,0.08325,0.694,0.51625,3.826801559277493,0.023,2.584825659421206,0.0,2.400000095367432,50.70053412844824,0.4255986773056777,,classic,True,,ACTIVE
00-0038046,Charlie Kolar,TE,LAC,4200,134503-85635,2.5381,2.5381,1.0,0.9660564132849628,0.0,BUF,21.47,50.17,2.0,1.0,3.5706,statline_mc+recal_10_4b,0.0,7.152384863866894,0.0,0.0,0.0,0.0,0.0,0.0,1.85825,1.278,12.724472402497112,0.09325,2.451947240249712,0.0,3.5999999046325684,28.852740421728353,0.0,,classic,True,Out,OUT
00-0037525,Jordan Mason,RB,MIN,4000,134503-86875,2.4828,2.4828,1.0,0.9849545825248178,0.0,TB,21.89,42.5,1.0,0.5,4.8221,statline_mc+recal_10_4b,0.0957165676995469,7.291913542203973,0.0,0.0,0.0,3.40675,13.878820843125002,0.10925,0.368,0.2735,2.243000115638803,0.0125,2.4454320958763804,0.0,11.899999618530272,18.29910187588485,0.0,,classic,True,Injured Reserve,OUT
00-0036425,DeeJay Dallas,RB,MIN,5000,134503-94087,2.4321,2.4321,1.0,0.9849545825248178,2.395513436247871,TB,21.89,42.5,2.0,1.0,4.6367,statline_mc+recal_10_4b,0.0799360921687085,6.310421230545285,0.0,0.0,0.0,1.729,7.281207299664102,0.046,1.258,0.9655,7.466427062814609,0.0315,2.395513436247871,0.0,1.5499999523162842,54.27761272469861,0.5891529300413211,,classic,True,Questionable,QUESTIONABLE
00-0032951,Laquon Treadwell,WR,IND,4500,134503-41806,2.5348,2.5348,1.0,0.923760510700526,2.3415785700700416,HOU,20.53,42.56,2.0,1.0,4.3669,statline_mc+recal_10_4b,0.0,6.694805034061852,0.0,0.0,0.0,0.01425,0.0510885175921061,0.0,1.7155,1.0875,13.542197183108309,0.07525,2.3415785700700416,0.0,3.799999952316284,50.06900288120017,0.8728949306699115,,classic,True,,ACTIVE
00-0036637,Noah Gray,TE,KC,4800,134503-93143,1.8112,1.8112,1.0,1.2747265108692594,2.308821858115796,MIA,28.33,45.89,2.0,1.0,3.6743,statline_mc+recal_10_4b,0.0,7.2348279723067,0.0,0.0,0.0,0.0,0.0,0.0,1.361,0.8985,12.420718581157956,0.10475,2.308821858115796,0.0,0.5,77.14627432657538,2.9976348210067587,,classic,True,,ACTIVE
00-0038558,Darnell Washington,TE,PIT,4600,134503-133477,2.6028,2.6028,1.0,0.8760651311904158,2.2802211984087326,CIN,19.47,42.44,2.0,1.0,3.4556,statline_mc+recal_10_4b,0.0,6.703570017617084,0.0,0.0,0.0,0.0,0.0,0.0,1.81275,1.22525,11.395961984087329,0.0905,2.2802211984087326,0.0,2.0,54.90183033356357,0.8100388084909809,,classic,True,,ACTIVE
00-0038710,Blake Whiteheart,TE,CLE,4400,134503-87634,2.5506,2.5506,1.0,0.8922635619674343,2.275826556261011,CAR,19.83,42.11,2.0,1.0,3.5087,statline_mc+recal_10_4b,0.0,6.716826822207698,0.0,0.0,0.0,0.0,0.0,0.0,1.766,1.173,11.438265562610107,0.0945,2.275826556261011,0.0,5.050000190734863,54.000147279892744,0.7681937489488967,,classic,True,,ACTIVE
00-0039814,Erick All Jr.,TE,CIN,4600,134503-103378,2.162,2.162,1.0,1.0335498748558731,2.2345071688565152,PIT,22.97,42.44,1.0,0.5,3.491,statline_mc+recal_10_4b,0.0,6.730532410707535,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.0535,11.447571688565157,0.0965,2.2345071688565152,0.0,1.5,43.41347941128672,0.41211268113933147,,classic,True,,ACTIVE
00-0038619,Andrei Iosivas,WR,CIN,4700,134503-185593,2.1039,2.1039,1.0,1.0335498748558731,0.0,PIT,22.97,42.44,2.0,1.0,4.3782,statline_mc+recal_10_4b,0.0,6.273165282340073,0.0,0.0,0.0,0.02725,0.1249469339525324,0.00075,1.5305,0.9635,12.512599039051452,0.072,2.1745045973003987,0.0,1.7000000476837158,24.181000223541396,0.0,,classic,True,Out,OUT
00-0036265,AJ Dillon,RB,CAR,4500,134503-93107,2.1622,2.1622,1.0,1.0025028825332545,2.1675741084957343,CLE,22.28,42.11,2.0,1.0,4.8845,statline_mc+recal_10_4b,0.0708602097097511,6.604934361213011,0.0,0.0,0.0,3.37375,13.725954247469156,0.10075,0.19425,0.14425,1.1885368374881888,0.00575,2.1675741084957343,0.0,1.25,50.55989639195161,0.4201919292981582,,classic,True,,ACTIVE
00-0040870,Ja'Kobi Lane,WR,BAL,4000,134503-190930,1.7205,1.7205,1.0,1.2562782980398777,0.0,DAL,27.92,52.5,1.0,0.5,4.5257,statline_mc+recal_10_4b,0.0,6.555710231615612,0.0,0.0,0.0,0.03,0.1557655375388598,0.00075,1.2955,0.7605,12.881578768613124,0.08,2.161484430615198,0.0,1.600000023841858,29.193213500658207,0.0,,classic,True,Injured Reserve,OUT
00-0034837,Calvin Ridley,WR,TEN,5000,134503-64555,2.6315,2.6315,1.0,0.8085716696195054,2.127721357997268,NYG,17.97,38.33,1.0,0.5,4.1783,statline_mc+recal_10_4b,0.0,5.496615429695892,0.0,0.0,0.0,0.082,0.3480616080590873,0.002,1.8975,1.202,10.94915197191359,0.06675,2.127721357997268,0.0,4.5,28.239596399120742,0.24170850129853205,,classic,True,,ACTIVE
00-0034981,Foster Moreau,TE,HOU,4300,134503-60712,2.146,2.146,1.0,0.9912539722714362,2.1271871988085542,IND,22.03,42.56,2.0,1.0,3.4561,statline_mc+recal_10_4b,0.0,6.379042913034814,0.0,0.0,0.0,0.0,0.0,0.0,1.485,1.02975,11.47812198808554,0.07975,2.1271871988085542,0.0,3.450000047683716,62.29261467517165,1.2511697320108144,,classic,True,,ACTIVE
