lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0034796,Lamar Jackson,QB,BAL,7500,27.16416826155411,3.62,DAL,44220218,8.4469,statline_mc+recal_10_4b,
1,DST,DST_BUF,Bills,DST,BUF,2800,8.376121431,2.99,LAC,44221409,5.9709,dst_simulated_session_10_4+recal_10_4b,
1,RB1,00-0038134,Kenneth Walker III,RB,KC,7400,23.548042878313584,3.18,MIA,44220310,10.9316,statline_mc+recal_10_4b,
1,RB2,00-0032764,Derrick Henry,RB,BAL,7700,20.80240402326068,2.7,DAL,44220306,9.892,statline_mc+recal_10_4b,
1,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,7900,21.44600968175999,2.71,NYJ,44220614,10.4501,statline_mc+recal_10_4b,
1,WR2,00-0038606,Parker Washington,WR,JAX,6000,16.008510854627666,2.67,NE,44220640,9.3137,statline_mc+recal_10_4b,
1,WR3,00-0041547,KC Concepcion Jr.,WR,CLE,4300,10.0480044625443,2.34,CAR,44220704,7.5738,statline_mc+recal_10_4b,
1,TE,00-0039066,Michael Mayer,TE,LV,3300,8.324781044365617,2.52,NO,44221144,5.9311,statline_mc+recal_10_4b,
1,FLEX,00-0038129,Cade Otton,TE,TB,3100,8.062472823547841,2.6,MIN,44221152,5.9659,statline_mc+recal_10_4b,
2,QB,00-0034796,Lamar Jackson,QB,BAL,7500,27.16416826155411,3.62,DAL,44220218,8.4469,statline_mc+recal_10_4b,
2,DST,DST_BUF,Bills,DST,BUF,2800,8.376121431,2.99,LAC,44221409,5.9709,dst_simulated_session_10_4+recal_10_4b,
2,RB1,00-0038134,Kenneth Walker III,RB,KC,7400,23.548042878313584,3.18,MIA,44220310,10.9316,statline_mc+recal_10_4b,
2,RB2,00-0032764,Derrick Henry,RB,BAL,7700,20.80240402326068,2.7,DAL,44220306,9.892,statline_mc+recal_10_4b,
2,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,7900,21.44600968175999,2.71,NYJ,44220614,10.4501,statline_mc+recal_10_4b,
2,WR2,00-0038606,Parker Washington,WR,JAX,6000,16.008510854627666,2.67,NE,44220640,9.3137,statline_mc+recal_10_4b,
2,WR3,00-0041048,Ted Hurst III,WR,TB,3000,6.106649723873415,2.04,MIN,44220812,7.0886,statline_mc+recal_10_4b,
