team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
WAS,recv,0.707,recent,23.03,21.86,0.9491,1.17
DEN,rush,0.915,recent,24.71,25.86,1.0466,1.15
LAC,rush,0.8015,recent,23.93,22.84,0.9544,1.09
MIA,recv,0.8101,recent,25.57,24.5,0.9582,1.07
LV,recv,0.927,recent,32.57,31.25,0.9593,1.33
ATL,rush,0.969,recent,24.57,23.58,0.9596,0.99
GB,rush,0.9839,recent,23.49,24.41,1.0391,0.92
NYJ,rush,0.5391,recent,13.92,14.43,1.0361,0.5
BUF,rush,0.8931,recent,23.96,23.14,0.9659,0.82
DAL,recv,0.8971,recent,34.72,35.85,1.0325,1.13
ATL,recv,0.8367,recent,23.89,23.13,0.9683,0.76
MIN,recv,0.8758,recent,28.41,27.53,0.9689,0.88
CLE,recv,0.9304,recent,29.21,30.12,1.031,0.9
DET,rush,0.8881,recent,25.05,25.76,1.0285,0.71
DAL,pass,1.0,exclusive,39.26,40.31,1.0267,1.05
PIT,rush,0.9434,recent,21.31,20.75,0.9738,0.56
NYG,rush,0.876,recent,22.35,21.77,0.9741,0.58
GB,recv,0.8857,recent,31.24,30.48,0.9756,0.76
CHI,rush,0.854,recent,23.06,23.62,1.0243,0.56
LA,recv,0.9244,recent,31.96,31.21,0.9764,0.75
CIN,rush,0.9559,recent,24.56,23.98,0.9765,0.58
IND,rush,0.9892,recent,37.44,36.58,0.9772,0.85
SEA,recv,0.9801,recent,29.03,28.39,0.978,0.64
DET,recv,0.4753,recent,15.99,15.64,0.9783,0.35
LV,rush,0.9141,recent,25.54,25.02,0.9797,0.52
SEA,rush,0.7658,recent,17.37,17.73,1.0203,0.35
SF,recv,0.9145,recent,28.09,28.65,1.0199,0.56
HOU,rush,0.8231,recent,23.7,23.29,0.9829,0.4
NE,recv,0.7941,recent,22.15,22.53,1.017,0.38
CHI,recv,0.9667,recent,34.81,34.23,0.9833,0.58
TB,recv,0.5913,recent,23.46,23.77,1.0131,0.31
PIT,recv,0.96,recent,33.61,34.05,1.013,0.44
PHI,rush,0.6,recent,22.43,22.15,0.9874,0.28
TEN,pass,1.0,exclusive,31.03,31.38,1.0113,0.35
DEN,recv,0.6667,recent,18.09,17.91,0.9896,0.19
CAR,recv,0.8488,recent,31.04,31.35,1.0098,0.31
BUF,recv,0.8895,recent,34.08,34.41,1.0096,0.33
ARI,rush,0.4318,recent,10.39,10.29,0.9906,0.1
NE,pass,1.0,exclusive,29.24,28.97,0.9909,0.27
NYJ,pass,1.0,exclusive,28.33,28.58,1.0088,0.25
TB,pass,1.0,exclusive,40.54,40.89,1.0086,0.35
TEN,rush,0.9085,recent,29.18,29.42,1.008,0.23
BAL,recv,0.8486,recent,32.24,31.99,0.9925,0.24
LAC,pass,1.0,exclusive,35.67,35.92,1.007,0.25
BAL,rush,0.7444,recent,17.11,17.22,1.0066,0.11
CIN,pass,1.0,exclusive,35.38,35.2,0.9948,0.18
HOU,recv,0.7771,recent,24.58,24.67,1.0036,0.09
ARI,recv,0.7026,recent,28.57,28.64,1.0026,0.07
MIA,pass,1.0,exclusive,30.41,30.49,1.0026,0.08
LA,pass,1.0,exclusive,33.8,33.88,1.0024,0.08
MIN,rush,0.9265,recent,25.83,25.78,0.9984,0.04
CIN,recv,0.9816,recent,34.03,33.99,0.999,0.04
KC,recv,0.9038,recent,28.63,28.63,1.0001,0.0
BUF,pass,1.0,exclusive,41.59,41.59,1.0,0.0
ATL,pass,1.0,exclusive,29.24,29.24,1.0,0.0
KC,pass,1.0,exclusive,33.49,33.49,1.0,0.0
LV,pass,1.0,exclusive,34.93,34.93,1.0,0.0
IND,pass,1.0,exclusive,24.08,24.08,1.0,0.0
JAX,pass,1.0,exclusive,37.87,37.87,1.0,0.0
SEA,pass,1.0,exclusive,29.72,29.72,1.0,0.0
