player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0033555,Mack Hollins,WR,NE,3600,43782057,4.6278,4.6278,0.8534011212238135,0.92106450157871,3.637600994511653,SEA,20.42,44.33,14.0,0.6,5.721,statline_mc+recal_10_4b,0.0,8.519547314231314,0.0,0.0,0.0,0.0,0.0,0.0,2.35525,1.59975,15.283509945116528,0.07775,FLEX,showdown,44.358582089552236,3.921951162274875,True
00-0038797,Emanuel Wilson,RB,SEA,4000,43782056,3.467,3.467,0.854146857548446,1.07893549842129,3.195055201185925,NE,23.92,44.33,17.0,1.0,5.7331,statline_mc+recal_10_4b,0.18398176014100373,8.254729652864642,0.0,0.0,0.0,4.5645,17.03197456158262,0.119,0.5025,0.3945,2.831077450276628,0.01175,FLEX,showdown,68.30223880597015,19.352721518580363,True
00-0033576,Eric Saubert,TE,SEA,900,43782133,2.66865,2.66865,1.1031128814811666,1.07893549842129,3.1762762366578468,NE,23.92,44.33,9.0,0.8,7.023899999999999,statline_mc+recal_10_4b,0.0,8.702783053380305,0.0,0.0,0.0,0.0,0.0,0.0,1.1465,0.7545,9.487674911052311,0.06725,CPT,showdown,62.92891791044775,2.813294872412448,True
00-0038621,DeMario Douglas,WR,NE,4500,43782122,3.89805,3.89805,0.8534011212238135,0.92106450157871,3.0639604751141682,SEA,20.42,44.33,16.0,1.0,7.40235,statline_mc+recal_10_4b,0.0,7.618497242239426,0.0,0.0,0.0,0.0765,0.2680566739838215,0.0015,1.23225,0.81425,8.70584649344397,0.05175,CPT,showdown,50.690298507462686,1.2441448030442372,True
00-0037545,Rashid Shaheed,WR,SEA,6400,43782045,2.8619,2.8619,0.9485844937589668,1.07893549842129,2.9290241060048063,NE,23.92,44.33,18.0,1.0,5.413,statline_mc+recal_10_4b,0.0,7.5085085577116395,0.0,0.0,0.0,0.143,0.9628985487790029,0.004,1.74475,1.09225,13.142342511269065,0.06075,FLEX,showdown,65.16791044776119,15.703409158891711,True
00-0038476,Tommy DeVito,QB,NE,8000,43782040,3.7002,3.7002,0.858627408529985,0.92106450157871,2.9262825305415356,SEA,20.42,44.33,0.0,0.0,6.6963,statline_mc+recal_10_4b,0.5499100792105307,6.774950286637428,7.0405,40.41386784118337,0.24175,1.054,3.4922781689420104,0.038,0.0,0.0,0.0,0.0,FLEX,showdown,19.56996268656716,0.7512736209586164,True
00-0040131,Kyle Williams,WR,NE,3900,43782124,3.52215,3.52215,0.8534011212238135,0.92106450157871,2.7684841480440205,SEA,20.42,44.33,14.0,1.0,7.3101,statline_mc+recal_10_4b,0.0,7.604056770043915,0.0,0.0,0.0,0.229,0.9948945084348784,0.00625,1.08175,0.613,7.609166478525256,0.05375,CPT,showdown,50.09328358208955,1.1955990940360444,True
00-0037816,Romeo Doubs,WR,NE,6600,43782044,3.3666,3.3666,0.8534011212238135,0.92106450157871,2.646264843496066,SEA,20.42,44.33,16.0,0.8,5.2489,statline_mc+recal_10_4b,0.0,6.61256491896409,0.0,0.0,0.0,0.0,0.0,0.0,1.6995,1.08075,11.017648434960659,0.0735,FLEX,showdown,47.34682835820895,4.786529858053448,True
00-0038608,Kayshon Boutte,WR,NE,5600,43782048,3.2285,3.2285,0.8534011212238135,0.92106450157871,2.537756376843062,SEA,20.42,44.33,14.0,0.8,5.2862,statline_mc+recal_10_4b,0.0,6.784617680012945,0.0,0.0,0.0,0.0,0.0,0.0,1.423,0.957,10.99006376843062,0.07575,FLEX,showdown,46.04832089552239,4.389601854234065,True
00-0040556,Corey Kiner,RB,NE,3600,44034592,2.75265,2.75265,0.841558302419949,0.92106450157871,2.13371196476663,SEA,20.42,44.33,4.0,0.8,6.57765,statline_mc+recal_10_4b,0.0,5.339849762345871,0.0,0.0,0.0,1.5685,5.373348302305809,0.03275,0.5195,0.392,2.4038981294717257,0.01075,CPT,showdown,40.98414179104478,0.6514017329972901,True
00-0033576,Eric Saubert,TE,SEA,600,43782070,1.7791,1.7791,1.1031128814811666,1.07893549842129,2.117517491105231,NE,23.92,44.33,9.0,0.8,4.6826,statline_mc+recal_10_4b,0.0,5.801855368920203,0.0,0.0,0.0,0.0,0.0,0.0,1.1465,0.7545,9.487674911052311,0.06725,FLEX,showdown,59.68264925373135,10.8937992700612,True
00-0040895,Emmanuel Henderson Jr.,WR,SEA,300,43782149,2.0340000000000003,2.0340000000000003,0.9485844937589668,1.07893549842129,2.081718592635129,NE,23.92,44.33,0.0,0.0,6.806849999999999,statline_mc+recal_10_4b,0.0,5.516995612039135,0.0,0.0,0.0,0.02,0.0989467562317881,0.001,0.771,0.48025,6.459177194669068,0.03975,CPT,showdown,23.90578358208955,0.20863145857623502,True
00-0039329,Julian Hicks,WR,SEA,300,44034596,2.0274,2.0274,0.9485844937589668,1.07893549842129,2.074960720591247,NE,23.92,44.33,0.0,0.0,6.999600000000001,statline_mc+recal_10_4b,0.0,5.292546643247108,0.0,0.0,0.0,0.02075,0.10145024154438106,0.0015,0.7715,0.46875,6.616621229063932,0.0375,CPT,showdown,23.644589552238802,0.20503001929526146,True
00-0041476,Rashad Rochelle,WR,SEA,300,43782141,2.0124,2.0124,0.9485844937589668,1.07893549842129,2.059561488169441,NE,23.92,44.33,0.0,0.0,7.0914,statline_mc+recal_10_4b,0.0,5.142842628726011,0.0,0.0,0.0,0.0125,0.09704269169607754,0.001,0.77025,0.4815,6.490867229433528,0.03525,CPT,showdown,23.38339552238806,0.20149074880217382,True
00-0038621,DeMario Douglas,WR,NE,3000,43782059,2.5987,2.5987,0.8534011212238135,0.92106450157871,2.0426403167427787,SEA,20.42,44.33,16.0,1.0,4.9349,statline_mc+recal_10_4b,0.0,5.078998161492951,0.0,0.0,0.0,0.0765,0.2680566739838215,0.0015,1.23225,0.81425,8.70584649344397,0.05175,FLEX,showdown,54.34701492537313,7.633029349080281,True
00-0040653,Ricky White III,WR,SEA,300,43782147,1.9041000000000001,1.9041000000000001,0.9485844937589668,1.07893549842129,1.948840579641365,NE,23.92,44.33,0.0,0.0,6.6579,statline_mc+recal_10_4b,0.0,5.029418373899514,0.0,0.0,0.0,0.0195,0.0917073430611365,0.00075,0.74725,0.46525,5.770563187881296,0.0395,CPT,showdown,23.12220149253731,0.19801257392652927,True
00-0040621,Montorie Foster Jr.,WR,SEA,300,43782143,1.8924,1.8924,0.9485844937589668,1.07893549842129,1.9367906627659925,NE,23.92,44.33,0.0,0.0,6.6852,statline_mc+recal_10_4b,0.0,4.982639808660998,0.0,0.0,0.0,0.022,0.19808743286060418,0.00075,0.7585,0.45975,5.928850318912679,0.0345,CPT,showdown,22.861007462686562,0.194594440023175,True
00-0037156,Irvin Charles,WR,SEA,300,43782145,1.8889500000000001,1.8889500000000001,0.9485844937589668,1.07893549842129,1.9331959941384294,NE,23.92,44.33,0.0,0.0,6.5952,statline_mc+recal_10_4b,0.0,5.113730946525309,0.0,0.0,0.0,0.0175,0.09800504455796769,0.00025,0.74625,0.47125,6.00246824969823,0.03375,CPT,showdown,22.59981343283582,0.19123531065246022,True
00-0040131,Kyle Williams,WR,NE,2600,43782061,2.3481,2.3481,0.8534011212238135,0.92106450157871,1.8456560986960135,SEA,20.42,44.33,14.0,1.0,4.8734,statline_mc+recal_10_4b,0.0,5.069371180029276,0.0,0.0,0.0,0.229,0.9948945084348784,0.00625,1.08175,0.613,7.609166478525256,0.05375,FLEX,showdown,53.74999999999999,7.335193582114276,True
00-0040974,Lance Mason,TE,SEA,300,43782153,1.5396,1.5396,1.1031128814811666,1.07893549842129,1.8324122570344459,NE,23.92,44.33,0.0,0.0,6.22515,statline_mc+recal_10_4b,0.0,4.9953900340013355,0.0,0.0,0.0,0.0,0.0,0.0,0.65225,0.43275,5.526081713562973,0.03875,CPT,showdown,22.15578358208955,0.18565733184163458,True
00-0041123,Behren Morton,QB,NE,9000,43782109,1.86945,1.86945,0.858627408529985,0.92106450157871,1.478453734643677,SEA,20.42,44.33,0.0,0.0,9.336450000000001,statline_mc+recal_10_4b,0.0,3.8126116552656097,1.68825,9.532858213791416,0.0605,0.8475,2.8532149454412794,0.029,0.0,0.0,0.0,0.0,CPT,showdown,13.249067164179102,0.10252652833676539,True
00-0040556,Corey Kiner,RB,NE,2400,44034587,1.8351,1.8351,0.841558302419949,0.92106450157871,1.4224746431777535,SEA,20.42,44.33,4.0,0.8,4.3851,statline_mc+recal_10_4b,0.0,3.559899841563914,0.0,0.0,0.0,1.5685,5.373348302305809,0.03275,0.5195,0.392,2.4038981294717257,0.01075,FLEX,showdown,47.476679104477604,4.82814535656097,True
00-0040895,Emmanuel Henderson Jr.,WR,SEA,200,43782086,1.356,1.356,0.9485844937589668,1.07893549842129,1.3878123950900858,NE,23.92,44.33,0.0,0.0,4.5379,statline_mc+recal_10_4b,0.0,3.6779970746927564,0.0,0.0,0.0,0.02,0.0989467562317881,0.001,0.771,0.48025,6.459177194669068,0.03975,FLEX,showdown,22.234141791044774,0.8972924748766329,True
00-0039329,Julian Hicks,WR,SEA,200,44034591,1.3516,1.3516,0.9485844937589668,1.07893549842129,1.3833071470608314,NE,23.92,44.33,0.0,0.0,4.6664,statline_mc+recal_10_4b,0.0,3.5283644288314053,0.0,0.0,0.0,0.02075,0.10145024154438106,0.0015,0.7715,0.46875,6.616621229063932,0.0375,FLEX,showdown,21.972947761194025,0.8818032270537217,True
00-0041476,Rashad Rochelle,WR,SEA,200,43782078,1.3416,1.3416,0.9485844937589668,1.07893549842129,1.3730409921129605,NE,23.92,44.33,0.0,0.0,4.7276,statline_mc+recal_10_4b,0.0,3.4285617524840073,0.0,0.0,0.0,0.0125,0.09704269169607754,0.001,0.77025,0.4815,6.490867229433528,0.03525,FLEX,showdown,21.711753731343283,0.8665813578223374,True
00-0040653,Ricky White III,WR,SEA,200,43782084,1.2694,1.2694,0.9485844937589668,1.07893549842129,1.2992270530942434,NE,23.92,44.33,0.0,0.0,4.4386,statline_mc+recal_10_4b,0.0,3.352945582599676,0.0,0.0,0.0,0.0195,0.0917073430611365,0.00075,0.74725,0.46525,5.770563187881296,0.0395,FLEX,showdown,21.450559701492534,0.8516222516380684,True
