player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_raw_status,injury_status
00-0041252,Kenny Fletcher Jr.,TE,IND,300,44191117,2.2365000000000004,2.2365000000000004,1.059297423887588,0.9055536433157244,2.145299464120084,KC,20.17,46.33,0.0,0.0,6.3828000000000005,statline_mc+recal_10_4b,0.0,5.542989630570042,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.551,5.81949642746723,0.04925,CPT,showdown,40.625,0.5282392692219279,True,,ACTIVE
00-0040853,Carson Towt,TE,IND,300,44191114,2.2353,2.2353,1.059297423887588,0.9055536433157244,0.0,KC,20.17,46.33,0.0,0.0,6.3073500000000005,statline_mc+recal_10_4b,0.0,5.567083541389323,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.55475,5.957219349043963,0.04675,CPT,showdown,39.69907407407407,0.4966179148349186,True,Injured Reserve,OUT
00-0039816,Anthony Gould,WR,IND,300,44191112,2.6736,2.6736,0.8845184884193417,0.9055536433157244,2.141495745342696,KC,20.17,46.33,0.0,0.0,6.697049999999999,statline_mc+recal_10_4b,0.0,5.533872560925575,0.0,0.0,0.0,0.05,0.2079418178646289,0.0005,0.95025,0.57075,6.023696484420011,0.0375,CPT,showdown,38.77314814814815,0.466889471693871,True,,ACTIVE
00-0040955,John Michael Gyllenborg,TE,KC,300,44191116,1.8387,1.8387,0.9888524590163934,1.1749300369644275,0.0,IND,26.17,46.33,0.0,0.0,6.414149999999999,statline_mc+recal_10_4b,0.0,5.539125823528434,0.0,0.0,0.0,0.0,0.0,0.0,0.75075,0.509,6.407141783677429,0.0455,CPT,showdown,47.47685185185185,0.8340884617026159,True,Injured Reserve,OUT
00-0033439,Pharaoh Brown,TE,IND,300,44191120,2.1819,2.1819,1.059297423887588,0.9055536433157244,2.093001945175329,KC,20.17,46.33,0.0,0.0,6.3315,statline_mc+recal_10_4b,0.0,5.277544419631526,0.0,0.0,0.0,0.0,0.0,0.0,0.8265,0.54175,5.808346301168863,0.0455,CPT,showdown,36.9212962962963,0.4126648499640422,True,,ACTIVE
00-0032951,Laquon Treadwell,WR,IND,3000,44191093,2.5908,2.5908,0.8845184884193417,0.9055536433157244,2.075150256228652,KC,20.17,46.33,1.0,1.0,6.489750000000001,statline_mc+recal_10_4b,0.0,5.237512007284766,0.0,0.0,0.0,0.03125,0.09928737091443,0.00025,0.9555,0.57725,5.722547670609918,0.037,CPT,showdown,23.03240740740741,0.1634831351834388,True,,ACTIVE
00-0035021,Ashton Dulin,WR,IND,300,44191109,2.58375,2.58375,0.8845184884193417,0.9055536433157244,0.0,KC,20.17,46.33,1.0,1.0,6.546149999999999,statline_mc+recal_10_4b,0.0,5.185083367523931,0.0,0.0,0.0,0.0305,0.1944847407806712,0.001,0.93925,0.5695,5.831986885773199,0.0325,CPT,showdown,35.71759259259259,0.380843621508623,True,Out,OUT
00-0040547,Nate Carter,RB,KC,200,44191050,1.5227,1.5227,1.1366608368088251,1.1749300369644275,2.033600992651929,IND,26.17,46.33,0.0,0.0,5.0856,statline_mc+recal_10_4b,0.0,6.108174146664468,0.0,0.0,0.0,1.32875,7.57991888642568,0.0545,0.50425,0.37475,4.466091040093612,0.02025,FLEX,showdown,64.69907407407408,12.915673528040497,True,,ACTIVE
00-0040078,Brashard Smith,RB,KC,400,44191046,1.5218,1.5218,1.1366608368088251,1.1749300369644275,2.0323929153196705,IND,26.17,46.33,0.0,0.0,5.0706,statline_mc+recal_10_4b,0.0,6.066285873462782,0.0,0.0,0.0,1.3535,7.773893789390389,0.058,0.50075,0.38425,3.9575353638063193,0.0205,FLEX,showdown,63.77314814814815,12.14251804041714,True,,ACTIVE
00-0038394,Will Mallory,TE,IND,300,44191115,2.0754,2.0754,1.059297423887588,0.9055536433157244,0.0,KC,20.17,46.33,0.0,0.0,6.2517,statline_mc+recal_10_4b,0.0,5.033458756087264,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.52475,5.44192779157251,0.043,CPT,showdown,33.49537037037037,0.3284027332554208,True,Injured Reserve,OUT
00-0033217,Mo Alie-Cox,TE,IND,3600,44191092,2.06355,2.06355,1.059297423887588,0.9055536433157244,1.97940089806624,KC,20.17,46.33,0.0,0.0,6.20925,statline_mc+recal_10_4b,0.0,5.035268357669873,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.52375,5.541005987108265,0.0405,CPT,showdown,20.810185185185183,0.1409720562543047,True,,ACTIVE
00-0040953,Jeff Caldwell,WR,KC,200,44191056,1.6079,1.6079,1.0464039008533117,1.1749300369644275,0.0,IND,26.17,46.33,0.0,0.0,5.1277,statline_mc+recal_10_4b,0.0,5.660636794418752,0.0,0.0,0.0,0.0625,0.4401908875142694,0.00275,0.979,0.60725,9.452804655956392,0.058,FLEX,showdown,61.55092592592592,10.470534066660104,True,Injured Reserve,OUT
00-0040120,Jimmy Holiday,WR,KC,200,44191053,1.6033,1.6033,1.0464039008533117,1.1749300369644275,0.0,IND,26.17,46.33,0.0,0.0,5.1643,statline_mc+recal_10_4b,0.0,5.588223405945112,0.0,0.0,0.0,0.05675,0.3509023616136235,0.00375,0.94875,0.57575,9.618717205502303,0.05825,FLEX,showdown,60.625,9.843749032615223,True,Injured Reserve,OUT
00-0040179,DJ Giddens,RB,IND,2100,44191095,2.35425,2.35425,0.900739943495224,0.9055536433157244,1.9203120212561864,KC,20.17,46.33,0.0,0.0,6.4443,statline_mc+recal_10_4b,0.0,4.724274012142349,0.0,0.0,0.0,1.1475,4.013629748559551,0.02975,0.51475,0.38225,2.520950393148361,0.0125,CPT,showdown,32.291666666666664,0.3030790876839227,True,Questionable,QUESTIONABLE
00-0040298,Andrew Armstrong,WR,KC,200,44191059,1.5395,1.5395,1.0464039008533117,1.1749300369644275,1.8926894577701097,IND,26.17,46.33,0.0,0.0,5.0331,statline_mc+recal_10_4b,0.0,5.251750267019516,0.0,0.0,0.0,0.056,0.4030219899907349,0.003,0.9405,0.58,9.048872587710362,0.05475,FLEX,showdown,59.69907407407407,9.25448447999005,True,,ACTIVE
00-0040954,Omari Evans,WR,KC,200,44191057,1.5384,1.5384,1.0464039008533117,1.1749300369644275,1.891446227314568,IND,26.17,46.33,0.0,0.0,5.1868,statline_mc+recal_10_4b,0.0,4.859140798358035,0.0,0.0,0.0,0.06325,0.4963625476541103,0.003,0.928,0.5675,9.310599725491567,0.05,FLEX,showdown,58.77314814814815,8.700494365165975,True,,ACTIVE
00-0041486,Anderson Castle,RB,IND,300,44191101,2.3163,2.3163,0.900739943495224,0.9055536433157244,1.889272610716768,KC,20.17,46.33,0.0,0.0,6.464550000000001,statline_mc+recal_10_4b,0.0,4.623722879978733,0.0,0.0,0.0,1.11125,3.83336365126786,0.02775,0.518,0.39875,2.576787086843922,0.0095,CPT,showdown,31.365740740740737,0.2849362274360256,True,,ACTIVE
00-0040959,Jaydn Ott,RB,KC,200,44191049,1.3994,1.3994,1.1366608368088251,1.1749300369644275,1.8689310027116577,IND,26.17,46.33,0.0,0.0,4.9031,statline_mc+recal_10_4b,0.0,5.057288887776612,0.0,0.0,0.0,1.31125,7.082225741400381,0.04875,0.483,0.369,3.907084285716193,0.017,FLEX,showdown,57.84722222222222,8.179667096742083,True,,ACTIVE
00-0041277,Davon Booth,RB,IND,300,44191102,2.2698,2.2698,0.900739943495224,0.9055536433157244,1.851420422828176,KC,20.17,46.33,0.0,0.0,6.40695,statline_mc+recal_10_4b,0.0,4.487476022332058,0.0,0.0,0.0,1.13875,3.9611690414106415,0.027,0.49825,0.3815,2.3566337774438626,0.01075,CPT,showdown,30.43981481481481,0.2678794314906513,True,,ACTIVE
00-0040890,Cyrus Allen,WR,KC,2800,44191037,1.504,1.504,1.0464039008533117,1.1749300369644275,1.8490751911842271,IND,26.17,46.33,1.0,1.0,5.0436,statline_mc+recal_10_4b,0.0,5.012049896415388,0.0,0.0,0.0,0.0365,0.2190568988857733,0.00175,0.9355,0.5565,8.979195012956499,0.057,FLEX,showdown,50.81018518518518,5.116730444945319,True,,ACTIVE
00-0040646,Jalen Royals,WR,KC,1800,44191096,1.4727,1.4727,1.0464039008533117,1.1749300369644275,1.8105871836296967,IND,26.17,46.33,1.0,1.0,6.925649999999999,statline_mc+recal_10_4b,0.0,4.718670302909967,0.0,0.0,0.0,0.0385,0.2560473136702568,0.0015,0.5845,0.35975,5.792033910527725,0.037,CPT,showdown,39.14351851851852,0.4785611080994994,True,,ACTIVE
00-0040206,Riley Leonard,QB,IND,6000,44191026,2.2528,2.2528,0.8621159678858163,0.9055536433157244,1.7587735338499004,KC,20.17,46.33,0.0,0.0,6.5359,statline_mc+recal_10_4b,0.1497127401233578,5.25392707865328,3.11125,17.371011060401756,0.1075,1.455,4.764330914338299,0.05225,0.0,0.0,0.0,0.0,FLEX,showdown,30.995370370370367,1.3655100144020165,True,,ACTIVE
00-0038489,Ben VanSumeren,RB,KC,300,44191105,1.31355,1.31355,1.1366608368088251,1.1749300369644275,1.7541875827390494,IND,26.17,46.33,1.0,1.0,6.606,statline_mc+recal_10_4b,0.0,4.5708093911372565,0.0,0.0,0.0,0.80275,4.484022277520265,0.032,0.29675,0.22225,2.2905616074067305,0.013,CPT,showdown,36.9212962962963,0.4126648499640422,True,,ACTIVE
00-0039164,Anthony Richardson Sr.,QB,IND,6000,44191025,2.2256,2.2256,0.8621159678858163,0.9055536433157244,1.737490522253664,KC,20.17,46.33,0.0,0.0,6.5134,statline_mc+recal_10_4b,0.1528417781049156,5.120992969489515,3.04075,17.116472440088167,0.113,1.4685,4.838316246501373,0.047,0.0,0.0,0.0,0.0,FLEX,showdown,30.069444444444443,1.2837681246935564,True,,ACTIVE
00-0040081,Jake Briningstool,TE,KC,1600,44191040,1.4672,1.4672,0.9888524590163934,1.1749300369644275,1.704657540652358,IND,26.17,46.33,1.0,1.0,4.54,statline_mc+recal_10_4b,0.0,4.403601915392259,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.59025,7.569075406523582,0.05875,FLEX,showdown,54.79166666666666,6.672187377788482,True,,ACTIVE
00-0041125,Seth McGowan,RB,IND,3400,44191034,2.0711,2.0711,0.900739943495224,0.9055536433157244,1.6893204824019732,KC,20.17,46.33,1.0,1.0,4.6042,statline_mc+recal_10_4b,0.0,4.082093540285632,0.0,0.0,0.0,1.3,4.501627283340219,0.0335,0.782,0.59125,3.631577540679511,0.015,FLEX,showdown,28.125,1.1276885097305378,True,,ACTIVE
00-0038519,Nikko Remigio,WR,KC,1200,44191098,1.3194,1.3194,1.0464039008533117,1.1749300369644275,1.6221792391678458,IND,26.17,46.33,1.0,1.0,6.66165,statline_mc+recal_10_4b,0.0,4.514219480677967,0.0,0.0,0.0,0.03675,0.2875025350757897,0.00175,0.54025,0.33,5.1870257260431805,0.0305,CPT,showdown,35.34722222222222,0.3715552188314731,True,,ACTIVE
00-0038145,Thomas Odukoya,TE,KC,200,44191065,1.3599,1.3599,0.9888524590163934,1.1749300369644275,1.5799713558210478,IND,26.17,46.33,0.0,0.0,4.4352,statline_mc+recal_10_4b,0.0,4.152844327502593,0.0,0.0,0.0,0.0,0.0,0.0,0.79475,0.5335,6.952213558210477,0.05775,FLEX,showdown,52.93981481481482,5.897278414091951,True,,ACTIVE
00-0036182,Nick Westbrook-Ikhine,WR,IND,200,44191052,1.8939,1.8939,0.8845184884193417,0.9055536433157244,1.5169402830255752,KC,20.17,46.33,0.0,0.0,4.5529,statline_mc+recal_10_4b,0.0,3.764698633135619,0.0,0.0,0.0,0.04925,0.209602411881202,0.0015,0.96875,0.5965,6.427300418374549,0.0405,FLEX,showdown,42.38425925925926,2.917675550839965,True,,ACTIVE
00-0035045,D.J. Montgomery,WR,IND,200,44191054,1.8741,1.8741,0.8845184884193417,0.9055536433157244,0.0,KC,20.17,46.33,0.0,0.0,4.5609,statline_mc+recal_10_4b,0.0,3.5865155281428107,0.0,0.0,0.0,0.0535,0.2534564652235332,0.00125,0.97725,0.59525,6.337895072258204,0.03875,FLEX,showdown,41.458333333333336,2.743018235575768,True,Injured Reserve,OUT
00-0041132,Deion Burks,WR,IND,1000,44191043,1.8721,1.8721,0.8845184884193417,0.9055536433157244,1.4995414285683686,KC,20.17,46.33,0.0,0.0,4.5138,statline_mc+recal_10_4b,0.0,3.7235075035240746,0.0,0.0,0.0,0.05625,0.2463974080367521,0.002,0.98375,0.59425,6.311516877646931,0.0385,FLEX,showdown,40.532407407407405,2.5788162218842614,True,,ACTIVE
00-0039824,Jared Wiley,TE,KC,200,44191067,1.2846,1.2846,0.9888524590163934,1.1749300369644275,1.4925005931388022,IND,26.17,46.33,0.0,0.0,4.3869,statline_mc+recal_10_4b,0.0,3.8786526120366487,0.0,0.0,0.0,0.0,0.0,0.0,0.7785,0.5185,6.477505931388021,0.05425,FLEX,showdown,49.23611111111111,4.607002269127054,True,,ACTIVE
00-0037292,Drew Ogletree,TE,IND,600,44191045,1.5429,1.5429,1.059297423887588,0.9055536433157244,1.4800312883914404,KC,20.17,46.33,1.0,1.0,4.3198,statline_mc+recal_10_4b,0.0,3.8723396607139016,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.54575,6.027812883914402,0.055,FLEX,showdown,38.68055555555556,2.2793120723580382,True,,ACTIVE
00-0030615,James Winchester,TE,KC,200,44191064,1.2491,1.2491,0.9888524590163934,1.1749300369644275,1.4512664840482907,IND,26.17,46.33,0.0,0.0,4.26,statline_mc+recal_10_4b,0.0,3.7331692305738913,0.0,0.0,0.0,0.0,0.0,0.0,0.7835,0.51325,6.36016484048291,0.05,FLEX,showdown,47.38425925925926,4.071944251122154,True,,ACTIVE
00-0041252,Kenny Fletcher Jr.,TE,IND,200,44191063,1.491,1.491,1.059297423887588,0.9055536433157244,1.430199642746723,KC,20.17,46.33,0.0,0.0,4.2552,statline_mc+recal_10_4b,0.0,3.695326420380028,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.551,5.81949642746723,0.04925,FLEX,showdown,36.8287037037037,2.014592385106479,True,,ACTIVE
00-0040853,Carson Towt,TE,IND,200,44191060,1.4902,1.4902,1.059297423887588,0.9055536433157244,0.0,KC,20.17,46.33,0.0,0.0,4.2049,statline_mc+recal_10_4b,0.0,3.711389027592882,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.55475,5.957219349043963,0.04675,FLEX,showdown,35.90277777777778,1.893995255232634,True,Injured Reserve,OUT
00-0039816,Anthony Gould,WR,IND,200,44191058,1.7824,1.7824,0.8845184884193417,0.9055536433157244,1.427663830228464,KC,20.17,46.33,0.0,0.0,4.4647,statline_mc+recal_10_4b,0.0,3.689248373950383,0.0,0.0,0.0,0.05,0.2079418178646289,0.0005,0.95025,0.57075,6.023696484420011,0.0375,FLEX,showdown,34.97685185185185,1.7806172868335002,True,,ACTIVE
00-0040955,John Michael Gyllenborg,TE,KC,200,44191062,1.2258,1.2258,0.9888524590163934,1.1749300369644275,0.0,IND,26.17,46.33,0.0,0.0,4.2761,statline_mc+recal_10_4b,0.0,3.692750549018956,0.0,0.0,0.0,0.0,0.0,0.0,0.75075,0.509,6.407141783677429,0.0455,FLEX,showdown,43.68055555555556,3.181036248831602,True,Injured Reserve,OUT
00-0033439,Pharaoh Brown,TE,IND,200,44191066,1.4546,1.4546,1.059297423887588,0.9055536433157244,1.3953346301168863,KC,20.17,46.33,0.0,0.0,4.221,statline_mc+recal_10_4b,0.0,3.5183629464210173,0.0,0.0,0.0,0.0,0.0,0.0,0.8265,0.54175,5.808346301168863,0.0455,FLEX,showdown,33.125,1.5738160958067544,True,,ACTIVE
00-0032951,Laquon Treadwell,WR,IND,2000,44191039,1.7272,1.7272,0.8845184884193417,0.9055536433157244,1.3834335041524346,KC,20.17,46.33,1.0,1.0,4.3265,statline_mc+recal_10_4b,0.0,3.4916746715231777,0.0,0.0,0.0,0.03125,0.09928737091443,0.00025,0.9555,0.57725,5.722547670609918,0.037,FLEX,showdown,32.19907407407408,1.4796046287592783,True,,ACTIVE
00-0035021,Ashton Dulin,WR,IND,200,44191055,1.7225,1.7225,0.8845184884193417,0.9055536433157244,0.0,KC,20.17,46.33,1.0,1.0,4.3641,statline_mc+recal_10_4b,0.0,3.456722245015954,0.0,0.0,0.0,0.0305,0.1944847407806712,0.001,0.93925,0.5695,5.831986885773199,0.0325,FLEX,showdown,31.273148148148145,1.3910328298705434,True,Out,OUT
00-0038394,Will Mallory,TE,IND,200,44191061,1.3836,1.3836,1.059297423887588,0.9055536433157244,0.0,KC,20.17,46.33,0.0,0.0,4.1678,statline_mc+recal_10_4b,0.0,3.3556391707248427,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.52475,5.44192779157251,0.043,FLEX,showdown,30.34722222222222,1.307763098443551,True,Injured Reserve,OUT
00-0033217,Mo Alie-Cox,TE,IND,2400,44191038,1.3757,1.3757,1.059297423887588,0.9055536433157244,1.3196005987108266,KC,20.17,46.33,0.0,0.0,4.1395,statline_mc+recal_10_4b,0.0,3.356845571779915,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.52375,5.541005987108265,0.0405,FLEX,showdown,29.42129629629629,1.2294780431672785,True,,ACTIVE
00-0040179,DJ Giddens,RB,IND,1400,44191041,1.5695,1.5695,0.900739943495224,0.9055536433157244,1.280208014170791,KC,20.17,46.33,0.0,0.0,4.2962,statline_mc+recal_10_4b,0.0,3.149516008094899,0.0,0.0,0.0,1.1475,4.013629748559551,0.02975,0.51475,0.38225,2.520950393148361,0.0125,FLEX,showdown,28.49537037037037,1.1558792723464262,True,Questionable,QUESTIONABLE
00-0041486,Anderson Castle,RB,IND,200,44191047,1.5442,1.5442,0.900739943495224,0.9055536433157244,1.2595150738111784,KC,20.17,46.33,0.0,0.0,4.3097,statline_mc+recal_10_4b,0.0,3.082481919985822,0.0,0.0,0.0,1.11125,3.83336365126786,0.02775,0.518,0.39875,2.576787086843922,0.0095,FLEX,showdown,27.569444444444443,1.086686256550191,True,,ACTIVE
00-0041277,Davon Booth,RB,IND,200,44191048,1.5132,1.5132,0.900739943495224,0.9055536433157244,1.2342802818854504,KC,20.17,46.33,0.0,0.0,4.2713,statline_mc+recal_10_4b,0.0,2.991650681554705,0.0,0.0,0.0,1.13875,3.9611690414106415,0.027,0.49825,0.3815,2.3566337774438626,0.01075,FLEX,showdown,26.643518518518515,1.0216352593449272,True,,ACTIVE
00-0040646,Jalen Royals,WR,KC,1200,44191042,0.9818,0.9818,1.0464039008533117,1.1749300369644275,1.207058122419798,IND,26.17,46.33,1.0,1.0,4.6171,statline_mc+recal_10_4b,0.0,3.145780201939978,0.0,0.0,0.0,0.0385,0.2560473136702568,0.0015,0.5845,0.35975,5.792033910527725,0.037,FLEX,showdown,35.34722222222222,1.825130429256903,True,,ACTIVE
00-0038489,Ben VanSumeren,RB,KC,200,44191051,0.8757,0.8757,1.1366608368088251,1.1749300369644275,1.1694583884926997,IND,26.17,46.33,1.0,1.0,4.404,statline_mc+recal_10_4b,0.0,3.047206260758171,0.0,0.0,0.0,0.80275,4.484022277520265,0.032,0.29675,0.22225,2.2905616074067305,0.013,FLEX,showdown,33.773148148148145,1.6433111182055335,True,,ACTIVE
00-0038519,Nikko Remigio,WR,KC,800,44191044,0.8796,0.8796,1.0464039008533117,1.1749300369644275,1.0814528261118972,IND,26.17,46.33,1.0,1.0,4.4411,statline_mc+recal_10_4b,0.0,3.0094796537853115,0.0,0.0,0.0,0.03675,0.2875025350757897,0.00175,0.54025,0.33,5.1870257260431805,0.0305,FLEX,showdown,32.19907407407408,1.4796046287592783,True,,ACTIVE
