player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0029263,Russell Wilson,QB,SEA,7600,1412,30.725,29.36152173913043,0.9793042712461472,1.21,35.60000736699022,MIN,30.25,54.0,83.60599078341014,11.838592231005276
00-0033873,Patrick Mahomes II,QB,KC,7700,1523,27.04,27.2095652173913,0.9190273496746416,1.31,32.65622636349519,LV,32.75,54.5,99.63037634408602,34.455102292946044
00-0034857,Josh Allen,QB,BUF,7500,1529,29.835,29.335434782608694,0.9748683073209714,1.1,31.72585987998222,TEN,27.5,52.0,73.63287250384025,6.089038399672942
00-0033077,Dak Prescott,QB,DAL,7400,1501,30.55,32.603043478260865,0.8438769020010763,1.19,31.70956983601257,NYG,29.75,52.0,79.29531490015361,8.881640942561244
00-0031687,Raheem Mostert,RB,SF,6100,5414,21.9,21.366666666666667,1.2230126045176588,1.18,31.220250426390447,MIA,29.5,50.5,79.85852455381887,11.470830525634137
00-0031237,Teddy Bridgewater,QB,CAR,5900,1439,17.22,18.36217391304348,1.6947991584715496,1.02,30.75536558625135,ATL,25.5,53.5,59.88575268817205,2.435167436586928
00-0033906,Alvin Kamara,RB,NO,8200,5562,31.925000000000004,31.53695652173913,0.8576063896168725,1.13,30.75033936700687,LAC,28.25,49.5,82.43847688726305,13.623607851082678
00-0030035,Adam Thielen,WR,MIN,7000,5333,18.9,18.67934782608696,1.668899239982064,0.95,29.79016888733962,SEA,23.75,54.0,73.93937570213448,8.342395180895691
00-0036360,Clyde Edwards-Helaire,RB,KC,6800,5818,15.825,15.011956521739128,1.4746037688755769,1.31,29.784351461483773,LV,32.75,54.5,87.10460314820973,18.594749265738518
00-0032211,Tyler Lockett,WR,SEA,6900,5386,19.950000000000003,18.825,1.228250091589729,1.21,28.81336536734201,MIN,30.25,54.0,84.22965816080887,16.566278236508047
00-0033045,Ezekiel Elliott,RB,DAL,7800,5444,22.05,21.075,1.048296518157993,1.19,26.898633470610253,NYG,29.75,52.0,82.31446070280457,13.511435671289858
00-0031544,Amari Cooper,WR,DAL,7400,5376,21.275,23.32826086956522,0.9953646402822236,1.19,26.41592268295513,NYG,29.75,52.0,83.82623174450329,16.126664840112273
00-0035640,D.K. Metcalf,WR,SEA,7100,5725,18.075000000000003,17.434782608695652,1.228250091589729,1.21,26.38701071358439,MIN,30.25,54.0,84.60279248916706,16.983543054357117
00-0033594,Chris Carson,RB,SEA,6400,5565,20.0,19.904347826086955,1.049294895794334,1.21,25.332214238818437,MIN,30.25,54.0,81.40422347855005,12.715909576407594
00-0031376,Jerick McKinnon,RB,SF,5800,2935,16.625,17.900000000000002,1.2230126045176588,1.18,24.912461000873584,MIA,29.5,50.5,77.89976166722093,10.066601322932
00-0035228,Kyler Murray,QB,ARI,7200,1537,25.815,25.109782608695653,0.8806693086745927,1.11,24.89058066739418,NYJ,27.75,48.5,67.01075268817205,3.915783811286838
00-0035831,James Robinson,RB,JAX,6700,5849,19.15,19.85869565217391,1.3008860601522525,0.97,24.61174617333789,HOU,24.25,55.0,72.27587019177474,6.919178482836298
00-0033537,Deshaun Watson,QB,HOU,6900,1518,18.37,18.49826086956521,1.0682844888040837,1.23,24.22226159792553,JAX,30.75,55.0,72.52995391705069,5.657387794192926
00-0036322,Justin Jefferson,WR,MIN,5500,5835,14.2,15.936956521739129,1.668899239982064,0.95,23.89038332138889,SEA,23.75,54.0,67.85728614989569,5.561554915784545
00-0032241,Todd Gurley,RB,ATL,5700,2992,13.575,14.585869565217392,1.4676151254211904,1.12,23.14441814659873,CAR,28.0,53.5,74.83018789491187,8.203696891548239
00-0020531,Drew Brees,QB,NO,6100,1151,16.985,17.329347826086956,1.1854461242396073,1.13,22.982963009478187,LAC,28.25,49.5,63.90092165898618,3.1825840081845254
00-0033040,Tyreek Hill,WR,KC,6900,5485,18.75,18.773913043478263,0.9288259399086508,1.31,22.828835390086763,LV,32.75,54.5,84.66768977692185,17.05718129560819
00-0034796,Lamar Jackson,QB,BAL,7900,1527,21.065,20.776086956521738,0.8770161619126833,1.23,22.56761533811107,CIN,30.75,49.0,71.67281105990783,5.343171593748758
00-0033858,Jonnu Smith,TE,TEN,4900,4706,16.366666666666667,15.88125,1.422082500202263,0.98,22.471007000227303,BUF,24.5,52.0,74.13978494623656,6.458337328003283
00-0031345,Jimmy Garoppolo,QB,SF,5500,1452,16.25,15.748333333333337,1.1781398307157884,1.18,22.242121499747213,MIA,29.5,50.5,65.48886328725038,3.537980992134915
00-0031588,Stefon Diggs,WR,BUF,7000,5424,19.575000000000003,19.241304347826087,1.0383658412039205,1.1,22.168038484106813,TEN,27.5,52.0,76.49534585138822,9.892217897281776
00-0033106,Jared Goff,QB,LA,6500,1490,18.355,18.435869565217388,1.0802876853075003,1.04,20.667256127990605,WAS,26.0,45.0,58.11213517665131,2.163601835121663
00-0029701,Ryan Tannehill,QB,TEN,6000,1410,19.62,18.77625,1.0855064663959424,0.98,20.42289505357405,BUF,24.5,52.0,50.163594470046085,1.273630693254677
00-0030564,DeAndre Hopkins,WR,ARI,7900,5206,21.175,18.980434782608697,0.9118517816500862,1.11,20.321771635947847,NYJ,27.75,48.5,74.95105119563473,8.924456237085296
00-0036358,CeeDee Lamb,WR,DAL,6000,5831,16.3,17.96521739130435,0.9953646402822236,1.19,20.293299540818264,NYG,29.75,52.0,77.63220189375701,10.6710960205792
00-0032063,Mike Davis,RB,CAR,6400,5320,15.175,18.05434782608696,1.1760888556096345,1.02,19.93113948529293,ATL,25.5,53.5,71.7929691830174,6.699973999014431
00-0036355,Justin Herbert,QB,LAC,6000,1552,19.98,20.21625,1.16091785312393,0.85,19.832431307793925,NO,21.25,49.5,43.33352534562212,0.8077793768428003
00-0033288,George Kittle,TE,SF,6600,4703,24.700000000000003,27.26666666666667,0.6287490898163451,1.18,19.27765667679908,MIA,29.5,50.5,80.43941273779984,9.829097225217536
00-0032688,Robby Anderson,WR,CAR,5900,5502,17.924999999999997,16.867391304347823,1.0673350712985372,1.02,18.93892112127107,ATL,25.5,53.5,69.47530492697801,6.195019413103613
00-0032187,David Johnson,RB,HOU,5200,5395,12.675,11.80217391304348,1.25595906651691,1.23,18.906532026760864,JAX,30.75,55.0,74.83039574326571,8.203810567328766
00-0033857,JuJu Smith-Schuster,WR,PIT,6700,5553,17.666666666666668,17.04375,1.0218443271655842,1.03,18.266350817659347,PHI,25.75,44.0,71.70708955223881,7.188850545344987
00-0022924,Ben Roethlisberger,QB,PIT,6600,1232,19.826666666666664,19.60625,0.8963256519399189,1.03,18.202538390658383,PHI,25.75,44.0,54.625,1.7148037983023243
00-0029604,Kirk Cousins,QB,MIN,5900,1415,13.655,13.467608695652174,1.3994161488657306,0.95,18.029012888829328,SEA,23.75,54.0,40.525729646697386,0.6698826801819131
00-0035250,Devin Singletary,RB,BUF,5900,5717,13.675,14.919565217391304,1.1128582719747075,1.1,17.501934139631793,TEN,27.5,52.0,71.37955880722758,6.517839486518435
00-0033893,Dalvin Cook,RB,MIN,7600,5559,23.35,24.47934782608696,0.7517783601647322,0.95,17.07960762131102,SEA,23.75,54.0,67.24296086908325,4.946942742784203
00-0034777,D.J. Chark,WR,JAX,6500,5659,17.8,19.65625,0.9383314685334468,0.97,17.045993363104117,HOU,24.25,55.0,66.07837826994061,4.939597606032028
00-0034837,Calvin Ridley,WR,ATL,7500,5631,20.125,15.459782608695653,0.8466710139371985,1.12,16.872018224341918,CAR,28.0,53.5,71.12692585459797,6.916111644294167
00-0035289,Gardner Minshew,QB,JAX,6200,1540,18.605,18.28195652173913,0.940424352137254,0.97,16.82435521179671,HOU,24.25,55.0,45.53360215053763,0.9353873857271008
00-0033110,Tyler Higbee,TE,LA,5600,4680,12.1,11.16304347826087,1.385097259624831,1.04,16.755220441581663,WAS,26.0,45.0,74.79528535980148,6.746824384800379
00-0036261,Brandon Aiyuk,WR,SF,5200,5830,12.933333333333335,13.56875,1.0646192059771669,1.18,16.646629879893684,MIA,29.5,50.5,72.49739207189857,7.5777636646643005
00-0033127,Will Fuller,WR,HOU,6600,5454,14.35,15.363043478260868,0.8914827917398088,1.23,16.290530174918086,JAX,30.75,55.0,76.18560423688012,9.690043703677135
00-0033553,James Conner,RB,PIT,6900,5537,16.233333333333334,18.1,0.9075252714339198,1.03,16.04655934107076,PHI,25.75,44.0,71.5528350515464,6.593568495490448
00-0033589,David Moore,WR,SEA,3500,5655,10.125,11.277173913043478,1.228250091589729,1.21,15.90376935169355,MIN,30.25,54.0,68.52070293692826,5.813050732364467
