team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
KC,rush,1.0,recent,37.87,31.57,0.8337,6.3
IND,recv,1.0,recent,35.06,32.36,0.9231,2.69
IND,rush,1.0,full_season,24.37,22.52,0.9243,1.85
IND,pass,1.0,exclusive,35.25,33.78,0.9584,1.47
KC,recv,1.0,recent,32.12,31.09,0.9678,1.03
KC,pass,1.0,exclusive,32.1,32.57,1.0148,0.48
