team,position,matchup_factor
WAS,QB,1.3518534286577137
KC,QB,1.2697981758829155
MIA,QB,1.1862335455487145
SF,QB,1.1846065541535145
ATL,QB,1.1661019773213572
CLE,QB,1.142324380184274
JAX,QB,1.1342678324321378
HOU,QB,1.1217419589196924
TEN,QB,1.1150183679732626
IND,QB,1.0631506663865171
DAL,QB,1.0564858823579861
TB,QB,1.0435287581142827
CHI,QB,1.0413332998460607
DET,QB,1.0376284640184361
BAL,QB,1.01728127042545
CIN,QB,0.9922099210945928
SEA,QB,0.9871329238493294
LV,QB,0.9749402895383107
NYJ,QB,0.9722743759268982
CAR,QB,0.9536521852589435
GB,QB,0.9536521852589435
PIT,QB,0.9523584330651699
LA,QB,0.9196225821015019
MIN,QB,0.9100174521780308
NYG,QB,0.906175400208642
PHI,QB,0.9037055096568923
NO,QB,0.83364686813345
NE,QB,0.8156127466444835
LAC,QB,0.8121627407944204
DEN,QB,0.7701942037206402
ARI,QB,0.7700569875788764
BUF,QB,0.6412306327685624
NYJ,RB,1.5658929578663943
DET,RB,1.3183061417792108
SEA,RB,1.2217575002926684
LAC,RB,1.2185221842640188
PHI,RB,1.2026861637027342
HOU,RB,1.1329565892957867
ATL,RB,1.1211221438225685
LV,RB,1.1122675946915275
NYG,RB,1.1097133978268043
CIN,RB,1.0846822685525153
BAL,RB,1.080936113150921
MIA,RB,1.0787224758681608
JAX,RB,1.0489235124463885
KC,RB,1.020316507561487
WAS,RB,1.0125687770718261
NE,RB,1.0089929014612136
CHI,RB,0.9809818758447474
MIN,RB,0.9726381660866512
LA,RB,0.9702542490129095
DEN,RB,0.9333035343699116
GB,RB,0.9279397209539927
SF,RB,0.9038451305301024
TEN,RB,0.8903930270425593
TB,RB,0.8743015867948023
DAL,RB,0.833689856645701
PIT,RB,0.8139374008918405
ARI,RB,0.8129157221459511
CLE,RB,0.8063599501931612
NO,RB,0.7894171109904963
IND,RB,0.7473580026180519
BUF,RB,0.7070016921554229
CAR,RB,0.6972957440694741
BAL,TE,1.5720000476101335
LAC,TE,1.4916687676441531
KC,TE,1.43851854577011
HOU,TE,1.3851951961375195
PHI,TE,1.3464145782229082
LV,TE,1.3254661194386765
JAX,TE,1.2686802146351386
IND,TE,1.25673439929537
NYJ,TE,1.2257445305153905
DAL,TE,1.1911189788059162
TB,TE,1.1706899032973264
MIA,TE,1.1416044398613678
NYG,TE,1.1399077878276036
WAS,TE,1.1088832934959145
LA,TE,1.10524761056642
ATL,TE,1.0664669926518087
SEA,TE,1.0446528950748397
GB,TE,0.9685459324174153
CAR,TE,0.8931661063458898
CLE,TE,0.8665044315295944
PIT,TE,0.850403549984689
DET,TE,0.8398427567132992
SF,TE,0.7963876893179089
CIN,TE,0.740467423307108
BUF,TE,0.7077462769416548
TEN,TE,0.6544229273090644
NE,TE,0.6519991386894012
MIN,TE,0.64680530593298
NO,TE,0.598329533539716
DEN,TE,0.5671665370011891
CHI,TE,0.4968766670309563
ARI,TE,0.44234142308853425
TEN,WR,1.3164138079872671
MIA,WR,1.2127624816969083
WAS,WR,1.1896822268549256
NO,WR,1.1879437141525424
CHI,WR,1.175414432952609
MIN,WR,1.1308725385432763
IND,WR,1.0961022844956139
DAL,WR,1.093944130796104
JAX,WR,1.0805156188880414
PIT,WR,1.047903518539889
NYG,WR,1.0364293347041607
CLE,WR,1.0281204429610469
CIN,WR,1.0261900943742628
NE,WR,1.0222454690012694
ARI,WR,1.016790136038619
HOU,WR,1.016790136038619
TB,WR,1.0088169570932068
LA,WR,0.986156343248351
ATL,WR,0.9821997281325826
SEA,WR,0.9706296263546537
DET,WR,0.9572011144465911
DEN,WR,0.9563618324523371
BAL,WR,0.9399958335643857
GB,WR,0.9378976285787508
SF,WR,0.9375978850093745
KC,WR,0.9335333622086305
CAR,WR,0.8826728733568432
NYJ,WR,0.868249212798451
LV,WR,0.8292106103228688
PHI,WR,0.7750769216934912
BUF,WR,0.6925275426872312
LAC,WR,0.6637521600270968
