player_id,player_name,position,season_avg,recent_form,games_played
00-0033280,C.McCaffrey,RB,30.133333333333336,31.10625,3
00-0033077,D.Prescott,QB,27.128000000000004,25.707200000000004,5
00-0031381,D.Adams,WR,26.127272727272725,25.040000000000003,11
00-0033873,P.Mahomes,QB,25.33230769230769,22.703799999999998,13
00-0035228,K.Murray,QB,25.11076923076923,16.9692,13
00-0033893,D.Cook,RB,24.533333333333335,18.881,12
00-0023459,A.Rodgers,QB,24.138461538461538,26.458799999999997,13
00-0029263,R.Wilson,QB,23.823076923076922,17.587200000000003,13
00-0034857,J.Allen,QB,23.60307692307692,23.1962,13
00-0033906,A.Kamara,RB,23.323076923076922,17.549,13
00-0033040,T.Hill,WR,23.153846153846153,30.303,13
00-0033537,D.Watson,QB,22.564615384615383,22.1728,13
00-0034796,L.Jackson,QB,21.501666666666665,26.013199999999998,12
00-0036355,J.Herbert,QB,21.265,14.8472,12
00-0030506,T.Kelce,TE,20.550769230769234,25.095200000000002,13
00-0032764,D.Henry,RB,20.23846153846154,25.221,13
00-0029701,R.Tannehill,QB,20.196923076923078,19.971600000000002,13
00-0019596,T.Brady,QB,19.564615384615387,17.436600000000002,13
00-0031588,S.Diggs,WR,18.984615384615385,21.865000000000006,13
00-0035640,D.Metcalf,WR,18.846153846153847,17.141000000000002,13
00-0030279,K.Allen,WR,18.653846153846153,17.892,13
00-0034837,C.Ridley,WR,18.441666666666666,18.845999999999997,12
00-0033293,A.Jones,RB,18.436363636363637,14.487,11
00-0030564,D.Hopkins,WR,18.26923076923077,18.078000000000003,13
00-0035831,J.Robinson,RB,18.161538461538463,17.808999999999997,13
00-0035289,G.Minshew II,QB,18.09,17.097,8
00-0022924,B.Roethlisberger,QB,18.075384615384618,16.1232,13
00-0020531,D.Brees,QB,17.993333333333332,16.5486,9
00-0023682,R.Fitzpatrick,QB,17.8075,15.792,8
00-0031237,T.Bridgewater,QB,17.665,18.784200000000002,12
00-0034791,N.Chubb,RB,17.633333333333336,21.081,9
00-0030035,A.Thielen,WR,17.625,17.15,12
00-0029604,K.Cousins,QB,17.60923076923077,20.7326,13
00-0033594,C.Carson,RB,17.522222222222222,16.564,9
00-0035676,A.Brown,WR,17.51818181818182,18.497,11
00-0036442,J.Burrow,QB,17.372,16.2384,10
00-0031280,D.Carr,QB,17.37076923076923,19.5638,13
00-0031428,A.Robinson,WR,17.276923076923076,20.854,13
00-0033699,A.Ekeler,RB,17.214285714285715,18.532000000000004,7
00-0033127,W.Fuller,WR,17.172727272727272,21.065,11
00-0026498,M.Stafford,QB,17.075384615384618,17.523600000000002,13
00-0036322,J.Jefferson,WR,16.846153846153847,19.321999999999996,13
00-0032211,T.Lockett,WR,16.73846153846154,11.237,13
00-0027939,C.Newton,QB,16.715,11.857600000000001,12
00-0033897,J.Mixon,RB,16.6,19.512999999999998,6
00-0033106,J.Goff,QB,16.543076923076924,15.345199999999998,13
00-0032950,C.Wentz,QB,16.533333333333335,11.052,12
00-0033288,G.Kittle,TE,16.349999999999998,13.685999999999998,6
00-0026143,M.Ryan,QB,16.307692307692307,10.9734,13
00-0027944,J.Jones,WR,16.233333333333334,14.045,9
00-0031544,A.Cooper,WR,16.023076923076925,16.692,13
00-0030431,R.Woods,WR,15.923076923076923,14.98,13
00-0031610,D.Waller,TE,15.823076923076922,20.737000000000002,13
00-0036261,B.Aiyuk,WR,15.809999999999999,20.902,10
00-0034855,B.Mayfield,QB,15.646153846153847,22.8336,13
00-0035685,D.Montgomery,RB,15.608333333333334,22.034,12
00-0022942,P.Rivers,QB,15.521538461538462,18.451999999999998,13
00-0036328,A.Gibson,RB,15.266666666666666,16.82,12
00-0035700,J.Jacobs,RB,15.258333333333333,12.326,12
00-0033869,M.Trubisky,QB,15.191428571428572,16.7646,7
00-0032688,R.Anderson,WR,15.092307692307692,15.321,13
00-0033923,K.Hunt,RB,14.876923076923077,15.953,13
00-0035659,T.McLaurin,WR,14.776923076923076,8.614,13
00-0033871,C.Davis,WR,14.681818181818182,15.232,11
00-0033045,E.Elliott,RB,14.66923076923077,9.76,13
00-0033009,T.Boyd,WR,14.649230769230769,10.613,13
00-0036223,J.Taylor,RB,14.625,20.815999999999995,12
00-0032063,M.Davis,RB,14.584615384615384,16.814,13
00-0031395,G.Gilbert,QB,14.520000000000001,14.520000000000001,1
00-0033857,J.Smith-Schuster,WR,14.5,14.639,13
00-0033908,C.Kupp,WR,14.400000000000002,13.910000000000002,13
00-0036275,D.Swift,RB,14.26,16.085,10
00-0035243,M.Sanders,RB,14.2,14.547,10
00-0033921,C.Godwin,WR,14.18888888888889,12.052,9
00-0031408,M.Evans,WR,14.146153846153847,14.386,13
00-0035216,Di.Johnson,WR,14.141666666666667,15.254999999999999,12
00-0029000,C.Beasley,WR,14.123076923076923,15.945,13
00-0035311,M.Gaskin,RB,14.075000000000001,14.728000000000002,8
00-0034827,D.Moore,WR,14.041666666666666,13.960999999999999,12
00-0036360,C.Edwards-Helaire,RB,13.891666666666666,12.276,12
00-0036410,T.Higgins,WR,13.883333333333333,11.667000000000002,12
00-0033840,C.Hansen,WR,13.850000000000001,13.64166666666667,2
00-0033118,K.Drake,RB,13.758333333333333,16.622,12
00-0031941,J.Crowder,WR,13.666666666666666,8.75,9
00-0033282,C.Samuel,WR,13.616666666666667,15.703,12
00-0036326,C.Claypool,WR,13.584615384615384,8.877,13
00-0031687,R.Mostert,RB,13.271428571428572,8.879,7
