player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0023459,Aaron Rodgers,QB,GB,7100,1252,24.826666666666668,24.4175,1.7495916545070451,1.2349397590361446,53.19946542709812,ATL,30.75,56.5,83.7822064940709,11.235312192463065
00-0029263,Russell Wilson,QB,SEA,7800,1412,34.0,34.48875,1.209138227671669,1.1947791164658634,49.471242615779694,MIA,29.75,55.0,84.70307940646924,11.94667766712631
00-0033906,Alvin Kamara,RB,NO,8000,5562,35.6,37.48125,1.1956072991495337,1.0943775100401607,47.81142508271052,DET,27.25,51.5,83.34140435835351,13.38640035250031
00-0033077,Dak Prescott,QB,DAL,7200,1501,28.30666666666667,28.87,1.0708016638717686,1.2048192771084338,36.88245168753504,CLE,30.0,56.5,80.68044949400883,9.136504684976623
00-0033873,Patrick Mahomes II,QB,KC,7400,1523,29.30666666666666,31.197499999999994,0.9460548380774004,1.1947791164658634,34.19473339489017,NE,29.75,52.5,95.21589991928975,24.078225385039087
00-0033293,Aaron Jones,RB,GB,7500,5543,26.600000000000005,25.9125,0.9921558913384526,1.2349397590361446,32.17054271084835,ATL,30.75,56.5,87.35380784869113,17.491811524764024
00-0032211,Tyler Lockett,WR,SEA,7000,5386,24.633333333333336,26.64375,1.025763657585333,1.1947791164658634,31.42159667412973,MIA,29.75,55.0,85.48256658595642,15.617616246146056
00-0033757,Robert Tonyan,TE,GB,3400,4744,13.25,13.708333333333334,1.81373693963034,1.2349397590361446,30.191390435224665,ATL,30.75,56.5,77.26268434954875,6.892791352199503
00-0023682,Ryan Fitzpatrick,QB,MIA,5400,1242,18.32,19.985,1.4976588191737263,1.0140562248995983,29.087098031693817,SEA,25.25,55.0,61.92633637548891,2.616934736206856
00-0034857,Josh Allen,QB,BUF,7300,1529,31.30666666666666,31.49375,0.7843718012936385,1.1244979919678717,27.695753542150246,LV,28.0,53.0,72.75889364872417,5.387999521390144
00-0033893,Dalvin Cook,RB,MIN,7600,5559,21.600000000000005,22.125,1.2418462554702334,0.9839357429718876,26.713721370495605,HOU,24.5,52.5,72.62346384028508,6.551604127729628
00-0033040,Tyreek Hill,WR,KC,6900,5485,19.53333333333333,19.9875,1.1296153955646653,1.1947791164658634,26.669466223326037,NE,29.75,52.5,84.61589991928975,14.740838127625588
00-0031941,Jamison Crowder,WR,NYJ,5200,5410,24.5,24.5,1.253508697013693,0.8433734939759037,25.90081223347571,DEN,21.0,41.0,64.68111380145278,3.9025727093633247
00-0034837,Calvin Ridley,WR,ATL,7500,5631,26.83333333333333,25.125,0.962906026703106,1.034136546184739,25.86943879178665,GB,25.75,56.5,77.62582728006456,9.249938504048298
00-0033106,Jared Goff,QB,LA,6700,1490,20.57333333333333,22.03625,0.923056819914193,1.2650602409638554,24.878084225308577,NYG,31.5,49.5,72.07270130998945,5.147072023159445
00-0035831,James Robinson,RB,JAX,6500,5849,20.633333333333333,22.58125,1.1691850383948474,0.9839357429718876,24.85709206241198,CIN,24.5,50.0,71.30270912330394,5.999400875711995
00-0036442,Joe Burrow,QB,CIN,6300,1550,20.41333333333333,20.665,1.163490646165908,1.0240963855421688,24.472962713497456,JAX,25.5,50.0,65.40556900726394,3.300099194484085
00-0030564,DeAndre Hopkins,WR,ARI,8500,5206,24.53333333333333,24.14375,0.8927605545591709,1.1144578313253013,24.21548579377435,CAR,27.75,52.5,77.97699757869249,9.46904688617011
00-0031544,Amari Cooper,WR,DAL,6700,5376,17.233333333333334,17.225,1.154211859822928,1.2048192771084338,23.959166869316302,CLE,30.0,56.5,84.01121872477805,14.158422352466916
00-0033594,Chris Carson,RB,SEA,6300,5565,18.33333333333333,16.975,1.128230534225085,1.1947791164658634,23.79757446652821,MIA,29.75,55.0,80.65615149161681,11.192259628147822
00-0034796,Lamar Jackson,QB,BAL,8100,1527,19.746666666666663,18.56625,1.0363046366269573,1.1947791164658634,23.718667313955315,WAS,29.75,45.0,70.72872043211026,4.705957638221038
00-0035250,Devin Singletary,RB,BUF,5900,5717,12.0,12.61875,1.7042358186772353,1.1244979919678717,23.589806339551917,LV,28.0,53.0,78.55715199415232,9.730732100282689
00-0035640,D.K. Metcalf,WR,SEA,6800,5725,19.23333333333333,19.1875,1.025763657585333,1.1947791164658634,23.5435373934222,MIA,29.75,55.0,82.41589991928976,12.729919376967858
00-0032135,Jesse James,TE,DET,2500,4653,11.8,11.8,2.042945453979228,0.9738955823293172,23.47746352032756,NO,24.25,51.5,64.41173233546115,2.9263209911887063
00-0031547,DeVante Parker,WR,MIA,5700,5380,12.3,12.475,1.862043442366271,1.0140562248995983,23.390284913388857,SEA,25.25,55.0,72.71864406779662,6.66900955105881
00-0035229,T.J. Hockenson,TE,DET,4800,4749,12.033333333333331,11.40625,2.042945453979228,0.9738955823293172,23.317879772881824,NO,24.25,51.5,70.66173233546115,4.43892693673773
00-0026143,Matt Ryan,QB,ATL,6000,1301,21.28,19.88375,1.070453209051114,1.034136546184739,22.784028279417736,GB,25.75,56.5,61.83351958775687,2.600791700809853
00-0030431,Robert Woods,WR,LA,6300,5217,16.866666666666664,17.36875,1.0348734591624675,1.2650602409638554,22.410114623666757,NYG,31.5,49.5,83.33680387409201,13.53594414195054
00-0033908,Cooper Kupp,WR,LA,6700,5552,16.233333333333334,17.93125,1.0348734591624675,1.2650602409638554,22.363747928772053,NYG,31.5,49.5,83.30347054075867,13.505897663420471
00-0020531,Drew Brees,QB,NO,5800,1151,17.466666666666665,18.415,1.1338719864102622,1.0943775100401607,22.26249305138464,DET,27.25,51.5,61.03371205066121,2.4657484605417634
00-0033118,Kenyan Drake,RB,ARI,6000,5446,11.633333333333333,11.1125,1.697630253488564,1.1144578313253013,21.516845600550997,CAR,27.75,52.5,76.14680889944722,8.286267241193961
00-0033045,Ezekiel Elliott,RB,DAL,7800,5444,22.566666666666663,21.65,0.7992733878292461,1.2048192771084338,21.289882509146484,CLE,30.0,56.5,81.49926903924346,11.839368255779323
00-0035664,Darrell Henderson,RB,LA,5800,5716,13.233333333333334,14.74375,1.1837172818099249,1.2650602409638554,20.94747282416761,NYG,31.5,49.5,81.28774727031842,11.6735876023808
00-0034764,Michael Gallup,WR,DAL,6200,5634,13.866666666666667,15.725,1.154211859822928,1.2048192771084338,20.57533290276716,CLE,30.0,56.5,79.74455205811138,10.653252257489664
DST_BAL,Baltimore,DST,BAL,4000,7003,12.333333333333334,12.333333333333334,1.0,1.6327868852459015,20.137704918032785,WAS,29.75,45.0,85.38256658595643,22.753585362758173
00-0026498,Matthew Stafford,QB,DET,5900,1340,16.946666666666665,17.18875,1.1610514624213255,0.9738955823293172,19.29918984837288,NO,24.25,51.5,49.80800273173155,1.166624778748788
00-0034383,Dalton Schultz,TE,DAL,4300,4742,10.9,11.1875,1.4425188022609428,1.2048192771084338,19.19375544875818,CLE,30.0,56.5,81.25591569447502,8.995204094530674
00-0035228,Kyler Murray,QB,ARI,7000,1537,26.71333333333333,26.1125,0.6435960537491561,1.1144578313253013,18.944946101893475,CAR,27.75,52.5,59.36161296330788,2.2056497220571742
00-0034855,Baker Mayfield,QB,CLE,5800,1528,13.153333333333334,13.507499999999997,1.3209922251018142,1.06425702811245,18.740902992446152,DAL,26.5,56.5,52.71838331160365,1.4164307446964173
DST_IND,Indianapolis,DST,IND,3300,7013,15.0,15.0,1.0,1.245,18.675,CHI,23.5,43.5,61.95803066989508,4.773534441639266
00-0031280,Derek Carr,QB,LV,5300,1441,16.886666666666667,16.913749999999997,1.0934512272143213,1.0040160642570282,18.553768616727943,BUF,25.0,53.0,53.08390761780593,1.4513707204234627
00-0036358,CeeDee Lamb,WR,DAL,5400,5831,13.333333333333334,13.26875,1.154211859822928,1.2048192771084338,18.49665065019951,CLE,30.0,56.5,77.57788539144471,9.22042173073684
00-0033537,Deshaun Watson,QB,HOU,6600,1518,17.526666666666667,17.262500000000003,0.943615654332818,1.1244979919678717,18.45728641566433,MIN,28.0,52.5,59.55376544359596,2.2340862088869846
00-0019596,Tom Brady,QB,TB,6100,1131,17.673333333333336,18.275,1.0174880763116056,1.0040160642570282,18.36194805719965,LAC,25.0,42.5,53.21211274601104,1.4638287620302015
00-0036360,Clyde Edwards-Helaire,RB,KC,6400,5818,17.066666666666666,17.0625,0.8930724135083807,1.1947791164658634,18.20832455962622,NE,29.75,52.5,76.78822696331491,8.648282960196878
00-0032241,Todd Gurley,RB,ATL,5500,2992,11.666666666666666,11.98125,1.4730410370737343,1.034136546184739,18.011738073312706,GB,25.75,56.5,68.88117319201426,5.105017509286821
00-0028002,Randall Cobb,WR,HOU,4800,5125,11.566666666666668,13.0125,1.2808381017450965,1.1244979919678717,17.70068531973235,MIN,28.0,52.5,72.06658595641647,6.385314951490663
00-0031588,Stefon Diggs,WR,BUF,6800,5424,20.26666666666667,19.825,0.7661343126370028,1.1244979919678717,17.26981609549956,LV,28.0,53.0,74.5999192897498,7.560139965211472
00-0033127,Will Fuller,WR,HOU,5900,5454,11.533333333333331,11.5375,1.2808381017450965,1.1244979919678717,16.614459165173425,MIN,28.0,52.5,73.6999192897498,7.119871688169022
00-0032187,David Johnson,RB,HOU,5600,5395,13.166666666666666,12.675,1.1414416646024277,1.1244979919678717,16.584520892586948,MIN,28.0,52.5,71.62318973000139,6.128959422909272
00-0031610,Darren Waller,TE,LV,5200,5419,13.966666666666669,12.8,1.2332414630728268,1.0040160642570282,16.57116624577443,BUF,25.0,53.0,72.67306845696676,5.075889299913788
00-0033699,Austin Ekeler,RB,LAC,7100,5575,19.933333333333334,21.99375,1.116340516885476,0.7028112449799198,16.447505680664474,TB,17.5,42.5,59.08515692813743,2.656889640446137
00-0034791,Nick Chubb,RB,CLE,7000,5622,18.633333333333336,20.11875,0.7966311617537776,1.06425702811245,16.427401704912292,DAL,26.5,56.5,71.57179405180685,6.107995223982274
00-0031325,Sammy Watkins,WR,KC,4400,5252,12.266666666666666,11.80625,1.1296153955646653,1.1947791164658634,16.24489626834646,NE,29.75,52.5,70.31589991928975,5.681915504406985
00-0036261,Brandon Aiyuk,WR,SF,5000,5830,12.6,14.01666666666667,1.1214165741452444,1.0843373493975903,16.1828518274996,PHI,27.0,45.5,67.67861178369654,4.765818060740411
00-0035700,Josh Jacobs,RB,LV,6800,5712,19.566666666666663,17.2625,0.8666501527536947,1.0040160642570282,16.023093834065236,BUF,25.0,53.0,67.76097583260999,4.737663385324866
00-0034753,Mark Andrews,TE,BAL,6000,4721,10.633333333333336,9.19375,1.303000576135532,1.1947791164658634,15.433380621305444,WAS,29.75,45.0,81.37120294959277,9.064605950491348
00-0031235,Odell Beckham Jr.,WR,CLE,5800,5323,10.833333333333334,11.06875,1.321832208842201,1.06425702811245,15.405588324392932,DAL,26.5,56.5,68.38248587570621,4.9947838755221206
00-0033009,Tyler Boyd,WR,CIN,6100,5455,16.666666666666668,17.98125,0.8563213482506333,1.0240963855421688,15.192342233110995,JAX,25.5,50.0,66.23890234059726,4.329658081969636
