team,position,matchup_factor
WAS,QB,1.3254082251821553
BAL,QB,1.1615344371073177
ATL,QB,1.1505351987240635
KC,QB,1.1434005576106012
MIN,QB,1.0910798561118775
NYJ,QB,1.0851789133576182
JAX,QB,1.0792631067677054
TB,QB,1.0696412504883
DET,QB,1.0466369875092685
GB,QB,1.0393537080392758
IND,QB,1.0345229614520357
SF,QB,1.0307326833605086
CIN,QB,1.0186929764815411
LAC,QB,1.0175781888075626
CHI,QB,1.0152742942813404
HOU,QB,1.0107408244071612
PIT,QB,1.009403079198387
SEA,QB,1.0056871202851254
TEN,QB,0.9900057736711614
LV,QB,0.9872559640753478
CLE,QB,0.9789322161096418
PHI,QB,0.9540352913907889
ARI,QB,0.9415496694422298
MIA,QB,0.9393944132725381
DAL,QB,0.932418319739375
NO,QB,0.9319624954460148
NYG,QB,0.9272060680370399
LA,QB,0.9136056584145025
CAR,QB,0.9120449556709325
DEN,QB,0.8644806815811839
NE,QB,0.7179975812204106
BUF,QB,0.6744465427569845
NYJ,RB,1.443554822476509
SEA,RB,1.2321836973910787
DET,RB,1.2141621708303265
HOU,RB,1.185755357776938
LV,RB,1.1827008617496917
PIT,RB,1.1329125765055803
LAC,RB,1.1124474531230313
NYG,RB,1.0959531745759024
ATL,RB,1.0845293594340017
MIN,RB,1.0669354623170644
JAX,RB,1.0635755166870935
PHI,RB,0.9881294648141148
NE,RB,0.9872131160059411
CIN,RB,0.9850749687868686
WAS,RB,0.9811041239514487
BUF,RB,0.9795768759378258
KC,RB,0.9753005814996811
CHI,RB,0.9728569846778843
CLE,RB,0.9508646132817123
SF,RB,0.9490319156653646
DEN,RB,0.9340648851318588
BAL,RB,0.9230686994337727
LA,RB,0.9026035760512239
CAR,RB,0.8894692431340656
MIA,RB,0.8873310959149934
IND,RB,0.886109297504095
TB,RB,0.8815275534632258
GB,RB,0.8607569804779522
ARI,RB,0.8366264618627081
DAL,RB,0.8341828650409112
NO,RB,0.8051651527820732
TEN,RB,0.7752310917150613
LAC,TE,1.4711682534124904
NYJ,TE,1.414941327305587
PHI,TE,1.3889904383331704
IND,TE,1.2926014221499076
LV,TE,1.2456426706760104
SEA,TE,1.2430063898915107
CIN,TE,1.241317522513941
BAL,TE,1.240081765896207
DAL,TE,1.1415919634627962
HOU,TE,1.1195954956671283
TB,TE,1.0964868469155
DET,TE,1.0880837019149079
NYG,TE,1.0637392965455454
WAS,TE,1.054718273236086
CLE,TE,1.0411249504410107
GB,TE,1.0387770128673157
KC,TE,1.0232064794838656
MIA,TE,1.0102310349976573
LA,TE,0.971922579847899
JAX,TE,0.962654405214893
CAR,TE,0.9612950729353854
ATL,TE,0.9355913352865154
MIN,TE,0.8508184313099536
PIT,TE,0.8063311930715246
NO,TE,0.7538115368178238
TEN,TE,0.7237826510068842
CHI,TE,0.7204461081390021
BUF,TE,0.6648370603409658
SF,TE,0.6438291978394856
DEN,TE,0.6246749702646064
ARI,TE,0.603667107763126
NE,TE,0.5610335044512983
MIN,WR,1.2652499371458814
TEN,WR,1.164127730681561
BAL,WR,1.1483482215409748
WAS,WR,1.1265680539948133
ARI,WR,1.122212020485581
ATL,WR,1.1001207076887602
JAX,WR,1.0838967053329462
KC,WR,1.0551379943077088
DAL,WR,1.0496707277604072
SF,WR,1.0385139480581898
HOU,WR,1.0243346144924235
NYG,WR,1.0240679185632868
CIN,WR,1.0153114022232996
PIT,WR,1.0145557637574123
DET,WR,1.0114443112508178
IND,WR,1.0096663383899067
NO,WR,1.0065548858833122
MIA,WR,1.0052214062376288
CHI,WR,1.0023322003386483
TB,WR,0.996998281755915
SEA,WR,0.9898863903122704
GB,WR,0.988552910666587
LA,WR,0.9803297861848731
NYJ,WR,0.975529259460413
DEN,WR,0.9661060032975841
CLE,WR,0.9649947702595145
CAR,WR,0.8850748901615594
NE,WR,0.8634280705799664
LV,WR,0.8256461472856049
LAC,WR,0.8224013468144421
PHI,WR,0.780974579155213
BUF,WR,0.6927426759324983
