player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,estimated_ownership_pct_heuristic,injury_raw_status,injury_status
00-0040737,Terrance Ferguson,TE,LA,1800,44191149,3.4899,3.4899,0.922903981264637,1.1392244119516848,3.669215843629848,NYG,26.88,47.19,1.0,1.0,5.186,statline_mc+recal_10_4b,0.0,9.17255273753844,0.0,0.0,0.0,0.0,0.0,0.0,2.0455,1.3345,15.46215843629848,0.12625,3.669215843629848,0.0,FLEX,showdown,66.34433962264151,10.615959091013371,True,14.711069236743835,,ACTIVE
00-0039751,Jordan Whittington,WR,LA,3300,44191200,3.1633500000000003,3.1633500000000003,0.9898415278342136,1.1392244119516848,0.0,NYG,26.88,47.19,1.0,1.0,7.7676,statline_mc+recal_10_4b,0.0,9.84028137599802,0.0,0.0,0.0,0.03275,0.2412514041693712,0.0015,1.269,0.7915,10.989713869929489,0.07175,2.3780965274098858,0.0,CPT,showdown,28.32547169811321,0.0,True,1.224935545434665,Out,OUT
00-0039847,Theo Johnson,TE,NYG,3600,44191199,4.482,4.482,0.906416861826698,0.8607755880483153,3.4970054157497605,LA,20.31,47.19,1.0,1.0,6.992700000000001,statline_mc+recal_10_4b,0.0,9.312098013024071,0.0,0.0,0.0,0.0,0.0,0.0,1.441,0.97025,8.868369438331738,0.0785,2.3313369438331737,0.0,CPT,showdown,43.89150943396226,0.9986518040883401,True,0.6018159584596622,,ACTIVE
00-0040590,Konata Mumpfield,WR,LA,1000,44191153,3.0748,3.0748,0.9898415278342136,1.1392244119516848,3.4672719818651827,NYG,26.88,47.19,1.0,1.0,5.7027,statline_mc+recal_10_4b,0.0,8.499767005157748,0.0,0.0,0.0,0.03375,0.1608067743209039,0.001,2.084,1.25225,15.276913044330922,0.1025,3.4672719818651827,0.0,FLEX,showdown,65.40094339622642,2.368538630696055,True,13.814339376712065,,ACTIVE
00-0039107,Stetson Bennett IV,QB,LA,9000,44191187,2.9649,2.9649,0.9644246208742194,1.1392244119516848,3.257457597704213,NYG,26.88,47.19,1.0,1.0,10.0059,statline_mc+recal_10_4b,0.245499584106027,9.323654983788714,2.481,18.676788859939965,0.124,1.368,6.543168440718766,0.07,0.0,0.0,0.0,0.0,2.171638398469476,0.0,CPT,showdown,58.514150943396224,0.9986518040883401,True,1.5952638887386763,,ACTIVE
00-0041414,Matthew Caldwell,QB,LA,9000,44191185,2.9533500000000004,2.9533500000000004,0.9644246208742194,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,10.023,statline_mc+recal_10_4b,0.185318984279686,9.091373972441572,2.109,16.74420339078846,0.11475,1.60125,7.376994583398048,0.07325,0.0,0.0,0.0,0.0,2.163217593971343,0.0,CPT,showdown,36.81603773584906,0.0,True,1.4980227745381285,Injured Reserve,OUT
00-0041568,Ty Simpson,QB,LA,9000,44191183,2.92995,2.92995,0.9644246208742194,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,10.06575,statline_mc+recal_10_4b,0.2244079458844134,9.27434849680724,2.0915,16.448021262224618,0.10375,1.59825,7.458980702504716,0.0775,0.0,0.0,0.0,0.0,2.1460689207394563,0.0,CPT,showdown,36.81603773584906,0.0,True,1.3461219774349422,Out,OUT
00-0039384,Tyrone Tracy Jr.,RB,NYG,5100,44191195,3.77835,3.77835,0.9877034844611868,0.8607755880483153,3.2123072989558823,LA,20.31,47.19,1.0,1.0,7.51815,statline_mc+recal_10_4b,0.0432563810120272,9.397819847867318,0.0,0.0,0.0,2.17175,8.019025015023091,0.07225,0.6185,0.47125,3.061356978016123,0.02225,2.141538199303921,0.0,CPT,showdown,44.2688679245283,0.9986518040883401,True,0.5942933575452303,,ACTIVE
00-0039074,Davis Allen,TE,LA,2400,44191203,3.0123,3.0123,0.922903981264637,1.1392244119516848,3.167062239094688,NYG,26.88,47.19,1.0,1.0,7.036200000000001,statline_mc+recal_10_4b,0.0,8.361163505234085,0.0,0.0,0.0,0.0,0.0,0.0,1.13925,0.7685,9.168748260631247,0.06975,2.111374826063125,0.0,CPT,showdown,62.193396226415096,0.9986518040883401,True,2.143921554844497,,ACTIVE
00-0037557,Ronnie Rivers,RB,LA,1400,44191151,2.5963,2.5963,1.0204224404681823,1.1392244119516848,3.018181609237748,NYG,26.88,47.19,1.0,1.0,5.4091,statline_mc+recal_10_4b,0.1537781703920952,7.525701782120611,0.0,0.0,0.0,2.612,12.418753176120513,0.056,0.90225,0.6925,6.268062916256964,0.01775,3.018181609237748,0.0,FLEX,showdown,62.47641509433962,11.33409089822279,True,10.877684828267098,,ACTIVE
