site,season,week,status,detail,n_lineups,n_field,pool_size,our_best_score,our_median_score,field_median_score,field_pool_fingerprint,field_pool_n,median_percentile,max_percentile,beat_rate_p44,beat_rate_p50,top_rate_p90,top_rate_p99,lam,sigma_recal,anchor,engine,dst_model,arm,volume_prior,field_pinned
dk,2018,1,SKIP,"week 1 not backtestable -- no prior-week usage data. For the legacy engine, --salary-anchor-cold-start makes it buildable; for the stat-line engine, --volume-prior (Session 10.3b).",,,,,,,,,,,,,,,,,,,,,,
dk,2018,2,OK,,20.0,2000.0,237.0,155.88,134.74,128.22,ea479b74b392,217.0,59.9,86.1,0.8,0.7,0.0,0.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,201.66,123.66,115.64,5983f65d1ae2,252.0,62.0,100.0,0.7,0.65,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,201.66,119.41,115.64,5983f65d1ae2,252.0,55.6,100.0,0.7,0.65,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,211.66,125.55,115.64,5983f65d1ae2,252.0,64.6,100.0,0.85,0.8,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,211.66,125.55,115.64,5983f65d1ae2,252.0,64.6,100.0,0.85,0.8,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,196.86,136.75,115.64,5983f65d1ae2,252.0,80.0,99.8,0.8,0.75,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,183.06,139.95,115.64,5983f65d1ae2,252.0,84.1,99.2,0.9,0.8,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,202.96,134.4,115.64,5983f65d1ae2,252.0,76.9,100.0,0.75,0.65,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,194.86,131.2,115.64,5983f65d1ae2,252.0,72.9,99.8,0.75,0.7,1.0,1.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,3,OK,,20.0,2000.0,261.0,170.16,126.75,115.64,5983f65d1ae2,252.0,66.5,98.0,1.0,0.95,1.0,0.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,202.8,157.87,123.78,c4eb82507edb,233.0,87.1,99.8,0.9,0.75,1.0,1.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,149.58,123.78,c4eb82507edb,233.0,80.8,100.0,0.85,0.75,1.0,1.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,166.33,123.78,c4eb82507edb,233.0,92.2,100.0,0.95,0.95,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,166.33,123.78,c4eb82507edb,233.0,92.2,100.0,0.95,0.9,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,166.33,123.78,c4eb82507edb,233.0,92.2,100.0,0.95,0.9,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,167.43,123.78,c4eb82507edb,233.0,93.1,100.0,0.95,0.95,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,166.18,123.78,c4eb82507edb,233.0,93.0,100.0,0.9,0.8,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,218.8,163.66,123.78,c4eb82507edb,233.0,91.4,100.0,0.9,0.9,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,216.36,163.46,123.78,c4eb82507edb,233.0,91.0,100.0,1.0,0.95,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,215.8,165.13,123.78,c4eb82507edb,233.0,92.3,100.0,1.0,0.9,1.0,1.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,4,OK,,20.0,2000.0,242.0,251.56,150.43,123.78,c4eb82507edb,233.0,80.6,100.0,0.95,0.85,1.0,1.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,144.42,107.68,f96681ccd372,248.0,93.7,99.8,1.0,1.0,1.0,1.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,146.62,107.68,f96681ccd372,248.0,94.8,99.8,1.0,1.0,1.0,1.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,147.14,107.68,f96681ccd372,248.0,95.2,99.8,1.0,1.0,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,147.14,107.68,f96681ccd372,248.0,95.2,99.8,1.0,1.0,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,147.14,107.68,f96681ccd372,248.0,95.2,99.8,1.0,1.0,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,171.8,147.14,107.68,f96681ccd372,248.0,95.2,99.8,1.0,1.0,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,174.7,140.72,107.68,f96681ccd372,248.0,91.6,99.9,0.95,0.95,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,188.3,144.4,107.68,f96681ccd372,248.0,93.7,100.0,1.0,1.0,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,172.1,145.47,107.68,f96681ccd372,248.0,94.3,99.8,0.95,0.95,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,181.9,138.65,107.68,f96681ccd372,248.0,90.6,99.9,0.95,0.85,1.0,1.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,5,OK,,20.0,2000.0,255.0,156.04,135.35,107.68,f96681ccd372,248.0,88.5,98.0,1.0,1.0,1.0,0.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,191.7,147.65,112.64,645e5b5096e5,246.0,92.1,100.0,0.9,0.85,1.0,1.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,152.58,112.64,645e5b5096e5,246.0,94.8,100.0,0.8,0.7,1.0,1.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,147.86,112.64,645e5b5096e5,246.0,92.4,100.0,0.8,0.8,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,147.86,112.64,645e5b5096e5,246.0,92.4,100.0,0.9,0.9,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,140.26,112.64,645e5b5096e5,246.0,86.5,100.0,0.95,0.85,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,140.26,112.64,645e5b5096e5,246.0,86.5,100.0,0.95,0.85,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,141.81,112.64,645e5b5096e5,246.0,87.8,100.0,0.9,0.85,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,206.36,140.66,112.64,645e5b5096e5,246.0,87.0,100.0,0.8,0.8,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,205.36,150.31,112.64,645e5b5096e5,246.0,93.5,100.0,0.95,0.9,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,203.66,169.41,112.64,645e5b5096e5,246.0,98.8,100.0,1.0,1.0,1.0,1.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,6,OK,,20.0,2000.0,253.0,215.16,170.1,112.64,645e5b5096e5,246.0,98.9,100.0,0.95,0.95,1.0,1.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,151.61,109.15,b4c655ab55bf,204.0,96.1,99.6,1.0,1.0,1.0,1.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,150.56,109.15,b4c655ab55bf,204.0,95.8,99.6,1.0,0.95,1.0,1.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,149.56,109.15,b4c655ab55bf,204.0,95.4,99.6,1.0,1.0,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,149.56,109.15,b4c655ab55bf,204.0,95.4,99.6,0.95,0.95,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,149.56,109.15,b4c655ab55bf,204.0,95.4,99.6,0.95,0.95,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,173.2,149.56,109.15,b4c655ab55bf,204.0,95.4,99.6,0.95,0.95,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,193.96,147.18,109.15,b4c655ab55bf,204.0,94.4,100.0,0.95,0.85,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,170.36,146.43,109.15,b4c655ab55bf,204.0,94.2,99.4,1.0,1.0,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,180.36,143.62,109.15,b4c655ab55bf,204.0,92.8,99.9,1.0,1.0,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,161.96,137.47,109.15,b4c655ab55bf,204.0,87.8,98.3,1.0,1.0,1.0,0.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,7,OK,,20.0,2000.0,206.0,168.96,126.33,109.15,b4c655ab55bf,204.0,76.4,99.2,0.65,0.6,1.0,1.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,146.86,120.65,f77d176cf8cb,207.0,86.5,99.2,0.95,0.95,1.0,1.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,147.12,120.65,f77d176cf8cb,207.0,86.7,99.2,0.95,0.9,1.0,1.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,147.12,120.65,f77d176cf8cb,207.0,86.7,99.2,0.95,0.9,1.0,1.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,144.22,120.65,f77d176cf8cb,207.0,83.6,99.2,0.9,0.9,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,144.22,120.65,f77d176cf8cb,207.0,83.6,99.2,0.9,0.9,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,180.2,144.22,120.65,f77d176cf8cb,207.0,83.6,99.2,0.9,0.9,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,172.2,147.96,120.65,f77d176cf8cb,207.0,87.2,98.1,0.85,0.85,1.0,0.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,172.2,146.37,120.65,f77d176cf8cb,207.0,86.0,98.1,0.9,0.85,1.0,0.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,167.0,147.61,120.65,f77d176cf8cb,207.0,87.0,97.1,0.85,0.85,1.0,0.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,164.92,144.11,120.65,f77d176cf8cb,207.0,83.6,96.4,0.85,0.85,1.0,0.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,8,OK,,20.0,2000.0,212.0,157.72,140.86,120.65,f77d176cf8cb,207.0,79.9,94.0,0.85,0.8,1.0,0.0,0.188,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,175.52,148.48,121.24,e0ac2c352723,212.0,84.3,97.7,1.0,0.95,1.0,0.0,-0.095,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,174.78,157.68,121.24,e0ac2c352723,212.0,91.3,97.5,1.0,1.0,1.0,0.0,-0.03,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,174.78,152.41,121.24,e0ac2c352723,212.0,87.9,97.5,1.0,1.0,1.0,0.0,-0.014,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,192.04,154.88,121.24,e0ac2c352723,212.0,89.6,99.7,1.0,1.0,1.0,1.0,-0.005,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,192.04,154.88,121.24,e0ac2c352723,212.0,89.6,99.7,1.0,1.0,1.0,1.0,-0.003,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,204.74,154.88,121.24,e0ac2c352723,212.0,89.6,99.9,1.0,0.95,1.0,1.0,0.0,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,205.34,157.68,121.24,e0ac2c352723,212.0,91.3,99.9,0.95,0.95,1.0,1.0,0.039,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,217.38,150.03,121.24,e0ac2c352723,212.0,85.5,100.0,0.9,0.8,1.0,1.0,0.063,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,218.28,159.36,121.24,e0ac2c352723,212.0,91.9,100.0,0.95,0.85,1.0,1.0,0.104,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
dk,2018,9,OK,,20.0,2000.0,214.0,218.28,160.09,121.24,e0ac2c352723,212.0,91.8,100.0,0.9,0.8,1.0,1.0,0.139,True,anchor OFF,statline,distributional,stat-line MC engine (Session 10.3a) | anchor OFF | DISTRIBUTIONAL DST (Session 10.4) | volume prior off,False,True
