player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0033873,Patrick Mahomes II,QB,KC,7800,1523,27.572,28.3878,1.1963031643050928,1.2213410237923576,40.88126768879342,BUF,30.25,55.0,100.0,40.93581380020602
00-0030506,Travis Kelce,TE,KC,7200,4582,18.1,18.36,1.5711747511606131,1.2213410237923576,34.98227946570773,BUF,30.25,55.0,89.6343085106383,14.69325581864434
00-0035228,Kyler Murray,QB,ARI,7300,1537,25.912,25.2858,1.0483504761401523,1.1002162941600575,29.526085507996747,DAL,27.25,55.5,71.9610450563204,6.313824914488378
00-0033293,Aaron Jones,RB,GB,7600,5543,25.475,25.12717391304348,0.9819527354559724,1.170872386445566,29.08970569017498,TB,29.0,55.0,88.37765957446808,21.26548949456106
00-0030564,DeAndre Hopkins,WR,ARI,8200,5206,21.96,21.124,1.22305197772994,1.1002162941600575,28.987382973827163,DAL,27.25,55.5,82.64171732522797,14.376989489169784
00-0030035,Adam Thielen,WR,MIN,7300,5333,20.98,22.477,1.1249416119545173,1.140591204037491,27.87980592349647,ATL,28.25,53.0,85.53020516717325,17.430034388578072
00-0036326,Chase Claypool,WR,PIT,5200,5861,17.625,21.87391304347826,1.2575086816838903,1.0699351117519826,26.571959440075137,CLE,26.5,50.0,72.52260638297872,7.323010985422391
00-0027939,Cam Newton,QB,NE,6500,1378,23.820000000000004,22.1225,1.1323664669195292,1.0194664744051911,26.5182326671669,DEN,25.25,43.5,63.05733729662077,3.487416285524103
00-0029604,Kirk Cousins,QB,MIN,6100,1415,13.756,14.1322,1.5928163685871342,1.140591204037491,25.33297629941708,ATL,28.25,53.0,67.44407071339174,4.672106483727776
00-0033045,Ezekiel Elliott,RB,DAL,8100,5444,22.34,21.790000000000003,1.0005105932336942,1.140591204037491,25.17999509099331,ARI,28.25,55.5,84.31515957446808,16.220116220117358
