team,position,matchup_factor
WAS,QB,1.343395871177769
ATL,QB,1.1480444221383859
KC,QB,1.1446817290941362
TEN,QB,1.136563977917002
NO,QB,1.1083226105531858
IND,QB,1.0749146054390901
MIN,QB,1.0681804623374547
LV,QB,1.0655533583966346
BAL,QB,1.061665244564221
NYJ,QB,1.0600889821997288
MIA,QB,1.0587316451636382
SF,QB,1.0587228881505022
TB,QB,1.0290891556980517
PIT,QB,1.0232044428706144
PHI,QB,1.0193338430644727
HOU,QB,1.0155332993634196
CLE,QB,1.010086437192786
CHI,QB,1.0066011459646316
DAL,QB,1.0022926955016862
DET,QB,0.9995605074032337
LA,QB,0.9963028985166166
SEA,QB,0.9904181856891796
JAX,QB,0.9854792302804377
GB,QB,0.9743490665844966
CIN,QB,0.9376659385575118
LAC,QB,0.9238999139076145
DEN,QB,0.8904831517803828
NYG,QB,0.8900628151498515
CAR,QB,0.8814896992896419
ARI,QB,0.8252258898904115
NE,QB,0.6610931926811072
BUF,QB,0.6089626934821003
NYJ,RB,1.5325270846452277
SEA,RB,1.3200631024557756
DET,RB,1.1794363273590687
LAC,RB,1.172905672168819
LV,RB,1.1550552146488038
ATL,RB,1.1248400499685824
NYG,RB,1.1241434467482891
HOU,RB,1.0775581063911757
PIT,RB,1.050564731604811
MIN,RB,1.0501293545921278
CIN,RB,1.0388095522623617
JAX,RB,1.0388095522623617
PHI,RB,1.00651909048835
SF,RB,0.9991902441081811
NE,RB,0.9793805900310908
CHI,RB,0.9447681175227681
KC,RB,0.9417204784339851
DEN,RB,0.9408497244086186
CLE,RB,0.929493640661129
WAS,RB,0.9282237910408027
LA,RB,0.9208223818251865
IND,RB,0.9095388609131443
TB,RB,0.9025365472924879
DAL,RB,0.8890398598993055
GB,RB,0.8804048824810867
BAL,RB,0.8790261886075894
ARI,RB,0.8777200575695395
MIA,RB,0.8736202573667717
TEN,RB,0.8708265882020538
BUF,RB,0.8546450758973245
CAR,RB,0.815751396097616
NO,RB,0.791080032045562
PHI,TE,1.5613684187045973
LAC,TE,1.427604821140448
LV,TE,1.4106520138894052
BAL,TE,1.355332327070213
IND,TE,1.338900000743544
HOU,TE,1.2098950859165296
KC,TE,1.2054338208504658
TB,TE,1.179558483467295
NYJ,TE,1.1527908930709116
DAL,TE,1.102824724330996
NYG,TE,1.0935452929935832
SEA,TE,1.0921176881724426
LA,TE,1.0751648809213998
WAS,TE,1.0653500977760593
JAX,TE,1.0483972905250165
CLE,TE,1.031370128856206
CIN,TE,1.0028923868511648
MIA,TE,0.9872036047021734
ATL,TE,0.9575659337799555
DET,TE,0.9502494590716106
GB,TE,0.9366574715036695
CAR,TE,0.846525046285625
NO,TE,0.8137347480500553
PIT,TE,0.8101657359972043
CHI,TE,0.737893241926969
TEN,TE,0.7339821995523864
BUF,TE,0.6825735551077766
SF,TE,0.6772200370285001
MIN,TE,0.6593749767642445
DEN,TE,0.6504524466321167
NE,TE,0.642868296019808
ARI,TE,0.5603348922976259
TEN,WR,1.2574611303100216
MIN,WR,1.2370876960315524
MIA,WR,1.1711533049397433
WAS,WR,1.1403803761405409
NO,WR,1.0934629635201492
CHI,WR,1.0886754724364358
IND,WR,1.0822123594734225
DAL,WR,1.0794196563412564
ATL,WR,1.070802172390572
PIT,WR,1.0701638402460771
HOU,WR,1.0331405758653598
LA,WR,1.0325022437208646
JAX,WR,1.032183077648617
NYJ,WR,1.0147566101039
GB,WR,1.0064370144873138
NYG,WR,1.0046709622208774
TB,WR,0.9973939757736328
BAL,WR,0.9945214811234048
DEN,WR,0.9862231632449681
ARI,WR,0.9807973400167596
SF,WR,0.968286029984655
DET,WR,0.9635623721153913
SEA,WR,0.9578173828149351
KC,WR,0.9573705503137886
CIN,WR,0.952200059943378
CLE,WR,0.9502637857717426
LV,WR,0.9112191362667909
CAR,WR,0.8816271219349044
NE,WR,0.8420132929344445
PHI,WR,0.796372544603043
LAC,WR,0.7465294429870487
BUF,WR,0.6992928642944095
