player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status,estimated_ownership_pct_heuristic_x,estimated_ownership_pct_heuristic_y
00-0037252,Greg Dulcich,TE,MIA,3000,44221156,7.8463,7.8463,1.0,0.7828627069133398,6.14254676583882,KC,17.42,45.39,2.0,1.0,5.2321,statline_mc+recal_10_4b,0.8380018814530653,11.360616609582564,0.0,0.0,0.0,0.0,0.0,0.0,2.812,1.90675,15.70847381581238,0.11475,4.1900973815812375,1.9524493842575827,3.8,,63.54121435808366,1.1588529920429043,,classic,True,,ACTIVE,1.2285959113333844,1.258959159662283
DST_WAS,Commanders,DST,WAS,2300,44221419,6.0183496575,6.0183496575,0.8509599487736262,0.9420759025349018,6.0183496575,SEA,16.31,40.17,,,5.7225,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0183496575,0.0,0.5,,37.373158756137485,2.1105018189471916,,classic,True,,ACTIVE,0.9905870592483542,0.9905870592483542
00-0041048,Ted Hurst III,WR,TB,3000,44220812,6.491,6.491,1.0,0.9248745412328664,6.003389690115308,MIN,20.58,42.5,2.0,1.0,7.013,statline_mc+recal_10_4b,0.854011475247211,13.708975747648791,0.0,0.0,0.0,0.0215,0.0871472608256609,0.00025,4.20475,2.50075,31.062095359699885,0.16775,6.793924262052554,-0.7905345719372461,5.7,,57.733454954899514,0.8753404626661023,,classic,True,,ACTIVE,1.387649551079574,1.4304025073868978
00-0036259,Jauan Jennings,WR,MIN,3600,44220750,6.0163,6.0163,1.0,0.9850947494569696,5.9266452990610325,TB,21.92,42.5,1.0,0.9831769758668806,5.6707,statline_mc+recal_10_4b,0.8265830298844128,10.93885720412564,0.0,0.0,0.0,0.039,0.1838741952649173,0.00125,2.14475,1.289,15.87995263694252,0.095,3.523132683220744,2.4035126158402886,0.0,,57.445550905969235,0.3111469870331733,,classic,True,,ACTIVE,1.3311209729480835,1.4063818549184586
00-0039739,Roman Wilson,WR,PIT,3400,44220760,6.725,6.725,1.0,0.8763388510223953,5.893393776677044,CIN,19.5,42.5,2.0,1.0,6.5254,statline_mc+recal_10_4b,0.8146989357843755,13.622292106922266,0.0,0.0,0.0,0.02575,0.1499897493011781,0.00125,4.54875,2.84,26.75660840403696,0.163,6.643409815333814,-0.7500160386567698,6.7,,50.23890023750046,0.43377290511467126,,classic,True,,ACTIVE,0.8781696767463117,0.9204429278464448
DST_BAL,Ravens,DST,BAL,2800,44221410,5.847055398,5.847055398,0.8267399279066622,0.90128031413323,5.847055398,DAL,28.33,53.28,,,5.8429,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.847055398,0.0,4.5,,43.18535188216039,1.3459988826594038,,classic,True,,ACTIVE,1.459395077339937,1.459395077339937
00-0040138,Jaylin Noel,WR,HOU,3600,44220746,5.8586,5.8586,1.0,0.9913864130027712,5.808120600438934,IND,22.06,42.61,2.0,1.0,6.5281,statline_mc+recal_10_4b,0.7842223025968746,12.98251046901325,0.0,0.0,0.0,0.456,3.0018610937615517,0.0145,2.91675,1.701,24.74191593497977,0.14025,5.5476277028741325,0.2604928975648013,6.4,,60.1910002091973,0.4752965742424624,,classic,True,,ACTIVE,1.563875252542292,1.6528769305834858
00-0036988,Joshua Palmer,WR,BUF,3500,44220756,4.5055,4.5055,1.0,1.288442813272414,5.8051335792025816,LAC,28.67,50.11,2.0,1.0,7.0461,statline_mc+recal_10_4b,0.7831547412070023,14.093513403807156,0.0,0.0,0.0,0.0295,0.3121152288448031,0.001,2.8525,1.68575,30.31829252918913,0.20775,6.176790775803394,-0.3716571966008128,10.9,,75.65078818158325,1.4558033126045262,,classic,True,,ACTIVE,3.882837379032493,4.103813471424247
00-0039794,Braelon Allen,RB,NYJ,4400,44220388,6.1644,6.1644,1.0,0.9338626320125832,5.756674120777188,DET,20.78,48.11,2.0,1.0,6.2229,statline_mc+recal_10_4b,1.2190104688014043,12.429318915583323,0.0,0.0,0.0,5.4665,20.440996664350894,0.179,1.24425,0.9325,6.730114667219865,0.0345,4.971361133157076,0.7853129876201113,6.3,,64.28936468204303,0.4209609042896913,,classic,True,,ACTIVE,1.4791910566956687,1.521858351063442
00-0035250,Devin Singletary,RB,NYG,4200,44220390,6.2831,6.2831,1.0,0.9136394277582202,5.740463025465995,TEN,20.33,38.22,2.0,1.0,6.0983,statline_mc+recal_10_4b,1.2136413540343374,11.822072430330916,0.0,0.0,0.0,3.8395,14.315364805957476,0.103,1.9035,1.44325,9.834536883902436,0.064,4.888490168985991,0.8519728564800042,7.4,,48.95327989351769,0.33103894932830286,,classic,True,,ACTIVE,0.3668896449155439,0.37747258375176757
DST_DAL,Cowboys,DST,DAL,2400,44221418,5.732149932,5.732149932,0.8104929573872081,0.7934320873449615,5.732149932,BAL,24.94,53.28,,,5.8731,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732149932,0.0,3.0,,60.2773556231003,2.985012168354737,,classic,True,,ACTIVE,4.560758444915971,4.560758444915971
DST_NE,Patriots,DST,NE,2700,44221411,5.731167834000001,5.731167834000001,0.8103540943913153,0.9216043884576776,5.731167834000001,JAX,21.44,45.83,,,5.8539,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731167834000001,0.0,13.5,,29.310848725742346,2.293892322373491,,classic,True,,ACTIVE,0.5787151694190527,0.5787151694190527
00-0040189,Oronde Gadsden II,TE,LAC,3500,44221136,5.9031,5.9031,1.0,0.963523331585649,5.687808249410305,BUF,21.44,50.11,2.0,1.0,5.211,statline_mc+recal_10_4b,0.7151770081657235,10.733777350112216,0.0,0.0,0.0,0.0,0.0,0.0,1.78975,1.22425,13.257770288436292,0.10475,3.2047770288436297,2.483031220566676,7.5,3.2,75.34954407294832,1.4523759300678982,,classic,True,,ACTIVE,2.4265585279276216,2.521598299003214
00-0039299,George Holani,RB,SEA,4500,44220382,5.2663,5.2663,1.0,1.072279230020223,5.646966975030698,WAS,23.86,40.17,2.0,1.0,6.2442,statline_mc+recal_10_4b,1.1826754621301672,12.053447409911124,0.0,0.0,0.0,4.85725,21.24282741179788,0.144,1.26025,0.9255,6.981859754116257,0.03925,4.910718716591414,0.736248258439284,2.7,,60.26963267576535,0.3235840109426175,,classic,True,,ACTIVE,1.0052828808380476,1.0560145938128667
00-0040729,Jack Bech,WR,LV,3500,44220758,6.1751,6.1751,1.0,0.908695977829376,5.61125869338235,NO,20.22,43.56,2.0,1.0,6.1201,statline_mc+recal_10_4b,0.7138638570148517,11.524818279491727,0.0,0.0,0.0,0.0255,0.0770323757155368,0.0005,2.62575,1.701,18.919863201317654,0.1295,4.44618955770332,1.1650691356790306,7.9,,54.559731981344534,0.48972779099407987,,classic,True,,ACTIVE,1.1229013253791733,1.1868067437115888
00-0039342,Xavier Legette,WR,CAR,3500,44220754,5.5622,5.5622,1.0,1.003520335555389,5.581818258123044,CLE,22.33,42.22,2.0,1.0,6.414,statline_mc+recal_10_4b,0.7033418454531759,12.30257361133298,0.0,0.0,0.0,0.03525,0.1986066165996567,0.00125,3.035,1.76625,24.88527129992532,0.14575,5.277137791652498,0.304680466470546,4.2,,56.705327147656384,0.39910175865844333,,classic,True,Questionable,QUESTIONABLE,1.273956338392246,1.3464584460148348
00-0036893,Najee Harris,RB,NYG,4700,44220374,5.9694,5.9694,1.0,0.9136394277582202,5.453887708602288,TEN,20.33,38.22,1.0,0.773067397153474,5.3799,statline_mc+recal_10_4b,1.1187276090890776,10.315724607810663,0.0,0.0,0.0,3.89025,13.611881639455031,0.094,0.81325,0.61075,4.202247686872029,0.02125,3.0839129326327064,2.369974775969581,0.6,,42.51242769157768,0.3166674184627699,,classic,True,,ACTIVE,0.2015792692539161,0.21018033953196774
00-0040466,Raheim Sanders,RB,CLE,4500,44220380,6.0354,6.0354,1.0,0.8938656280428432,5.394851912966028,CAR,19.89,42.22,2.0,1.0,5.8497,statline_mc+recal_10_4b,1.0991749535743485,10.378305933208456,0.0,0.0,0.0,2.68375,9.600913552352011,0.06025,1.8865,1.4595,10.689345520422805,0.04425,4.135525907277483,1.2593260056885454,3.9,,49.940401692591934,0.27863566776285725,,classic,True,,ACTIVE,0.3930761094679365,0.41291273927920114
DST_MIA,Dolphins,DST,MIA,2000,44221423,5.381213580000001,5.381213580000001,0.7608725801881914,0.803644298694414,5.381213580000001,KC,17.42,45.39,,,5.7835,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381213580000001,0.0,0.0,,33.465337853635724,1.8876057006544635,,classic,True,,ACTIVE,0.7633955896284512,0.7633955896284512
00-0038551,Kendre Miller,RB,NO,4300,44220402,5.0743,5.0743,1.0,1.0484607894539733,5.3202523377199045,LV,23.33,43.56,1.0,0.5,5.9281,statline_mc+recal_10_4b,1.0744675742528322,10.950976008951727,0.0,0.0,0.0,4.066,17.33474147484911,0.14575,0.73625,0.5635,4.927361461128825,0.02625,3.8487102935977937,1.4715420441221108,9.0,,42.592403450742,0.3178172553695944,,classic,True,Questionable,QUESTIONABLE,0.2048785894556429,0.2117140292501186
00-0040669,Isaac TeSlaa,WR,DET,3400,44220764,4.3021,4.3021,1.0,1.2282226050483107,5.283921681955851,NYJ,27.33,48.11,2.0,1.0,6.6911,statline_mc+recal_10_4b,0.5968736091310212,12.626737688330852,0.0,0.0,0.0,0.027,0.2024246267719296,0.00175,3.038,1.74525,26.951103023871152,0.17175,5.645352765064309,-0.3614310831084575,2.3,,69.73181214082669,0.4215070591507935,,classic,True,,ACTIVE,2.718433486937133,2.8971908502016097
00-0037809,Chig Okonkwo,TE,WAS,3600,44221134,7.1984,7.1984,1.0,0.732978803085911,5.276246360146184,SEA,16.31,40.17,1.0,0.5,4.7412,statline_mc+recal_10_4b,0.6040141418754842,9.524450393083992,0.0,0.0,0.0,0.0,0.0,0.0,2.08225,1.39775,10.417479778589898,0.08175,2.9312479778589906,2.344998382287193,3.6,,36.64554385584021,0.24505990259249727,,classic,True,Questionable,QUESTIONABLE,0.2477998671195471,0.25877069704720645
00-0033885,David Njoku,TE,LAC,2700,44221168,5.4196,5.4196,1.0,0.963523331585649,0.0,BUF,21.44,50.11,2.0,1.0,5.9194,statline_mc+recal_10_4b,0.5893493145745282,11.954095963985347,0.0,0.0,0.0,0.0,0.0,0.0,3.74925,2.54925,26.084880239591826,0.181,6.344238023959183,-1.12228573008829,6.4,,34.091040671587784,0.0,,classic,True,Injured Reserve,OUT,2.244410262543984,0.0
00-0040584,Gunnar Helm,TE,TEN,2900,44221162,6.4914,6.4914,1.0,0.8039847202456745,5.219017903103217,NYG,17.89,38.22,2.0,1.0,5.3366,statline_mc+recal_10_4b,0.588556735628179,10.63510965523912,0.0,0.0,0.0,0.0,0.0,0.0,3.09025,2.168,16.406763166557177,0.126,4.598176316655717,0.6208415864474999,5.1,15.8,54.1744463742944,1.4406518530228685,,classic,True,,ACTIVE,0.6941117049032868,0.7256401587308823
00-0037525,Jordan Mason,RB,MIN,4000,44220420,5.2523,5.2523,1.0,0.9850947494569696,0.0,TB,21.92,42.5,1.0,0.5,5.6526,statline_mc+recal_10_4b,1.026038042339961,10.144522514281611,0.0,0.0,0.0,3.54575,14.319044823892286,0.11,0.63425,0.46975,4.009209614958093,0.021,3.106075443885038,2.0679524617307865,11.9,,15.888001743250495,0.0,,classic,True,Injured Reserve,OUT,0.14262983333539,0.0
00-0035676,A.J. Brown,WR,NE,3000,44221018,5.3569,5.3569,1.0,0.963523331585649,0.0,JAX,21.44,45.83,1.0,0.5,5.4882,statline_mc+recal_10_4b,0.5531149140248348,9.42377975228857,0.0,0.0,0.0,0.0295,0.165838882710133,0.0015,1.67725,1.06875,12.714080504606208,0.0765,2.867491938731634,2.293993550985308,5.6,,19.012808719835597,0.0,,classic,True,Injured Reserve,OUT,0.532387050549378,0.0
00-0038454,Keaton Mitchell,RB,LAC,4300,44220394,5.3561,5.3561,1.0,0.963523331585649,5.160761702105535,BUF,21.44,50.11,2.0,1.0,5.7679,statline_mc+recal_10_4b,1.0216442757373534,10.786498115276212,0.0,0.0,0.0,4.0195,16.090653945296655,0.11575,0.984,0.75075,5.912853072003889,0.0265,3.837600701730055,1.3231610003754808,2.9,,63.99566918966168,0.3535841075931684,,classic,True,,ACTIVE,1.3980618877050015,1.481763003263397
00-0039792,Devontez Walker,WR,BAL,3500,44220752,3.9778,3.9778,1.0,1.2731630589468952,5.064332263727637,DAL,28.33,53.28,1.0,0.5,6.5123,statline_mc+recal_10_4b,0.5183923510562576,11.573125776443495,0.0,0.0,0.0,0.0505,0.4135199873619806,0.0025,2.09,1.28675,23.80490089560786,0.12775,4.628592088296984,0.4357401754306531,5.7,,50.02182304677405,0.40073786667970823,,classic,True,,ACTIVE,0.8619062901380458,0.9087642876040823
DST_ARI,Cardinals,DST,ARI,2300,44221420,5.041735038000001,5.041735038000001,0.7128722712745902,0.7979386238723023,5.041735038000001,SF,19.72,47.89,,,5.7926,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041735038000001,0.0,6.0,,32.036474164133736,1.4057654991608532,,classic,True,,ACTIVE,0.6940324960704264,0.6940324960704264
00-0038794,Jaleel McLaughlin,RB,CLE,4000,44220510,5.5944,5.5944,1.0,0.8938656280428432,5.000638026122179,CAR,19.89,42.22,1.0,1.0,5.2941,statline_mc+recal_10_4b,0.9686113142516656,9.29003034588592,0.0,0.0,0.0,2.101,7.869368216030677,0.05475,1.161,0.8475,6.294454151314756,0.03125,2.778132236734544,2.222505789387635,0.3,,48.79661084291873,0.22705156463382156,,classic,True,,ACTIVE,0.3511135282867115,0.37213448183940767
00-0033526,Samaje Perine,RB,CIN,4100,44220414,4.8169,4.8169,1.0,1.0336304396674405,4.978922030980804,PIT,23.0,42.5,2.0,1.0,6.0837,statline_mc+recal_10_4b,0.9614189766608424,10.8061229960196,0.0,0.0,0.0,3.44825,14.70013283446896,0.106,1.5695,1.22125,10.63354762808821,0.0465,4.709368046255718,0.2695539847250865,5.6,,57.250754911893836,0.35714205260910753,,classic,True,,ACTIVE,0.7572308534783975,0.8025658044764685
DST_NYJ,Jets,DST,NYJ,2100,44221422,4.9367323935,4.9367323935,0.698025502630388,0.8224636309726586,4.9367323935,DET,20.78,48.11,,,5.7955,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9367323935,0.0,7.5,,34.500526069675004,3.336465415752314,,classic,True,,ACTIVE,0.8179399398620741,0.8179399398620741
00-0039793,AJ Barner,TE,SEA,3100,44221154,4.5164,4.5164,1.0,1.072279230020223,4.842822109484569,WAS,23.86,40.17,2.0,1.0,5.0377,statline_mc+recal_10_4b,0.4869462517717821,9.69399062243508,0.0,0.0,0.0,0.0,0.0,0.0,1.75425,1.1995,13.205120611701936,0.095,3.108762061170194,1.734060048314375,5.6,24.9,66.52880301056592,1.9388503443805691,,classic,True,,ACTIVE,1.4356310197922908,1.5008413108754706
00-0038104,Tyquan Thornton,WR,KC,3300,44220770,3.8382,3.8382,1.0,1.2569844955434049,4.824585248486387,MIA,27.97,45.39,2.0,1.0,6.6058,statline_mc+recal_10_4b,0.4327067678090346,11.89641418696491,0.0,0.0,0.0,0.02725,0.2165833103778423,0.00025,2.43,1.55175,25.825424029506312,0.1385,5.127700733988415,-0.3031154855020279,6.3,2.8,65.67796844812523,1.4133159245371933,,classic,True,,ACTIVE,2.134051141491497,2.282520241314805
00-0039847,Theo Johnson,TE,NYG,2700,44221170,5.2788,5.2788,1.0,0.9136394277582202,4.822912618323215,TEN,20.33,38.22,2.0,1.0,5.0457,statline_mc+recal_10_4b,0.4815686982091004,9.613818747954536,0.0,0.0,0.0,0.0,0.0,0.0,2.38675,1.481,13.549884297020297,0.1055,3.48398842970203,1.3389241886211851,1.0,,56.50763496888116,0.2717620193798132,,classic,True,,ACTIVE,0.7962229969599857,0.8323896252112987
00-0034975,Justice Hill,RB,BAL,4200,44220404,3.7756,3.7756,1.0,1.2731630589468952,4.80692057427361,DAL,28.33,53.28,2.0,1.0,6.5216,statline_mc+recal_10_4b,0.9044520941994196,12.116514449833296,0.0,0.0,0.0,3.67975,19.35387829301273,0.1385,1.7435,1.3435,12.707580385762782,0.0585,5.823645867877552,-1.016725293603942,3.8,,73.11622166597134,0.4463347347456787,,classic,True,,ACTIVE,3.20344901250493,3.3952375580186436
00-0040870,Ja'Kobi Lane,WR,BAL,3000,44220804,3.7206,3.7206,1.0,1.2731630589468952,0.0,DAL,28.33,53.28,1.0,0.5,5.5968,statline_mc+recal_10_4b,0.4013968064765336,9.574730833984496,0.0,0.0,0.0,0.04225,0.2415833706355791,0.00175,1.477,0.87325,14.155545997074697,0.08625,2.894212936771028,1.8427674954520656,2.1,,28.637713735033167,0.0,,classic,True,Injured Reserve,OUT,0.8751699060321766,0.0
DST_LAC,Chargers,DST,LAC,2200,44221421,4.735156779,4.735156779,0.669523872723397,0.784022707864763,4.735156779,BUF,21.44,50.11,,,5.7522,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735156779,0.0,2.5,,34.80009352349778,1.9784802796336647,,classic,True,,ACTIVE,0.8344393601247311,0.8344393601247311
00-0035644,Noah Fant,TE,NO,3200,44221150,4.509,4.509,1.0,1.0484607894539733,4.72756144802544,LV,23.33,43.56,2.0,1.0,5.6774,statline_mc+recal_10_4b,0.4558143471116712,11.345789899279556,0.0,0.0,0.0,0.0,0.0,0.0,2.835,1.8125,19.608798151760247,0.20025,5.0268798151760254,-0.2993183671505859,6.7,,71.44919669995657,0.48549830601353816,,classic,True,,ACTIVE,1.8908638880552968,2.004632491002248
00-0040131,Kyle Williams,WR,NE,3400,44220768,4.802,4.802,1.0,0.963523331585649,4.626834938281816,JAX,21.44,45.83,2.0,1.0,5.3983,statline_mc+recal_10_4b,0.3620308069419207,9.062046972895343,0.0,0.0,0.0,0.02725,0.2472341409341987,0.0015,1.72775,1.05525,12.71862889547929,0.077,2.855836303641349,1.7709986346404665,1.0,,58.75416856379901,0.3354372952444232,,classic,True,,ACTIVE,1.4150537163034145,1.5189174168627557
00-0038728,Jared Wayne,WR,HOU,3100,44220794,4.6579,4.6579,1.0,0.9913864130027712,4.617808608570575,IND,22.06,42.61,2.0,1.0,6.6236,statline_mc+recal_10_4b,0.3588047967031236,11.268414197101237,0.0,0.0,0.0,0.023,0.1099281082361521,0.0005,3.12675,1.791,24.08540923005061,0.15375,5.264033733828677,-0.6462251252581019,3.8,,56.06144555332685,0.3935565892567811,,classic,True,,ACTIVE,1.2077655761743111,1.29641450921789
00-0040890,Cyrus Allen,WR,KC,3600,44220748,3.6418,3.6418,1.0,1.2569844955434049,4.577703979293855,MIA,27.97,45.39,1.0,0.5,5.848,statline_mc+recal_10_4b,0.3444714021996238,9.733944581362575,0.0,0.0,0.0,0.04875,0.5605188466001467,0.00325,1.56775,0.9445,15.505930558022644,0.093,3.191894940462279,1.3858090388315762,0.0,,44.5512521842659,0.26133606609296006,,classic,True,,ACTIVE,0.6197465713451176,0.6587126928154273
00-0035249,Josh Oliver,TE,MIN,2500,44221368,4.5711,4.5711,1.0,0.9850947494569696,4.50291902084982,TB,21.92,42.5,2.0,1.0,5.3016,statline_mc+recal_10_4b,0.3951384275315363,10.115131655942454,0.0,0.0,0.0,0.0,0.0,0.0,2.21675,1.47925,16.76713389889441,0.114,3.8862133898894418,0.6167056309603782,3.8,,60.793349254595455,1.0802640420297185,,classic,True,,ACTIVE,1.0245206604826724,1.0710571935958064
00-0037005,Tommy Tremble,TE,CAR,2500,44221184,4.4831,4.4831,1.0,1.003520335555389,4.498836000883638,CLE,22.33,42.22,2.0,1.0,5.3743,statline_mc+recal_10_4b,0.3940356038386706,10.03354393847274,0.0,0.0,0.0,0.0,0.0,0.0,2.56375,1.6875,17.211361310710892,0.1355,4.260886131071089,0.2379498698125486,3.5,,60.13533072803589,0.6653157831979741,,classic,True,,ACTIVE,0.9856222442096412,1.0303919047678711
00-0032398,Chris Moore,WR,BAL,3100,44220790,3.4905,3.4905,1.0,1.2731630589468952,4.443939581624437,DAL,28.33,53.28,2.0,1.0,6.7106,statline_mc+recal_10_4b,0.2966640064725736,11.8639023258272,0.0,0.0,0.0,0.02125,0.1883376646496214,0.00125,2.52875,1.4865,27.071343635328127,0.15075,5.288218129997775,-0.8442785483733379,4.0,,71.1509389266948,0.48720554144281575,,classic,True,Questionable,QUESTIONABLE,2.9340663055064904,3.1494241966348016
00-0041525,Chris Bell,WR,MIA,3400,44220766,5.6388,5.6388,1.0,0.7828627069133398,4.414431820105655,KC,17.42,45.39,2.0,1.0,5.4502,statline_mc+recal_10_4b,0.286117932505761,8.796941864459908,0.0,0.0,0.0,0.02225,0.0715197021142233,0.0005,2.06725,1.23975,13.109205075251394,0.07425,3.033322477736562,1.381109342369093,1.8,,48.971410728129655,0.3102664457307499,,classic,True,Questionable,QUESTIONABLE,0.7892878713043301,0.8543122771537611
00-0035689,Dawson Knox,TE,BUF,2800,44221164,3.42,3.42,1.0,1.288442813272414,4.406427781234865,LAC,28.67,50.11,2.0,1.0,5.3412,statline_mc+recal_10_4b,0.3690761437115369,9.949464681383285,0.0,0.0,0.0,0.0,0.0,0.0,1.77425,1.2155,15.6217543027146,0.13125,3.60692543027146,0.7995023509634054,5.1,,81.92430163554782,0.5228059252351572,,classic,True,,ACTIVE,3.5509744322450927,3.712269412057612
00-0041550,Brenen Thompson,WR,LAC,3000,44220814,4.5579,4.5579,1.0,0.963523331585649,4.391625126496503,BUF,21.44,50.11,1.0,0.5,5.1729,statline_mc+recal_10_4b,0.27796682020985,8.551585785291783,0.0,0.0,0.0,0.028,0.1596773407662583,0.0015,1.5685,0.92125,11.334214333479444,0.0675,2.51338916742457,1.8782359590719329,1.2,,42.250690658725375,0.2746853960139015,,classic,True,Questionable,QUESTIONABLE,0.5443594757445811,0.5753395086596946
00-0040878,Mike Washington Jr.,RB,LV,4100,44220410,4.8076,4.8076,1.0,0.908695977829376,4.368678252448122,NO,20.22,43.56,2.0,1.0,5.517,statline_mc+recal_10_4b,0.7593062372108179,9.012792355760856,0.0,0.0,0.0,3.833,14.796231339163215,0.095,0.754,0.56175,4.082946364663734,0.02075,3.158167770382696,1.2105104820654264,2.4,,51.14264854878122,0.26582640355317977,,classic,True,,ACTIVE,0.4345824863370931,0.46060067568081875
00-0036626,Dyami Brown,WR,WAS,3200,44220784,5.8639,5.8639,1.0,0.732978803085911,4.2980875843607365,SEA,16.31,40.17,2.0,1.0,5.7434,statline_mc+recal_10_4b,0.244536502650527,9.453370700216704,0.0,0.0,0.0,0.0205,0.0950465150994816,0.00075,3.496,2.077,16.58742229605101,0.10025,4.39749688111505,-0.0994092967543132,2.6,,39.893401671117246,0.2918288800374287,,classic,True,,ACTIVE,0.4627239136585325,0.500844792810327
00-0038705,Emari Demercado,RB,DAL,4200,44220400,3.7266,3.7266,1.0,1.1208149202306943,4.1767791519514486,BAL,24.94,53.28,2.0,1.0,5.5125,statline_mc+recal_10_4b,0.6957492551263198,9.08892592965936,0.0,0.0,0.0,3.29325,14.831413321301556,0.10475,0.52925,0.395,3.707398838295041,0.01725,3.00013121595966,1.1766479359917883,0.8,,69.36232294336173,0.35318131681379406,,classic,True,,ACTIVE,2.277240779220206,2.4135778007012014
00-0039875,Ray Davis,RB,BUF,4400,44220386,3.22,3.22,1.0,1.288442813272414,4.148812980277812,LAC,28.67,50.11,2.0,1.0,5.1658,statline_mc+recal_10_4b,0.6864868590680113,8.563234765262504,0.0,0.0,0.0,1.8855,9.962261386213006,0.07675,0.47825,0.3665,3.629199615330397,0.01825,2.30489610015434,1.843916880123472,0.2,,72.6192462800723,0.36768884704505567,,classic,True,,ACTIVE,3.0619392750629286,3.2452557185971553
00-0041104,Demond Claiborne,RB,MIN,4400,44220392,4.177,4.177,1.0,0.9850947494569696,4.114741045426318,TB,21.92,42.5,1.0,0.5,5.3419,statline_mc+recal_10_4b,0.6752022342451967,8.687570407101735,0.0,0.0,0.0,2.04025,8.513323918783994,0.0685,1.16125,0.882,6.802941101169892,0.0355,3.0368765019953883,1.07786454343093,1.2,,36.468884096191665,0.21271085854661925,,classic,True,,ACTIVE,0.1167130007976186,0.12133470304585549
00-0039364,Sione Vaki,RB,DET,4300,44220398,3.3451,3.3451,1.0,1.2282226050483107,4.108572837158758,NYJ,27.33,48.11,2.0,1.0,6.0243,statline_mc+recal_10_4b,0.6731593236669806,9.469742174134858,0.0,0.0,0.0,2.3585,12.58217819067183,0.088,1.17075,0.90225,9.122386523707869,0.0485,3.9257064714379695,0.1828663657207885,2.9,,67.89804219560163,0.38078580687722074,,classic,True,,ACTIVE,1.9934126987626808,2.1127571055604375
00-0038619,Andrei Iosivas,WR,CIN,3000,44220820,3.9368,3.9368,1.0,1.0336304396674405,0.0,PIT,23.0,42.5,2.0,1.0,5.1489,statline_mc+recal_10_4b,0.1627284281063865,8.413881309112615,0.0,0.0,0.0,0.0205,0.1127994427659047,0.00125,1.5085,0.95125,11.216297926922827,0.0715,2.5364097369688734,1.5327800450859297,2.5,,26.332017646407344,0.0,,classic,True,Out,OUT,1.23300103736548,0.0
00-0040237,Tez Johnson,WR,TB,3000,44221066,4.3678,4.3678,1.0,0.9248745412328664,4.039663284618438,MIN,20.58,42.5,2.0,1.0,5.8857,statline_mc+recal_10_4b,0.1521756579226296,9.634644060475296,0.0,0.0,0.0,0.31575,1.5903560047260794,0.013,2.371,1.326,17.865943958641257,0.0915,3.9691299963367337,0.0705332882817044,2.8,,51.033050096599936,0.3448145722866835,,classic,True,,ACTIVE,0.8878756817078324,0.9644612883955025
00-0036637,Noah Gray,TE,KC,3000,44221158,3.207,3.207,1.0,1.2569844955434049,4.031137622817788,MIA,27.97,45.39,2.0,1.0,4.8539,statline_mc+recal_10_4b,0.2677102719230845,8.092496412762282,0.0,0.0,0.0,0.0,0.0,0.0,1.15425,0.753,10.285209015654376,0.07375,2.2395209015654376,1.7916167212523502,0.8,,73.59983355044145,0.3335632694864148,,classic,True,,ACTIVE,2.116018498278473,2.2749743957586825
00-0041096,Kaytron Allen,RB,WAS,4300,44220396,5.454,5.454,1.0,0.732978803085911,3.9976330965562186,SEA,16.31,40.17,2.0,1.0,4.976,statline_mc+recal_10_4b,0.6364160815794195,8.325553503042595,0.0,0.0,0.0,3.95825,11.835577878167085,0.08475,0.4045,0.30925,1.7734948804785715,0.009,2.220907275864566,1.7767258206916527,2.0,,40.05666805729384,0.2217415060896188,,classic,True,,ACTIVE,0.1586291931976473,0.16812622658904244
