player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0031381,Davante Adams,WR,GB,8800,5263,26.225,27.116304347826087,1.2733475547885558,1.1204268292682928,38.0508264508341,MIN,26.25,47.0,83.2892577144402,14.95002860927623
00-0033873,Patrick Mahomes II,QB,KC,8100,1523,24.35142857142857,20.9188,0.9555761760218926,1.4725609756097562,31.85086946731812,NYJ,34.5,49.0,96.62892934951758,29.965188173912523
00-0036355,Justin Herbert,QB,LAC,6900,1552,25.156,28.4512,1.079080886400453,1.013719512195122,29.32006536138859,DEN,23.75,44.5,70.59095860566448,5.281296397571459
00-0029263,Russell Wilson,QB,SEA,7800,1412,29.55,27.8616,0.8526052561219193,1.1844512195121952,28.98910716743968,SF,27.75,54.5,76.71490818549643,7.944142802651251
00-0031237,Teddy Bridgewater,QB,CAR,6400,1439,16.9,17.546799999999998,1.4557853514304138,1.141768292682927,28.628211117298957,ATL,26.75,52.0,72.32220666044196,5.927414617653551
00-0019596,Tom Brady,QB,TB,6700,1131,21.58571428571429,25.1906,0.9400248494094332,1.2804878048780488,28.15209919632606,NYG,30.0,47.0,76.50443510737628,7.833452649401716
00-0029701,Ryan Tannehill,QB,TEN,6800,1410,22.46666666666667,22.8846,1.020197222528034,1.2164634146341464,28.141200122398104,CIN,28.5,49.5,75.56372549019608,7.357273308619404
00-0023459,Aaron Rodgers,QB,GB,7600,1252,22.53,20.9064,1.155352845886479,1.1204268292682928,28.113956357447904,MIN,26.25,47.0,70.67654839713663,5.311517540110124
00-0033893,Dalvin Cook,RB,MIN,7500,5559,22.660000000000004,23.091,1.3843743283191547,0.8856707317073171,28.04764653121504,GB,20.75,47.0,70.96147486772487,6.4984750625713295
00-0032950,Carson Wentz,QB,PHI,6200,1514,20.414285714285715,24.8454,1.0944812292593933,1.1310975609756098,28.01495452034848,DAL,26.5,43.0,67.78244631185808,4.379512621221707
00-0032764,Derrick Henry,RB,TEN,8000,5445,21.066666666666663,23.192,0.9820604754176492,1.2164634146341464,26.436600920699927,CIN,28.5,49.5,85.15625,16.741419958896202
00-0036360,Clyde Edwards-Helaire,RB,KC,6500,5818,15.5,15.004,1.1561040797699853,1.4725609756097562,25.965519579593984,NYJ,34.5,49.0,86.44510582010582,18.243513772166036
00-0032241,Todd Gurley,RB,ATL,6500,2992,15.885714285714286,18.727,1.3456979717964137,1.0777439024390243,25.09971753410573,CAR,25.25,52.0,78.76736111111111,10.934904928419025
00-0035676,A.J. Brown,WR,TEN,6900,5728,20.05,22.35108695652174,0.9727858872030872,1.2164634146341464,25.087842101153544,CIN,28.5,49.5,83.57360097323601,15.23612771075207
00-0032211,Tyler Lockett,WR,SEA,7100,5386,23.53333333333333,27.846,0.8111023225713669,1.1844512195121952,24.680348824157694,SF,27.75,54.5,82.70352991155912,14.377503000598672
00-0033906,Alvin Kamara,RB,NO,8200,5562,28.4,25.571,0.8875625733981677,0.992378048780488,23.76876403309147,CHI,23.25,41.0,73.75,7.826138484767391
00-0035592,Travis Fulgham,WR,PHI,5900,5809,19.175,18.547826086956523,1.1128400565662375,1.1310975609756098,23.741439147868675,DAL,26.5,43.0,78.01645232302167,10.519102122248444
00-0030506,Travis Kelce,TE,KC,6600,4582,16.87142857142857,14.846,1.002480521148062,1.4725609756097562,23.410851201794387,NYJ,34.5,49.0,86.91950341046727,12.904799855884452
00-0036261,Brandon Aiyuk,WR,SF,5800,5830,12.15,13.225,1.5467190783218685,1.141768292682927,22.40605904169256,SEA,26.75,54.5,78.55342177422469,10.902485791322588
00-0033923,Kareem Hunt,RB,CLE,6900,5560,16.414285714285715,15.749000000000002,1.3250639362288683,1.045731707317073,22.28371131086042,LV,24.5,48.0,76.26157407407408,9.252626810368133
00-0031280,Derek Carr,QB,LV,5500,1441,19.05666666666667,20.4096,1.1242250287026407,1.003048780487805,22.25211800509648,CLE,23.5,48.0,57.59142545907252,2.220064066646601
00-0033040,Tyreek Hill,WR,KC,6700,5485,16.614285714285717,14.824,0.9599002900218117,1.4725609756097562,22.21919246142056,NYJ,34.5,49.0,83.00076275441239,14.665242175912011
00-0034827,D.J. Moore,WR,CAR,6200,5633,15.1,18.038,1.1742767431269625,1.141768292682927,22.21491909496358,ATL,26.75,52.0,78.26145097130498,10.692323961956326
00-0034816,Ronald Jones,RB,TB,5700,5617,14.457142857142856,16.335,1.0897163131613623,1.2804878048780488,21.48319232198468,NYG,30.0,47.0,80.4811507936508,12.258414576051198
00-0032688,Robby Anderson,WR,CAR,6600,5502,16.614285714285714,14.503,1.1742767431269625,1.141768292682927,20.860280783321965,ATL,26.75,52.0,77.20305681072105,9.963879328562909
00-0034855,Baker Mayfield,QB,CLE,6100,1528,15.04,17.825200000000002,1.206611830206187,1.045731707317073,20.734527315362328,LV,24.5,48.0,48.68191721132898,1.2257695340167325
00-0036223,Jonathan Taylor,RB,IND,6600,5820,14.483333333333334,14.159,1.2608691589076173,1.1204268292682928,20.23167876011924,DET,26.25,49.0,77.83647486772487,10.276922802646624
00-0033009,Tyler Boyd,WR,CIN,6600,5455,16.462857142857143,18.342,1.2438180612481324,0.8963414634146342,19.40171878114841,TEN,21.0,49.5,64.5443749275866,4.284716380918095
00-0032063,Mike Davis,RB,CAR,6700,5320,15.814285714285717,16.365,1.0400750102017613,1.141768292682927,19.106847802790213,ATL,26.75,52.0,79.69659391534393,11.633732048469652
00-0031345,Jimmy Garoppolo,QB,SF,5400,1452,12.516,11.4436,1.3961467687903997,1.141768292682927,19.09671301296596,SEA,26.75,54.5,61.145736072206674,2.8136711653286106
00-0033858,Jonnu Smith,TE,TEN,4100,4706,12.383333333333333,8.724,1.41918080306162,1.2164634146341464,18.21965516147139,CIN,28.5,49.5,79.66365461847388,7.955599904591152
00-0033856,Leonard Fournette,RB,TB,4900,5534,12.6,13.492391304347828,1.0897163131613623,1.2804878048780488,18.204249802697795,NYG,30.0,47.0,76.21031746031747,9.221063547369964
00-0030279,Keenan Allen,WR,LAC,6200,5198,17.016666666666666,18.392,1.0116983453576536,1.013719512195122,18.15718102352256,DEN,23.75,44.5,67.11307110029738,5.085029203520813
00-0036442,Joe Burrow,QB,CIN,6200,1550,18.717142857142854,20.2604,1.038038469402199,0.8963414634146342,18.133072477096388,TEN,21.0,49.5,41.38422035480859,0.7535617706558034
00-0034796,Lamar Jackson,QB,BAL,7400,1527,21.0,21.3694,0.8322979412736108,1.024390243902439,18.06203054275514,PIT,24.0,44.0,53.91767818238407,1.7377993462086003
00-0035298,Scott Miller,WR,TB,4000,5772,11.866666666666667,13.887,1.0605306680089164,1.2804878048780488,17.486695719123727,NYG,30.0,47.0,74.25776271579191,8.187540495155039
