team,position,matchup_factor
ATL,QB,1.5449199376505598
SEA,QB,1.2904208587218364
NO,QB,1.2364319115771576
LAC,QB,1.1898823862831234
BUF,QB,1.1849936233526996
MIN,QB,1.1617897123423553
DAL,QB,1.1346889613150066
TEN,QB,1.1184639365169335
DEN,QB,1.1074110811959756
WAS,QB,1.0719852628595723
BAL,QB,1.069505455576024
HOU,QB,1.0677341646592038
LV,QB,1.064262434462236
JAX,QB,1.0544494827830524
DET,QB,1.0493835907609468
PHI,QB,1.0477185772991358
CLE,QB,1.020972084455151
SF,QB,0.9942255916111663
NYJ,QB,0.9759812951679184
GB,QB,0.9424684710216805
LA,QB,0.9398469604647869
CIN,QB,0.93311605498087
KC,QB,0.8945019129941901
MIA,QB,0.8907822020688678
ARI,QB,0.8906050729771859
NYG,QB,0.8551792546407823
NE,QB,0.8289641490718436
PIT,QB,0.8204619526711068
CAR,QB,0.7379197959472865
TB,QB,0.6381961173303103
IND,QB,0.6219002408955647
CHI,QB,0.6208374663454728
GB,RB,1.4271715611839755
LV,RB,1.3511878901024212
HOU,RB,1.3496737227439122
CAR,RB,1.3462324332927547
JAX,RB,1.2670827759161358
DET,RB,1.2595119391235894
NYJ,RB,1.1968804711125258
MIA,RB,1.1246133926382214
NYG,RB,1.0984595928094254
ATL,RB,1.0674879877490095
DAL,RB,1.0447754773713709
CIN,RB,0.9959091671649367
ARI,RB,0.9862735567016961
MIN,RB,0.9842087830310016
TEN,RB,0.9770509009725945
KC,RB,0.9725083988970666
TB,RB,0.9725083988970666
CLE,RB,0.9621845305435947
BUF,RB,0.9573667253119743
SEA,RB,0.9390590654318173
LA,RB,0.9387837622757247
LAC,RB,0.9374072464952616
NO,RB,0.8812454026523737
CHI,RB,0.874775778484198
PHI,RB,0.8548162996674853
WAS,RB,0.8465572049847077
IND,RB,0.7970026368880418
NE,RB,0.7763549001810978
BAL,RB,0.7584601950350796
DEN,RB,0.7003712290995435
PIT,RB,0.6830271302657105
SF,RB,0.6710514429756829
NO,TE,1.6992092794777123
ATL,TE,1.594751770801971
BUF,TE,1.5909487061657186
PHI,TE,1.3881185922322403
WAS,TE,1.2752943413567435
LAC,TE,1.2610962333814
CIN,TE,1.2486728889029743
TEN,TE,1.1865561665108466
JAX,TE,1.1688085315416672
CLE,TE,1.1497932083604037
HOU,TE,1.1485255201483193
DAL,TE,1.0902118623924446
LA,TE,1.0749996038474336
BAL,TE,1.0547165924540858
NYJ,TE,1.0331658928486538
CHI,TE,0.9735845468806948
KC,TE,0.938089276942336
DEN,TE,0.9340326746636664
MIN,TE,0.9165385773369038
LV,TE,0.8610138336476143
ARI,TE,0.836674219975597
TB,TE,0.8318570047696769
SEA,TE,0.8305893165575926
GB,TE,0.8184195097215841
SF,TE,0.788502067916396
PIT,TE,0.7575704755415404
CAR,TE,0.7073700223430046
NYG,TE,0.660465558495888
NE,TE,0.6237026003454449
MIA,TE,0.5844042657708336
DET,TE,0.517216790530369
IND,TE,0.4551000681382414
SEA,WR,1.5515406847576085
MIN,WR,1.2920425997249982
TEN,WR,1.2393802871571487
CLE,WR,1.2339324617190954
ATL,WR,1.2103252181541972
DAL,WR,1.202970653812825
HOU,WR,1.089111102157509
PHI,WR,1.084117262172627
PIT,WR,1.0775798716469627
DET,WR,1.0694081334898826
NYG,WR,1.056605743710457
DEN,WR,1.0357405722827127
LAC,WR,1.0002207504266043
JAX,WR,0.9901422733662056
NE,WR,0.9784294486743909
LV,WR,0.9697129279735054
NYJ,WR,0.9665350298013076
BUF,WR,0.9619951752695964
CIN,WR,0.9583632916442273
IND,WR,0.9371167724358193
MIA,WR,0.9352100335325005
ARI,WR,0.9016151099978379
SF,WR,0.8916274300280733
BAL,WR,0.8898114882153887
NO,WR,0.8885403289465096
GB,WR,0.884182068596067
TB,WR,0.8480448265236461
CAR,WR,0.7849408485328608
CHI,WR,0.7826709212670052
KC,WR,0.781762950360663
LA,WR,0.7608796195147917
WAS,WR,0.7454441141069738
