team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
SEA,pass,1.0,exclusive,3.4,29.26,8.6059,25.86
HOU,pass,1.0,exclusive,20.14,27.12,1.3466,6.98
NYG,pass,1.0,exclusive,28.35,37.45,1.321,9.1
CHI,pass,1.0,exclusive,16.97,21.68,1.2775,4.71
SEA,rush,0.3534,recent,10.27,8.37,0.8145,1.91
DEN,pass,1.0,exclusive,29.26,34.51,1.1794,5.25
CAR,rush,0.6395,recent,22.36,18.68,0.8356,3.68
CHI,rush,0.2953,recent,10.39,9.29,0.8941,1.1
KC,rush,0.4524,recent,13.17,11.78,0.8946,1.39
MIN,rush,0.9701,recent,29.35,26.53,0.9041,2.81
CIN,rush,0.8413,recent,18.78,20.17,1.0742,1.39
MIA,rush,0.9895,recent,17.94,16.61,0.9259,1.33
MIA,pass,1.0,exclusive,41.18,38.39,0.9322,2.79
DEN,recv,0.8242,recent,28.9,27.35,0.9462,1.55
BAL,recv,0.717,recent,26.06,24.75,0.9498,1.31
PIT,recv,0.8144,recent,32.05,30.51,0.9518,1.54
LV,rush,0.6612,recent,15.06,15.79,1.048,0.72
CAR,recv,0.8114,recent,29.85,28.57,0.9571,1.28
BAL,rush,0.7763,recent,22.94,21.96,0.9573,0.98
JAX,rush,0.8033,recent,22.92,21.97,0.9587,0.95
PIT,rush,0.9703,recent,21.12,21.94,1.039,0.82
JAX,recv,0.8294,recent,27.11,26.05,0.9611,1.05
GB,recv,0.7888,recent,27.12,26.09,0.9623,1.02
NYG,rush,0.4833,recent,12.11,11.65,0.9624,0.46
LAC,rush,0.8031,recent,21.3,20.52,0.9635,0.78
IND,rush,1.0,recent,25.56,26.47,1.0357,0.91
CHI,recv,0.8083,recent,17.76,17.14,0.9654,0.62
BUF,rush,0.9103,recent,28.29,29.13,1.0296,0.84
MIA,recv,0.7135,recent,27.74,26.94,0.9709,0.81
CLE,rush,0.4571,recent,16.13,16.6,1.029,0.47
NE,rush,0.8532,recent,17.57,18.07,1.0288,0.51
IND,recv,0.9588,recent,31.55,32.31,1.0243,0.77
MIN,recv,0.9783,recent,35.13,34.29,0.976,0.84
TB,pass,1.0,exclusive,44.42,45.47,1.0236,1.05
CIN,recv,0.9014,recent,26.55,27.14,1.0224,0.6
NYG,recv,0.6193,recent,22.58,22.09,0.9786,0.48
DET,recv,0.754,recent,26.4,25.92,0.9819,0.48
CLE,recv,0.8394,recent,23.41,23.82,1.0177,0.41
IND,pass,1.0,exclusive,34.41,35.01,1.0174,0.6
GB,pass,1.0,exclusive,34.73,35.29,1.0161,0.56
GB,rush,0.9683,recent,25.43,25.05,0.985,0.38
WAS,pass,1.0,exclusive,34.12,34.6,1.0141,0.48
NE,recv,0.893,recent,33.42,32.95,0.9859,0.47
BUF,recv,1.0,recent,31.63,32.07,1.014,0.44
BUF,pass,1.0,exclusive,33.24,33.69,1.0135,0.45
NE,pass,1.0,exclusive,37.42,37.92,1.0134,0.5
TB,rush,0.9417,recent,20.92,21.18,1.0123,0.26
DAL,pass,1.0,exclusive,29.78,30.13,1.0118,0.35
HOU,rush,0.9531,recent,22.13,21.86,0.9882,0.26
WAS,recv,0.858,recent,29.74,29.41,0.9889,0.33
TB,recv,0.8174,recent,36.36,36.0,0.9901,0.36
KC,recv,0.875,recent,34.75,34.41,0.9902,0.34
LV,recv,0.9031,recent,32.97,33.28,1.0095,0.31
ARI,recv,0.8917,recent,27.44,27.19,0.9907,0.25
LA,recv,0.9941,recent,35.15,35.45,1.0086,0.3
PHI,recv,0.8547,recent,30.98,30.72,0.9915,0.26
TEN,recv,0.731,recent,23.48,23.65,1.0077,0.18
DAL,recv,0.9571,recent,28.44,28.23,0.9927,0.21
WAS,rush,0.9778,recent,27.54,27.72,1.0066,0.18
SEA,recv,0.9403,recent,26.21,26.05,0.9936,0.17
LAC,pass,1.0,exclusive,40.83,41.08,1.0061,0.25
DET,pass,1.0,exclusive,36.63,36.83,1.0055,0.2
TEN,rush,0.9477,recent,34.09,33.94,0.9954,0.16
LAC,recv,0.9751,recent,38.84,38.69,0.9963,0.14
ARI,rush,1.0,recent,30.51,30.61,1.0033,0.1
PHI,pass,1.0,exclusive,38.31,38.43,1.0031,0.12
HOU,recv,0.8636,recent,21.97,21.91,0.9974,0.06
TEN,pass,1.0,exclusive,32.95,33.03,1.0024,0.08
DEN,rush,0.9769,recent,23.19,23.24,1.0022,0.05
MIN,pass,1.0,exclusive,36.76,36.84,1.0022,0.08
DAL,rush,0.9816,recent,34.91,34.86,0.9985,0.05
LA,rush,0.9922,recent,25.82,25.82,0.9999,0.0
PHI,rush,1.0,recent,20.81,20.81,1.0,0.0
DET,rush,1.0,recent,24.25,24.25,1.0,0.0
ARI,pass,1.0,exclusive,32.53,32.53,1.0,0.0
CAR,pass,1.0,exclusive,36.86,36.86,1.0,0.0
CIN,pass,1.0,exclusive,30.66,30.66,1.0,0.0
CLE,pass,1.0,exclusive,30.41,30.41,1.0,0.0
BAL,pass,1.0,exclusive,36.02,36.02,1.0,0.0
LA,pass,1.0,exclusive,36.48,36.48,1.0,0.0
LV,pass,1.0,exclusive,38.27,38.27,1.0,0.0
JAX,pass,1.0,exclusive,32.39,32.39,1.0,0.0
KC,pass,1.0,exclusive,41.8,41.8,1.0,0.0
PIT,pass,1.0,exclusive,37.71,37.71,1.0,0.0
