player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0029263,Russell Wilson,QB,SEA,8500,1412,22.9029,22.9029,1.6792594445834377,1.2403100775193798,47.702158605680545,TEN,30.0,53.5,22.424451387779257,statline_mc,22.379027001896198,76.48209080819828,34.70925,622.2299190241391,4.6855,4.41625,35.08961844714975,0.33025,0.0,0.0,0.0,0.0,95.04102316602317,15.080924282838748,,classic,True
00-0033873,Patrick Mahomes II,QB,KC,8600,1523,22.9259,22.9259,1.35601701275957,1.178294573643411,36.63074207324048,BAL,28.5,53.5,17.900142328257175,statline_mc,16.67037603580896,59.229345211927736,37.82575,495.4145016537135,3.2475,4.91675,31.924120070919372,0.35175,0.0,0.0,0.0,0.0,100.0,20.98964263638838,,classic,True
00-0019596,Tom Brady,QB,TB,8200,1131,17.214,17.214,1.4390793094821115,1.3540051679586564,33.54184536687306,ATL,32.75,52.0,16.47358220363274,statline_mc,14.639801277061116,56.05134177833368,30.9365,444.75454981113097,3.26325,3.182,25.3291337442783,0.22925,0.0,0.0,0.0,0.0,90.0096525096525,10.783378730868181,,classic,True
00-0036355,Justin Herbert,QB,LAC,7600,1552,19.2999,19.2999,1.3590192644483363,1.198966408268734,31.447634250778172,DAL,29.0,55.0,16.09497893062126,statline_mc,13.953464807364746,52.97382252431419,41.787,486.2261781238591,2.526,3.482,21.248371258238084,0.20825,0.0,0.0,0.0,0.0,87.19675032175032,8.939495266587027,,classic,True
00-0026498,Matthew Stafford,QB,LA,7500,1340,21.3134,21.3134,1.3540155116337254,1.074935400516796,31.021216595338743,IND,26.0,48.0,15.635333978440086,statline_mc,13.691983508367114,52.04447468876391,32.93225,445.47757013945693,2.75075,4.325,21.671137897604634,0.22825,0.0,0.0,0.0,0.0,76.0239703989704,4.2445131905154785,,classic,True
00-0036389,Jalen Hurts,QB,PHI,7800,1554,20.6744,20.6744,1.4470853139854891,0.9509043927648578,28.448813236243765,SF,23.0,49.0,15.173966291841953,statline_mc,11.617705962054856,47.57830253455785,35.27525,356.2859831763433,2.589,5.632,37.293739091900335,0.2725,0.0,0.0,0.0,0.0,72.53378378378378,3.3633854031374493,,classic,True
00-0030506,Travis Kelce,TE,KC,8500,4582,10.8976,10.8976,2.073413296365499,1.178294573643411,26.623762385257827,BAL,28.5,53.5,25.17681796861812,statline_mc,4.531654667072349,57.15008289231726,0.0,0.0,0.0,0.0,0.0,0.0,8.222,5.62,155.79762385257823,1.387,94.9813756063756,11.483721770168458,,classic,True
00-0035243,Miles Sanders,RB,PHI,6300,5714,11.6857,11.6857,2.1689587426326127,0.9509043927648578,24.101355619600973,SF,23.0,49.0,24.53310399769924,statline_mc,4.10858107252201,51.16030832768358,0.0,0.0,0.0,13.8355,120.38350631318998,0.6645,4.1095,3.05675,54.38129988281977,0.21975,80.09788634788634,6.28765763792862,,classic,True
00-0035228,Kyler Murray,QB,ARI,8700,1537,22.0064,22.0064,0.9326995246434824,1.1369509043927648,23.336290836415564,MIN,27.5,51.0,12.620486738955924,statline_mc,9.261064437295593,39.3483021876275,35.8515,304.0275936033449,2.30225,5.06775,21.291870922817683,0.23175,0.0,0.0,0.0,0.0,83.02043114543113,6.766999959696272,,classic,True
00-0033040,Tyreek Hill,WR,KC,8700,5485,17.3465,17.3465,1.0954076575749787,1.178294573643411,22.38940659906026,BAL,28.5,53.5,25.179027075068408,statline_mc,4.202789538601392,48.00047971246759,0.0,0.0,0.0,0.733,4.7534242669810665,0.025,11.6325,7.362,138.97064172362153,0.71075,94.50179346012678,15.736906411801995,,classic,True
00-0033106,Jared Goff,QB,DET,6800,1490,19.0651,19.0651,1.482111583687766,0.7855297157622739,22.196458159898164,GB,19.0,49.5,11.639336476194096,statline_mc,9.061640135286297,37.53479139861481,41.155,309.79058819423585,2.23975,2.99725,14.455846321287297,0.12425,0.0,0.0,0.0,0.0,57.578828828828826,1.241041603937771,,classic,True
00-0031237,Teddy Bridgewater,QB,DEN,7000,1439,17.5425,17.5425,1.1828871653740305,1.054263565891473,21.876851269406174,JAX,25.5,45.0,11.531582187784304,statline_mc,8.913431786506788,37.34585035906539,34.3535,307.5547304880797,2.001,3.52425,18.681620498829886,0.15775,0.0,0.0,0.0,0.0,62.70270270270271,1.7463757173942749,,classic,True
00-0034855,Baker Mayfield,QB,CLE,7100,1528,17.4191,17.4191,0.954716037027771,1.2816537467700257,21.314252246955085,HOU,31.0,48.5,10.98088339231145,statline_mc,8.844179560221757,35.82786812752224,33.99275,373.78638883460485,1.47525,2.08175,10.460466935708908,0.09125,0.0,0.0,0.0,0.0,72.10505148005149,3.268613450072734,,classic,True
