player_id,player_name,position,season_avg,recent_form,games_played
00-0033873,P.Mahomes,QB,27.98,27.852826086956522,4
00-0035228,K.Murray,QB,26.955,25.216521739130435,4
00-0036389,J.Hurts,QB,24.82,24.792608695652177,4
00-0019596,T.Brady,QB,24.135,21.987173913043478,4
00-0032764,D.Henry,RB,24.125,25.178260869565218,4
00-0034869,S.Darnold,QB,23.69,25.45782608695652,4
00-0035710,D.Jones,QB,23.54,23.875652173913046,4
00-0034857,J.Allen,QB,22.775,23.595652173913045,4
00-0026498,M.Stafford,QB,22.595000000000002,22.282391304347826,4
00-0029263,R.Wilson,QB,22.39,21.69804347826087,4
00-0034796,L.Jackson,QB,22.245,21.995652173913044,4
00-0033908,C.Kupp,WR,21.9,20.14782608695652,4
00-0033040,T.Hill,WR,21.325000000000003,23.051086956521736,4
00-0031280,D.Carr,QB,20.965,19.652173913043477,4
00-0029604,K.Cousins,QB,20.634999999999998,19.042173913043477,4
00-0033077,D.Prescott,QB,20.51,20.949347826086957,4
00-0028118,Ty.Taylor,QB,20.07,19.475,2
00-0036355,J.Herbert,QB,20.055,21.421304347826087,4
00-0035719,D.Samuel,WR,19.975,20.57391304347826,4
00-0031800,T.Heinicke,QB,19.85,22.024565217391302,4
00-0033699,A.Ekeler,RB,19.35,21.444565217391304,4
00-0034827,Dj.Moore,WR,18.674999999999997,20.606521739130432,4
00-0030578,C.Patterson,RB,18.6,21.455434782608695,4
00-0033106,J.Goff,QB,18.3,16.624347826086957,4
00-0023459,Aa.Rodgers,QB,17.695,20.212391304347825,4
00-0029701,R.Tannehill,QB,17.265,18.015869565217393,4
00-0036442,J.Burrow,QB,17.205,17.934565217391302,4
00-0026143,M.Ryan,QB,17.075,19.788260869565217,4
00-0033536,M.Williams,WR,17.025000000000002,15.096739130434784,4
00-0033293,A.Jones,RB,16.925,16.873913043478264,4
00-0027656,R.Gronkowski,TE,16.8,15.125,3
00-0033280,C.McCaffrey,RB,16.8,14.925,3
00-0033045,E.Elliott,RB,16.75,18.81304347826087,4
00-0035659,T.McLaurin,WR,16.475,18.50978260869565,4
00-0036322,J.Jefferson,WR,16.310000000000002,17.358478260869564,4
00-0031503,J.Winston,QB,16.130000000000003,14.311304347826086,4
00-0031941,J.Crowder,WR,15.600000000000001,15.600000000000001,1
00-0035216,D.Johnson,WR,15.600000000000001,16.33125,3
00-0036900,J.Chase,WR,15.5,14.73695652173913,4
00-0032950,C.Wentz,QB,15.4,15.14,4
00-0033923,K.Hunt,RB,15.375,15.888043478260867,4
00-0036893,N.Harris,RB,15.325000000000001,16.95978260869565,4
00-0032211,T.Lockett,WR,15.325,12.233695652173914,4
00-0030506,T.Kelce,TE,15.3,12.79565217391304,4
00-0033460,J.Ross,WR,15.2,15.2,1
00-0035662,M.Brown,WR,15.15,14.905434782608694,4
00-0031237,T.Bridgewater,QB,15.07,13.075217391304347,4
00-0035664,D.Henderson,RB,15.0,14.875,3
00-0031381,D.Adams,WR,14.700000000000001,14.980434782608697,4
00-0030035,A.Thielen,WR,14.675,12.281521739130437,4
00-0031345,J.Garoppolo,QB,14.400000000000002,13.438260869565216,4
00-0036251,Z.Moss,RB,14.366666666666667,14.081249999999999,3
00-0031236,B.Cooks,WR,14.350000000000001,13.167391304347827,4
00-0036275,D.Swift,RB,14.325000000000001,12.905434782608696,4
00-0035831,J.Robinson,RB,14.325,16.351086956521737,4
00-0034791,N.Chubb,RB,14.200000000000001,12.763043478260869,4
00-0035685,D.Montgomery,RB,14.200000000000001,14.794565217391305,4
00-0033921,C.Godwin,WR,14.2,12.739130434782608,4
00-0034844,S.Barkley,RB,14.15,17.444565217391304,4
00-0035640,D.Metcalf,WR,14.125,14.5,4
00-0034855,B.Mayfield,QB,14.100000000000001,13.598695652173914,4
00-0031544,A.Cooper,WR,13.7,11.666304347826085,4
00-0033897,J.Mixon,RB,13.425,12.364130434782608,4
00-0036410,T.Higgins,WR,13.4,13.333333333333336,2
00-0033906,A.Kamara,RB,13.225000000000001,13.06195652173913,4
00-0033871,C.Davis,WR,12.925,12.607608695652175,4
00-0031408,M.Evans,WR,12.875,13.443478260869563,4
00-0033893,D.Cook,RB,12.866666666666667,11.649999999999999,3
00-0031610,D.Waller,TE,12.85,11.853260869565219,4
00-0036972,M.Jones,QB,12.795,13.186739130434782,4
00-0036971,T.Lawrence,QB,12.78,12.754999999999997,4
00-0036328,A.Gibson,RB,12.5,13.256521739130434,4
00-0031588,S.Diggs,WR,12.375,12.69891304347826,4
00-0032144,M.Gordon,RB,12.375,11.131521739130434,4
00-0034681,C.Edmonds,RB,12.375,12.855434782608695,4
00-0030279,K.Allen,WR,12.35,11.451086956521738,4
00-0035700,J.Jacobs,RB,12.35,11.658333333333333,2
00-0030564,D.Hopkins,WR,12.25,10.240217391304347,4
00-0032385,S.Shepard,WR,12.133333333333333,10.4,3
00-0022924,B.Roethlisberger,QB,12.08,11.690652173913044,4
00-0034383,D.Schultz,TE,12.025,13.467391304347824,4
00-0034983,H.Renfrow,WR,11.975,12.624999999999998,4
00-0027685,E.Sanders,WR,11.875,12.727173913043476,4
00-0036223,J.Taylor,RB,11.75,12.44782608695652,4
00-0035229,T.Hockenson,TE,11.625000000000002,9.341304347826087,4
00-0033948,J.Williams,RB,11.625,10.103260869565215,4
00-0035689,D.Knox,TE,11.475,13.116304347826084,4
00-0036360,C.Edwards-Helaire,RB,11.399999999999999,13.020652173913042,4
00-0036567,E.Mitchell,RB,11.35,10.508333333333333,2
00-0033553,J.Conner,RB,11.325,13.549999999999999,4
00-0033594,C.Carson,RB,11.275,10.243478260869566,4
00-0034837,C.Ridley,WR,11.25,11.545652173913044,4
00-0034775,C.Kirk,WR,11.1,8.701086956521738,4
00-0027942,A.Green,WR,11.075,12.548913043478262,4
00-0027793,A.Brown,WR,11.066666666666668,10.275,3
00-0029293,M.Jones,WR,10.95,9.248913043478261,4
00-0036358,C.Lamb,WR,10.9,8.557608695652174,4
00-0036357,H.Ruggs,WR,10.9,10.784782608695652,4
00-0033009,T.Boyd,WR,10.85,12.314130434782609,4
00-0035261,T.Pollard,RB,10.375,9.946739130434782,4
00-0034777,D.Chark,WR,10.3,10.2,3
00-0037012,T.Lance,QB,10.293333333333335,11.9225,3
00-0033251,Z.Pascal,WR,10.275,8.609782608695653,4
00-0036415,V.Jefferson,WR,10.275,10.902173913043478,4
