team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
CIN,pass,1.0,exclusive,0.24,30.91,126.9698,30.67
PHI,pass,1.0,exclusive,10.03,31.74,3.1634,21.71
NYG,pass,1.0,exclusive,11.73,28.17,2.4022,16.44
CHI,pass,1.0,exclusive,17.86,34.13,1.9113,16.27
CAR,pass,1.0,exclusive,17.8,32.22,1.8099,14.42
DEN,pass,1.0,exclusive,17.93,31.18,1.739,13.25
CIN,rush,0.0256,recent,1.51,0.68,0.448,0.83
PHI,rush,0.1117,recent,5.55,3.05,0.5509,2.49
TB,rush,0.2773,recent,12.04,8.01,0.6655,4.03
TB,recv,0.5426,recent,26.88,19.22,0.715,7.66
DAL,pass,1.0,exclusive,47.99,35.62,0.7422,12.37
CIN,recv,0.2655,recent,10.64,7.98,0.7499,2.66
IND,pass,1.0,exclusive,25.01,30.85,1.2336,5.84
SF,pass,1.0,exclusive,26.54,32.62,1.2292,6.08
GB,pass,1.0,exclusive,44.8,34.54,0.771,10.26
LAC,rush,0.8247,recent,29.64,23.08,0.7789,6.55
TEN,pass,1.0,exclusive,25.35,30.84,1.2167,5.49
TEN,rush,0.838,recent,33.17,26.02,0.7845,7.15
SEA,rush,0.85,recent,27.91,22.15,0.7936,5.76
NYJ,rush,0.7417,recent,22.7,18.19,0.8011,4.51
TB,pass,1.0,exclusive,44.56,35.84,0.8043,8.72
LA,rush,0.9231,recent,31.02,24.99,0.8056,6.03
IND,recv,0.907,recent,22.66,27.05,1.1941,4.4
ARI,recv,0.766,recent,33.94,27.42,0.808,6.52
DAL,recv,0.7128,recent,30.69,24.88,0.8108,5.81
NO,rush,0.5197,recent,18.79,15.24,0.8109,3.55
ARI,rush,0.6412,recent,21.42,17.49,0.8165,3.93
NYJ,recv,0.5369,recent,19.0,15.55,0.8185,3.45
HOU,rush,0.9173,recent,28.89,23.73,0.8212,5.17
DET,rush,0.927,recent,29.69,24.54,0.8264,5.15
PIT,recv,0.8901,recent,34.58,28.69,0.8296,5.89
HOU,recv,0.5901,recent,21.34,17.87,0.8376,3.47
CLE,rush,0.8174,recent,20.31,23.59,1.1617,3.28
NYG,rush,0.9478,recent,31.96,26.97,0.8437,4.99
BAL,recv,0.9396,recent,34.93,29.64,0.8485,5.29
WAS,rush,0.9138,recent,23.06,26.51,1.1499,3.46
CHI,recv,0.9261,recent,35.5,30.36,0.8552,5.14
GB,rush,0.635,recent,20.6,17.74,0.8608,2.87
SEA,pass,1.0,exclusive,29.42,33.29,1.1317,3.87
DET,recv,0.7701,recent,28.81,25.05,0.8696,3.76
CAR,rush,0.5789,recent,16.44,14.36,0.8737,2.08
JAX,recv,0.642,recent,22.22,19.42,0.8738,2.8
SF,recv,0.9128,recent,25.65,28.68,1.1182,3.03
PIT,pass,1.0,exclusive,37.13,32.91,0.8862,4.22
GB,recv,0.8763,recent,33.45,29.66,0.8866,3.79
NYG,recv,0.75,recent,22.76,20.26,0.8903,2.5
WAS,recv,0.7771,recent,25.06,22.39,0.8932,2.68
MIN,pass,1.0,exclusive,30.92,34.08,1.1021,3.16
MIN,rush,0.9845,recent,23.9,26.3,1.1006,2.4
NE,rush,0.9539,recent,31.31,28.31,0.9042,3.0
JAX,rush,0.5377,recent,14.23,12.89,0.9059,1.34
DEN,recv,0.9155,recent,24.95,27.18,1.0895,2.23
BUF,rush,0.965,recent,33.18,30.24,0.9115,2.93
BAL,pass,1.0,exclusive,30.08,32.68,1.0863,2.6
MIA,recv,0.8086,recent,26.5,24.41,0.921,2.09
ATL,pass,1.0,exclusive,27.09,29.22,1.0787,2.13
CHI,rush,0.8296,recent,23.8,21.95,0.9226,1.84
PIT,rush,0.9836,recent,24.78,26.61,1.0739,1.83
LAC,recv,0.8916,recent,32.48,30.08,0.9261,2.4
CLE,recv,0.753,recent,24.59,22.78,0.9265,1.81
CAR,recv,0.8521,recent,28.25,26.27,0.9299,1.98
BUF,pass,1.0,exclusive,36.53,33.98,0.9303,2.55
SF,rush,0.9203,recent,26.28,24.59,0.9356,1.69
DEN,rush,0.9252,recent,24.92,23.35,0.9369,1.57
NE,recv,0.9371,recent,26.99,28.66,1.0621,1.68
ARI,pass,1.0,exclusive,39.33,36.99,0.9405,2.34
IND,rush,0.9398,recent,31.02,29.2,0.9411,1.83
JAX,pass,1.0,exclusive,33.84,31.87,0.9419,1.97
LA,recv,0.9464,recent,33.47,31.62,0.945,1.84
ATL,rush,1.0,recent,25.2,26.52,1.0524,1.32
DET,pass,1.0,exclusive,35.33,33.48,0.9478,1.84
KC,rush,0.5833,recent,16.15,16.98,1.0514,0.83
TEN,recv,0.8473,recent,24.25,25.47,1.0503,1.22
DAL,rush,0.7761,recent,22.59,21.47,0.9503,1.12
BUF,recv,0.9162,recent,31.57,30.14,0.9548,1.43
MIA,pass,1.0,exclusive,32.6,31.14,0.9551,1.46
MIN,recv,0.9217,recent,31.52,30.25,0.9597,1.27
WAS,pass,1.0,exclusive,28.5,29.59,1.0383,1.09
ATL,recv,0.9424,recent,25.17,26.1,1.0368,0.93
LV,pass,1.0,exclusive,33.28,34.46,1.0355,1.18
LAC,pass,1.0,exclusive,33.72,34.9,1.035,1.18
NYJ,pass,1.0,exclusive,29.73,30.75,1.0342,1.02
NE,pass,1.0,exclusive,30.42,31.4,1.0322,0.98
NO,recv,0.8828,recent,25.25,24.57,0.9731,0.68
MIA,rush,0.8816,recent,23.29,23.77,1.0206,0.48
HOU,pass,1.0,exclusive,30.95,31.55,1.0193,0.6
SEA,recv,0.8243,recent,25.86,26.26,1.0154,0.4
KC,pass,1.0,exclusive,34.35,33.86,0.9856,0.49
KC,recv,0.8535,recent,27.72,28.1,1.0137,0.38
BAL,rush,0.8689,recent,24.1,24.39,1.0121,0.29
LA,pass,1.0,exclusive,33.94,34.23,1.0084,0.29
LV,recv,0.843,recent,28.24,28.01,0.992,0.23
PHI,recv,0.6,recent,18.06,18.14,1.0048,0.09
LV,rush,0.825,recent,21.45,21.36,0.996,0.09
