team,position,matchup_factor
CIN,QB,1.2197316855703235
ATL,QB,1.2067928753602752
TB,QB,1.1979181786136397
KC,QB,1.1976693553403694
NO,QB,1.1603458643498454
SF,QB,1.1381176519377112
LV,QB,1.12078296389989
CAR,QB,1.0874406452816887
NE,QB,1.072594189976569
PIT,QB,1.0700230161527773
PHI,QB,1.0686130176042465
MIA,QB,1.0466336284653823
DET,QB,1.0314554087959027
NYJ,QB,1.030294233520642
GB,QB,0.9981960312687913
WAS,QB,0.988574864702345
CLE,QB,0.9850083977854729
LA,QB,0.9765484064942874
HOU,QB,0.9761337010388371
IND,QB,0.9525784311692618
DEN,QB,0.9517490202583614
JAX,QB,0.9233831671055632
SEA,QB,0.9187384660045204
DAL,QB,0.9164161154539987
NYG,QB,0.9099467103489746
ARI,QB,0.8889626143031912
LAC,QB,0.8846496775665083
TEN,QB,0.876272627366413
BAL,QB,0.8611773487880232
MIN,QB,0.8348850229124762
CHI,QB,0.782963899890103
BUF,QB,0.725402782673606
CIN,RB,1.2660183435497994
MIA,RB,1.2315066599068998
KC,RB,1.230031801631562
ATL,RB,1.2061390975710928
ARI,RB,1.197289947919067
TB,RB,1.1657279808268426
NYG,RB,1.1308623311978614
CLE,RB,1.1061437065032032
PHI,RB,1.0636677881734804
IND,RB,1.0562934967967923
LV,RB,1.0439046872839564
SF,RB,1.043019772318754
LAC,RB,1.0427248006636862
DET,RB,1.037415310872471
BUF,RB,1.030041019495783
NE,RB,1.0241415863944325
SEA,RB,1.0082131170207864
GB,RB,0.9970041941282205
LA,RB,0.9834354979951146
WAS,RB,0.9439092962160668
DEN,RB,0.9380098631147163
NYJ,RB,0.9253260819468129
DAL,RB,0.9079227542978293
MIN,RB,0.8881596534083055
HOU,RB,0.8734700649859428
JAX,RB,0.8551228280407429
PIT,RB,0.854532884730608
CAR,RB,0.8377195003917592
NO,RB,0.8164815412268978
CHI,RB,0.7887542056505509
BAL,RB,0.7698760197262294
TEN,RB,0.7371341660137347
LV,TE,1.3745591898572858
KC,TE,1.3218779255293789
CAR,TE,1.274626331545319
JAX,TE,1.2256695518334393
CIN,TE,1.2139576182818346
PIT,TE,1.2040406170753037
HOU,TE,1.1935402628566236
TB,TE,1.1847899676743903
DAL,TE,1.1824565556257949
IND,TE,1.1591224351398395
CLE,TE,1.1550389640547971
BAL,TE,1.1445386098361172
DEN,TE,1.1375383736903304
LA,TE,1.114204253204375
NE,TE,1.0821198375361862
MIA,TE,1.051785480904444
NYG,TE,0.995200238726002
ATL,TE,0.9240311712438377
WAS,TE,0.8855298724420111
CHI,TE,0.8845426596522207
LAC,TE,0.860445692919609
MIN,TE,0.8561288806297072
SEA,TE,0.8376949254458023
DET,TE,0.8201943350813357
PHI,TE,0.8067772158019114
NO,TE,0.7898599784495937
GB,TE,0.771192682060829
SF,TE,0.7630257398907447
ARI,TE,0.7221910290403226
TEN,TE,0.7186909109674293
BUF,TE,0.6825230242141983
NYJ,TE,0.6621056687889872
PHI,WR,1.204047584689659
NO,WR,1.194528621446528
NYJ,WR,1.188857749727216
SF,WR,1.1056174541330275
TB,WR,1.0912377437019145
WAS,WR,1.0788833445991277
CLE,WR,1.0784782823334624
CAR,WR,1.078437776106896
KC,WR,1.0756428464738066
CHI,WR,1.0666504641760404
GB,WR,1.0660833770041087
ATL,WR,1.0659213520978428
TEN,WR,1.0502049361900347
DEN,WR,1.0387821802982777
SEA,WR,1.0365543378371194
CIN,WR,1.0351366199072916
PIT,WR,1.0327062463133005
NE,WR,1.026508793648624
DET,WR,1.0212024779684103
LA,WR,1.0189341292806855
ARI,WR,1.0015569580836505
HOU,WR,0.9894050901136959
LV,WR,0.9712988068384639
MIA,WR,0.958579851696578
LAC,WR,0.8978205118468054
NYG,WR,0.8579218786787882
BUF,WR,0.8467826663729966
BAL,WR,0.8172131209794407
IND,WR,0.7963524142976854
MIN,WR,0.7854157331247262
DAL,WR,0.7827828283979029
JAX,WR,0.7404538216358947
