player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0019596,Tom Brady,QB,TB,8100,1131,21.0638,21.0638,1.148044422138386,1.3615686274509804,32.92573858535417,ATL,31.0,51.0,16.599771025923626,statline_mc,14.181195012144132,54.54700050717223,38.7235,452.3982411122997,3.674,1.24825,7.190589408621843,0.069,0.0,0.0,0.0,0.0,93.75871740448757,15.59364056904638,,classic,True
00-0036223,Jonathan Taylor,RB,IND,10500,5820,24.0005,24.0005,1.0775581063911757,1.2188235294117646,31.5211962081602,HOU,27.75,45.5,33.23550922586305,statline_mc,5.390740896018144,68.47912448755613,0.0,0.0,0.0,21.5275,156.02586625979586,1.472,4.647,3.6675,43.12359582180614,0.20525,91.23880558158909,15.45161075633971,,classic,True
00-0026498,Matthew Stafford,QB,LA,7800,1340,23.3665,23.3665,0.9854792302804376,1.3615686274509804,31.353059772682034,JAX,31.0,48.0,15.691084436213098,statline_mc,13.946399557605,52.247678435630455,41.23225,453.2029831027476,3.397,1.15525,4.716904485721243,0.0465,0.0,0.0,0.0,0.0,89.60809581564585,11.824280293397427,,classic,True
00-0033077,Dak Prescott,QB,DAL,8200,1501,21.9471,21.9471,1.1083226105531858,1.1419607843137256,27.777574943607462,NO,26.0,46.0,14.252802052265835,statline_mc,11.854586823569294,46.19436573342479,42.07375,411.714197701323,2.89875,0.98675,4.862570355545429,0.04575,0.0,0.0,0.0,0.0,83.91942086112796,8.092276371724122,,classic,True
00-0033897,Joe Mixon,RB,CIN,9400,5535,19.3362,19.3362,1.172905672168819,1.1419607843137256,25.89911149883797,LAC,26.0,49.5,27.259586121067947,statline_mc,3.6576619177258234,57.28821905457743,0.0,0.0,0.0,22.91425,135.13314481821808,1.34125,3.0375,2.40625,25.191720170161638,0.1545,93.68459075288972,18.188064799846163,,classic,True
00-0034796,Lamar Jackson,QB,BAL,8500,1527,23.7018,23.7018,1.0232044428706144,1.0541176470588236,25.564286558940278,PIT,24.0,44.0,15.982380112140259,statline_mc,9.439585425628744,45.00964338355057,37.17025,305.7711323371524,1.7665,11.55825,69.29441265454184,0.33075,0.0,0.0,0.0,0.0,78.77312007277138,5.742090560653466,,classic,True
00-0031280,Derek Carr,QB,LV,7500,1441,17.6932,17.6932,1.343395871177769,1.0650980392156864,25.316304101171678,WAS,24.25,47.5,13.028408503378305,statline_mc,10.94077027277909,42.44373194338764,35.475,414.01102037626936,2.15,1.5935,7.783632861209031,0.0695,0.0,0.0,0.0,0.0,77.93094299575499,5.42858339346905,,classic,True
00-0033908,Cooper Kupp,WR,LA,9000,5552,17.5228,17.5228,1.032183077648617,1.3615686274509804,24.626293732958246,JAX,31.0,48.0,26.63939542036354,statline_mc,4.405228691906263,54.26451121588253,0.0,0.0,0.0,0.0,0.0,0.0,11.314,7.9305,147.84043732958247,0.99375,97.25515463917526,20.613689785239906,,classic,True
00-0033873,Patrick Mahomes II,QB,KC,8300,1523,22.5908,22.5908,0.8904831517803828,1.2078431372549019,24.29782787608569,DEN,27.5,46.5,12.401975024165653,statline_mc,10.252416982871086,41.111405913563694,43.05825,330.4982079534875,2.42975,3.9555,20.796495579461926,0.141,0.0,0.0,0.0,0.0,97.5754244996968,20.111872553548434,,classic,True
00-0033856,Leonard Fournette,RB,TB,7700,5534,15.5774,15.5774,1.1248400499685824,1.3615686274509804,23.857545425544465,ATL,31.0,51.0,22.477825372294788,statline_mc,5.101162543598796,49.2963916917032,0.0,0.0,0.0,12.565,86.65499436667926,0.78575,7.05725,5.56575,63.591709888765344,0.2585,96.57808757679892,22.05778028385479,,classic,True
