player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct
00-0020531,Drew Brees,QB,NO,7000,1151,18.3402,18.3402,1.2146541038225915,1.3956148713060057,31.090029102484408,TB,30.5,54.0,15.67325095052406,statline_mc,13.070186962161985,51.18564044446201,32.3395,425.04023197756476,2.46825,3.15575,16.329198233818207,0.234,0.0,0.0,0.0,0.0,88.35253456221199,21.63336850310226
00-0029263,Russell Wilson,QB,SEA,7300,1412,23.6076,23.6076,1.0563565363808978,1.2011439466158245,29.954138847625618,WAS,26.25,44.5,15.381553856330433,statline_mc,12.045421727671485,49.940005851990996,38.3735,373.53482581724506,2.63375,4.0735,24.44745814935816,0.2015,0.0,0.0,0.0,0.0,82.15783410138249,14.314269831798788
00-0027966,Mark Ingram,RB,NO,7600,2793,19.4711,19.4711,1.0695656365054589,1.3956148713060057,29.064606434371346,TB,30.5,54.0,24.790603430943463,statline_mc,6.622563023847413,59.034644523218304,0.0,0.0,0.0,18.5105,117.38592690382578,0.91075,5.62,4.32,49.13513743988768,0.2005,87.95864661654136,21.132280628706763
00-0023436,Alex Smith,QB,KC,6500,1254,22.8249,22.8249,1.0831368896213234,1.1668255481410867,28.84678633568689,DAL,25.5,53.0,14.984763271150563,statline_mc,11.687104852248366,48.49280322682007,34.7755,366.1528423968037,2.5295,3.56975,19.854226398147382,0.1725,0.0,0.0,0.0,0.0,81.42741935483872,13.633944655111883
00-0033045,Ezekiel Elliott,RB,DAL,9000,5444,22.3157,22.3157,0.9810384630895788,1.2583412774070544,27.54831070311898,KC,27.5,53.0,26.14058704903012,statline_mc,4.542219332471249,59.62486384818198,0.0,0.0,0.0,27.91225,142.6743286139195,1.1465,2.7615,2.04725,23.033778417270263,0.12325,85.97932330827068,18.519919300693434
00-0033923,Kareem Hunt,RB,KC,8600,5560,21.2938,21.2938,1.0701951630719715,1.1668255481410867,26.590208858441546,DAL,25.5,53.0,23.680275994528742,statline_mc,5.873547874369548,54.51731910396927,0.0,0.0,0.0,18.8285,116.12903951203457,0.673,4.68875,3.7835,45.0655490723809,0.21425,84.48684210526316,16.7659178252025
00-0033077,Dak Prescott,QB,DAL,6700,1501,17.1973,17.1973,1.16441801311217,1.2583412774070544,25.19808269498812,KC,27.5,53.0,13.688699659248647,statline_mc,10.054911175086144,43.755648501612576,27.425,282.1084128643365,2.24375,3.41925,27.16246180414659,0.2915,0.0,0.0,0.0,0.0,77.5311059907834,10.5150586757416
00-0032241,Todd Gurley,RB,LA,8100,2992,23.6381,23.6381,0.9701004389964164,1.098188751191611,25.18297279581851,NYG,24.0,42.5,21.63193734003498,statline_mc,5.961559776057248,51.245271374894955,0.0,0.0,0.0,21.94125,99.59201645602487,0.76175,5.36575,3.9495,40.91771150216024,0.24375,82.71804511278197,14.901000009467213
00-0027029,LeSean McCoy,RB,BUF,8700,2707,22.8305,22.8305,1.0653163321814965,1.0295519542421354,25.040475727451422,NYJ,22.5,42.0,20.37877761829075,statline_mc,6.687133002322206,49.583013208778446,0.0,0.0,0.0,21.60225,94.67564363434394,0.62525,6.8975,5.46,42.809113640170295,0.1635,76.81578947368422,10.0537391109837
00-0033106,Jared Goff,QB,LA,5500,1490,18.1119,18.1119,1.225843155518934,1.098188751191611,24.382341728204082,NYG,24.0,42.5,13.266115227418966,statline_mc,9.378983069127235,42.157115231429366,34.03475,350.5887471052117,1.92775,2.12525,11.355418439956171,0.126,0.0,0.0,0.0,0.0,64.60599078341014,4.442130226702743
00-0032765,Michael Thomas,WR,NO,7200,5459,12.5137,12.5137,1.3095354191337087,1.3956148713060057,22.87016293091447,TB,30.5,54.0,24.122262661821853,statline_mc,4.728283717080331,49.03552058778446,0.0,0.0,0.0,0.0,0.0,0.0,8.62325,5.62,123.74162930914467,0.6405,87.61033681765389,23.241729146132695
00-0030564,DeAndre Hopkins,WR,HOU,9200,5206,15.9271,15.9271,1.1602465523923833,1.1668255481410867,21.56219193411585,IND,25.5,45.0,21.027620993256694,statline_mc,4.722665941718506,46.93208163502464,0.0,0.0,0.0,0.0,0.0,0.0,9.31975,5.5805,101.26191934115852,0.82825,78.70121951219512,12.832848586054194
00-0026498,Matthew Stafford,QB,DET,6100,1340,20.8299,20.8299,0.9734474975817722,1.0295519542421354,20.875992884344324,GB,22.5,42.5,12.012365690453079,statline_mc,7.78593944435702,37.06787603609012,43.0185,297.9960770433433,1.9405,1.43875,6.063998026105892,0.05225,0.0,0.0,0.0,0.0,57.306451612903224,2.7305364657010274
00-0031503,Jameis Winston,QB,TB,5800,1465,19.0432,19.0432,0.9809680077383298,1.0753098188751191,20.08756377181653,NO,23.5,54.0,11.298658299716644,statline_mc,7.2762027742130595,35.28828782825576,37.35475,296.8778919091491,1.651,2.0735,8.744480954505669,0.0825,0.0,0.0,0.0,0.0,56.02764976958525,2.5073956911711752
