team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
NE,recv,1.0,price,33.61,33.61,1.0,0.0
SEA,recv,1.0,price,33.68,33.68,1.0,0.0
NE,rush,1.0,price,25.86,25.86,1.0,0.0
SEA,rush,1.0,price,27.41,27.41,1.0,0.0
NE,pass,1.0,exclusive,34.5,34.5,1.0,0.0
SEA,pass,1.0,exclusive,34.52,34.52,1.0,0.0
