team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
WAS,pass,1.0,exclusive,15.0,21.0,1.4,6.0
NO,pass,1.0,exclusive,20.0,21.0,1.05,1.0
SF,pass,1.0,exclusive,25.0,26.0,1.04,1.0
TEN,pass,1.0,exclusive,35.0,36.0,1.0286,1.0
MIN,pass,1.0,exclusive,49.0,50.0,1.0204,1.0
ARI,recv,1.0,recent,32.0,32.0,1.0,0.0
BAL,recv,1.0,recent,29.0,29.0,1.0,0.0
ATL,recv,0.9091,recent,30.0,30.0,1.0,0.0
DAL,recv,0.8772,recent,50.0,50.0,1.0,0.0
DEN,recv,0.8,recent,28.0,28.0,1.0,0.0
DET,recv,0.9107,recent,51.0,51.0,1.0,0.0
BUF,recv,0.8958,recent,43.0,43.0,1.0,0.0
CAR,recv,1.0,recent,33.0,33.0,1.0,0.0
CHI,recv,0.875,recent,35.0,35.0,1.0,0.0
CIN,recv,0.8846,recent,23.0,23.0,1.0,0.0
CLE,recv,0.963,recent,26.0,26.0,1.0,0.0
LA,recv,0.9231,recent,24.0,24.0,1.0,0.0
LAC,recv,0.9783,recent,45.0,45.0,1.0,0.0
LV,recv,0.8462,recent,44.0,44.0,1.0,0.0
MIA,recv,1.0,recent,27.0,27.0,1.0,0.0
MIN,recv,0.9149,recent,43.0,43.0,1.0,0.0
NE,recv,0.9737,recent,37.0,37.0,1.0,0.0
NO,recv,0.7,full_season,14.0,14.0,1.0,0.0
NYG,recv,0.9167,recent,33.0,33.0,1.0,0.0
NYJ,recv,0.9722,recent,35.0,35.0,1.0,0.0
PHI,recv,1.0,recent,32.0,32.0,1.0,0.0
PIT,recv,0.9688,recent,31.0,31.0,1.0,0.0
GB,recv,0.7576,recent,25.0,25.0,1.0,0.0
HOU,recv,0.9375,recent,30.0,30.0,1.0,0.0
IND,recv,0.9143,recent,32.0,32.0,1.0,0.0
JAX,recv,0.98,recent,49.0,49.0,1.0,0.0
KC,recv,0.9706,recent,33.0,33.0,1.0,0.0
WAS,recv,0.95,full_season,19.0,19.0,1.0,0.0
TEN,recv,0.8611,recent,31.0,31.0,1.0,0.0
TB,recv,1.0,recent,45.0,45.0,1.0,0.0
SF,recv,0.9565,full_season,22.0,22.0,1.0,0.0
SEA,recv,0.8095,full_season,17.0,17.0,1.0,0.0
ARI,rush,1.0,recent,33.0,33.0,1.0,0.0
BAL,rush,0.9412,recent,32.0,32.0,1.0,0.0
ATL,rush,0.9231,recent,24.0,24.0,1.0,0.0
DAL,rush,1.0,full_season,18.0,18.0,1.0,0.0
DEN,rush,1.0,recent,28.0,28.0,1.0,0.0
DET,rush,1.0,full_season,24.0,24.0,1.0,0.0
BUF,rush,0.84,recent,21.0,21.0,1.0,0.0
CAR,rush,1.0,recent,27.0,27.0,1.0,0.0
CHI,rush,1.0,recent,26.0,26.0,1.0,0.0
CIN,rush,1.0,recent,36.0,36.0,1.0,0.0
CLE,rush,0.9615,recent,25.0,25.0,1.0,0.0
LA,rush,1.0,full_season,23.0,23.0,1.0,0.0
LAC,rush,0.9655,recent,28.0,28.0,1.0,0.0
LV,rush,0.4762,full_season,10.0,10.0,1.0,0.0
MIA,rush,1.0,full_season,23.0,23.0,1.0,0.0
MIN,rush,1.0,full_season,22.0,22.0,1.0,0.0
NE,rush,0.9,recent,27.0,27.0,1.0,0.0
NO,rush,0.9487,recent,37.0,37.0,1.0,0.0
NYG,rush,1.0,full_season,20.0,20.0,1.0,0.0
NYJ,rush,1.0,full_season,17.0,17.0,1.0,0.0
PHI,rush,1.0,recent,31.0,31.0,1.0,0.0
PIT,rush,1.0,full_season,21.0,21.0,1.0,0.0
GB,rush,1.0,full_season,15.0,15.0,1.0,0.0
HOU,rush,1.0,recent,41.0,41.0,1.0,0.0
IND,rush,1.0,recent,30.0,30.0,1.0,0.0
JAX,rush,1.0,full_season,16.0,16.0,1.0,0.0
KC,rush,0.913,full_season,21.0,21.0,1.0,0.0
WAS,rush,0.963,recent,26.0,26.0,1.0,0.0
TEN,rush,0.9545,full_season,21.0,21.0,1.0,0.0
TB,rush,1.0,full_season,14.0,14.0,1.0,0.0
SF,rush,0.8929,recent,25.0,25.0,1.0,0.0
SEA,rush,0.8519,recent,23.0,23.0,1.0,0.0
ARI,pass,1.0,exclusive,32.0,32.0,1.0,0.0
BAL,pass,1.0,exclusive,30.0,30.0,1.0,0.0
ATL,pass,1.0,exclusive,35.0,35.0,1.0,0.0
DAL,pass,1.0,exclusive,58.0,58.0,1.0,0.0
DEN,pass,1.0,exclusive,36.0,36.0,1.0,0.0
DET,pass,1.0,exclusive,57.0,57.0,1.0,0.0
BUF,pass,1.0,exclusive,51.0,51.0,1.0,0.0
CAR,pass,1.0,exclusive,35.0,35.0,1.0,0.0
CHI,pass,1.0,exclusive,40.0,40.0,1.0,0.0
CIN,pass,1.0,exclusive,27.0,27.0,1.0,0.0
CLE,pass,1.0,exclusive,28.0,28.0,1.0,0.0
KC,pass,1.0,exclusive,36.0,36.0,1.0,0.0
JAX,pass,1.0,exclusive,51.0,51.0,1.0,0.0
IND,pass,1.0,exclusive,38.0,38.0,1.0,0.0
HOU,pass,1.0,exclusive,33.0,33.0,1.0,0.0
GB,pass,1.0,exclusive,35.0,35.0,1.0,0.0
MIA,pass,1.0,exclusive,27.0,27.0,1.0,0.0
LA,pass,1.0,exclusive,26.0,26.0,1.0,0.0
LAC,pass,1.0,exclusive,47.0,47.0,1.0,0.0
NYG,pass,1.0,exclusive,37.0,37.0,1.0,0.0
NE,pass,1.0,exclusive,39.0,39.0,1.0,0.0
LV,pass,1.0,exclusive,56.0,56.0,1.0,0.0
NYJ,pass,1.0,exclusive,37.0,37.0,1.0,0.0
SEA,pass,1.0,exclusive,23.0,23.0,1.0,0.0
PIT,pass,1.0,exclusive,32.0,32.0,1.0,0.0
PHI,pass,1.0,exclusive,35.0,35.0,1.0,0.0
TB,pass,1.0,exclusive,50.0,50.0,1.0,0.0
