player_id,player_name,team,position,status,raw_status,last_updated,match_method
00-0040021,Phil Mafah,DAL,RB,ACTIVE,,,auto_exact
00-0039398,Joe Milton III,DAL,QB,ACTIVE,,,auto_exact
00-0039062,Jonathan Mingo,DAL,WR,ACTIVE,,,auto_exact
00-0037247,George Pickens,DAL,WR,ACTIVE,,,auto_exact
00-0033077,Dak Prescott,DAL,QB,ACTIVE,,,auto_exact
00-0038547,Luke Schoonmaker,DAL,TE,ACTIVE,,,auto_exact
00-0039530,Brevyn Spann-Ford,DAL,TE,ACTIVE,,,auto_exact
00-0037801,KaVontae Turpin,DAL,WR,ACTIVE,,,auto_exact
00-0034272,Marquez Valdes-Scantling,DAL,WR,ACTIVE,,,auto_fallback_name_only
00-0036997,Javonte Williams,DAL,RB,ACTIVE,,,auto_exact
00-0038783,Nate Adkins,DEN,TE,ACTIVE,,,auto_exact
00-0037085,Tyler Badie,DEN,RB,ACTIVE,,,auto_exact
00-0036959,Michael Bandy,DEN,WR,ACTIVE,,,auto_exact
00-0040134,Pat Bryant,DEN,WR,ACTIVE,,,auto_exact
00-0036158,J.K. Dobbins,DEN,RB,ACTIVE,,,auto_exact
00-0033881,Evan Engram,DEN,TE,ACTIVE,,,auto_exact
00-0039868,Troy Franklin,DEN,WR,ACTIVE,,,auto_exact
00-0040730,RJ Harvey,DEN,RB,ACTIVE,,,auto_exact
00-0035406,Lil'Jordan Humphrey,DEN,WR,ACTIVE,,,auto_exact
00-0037539,Lucas Krull,DEN,TE,ACTIVE,,,auto_exact
00-0038794,Jaleel McLaughlin,DEN,RB,ACTIVE,,,auto_exact
00-0038976,Marvin Mims Jr.,DEN,WR,ACTIVE,,,auto_exact
00-0039732,Bo Nix,DEN,QB,ACTIVE,,,auto_exact
00-0036727,Adam Prentice,DEN,FB,ACTIVE,,,auto_exact
00-0035264,Jarrett Stidham,DEN,QB,ACTIVE,,,auto_exact
00-0034348,Courtland Sutton,DEN,WR,ACTIVE,,,auto_exact
00-0036422,Adam Trautman,DEN,TE,ACTIVE,,,auto_exact
00-0036613,Jaylen Waddle,DEN,WR,ACTIVE,,,auto_fallback_name_only
00-0031237,Teddy Bridgewater,DET,QB,ACTIVE,,,auto_fallback_name_only
00-0034270,Tyler Conklin,DET,TE,OUT,Out,2026-07-26T21:58Z,auto_fallback_name_only
00-0038911,Malik Cunningham,DET,WR,ACTIVE,,,auto_exact
00-0035500,Greg Dortch,DET,WR,ACTIVE,,,auto_fallback_name_only
00-0033455,Anthony Firkser,DET,TE,ACTIVE,,,auto_exact
00-0039139,Jahmyr Gibbs,DET,RB,QUESTIONABLE,Questionable,2026-07-30T16:23Z,auto_exact
00-0033106,Jared Goff,DET,QB,ACTIVE,,,auto_exact
00-0035544,Tom Kennedy,DET,WR,ACTIVE,,,auto_exact
00-0039065,Sam LaPorta,DET,TE,ACTIVE,,,auto_exact
00-0040241,Dominic Lovett,DET,WR,ACTIVE,,,auto_exact
00-0037524,Tay Martin,DET,WR,ACTIVE,,,auto_fallback_name_only
00-0037197,Isiah Pacheco,DET,RB,ACTIVE,,,auto_fallback_name_only
00-0038896,Jacob Saylors,DET,RB,ACTIVE,,,auto_exact
00-0036963,Amon-Ra St. Brown,DET,WR,ACTIVE,,,auto_exact
00-0040669,Isaac TeSlaa,DET,WR,ACTIVE,,,auto_exact
00-0039364,Sione Vaki,DET,RB,ACTIVE,,,auto_exact
00-0037240,Jameson Williams,DET,WR,ACTIVE,,,auto_exact
00-0034418,Cedrick Wilson Jr.,DET,WR,ACTIVE,,,auto_fallback_name_only
00-0036754,Brock Wright,DET,TE,ACTIVE,,,auto_exact
00-0038685,Chris Brooks,GB,RB,OUT,Out,2026-07-30T00:10Z,auto_exact
00-0040628,Drake Dabney,GB,TE,ACTIVE,,,auto_exact
00-0040667,Matthew Golden,GB,WR,ACTIVE,,,auto_exact
00-0035700,Josh Jacobs,GB,RB,ACTIVE,,,auto_exact
00-0038996,Tucker Kraft,GB,TE,QUESTIONABLE,Questionable,2026-07-31T22:54Z,auto_exact
00-0036264,Jordan Love,GB,QB,ACTIVE,,,auto_exact
00-0037091,Bo Melton,GB,WR,ACTIVE,,,auto_fallback_name_only
00-0038090,Skyy Moore,GB,WR,ACTIVE,,,auto_fallback_name_only
00-0039144,Luke Musgrave,GB,TE,OUT,Out,2026-07-29T15:13Z,auto_exact
00-0039146,Jayden Reed,GB,WR,ACTIVE,,,auto_exact
00-0028118,Tyrod Taylor,GB,QB,ACTIVE,,,auto_fallback_name_only
00-0038124,Christian Watson,GB,WR,ACTIVE,,,auto_exact
00-0038589,Josh Whyle,GB,TE,ACTIVE,,,auto_exact
00-0040009,Savion Williams,GB,WR,ACTIVE,,,auto_exact
00-0039603,British Brooks,HOU,RB,ACTIVE,,,auto_exact
00-0036554,Nico Collins,HOU,WR,ACTIVE,,,auto_exact
00-0040130,Jayden Higgins,HOU,WR,ACTIVE,,,auto_exact
00-0038397,Evan Hull,HOU,RB,ACTIVE,,,auto_fallback_name_only
00-0038618,Xavier Hutchinson,HOU,WR,ACTIVE,,,auto_exact
00-0039405,Jawhar Jordan,HOU,RB,ACTIVE,,,auto_exact
00-0040583,Woody Marks,HOU,RB,ACTIVE,,,auto_exact
00-0036898,Davis Mills,HOU,QB,ACTIVE,,,auto_exact
00-0035685,David Montgomery,HOU,RB,ACTIVE,,,auto_fallback_name_only
00-0034981,Foster Moreau,HOU,TE,ACTIVE,,,auto_fallback_name_only
00-0040138,Jaylin Noel,HOU,WR,OUT,Out,2026-07-29T13:48Z,auto_exact
00-0034383,Dalton Schultz,HOU,TE,ACTIVE,,,auto_exact
00-0039359,Cade Stover,HOU,TE,ACTIVE,,,auto_exact
00-0039163,C.J. Stroud,HOU,QB,ACTIVE,,,auto_exact
00-0034386,Justin Watson,HOU,WR,ACTIVE,,,auto_exact
00-0038728,Jared Wayne,HOU,WR,ACTIVE,,,auto_exact
00-0033217,Mo Alie-Cox,IND,TE,ACTIVE,,,auto_exact
00-0040476,Ulysses Bentley IV,IND,RB,ACTIVE,,,auto_exact
00-0038997,Josh Downs,IND,WR,ACTIVE,,,auto_exact
00-0035021,Ashton Dulin,IND,WR,ACTIVE,,,auto_exact
00-0040179,DJ Giddens,IND,RB,ACTIVE,,,auto_exact
00-0039816,Anthony Gould,IND,WR,ACTIVE,,,auto_exact
00-0035710,Daniel Jones,IND,QB,ACTIVE,,,auto_exact
00-0040206,Riley Leonard,IND,QB,ACTIVE,,,auto_exact
00-0038394,Will Mallory,IND,TE,ACTIVE,,,auto_exact
00-0040352,Coleman Owen,IND,WR,ACTIVE,,,auto_exact
00-0037664,Alec Pierce,IND,WR,OUT,Out,2026-07-28T15:19Z,auto_exact
00-0039164,Anthony Richardson Sr.,IND,QB,ACTIVE,,,auto_exact
00-0036223,Jonathan Taylor,IND,RB,ACTIVE,,,auto_exact
00-0032951,Laquon Treadwell,IND,WR,ACTIVE,,,auto_exact
00-0040128,Tyler Warren,IND,TE,ACTIVE,,,auto_exact
00-0036182,Nick Westbrook-Ikhine,IND,WR,ACTIVE,,,auto_fallback_name_only
00-0032104,Ameer Abdullah,JAX,RB,ACTIVE,,,auto_fallback_name_only
00-0040238,LeQuint Allen Jr.,JAX,RB,ACTIVE,,,auto_exact
00-0036425,DeeJay Dallas,JAX,RB,ACTIVE,,,auto_exact
00-0040718,Travis Hunter,JAX,WR,ACTIVE,,,auto_fallback_name_only
00-0036497,Tim Jones,JAX,WR,ACTIVE,,,auto_exact
00-0036971,Trevor Lawrence,JAX,QB,ACTIVE,,,auto_exact
00-0037004,Hunter Long,JAX,TE,ACTIVE,,,auto_exact
00-0034960,Jakobi Meyers,JAX,WR,ACTIVE,,,auto_exact
00-0036590,Quintin Morris,JAX,TE,ACTIVE,,,auto_exact
00-0033319,Nick Mullens,JAX,QB,ACTIVE,,,auto_exact
00-0038611,Chris Rodriguez Jr.,JAX,RB,QUESTIONABLE,Questionable,2026-08-02T16:14Z,auto_fallback_name_only
00-0038935,Brenton Strange,JAX,TE,ACTIVE,,,auto_exact
00-0039893,Brian Thomas Jr.,JAX,WR,ACTIVE,,,auto_exact
00-0036841,Austin Trammell,JAX,WR,ACTIVE,,,auto_exact
00-0040719,Bhayshul Tuten,JAX,RB,ACTIVE,,,auto_exact
00-0038606,Parker Washington,JAX,WR,ACTIVE,,,auto_exact
00-0038492,Jason Brownlee,KC,WR,ACTIVE,,,auto_exact
00-0038705,Emari Demercado,KC,RB,ACTIVE,,,auto_fallback_name_only
00-0036945,Justin Fields,KC,QB,ACTIVE,,,auto_fallback_name_only
00-0036637,Noah Gray,KC,TE,ACTIVE,,,auto_exact
00-0030506,Travis Kelce,KC,TE,ACTIVE,,,auto_exact
00-0033873,Patrick Mahomes,KC,QB,QUESTIONABLE,Questionable,2026-07-29T15:04Z,auto_exact
00-0037324,Chris Oladokun,KC,QB,ACTIVE,,,auto_exact
00-0038519,Nikko Remigio,KC,WR,ACTIVE,,,auto_exact
00-0039067,Rashee Rice,KC,WR,ACTIVE,,,auto_exact
00-0040646,Jalen Royals,KC,WR,ACTIVE,,,auto_exact
00-0040078,Brashard Smith,KC,RB,ACTIVE,,,auto_exact
00-0038104,Tyquan Thornton,KC,WR,ACTIVE,,,auto_exact
00-0038134,Kenneth Walker III,KC,RB,ACTIVE,,,auto_fallback_name_only
00-0039824,Jared Wiley,KC,TE,ACTIVE,,,auto_exact
00-0039894,Xavier Worthy,KC,WR,QUESTIONABLE,Questionable,2026-08-01T20:25Z,auto_exact
00-0040729,Jack Bech,LV,WR,ACTIVE,,,auto_exact
00-0039338,Brock Bowers,LV,TE,ACTIVE,,,auto_exact
00-0029604,Kirk Cousins,LV,QB,ACTIVE,,,auto_fallback_name_only
00-0037304,Connor Heyward,LV,FB,ACTIVE,,,auto_fallback_name_only
00-0038891,Shedrick Jackson,LV,WR,ACTIVE,,,auto_exact
00-0040122,Ashton Jeanty,LV,RB,ACTIVE,,,auto_exact
00-0040027,Brandon Johnson,LV,WR,ACTIVE,,,auto_fallback_name_only
00-0039407,Dylan Laube,LV,RB,ACTIVE,,,auto_exact
00-0039066,Michael Mayer,LV,TE,ACTIVE,,,auto_exact
00-0037291,Jalen Nailor,LV,WR,ACTIVE,,,auto_fallback_name_only
00-0038579,Aidan O'Connell,LV,QB,ACTIVE,,,auto_exact
00-0036423,Albert Okwuegbunam Jr.,LV,TE,ACTIVE,,,auto_exact
00-0040488,Carter Runyon,LV,TE,ACTIVE,,,auto_exact
00-0034365,Ian Thomas,LV,TE,ACTIVE,,,auto_exact
00-0037487,Deven Thompkins,LV,WR,ACTIVE,,,auto_fallback_name_only
00-0040581,Dont'e Thornton Jr.,LV,WR,ACTIVE,,,auto_exact
00-0038563,Tre Tucker,LV,WR,ACTIVE,,,auto_exact
00-0037093,Dareke Young,LV,WR,ACTIVE,,,auto_fallback_name_only
00-0038590,Justin Shorter,LV,WR,OUT,Injured Reserve,2026-05-04T23:28Z,auto_fallback_name_only
00-0040629,Dalevon Campbell,LAC,WR,ACTIVE,,,auto_fallback_name_only
00-0038573,Derius Davis,LAC,WR,ACTIVE,,,auto_exact
00-0040189,Oronde Gadsden,LAC,TE,ACTIVE,,,auto_exact
00-0040666,Omarion Hampton,LAC,RB,ACTIVE,,,auto_exact
00-0040727,Tre' Harris,LAC,WR,ACTIVE,,,auto_exact
00-0036355,Justin Herbert,LAC,QB,ACTIVE,,,auto_exact
00-0035125,Alec Ingold,LAC,FB,ACTIVE,,,auto_fallback_name_only
00-0040039,Amar Johnson,LAC,RB,ACTIVE,,,auto_exact
00-0038544,Quentin Johnston,LAC,WR,ACTIVE,,,auto_exact
00-0038046,Charlie Kolar,LAC,TE,ACTIVE,,,auto_fallback_name_only
00-0040184,KeAndre Lambert-Smith,LAC,WR,ACTIVE,,,auto_exact
00-0037012,Trey Lance,LAC,QB,ACTIVE,,,auto_exact
00-0038614,Scott Matlock,LAC,FB,ACTIVE,,,auto_fallback_name_only
00-0039915,Ladd McConkey,LAC,WR,ACTIVE,,,auto_exact
00-0038454,Keaton Mitchell,LAC,RB,ACTIVE,,,auto_fallback_name_only
00-0033885,David Njoku,LAC,TE,ACTIVE,,,auto_fallback_name_only
00-0036755,Jaret Patterson,LAC,RB,ACTIVE,,,auto_exact
00-0039391,Kimani Vidal,LAC,RB,ACTIVE,,,auto_exact
00-0031381,Davante Adams,LA,WR,ACTIVE,,,auto_exact
00-0039074,Davis Allen,LA,TE,ACTIVE,,,auto_exact
00-0039738,Blake Corum,LA,RB,ACTIVE,,,auto_exact
00-0040737,Terrance Ferguson,LA,TE,ACTIVE,,,auto_exact
00-0033110,Tyler Higbee,LA,TE,ACTIVE,,,auto_exact
00-0040692,Jarquez Hunter,LA,RB,ACTIVE,,,auto_exact
00-0040590,Konata Mumpfield,LA,WR,ACTIVE,,,auto_exact
00-0039075,Puka Nacua,LA,WR,ACTIVE,,,auto_exact
00-0036244,Colby Parkinson,LA,TE,ACTIVE,,,auto_exact
00-0037557,Ronnie Rivers,LA,RB,ACTIVE,,,auto_exact
00-0038359,Xavier Smith,LA,WR,ACTIVE,,,auto_exact
00-0026498,Matthew Stafford,LA,QB,ACTIVE,,,auto_exact
00-0039751,Jordan Whittington,LA,WR,ACTIVE,,,auto_exact
00-0037840,Kyren Williams,LA,RB,ACTIVE,,,auto_exact
00-0039040,De'Von Achane,MIA,RB,ACTIVE,,,auto_exact
00-0036849,Tutu Atwell,MIA,WR,ACTIVE,,,auto_fallback_name_only
00-0037252,Greg Dulcich,MIA,TE,ACTIVE,,,auto_exact
00-0040234,Quinn Ewers,MIA,QB,ACTIVE,,,auto_exact
00-0040198,Ollie Gordon II,MIA,RB,ACTIVE,,,auto_exact
00-0038809,Ben Sims,MIA,TE,ACTIVE,,,auto_fallback_name_only
00-0037666,Jalen Tolbert,MIA,WR,ACTIVE,,,auto_fallback_name_only
00-0039880,Malik Washington,MIA,WR,ACTIVE,,,auto_exact
00-0039884,Tahj Washington,MIA,WR,ACTIVE,,,auto_exact
00-0040311,Theo Wease Jr.,MIA,WR,ACTIVE,,,auto_exact
00-0038128,Malik Willis,MIA,QB,ACTIVE,,,auto_fallback_name_only
00-0039874,Jaylen Wright,MIA,RB,ACTIVE,,,auto_exact
00-0038994,Jordan Addison,MIN,WR,ACTIVE,,,auto_exact
00-0040494,Max Brosmer,MIN,QB,ACTIVE,,,auto_exact
00-0040154,Tai Felton,MIN,WR,ACTIVE,,,auto_exact
00-0035229,T.J. Hockenson,MIN,TE,ACTIVE,,,auto_exact
00-0036322,Justin Jefferson,MIN,WR,ACTIVE,,,auto_exact
00-0036259,Jauan Jennings,MIN,WR,ACTIVE,,,auto_fallback_name_only
00-0039710,Jeshaun Jones,MIN,WR,ACTIVE,,,auto_exact
00-0033293,Aaron Jones Sr.,MIN,RB,ACTIVE,,,auto_exact
00-0037525,Jordan Mason,MIN,RB,ACTIVE,,,auto_exact
00-0039923,J.J. McCarthy,MIN,QB,ACTIVE,,,auto_exact
00-0038678,Jordan Mims,MIN,RB,ACTIVE,,,auto_fallback_name_only
00-0035228,Kyler Murray,MIN,QB,ACTIVE,,,auto_fallback_name_only
00-0035249,Josh Oliver,MIN,TE,ACTIVE,,,auto_exact
00-0040506,Myles Price,MIN,WR,ACTIVE,,,auto_exact
00-0038440,Zavier Scott,MIN,RB,ACTIVE,,,auto_exact
00-0032950,Carson Wentz,MIN,QB,ACTIVE,,,auto_exact
00-0040509,Ben Yurosek,MIN,TE,ACTIVE,,,auto_exact
00-0038608,Kayshon Boutte,NE,WR,ACTIVE,,,auto_exact
00-0035676,A.J. Brown,NE,WR,ACTIVE,,,auto_fallback_name_only
00-0040563,Efton Chism III,NE,WR,ACTIVE,,,auto_exact
00-0037816,Romeo Doubs,NE,WR,ACTIVE,,,auto_fallback_name_only
00-0038621,DeMario Douglas,NE,WR,ACTIVE,,,auto_exact
00-0036187,Reggie Gilliam,NE,FB,ACTIVE,,,auto_fallback_name_only
00-0040734,TreVeyon Henderson,NE,RB,ACTIVE,,,auto_exact
00-0033090,Hunter Henry,NE,TE,ACTIVE,,,auto_exact
00-0033555,Mack Hollins,NE,WR,ACTIVE,,,auto_exact
00-0039757,Terrell Jennings,NE,RB,OUT,Out,2026-07-21T22:47Z,auto_exact
00-0039851,Drake Maye,NE,QB,ACTIVE,,,auto_exact
00-0036875,Rhamondre Stevenson,NE,RB,ACTIVE,,,auto_exact
00-0039305,Jack Westover,NE,TE,ACTIVE,,,auto_fallback_name_only
00-0040131,Kyle Williams,NE,WR,ACTIVE,,,auto_exact
00-0038720,Julian Hill,NE,TE,OUT,Injured Reserve,2026-06-01T21:13Z,auto_fallback_name_only
00-0037231,Kevin Austin Jr.,NO,WR,ACTIVE,,,auto_exact
00-0038647,Ronnie Bell,NO,WR,ACTIVE,,,auto_exact
00-0037276,Ty Chandler,NO,RB,ACTIVE,,,auto_fallback_name_only
