player_id,player_name,position,season_avg,recent_form,games_played
00-0019596,T.Brady,QB,25.2375,23.9396,8
00-0034796,L.Jackson,QB,24.545,25.4308,8
00-0034857,J.Allen,QB,24.4175,22.436600000000002,8
00-0032764,D.Henry,RB,23.0375,18.846,8
00-0036355,J.Herbert,QB,22.4375,23.5698,8
00-0035228,K.Murray,QB,22.2175,17.131800000000002,8
00-0036389,J.Hurts,QB,22.071111111111108,18.1846,9
00-0033908,C.Kupp,WR,22.044444444444444,21.576,9
00-0026498,M.Stafford,QB,21.83777777777778,20.4018,9
00-0033077,D.Prescott,QB,21.2,22.296,7
00-0033873,P.Mahomes,QB,20.673333333333332,12.978,9
00-0029604,K.Cousins,QB,19.9,18.9646,8
00-0029263,R.Wilson,QB,19.728,17.1052,5
00-0036223,J.Taylor,RB,19.433333333333334,25.603,9
00-0023459,Aa.Rodgers,QB,19.32,20.6868,8
00-0033699,A.Ekeler,RB,18.3,16.133,8
00-0036442,J.Burrow,QB,18.253333333333334,17.184,9
00-0032950,C.Wentz,QB,18.224444444444444,20.956800000000005,9
00-0031280,D.Carr,QB,17.75,14.706000000000001,8
00-0033906,A.Kamara,RB,17.75,20.159000000000002,8
00-0026143,M.Ryan,QB,17.7475,19.9162,8
00-0035719,D.Samuel,WR,17.6125,15.893,8
00-0036893,N.Harris,RB,17.375,18.562,8
00-0033662,C.Rush,QB,17.2,17.2,1
00-0030578,C.Patterson,RB,16.8375,16.711000000000002,8
00-0033040,T.Hill,WR,16.788888888888888,12.221,9
00-0031503,J.Winston,QB,16.771428571428572,15.602400000000001,7
00-0029701,R.Tannehill,QB,16.733333333333334,16.7582,9
00-0034791,N.Chubb,RB,16.714285714285715,18.797,7
00-0033897,J.Mixon,RB,16.444444444444443,20.736,9
00-0031800,T.Heinicke,QB,16.3275,14.4634,8
00-0036900,J.Chase,WR,16.244444444444444,14.381,9
00-0027793,A.Brown,WR,16.18,17.825000000000003,5
00-0031237,T.Bridgewater,QB,16.15777777777778,17.2428,9
00-0035710,D.Jones,QB,16.02888888888889,11.1342,9
00-0035662,M.Brown,WR,15.9625,15.708,8
00-0036212,T.Tagovailoa,QB,15.959999999999999,17.583799999999997,5
00-0033045,E.Elliott,RB,15.875000000000002,13.818000000000001,8
00-0033280,C.McCaffrey,RB,15.75,14.004347826086958,4
00-0033923,K.Hunt,RB,15.700000000000001,15.629000000000001,6
00-0031381,D.Adams,WR,15.700000000000001,13.454,8
00-0035640,D.Metcalf,WR,15.6875,16.741,8
00-0031345,J.Garoppolo,QB,15.637142857142859,16.8434,7
00-0032780,J.Howard,RB,15.4,15.01666666666667,2
00-0028118,T.Taylor,QB,15.346666666666666,13.6475,3
00-0035664,D.Henderson,RB,15.262500000000001,13.741000000000001,8
00-0036275,D.Swift,RB,15.2375,13.979999999999997,8
00-0031408,M.Evans,WR,15.2375,16.056,8
00-0033921,C.Godwin,WR,14.9,16.854999999999997,8
00-0034855,B.Mayfield,QB,14.7225,14.163,8
00-0034869,S.Darnold,QB,14.66,6.3549999999999995,9
00-0033293,A.Jones,RB,14.644444444444446,11.572000000000001,9
00-0035831,J.Robinson,RB,14.357142857142858,14.384000000000002,7
00-0033536,M.Williams,WR,14.250000000000002,7.873,8
00-0033553,J.Conner,RB,14.166666666666666,20.987999999999996,9
00-0030035,A.Thielen,WR,14.05,12.807999999999998,8
00-0034401,M.White,QB,13.993333333333332,13.58875,3
00-0035216,D.Johnson,WR,13.871428571428572,12.520000000000001,7
00-0036322,J.Jefferson,WR,13.717500000000001,11.499999999999998,8
00-0036358,C.Lamb,WR,13.6875,13.225,8
00-0030565,G.Smith,QB,13.57,15.30086956521739,4
00-0033893,D.Cook,RB,13.566666666666668,12.917,6
00-0030564,D.Hopkins,WR,13.512500000000001,12.98,8
00-0036252,M.Pittman,WR,13.511111111111111,17.323,9
00-0033106,J.Goff,QB,13.425,9.574200000000001,8
00-0033856,L.Fournette,RB,13.350000000000001,15.081999999999999,8
00-0035700,J.Jacobs,RB,13.316666666666668,12.959999999999999,6
00-0036971,T.Lawrence,QB,13.305,12.1462,8
00-0032156,T.Siemian,QB,13.26,13.71,2
00-0022924,B.Roethlisberger,QB,13.254999999999999,14.166799999999999,8
00-0035685,D.Montgomery,RB,13.160000000000002,12.692000000000002,5
00-0030506,T.Kelce,TE,13.088888888888889,10.873999999999999,9
00-0036972,M.Jones,QB,13.033333333333333,12.1364,9
00-0035659,T.McLaurin,WR,13.0,11.111,8
00-0031544,A.Cooper,WR,12.9,11.567,8
00-0036567,E.Mitchell,RB,12.783333333333333,13.273000000000001,6
00-0030431,R.Woods,WR,12.744444444444445,14.956999999999999,9
00-0034827,Dj.Moore,WR,12.633333333333333,7.682,9
00-0031588,S.Diggs,WR,12.6,13.17,8
00-0027656,R.Gronkowski,TE,12.6,9.190217391304348,4
00-0026300,J.Johnson,QB,12.58,14.563333333333334,2
00-0030279,K.Allen,WR,12.5625,13.242999999999999,8
00-0034753,M.Andrews,TE,12.375,12.130000000000003,8
00-0032211,T.Lockett,WR,12.05,9.856,8
00-0032144,M.Gordon,RB,12.0,13.719999999999999,9
00-0035689,D.Knox,TE,11.85,12.784,6
00-0033871,C.Davis,WR,11.816666666666668,10.826,6
00-0031236,B.Cooks,WR,11.677777777777779,10.167000000000002,9
00-0035676,A.Brown,WR,11.675,15.565999999999999,8
00-0035657,D.Harris,RB,11.61111111111111,14.65,9
00-0034844,S.Barkley,RB,11.5,11.974,5
00-0033215,C.Grayson,WR,11.5,11.5,1
00-0037012,T.Lance,QB,11.365,12.984782608695651,4
00-0031610,D.Waller,TE,11.285714285714286,10.036999999999999,7
00-0033594,C.Carson,RB,11.275,10.243478260869566,4
00-0034775,C.Kirk,WR,11.213333333333333,11.467,9
00-0034837,C.Ridley,WR,11.120000000000001,11.109000000000002,5
00-0036924,Mi.Carter,RB,11.075,14.978,8
00-0036670,J.Jefferson,RB,10.9,10.9,1
00-0036328,A.Gibson,RB,10.8875,8.329,8
00-0027685,E.Sanders,WR,10.8125,8.411,8
00-0032385,S.Shepard,WR,10.7,8.469000000000001,5
00-0034983,H.Renfrow,WR,10.6625,10.497,8
00-0036613,J.Waddle,WR,10.644444444444446,11.113999999999999,9
00-0036410,T.Higgins,WR,10.371428571428572,9.969,7
00-0034348,C.Sutton,WR,10.366666666666667,8.348,9
00-0036357,H.Ruggs,WR,10.357142857142858,9.145000000000001,7
00-0035229,T.Hockenson,TE,10.350000000000001,9.975000000000001,8
00-0034777,D.Chark,WR,10.3,10.2,3
00-0031547,D.Parker,WR,10.24,11.152000000000001,5
00-0033375,T.Patrick,WR,10.211111111111112,10.666,9
00-0036251,Z.Moss,RB,10.12857142857143,6.622,7
00-0035311,M.Gaskin,RB,10.066666666666666,11.774999999999999,9
00-0033288,G.Kittle,TE,10.040000000000001,11.433000000000003,5
00-0034829,M.Gesicki,TE,9.877777777777778,10.629,9
00-0034383,D.Schultz,TE,9.8625,7.687,8
00-0036326,C.Claypool,WR,9.842857142857143,8.303,7
00-0036970,K.Pitts,TE,9.825,10.478,8
00-0036945,J.Fields,QB,9.786666666666669,15.2044,9
00-0027942,A.Green,WR,9.7625,9.361999999999998,8
00-0036360,C.Edwards-Helaire,RB,9.7,9.802999999999999,5
00-0036898,D.Mills,QB,9.582857142857142,11.85,7
00-0029000,C.Beasley,WR,9.5125,10.543,8
00-0029293,M.Jones,WR,9.487499999999999,7.332000000000001,8
00-0032972,D.Booker,RB,9.450000000000001,13.877,8
00-0036912,D.Smith,WR,9.411111111111111,10.643,9
00-0032602,J.McKissic,RB,9.3625,10.850999999999999,8
00-0033119,J.Brissett,QB,9.354285714285714,9.6062,7
00-0033118,K.Drake,RB,9.3375,12.608,8
