player_id,player_name,position,season_avg,recent_form,games_played
00-0025389,C.Johnson,WR,35.400000000000006,35.400000000000006,1
00-0028067,J.Thomas,TE,35.4,35.4,1
00-0030496,L.Bell,RB,31.700000000000003,31.700000000000003,1
00-0026143,M.Ryan,QB,31.42,31.42,1
00-0026498,M.Stafford,QB,30.04,30.04,1
00-0030821,A.Hurns,WR,27.0,27.0,1
00-0029668,A.Luck,QB,26.7,26.7,1
00-0027942,A.Green,WR,25.6,25.6,1
00-0025399,M.Lynch,RB,25.4,25.4,1
00-0026184,M.Forte,RB,24.900000000000002,24.900000000000002,1
00-0020337,S.Smith,WR,24.8,24.8,1
00-0027793,A.Brown,WR,22.6,22.6,1
00-0031236,B.Cooks,WR,22.5,22.5,1
00-0010346,P.Manning,QB,22.459999999999997,22.459999999999997,1
00-0025418,G.Olsen,TE,22.3,22.3,1
00-0030578,C.Patterson,RB,21.8,21.8,1
00-0028009,D.Murray,RB,21.3,21.3,1
00-0031359,K.Benjamin,WR,21.200000000000003,21.200000000000003,1
00-0021429,C.Palmer,QB,21.060000000000002,21.060000000000002,1
00-0026201,M.Bennett,TE,21.0,21.0,1
00-0024221,V.Davis,TE,20.4,20.4,1
00-0026164,C.Johnson,RB,20.1,20.1,1
00-0027946,J.Locker,QB,20.04,20.04,1
00-0026995,J.Maclin,WR,19.700000000000003,19.700000000000003,1
00-0027155,R.Jennings,RB,19.6,19.6,1
00-0026988,K.Moreno,RB,19.4,19.4,1
00-0026373,J.Forsett,RB,19.4,19.4,1
00-0027966,M.Ingram,RB,19.1,19.1,1
00-0024334,B.Marshall,WR,19.1,19.1,1
00-0026901,M.Wallace,WR,19.1,19.1,1
00-0030564,D.Hopkins,WR,18.9,18.9,1
00-0020498,R.Wayne,WR,18.8,18.8,1
00-0029263,R.Wilson,QB,18.54,18.54,1
00-0023564,D.Sproles,RB,18.5,18.5,1
00-0027973,A.Dalton,QB,18.34,18.34,1
00-0027714,D.Pitta,TE,18.3,18.3,1
00-0023645,D.Anderson,QB,18.200000000000003,18.200000000000003,1
00-0023462,R.White,WR,18.2,18.2,1
00-0027994,S.Vereen,RB,18.1,18.1,1
00-0024226,J.Cutler,QB,17.96,17.96,1
00-0022084,A.Boldin,WR,17.9,17.9,1
00-0028002,R.Cobb,WR,17.8,17.8,1
00-0024267,G.Jennings,WR,17.8,17.8,1
00-0026345,P.Garcon,WR,17.7,17.7,1
00-0027150,J.Edelman,WR,17.6,17.6,1
00-0027029,L.McCoy,RB,17.5,17.5,1
00-0026197,C.Henne,QB,17.44,17.44,1
00-0022924,B.Roethlisberger,QB,17.400000000000002,17.400000000000002,1
00-0026176,J.Nelson,WR,17.3,17.3,1
00-0027974,C.Kaepernick,QB,17.14,17.14,1
00-0029638,M.Floyd,WR,17.1,17.1,1
00-0026998,P.Harvin,WR,17.0,17.0,1
00-0030456,G.Bernard,RB,17.0,17.0,1
00-0029640,B.Quick,WR,16.9,16.9,1
00-0030526,E.Manuel,QB,16.82,16.82,1
00-0027918,A.Hawkins,WR,16.700000000000003,16.700000000000003,1
00-0030061,Z.Ertz,TE,16.7,16.7,1
00-0028838,L.Donnell,TE,16.6,16.6,1
00-0027944,JulioJones,WR,16.6,16.6,1
00-0029708,K.Wright,WR,16.6,16.6,1
00-0026158,J.Flacco,QB,16.5,16.5,1
00-0029689,D.Allen,TE,16.4,16.4,1
00-0030522,M.Ball,RB,16.3,16.3,1
00-0027696,J.Graham,TE,16.200000000000003,16.200000000000003,1
