team,position,matchup_factor
ATL,QB,1.2625265826474703
NYJ,QB,1.2292718266646179
JAX,QB,1.1913543260900001
SEA,QB,1.174596145032468
CLE,QB,1.149712785280375
TEN,QB,1.1496281480023065
DET,QB,1.1119645592618939
BUF,QB,1.0813258646011537
HOU,QB,1.075739804248643
DAL,QB,1.0575427894639493
LV,QB,1.0487405125448415
CAR,QB,1.048063414320295
LAC,QB,1.0427312658019892
BAL,QB,1.0251267119637737
DEN,QB,1.025098499537751
CIN,QB,0.9899176042873429
MIN,QB,0.9839929948225589
KC,QB,0.9773912871332282
ARI,QB,0.9701124812193506
PHI,QB,0.9696258168704576
TB,QB,0.9367653936604234
NO,QB,0.9288235957350106
WAS,QB,0.9159446232556109
GB,QB,0.9072269836145715
SF,QB,0.9055342380532048
MIA,QB,0.8958855883534136
CHI,QB,0.8763343771196263
IND,QB,0.8704944049329105
NYG,QB,0.8688016593715437
NE,QB,0.8382476019888717
PIT,QB,0.7674908375237369
LA,QB,0.7239872765966083
DET,RB,1.403222448894625
HOU,RB,1.353928140222324
GB,RB,1.236354552645822
LV,RB,1.2286939506224237
JAX,RB,1.2193680003330696
TEN,RB,1.1087888754735835
NYG,RB,1.0848078604438156
CAR,RB,1.081477163911903
DAL,RB,1.0791456763395646
NYJ,RB,1.0411757358757652
LAC,RB,1.0285190890544986
SEA,RB,1.0205254173779092
MIN,RB,1.020192347724718
DEN,RB,1.006869561597069
BAL,RB,0.9852200341396394
KC,RB,0.9642366459885924
CIN,RB,0.9615720887630628
ARI,RB,0.9589075315375327
IND,RB,0.9502477205545611
BUF,RB,0.9479162329822224
CLE,RB,0.9395894916524419
NE,RB,0.9342603772013822
MIA,RB,0.9332611682418085
PHI,RB,0.9236021482992631
ATL,RB,0.8972896456971564
TB,RB,0.8806361630375953
CHI,RB,0.8793038844248303
SF,RB,0.8410008743078397
LA,RB,0.8356717598567801
WAS,RB,0.7867105208376701
PIT,RB,0.7430783962696199
NO,RB,0.7244264956909113
ATL,TE,1.4665808127660587
NYJ,TE,1.418407006222347
CHI,TE,1.2956478811284122
CLE,TE,1.2149295522995234
PHI,TE,1.2068577194166346
CIN,TE,1.198904589958494
TB,TE,1.1884586885806379
KC,TE,1.1816925933699811
BUF,TE,1.1769444563800464
CAR,TE,1.0766400624676773
HOU,TE,1.0724854426014847
LAC,TE,1.049931791899295
JAX,TE,1.0481512405280695
TEN,TE,1.032719795310782
BAL,TE,0.9816773226689848
DEN,TE,0.9687386493714129
WAS,TE,0.9674329116991809
LA,TE,0.9537820178531187
MIN,TE,0.9282607815322201
SEA,TE,0.9205450589235764
LV,TE,0.909030826722985
DAL,TE,0.8862397691712987
NO,TE,0.8855275486228084
MIA,TE,0.8635674150443607
GB,TE,0.8506584176029761
NYG,TE,0.8487294869508151
DET,TE,0.814899010897531
IND,TE,0.8024351512989524
ARI,TE,0.7828490862154722
NE,TE,0.6855122779218122
SF,TE,0.66533269571459
PIT,TE,0.6564299388584626
SEA,WR,1.225198613327349
ATL,WR,1.1613187742273032
TEN,WR,1.1417790587378776
NYJ,WR,1.1212373065566863
MIN,WR,1.1176884266066835
DET,WR,1.103075391518438
DAL,WR,1.0999022753278473
JAX,WR,1.094725085753726
CLE,WR,1.0689226409407664
HOU,WR,1.0513034957772245
TB,WR,1.039028546303098
ARI,WR,1.0360224362278017
LV,WR,1.0310540042977983
CAR,WR,1.0062118446477804
PHI,WR,0.9982790541713039
CIN,WR,0.9913065488577695
MIA,WR,0.9863798684565895
PIT,WR,0.9784470779801134
BUF,WR,0.9657128616889278
BAL,WR,0.9586986048465697
NYG,WR,0.9559847554730384
SF,WR,0.9498472807359751
DEN,WR,0.9482189711118564
GB,WR,0.9256313940183107
NO,WR,0.9240030843941919
IND,WR,0.9189093978777176
NE,WR,0.9097658130653581
LAC,WR,0.9092647947194754
WAS,WR,0.886384956924165
CHI,WR,0.8744857712094505
KC,WR,0.8456772163211945
LA,WR,0.7755346478976148
