team,position,matchup_factor
WAS,QB,1.2999087102510765
ATL,QB,1.1984533669498805
TEN,QB,1.1444279116738136
KC,QB,1.1146508654085485
MIN,QB,1.08264296551429
CHI,QB,1.0785692328004752
NO,QB,1.0774053091679565
BAL,QB,1.0737195509983146
NYJ,QB,1.0695488246484568
SF,QB,1.0583945565034878
LV,QB,1.0554847474221916
PHI,QB,1.0416221185169392
PIT,QB,1.0298784275067847
JAX,QB,1.0259986820650562
DET,QB,1.0205670384466365
IND,QB,1.01861224362792
CLE,QB,1.017075267549081
DAL,QB,1.0092276006328578
MIA,QB,1.0085845938708373
TB,QB,1.0084428339412357
SEA,QB,0.9915659412697174
HOU,QB,0.9907899921813719
CIN,QB,0.9880741703721618
GB,QB,0.981090628577051
LA,QB,0.9535444359407799
LAC,QB,0.9332727660077492
NYG,QB,0.9081514142725583
CAR,QB,0.8875887634313983
DEN,QB,0.882836075265281
ARI,QB,0.8187232818407204
NE,QB,0.6668387088459827
BUF,QB,0.5643089744993853
NYJ,RB,1.5428253951674742
SEA,RB,1.2790740025927279
DET,RB,1.1712485852635381
LV,RB,1.1568184178886283
HOU,RB,1.1496033342011733
LAC,RB,1.137979032704718
ATL,RB,1.119380150310389
NYG,RB,1.0678323857433492
PIT,RB,1.0634231679343489
SF,RB,1.0453854587157112
JAX,RB,1.040174564941438
CIN,RB,1.0285502634449828
MIN,RB,1.018529313879073
KC,RB,0.9980865767646169
PHI,RB,0.9842114158272032
CHI,RB,0.9495851808656134
DEN,RB,0.9431717731434311
TB,RB,0.9431717731434311
NE,RB,0.942030926577466
WAS,RB,0.9407667452476127
CLE,RB,0.9335516615601578
ARI,RB,0.917518142254702
BUF,RB,0.9107038965498834
GB,RB,0.8842485896958816
LA,RB,0.8830460757479723
MIA,RB,0.8758001583695452
TEN,RB,0.874628478112608
IND,RB,0.8721001154529016
BAL,RB,0.867413394425153
DAL,RB,0.8309371380052414
CAR,RB,0.819312836508786
NO,RB,0.8088910489602397
PHI,TE,1.5039597737272157
LV,TE,1.4389063482086737
LAC,TE,1.3359522313010685
BAL,TE,1.3073538654934005
SEA,TE,1.286926461345066
DAL,TE,1.267806411062225
IND,TE,1.264864864864865
NYJ,TE,1.2640477686989313
KC,TE,1.1766184789440604
HOU,TE,1.1357636706473917
TB,TE,1.1357636706473917
ATL,TE,1.0942551854179763
NYG,TE,1.078240100565682
CLE,TE,1.0303582652419863
JAX,TE,1.0287240729101195
WAS,TE,1.0074795725958516
LA,TE,1.0033940917661848
MIA,TE,0.992583280955374
CIN,TE,0.9649905719673162
DET,TE,0.9445631678189818
GB,TE,0.9357385292269015
CAR,TE,0.8456945317410434
NO,TE,0.8007542426147076
PIT,TE,0.799120050282841
MIN,TE,0.7893148962916405
TEN,TE,0.7332620993086111
CHI,TE,0.7018856065367693
BUF,TE,0.6381521055939661
DEN,TE,0.6299811439346322
ARI,TE,0.6291640477686989
SF,TE,0.6234443746071653
NE,TE,0.6109365179132621
TEN,WR,1.263852974228672
MIN,WR,1.2409166010342008
WAS,WR,1.123294174395888
NO,WR,1.1156487166643976
MIA,WR,1.1153320409003715
DAL,WR,1.1094735392658863
ATL,WR,1.0985934648018425
JAX,WR,1.0974172405354592
PIT,WR,1.0536028866126876
CHI,WR,1.0456633728146016
NYG,WR,1.044722393401495
HOU,WR,1.028902177018642
CIN,WR,1.025197070579535
IND,WR,1.0227722390149914
BAL,WR,1.0165518222216192
DET,WR,1.0159637100884276
GB,WR,1.0115528690894908
SF,WR,1.008259441143618
LA,WR,1.0050836356243835
TB,WR,0.9927332808273608
ARI,WR,0.9771483092977843
NYJ,WR,0.9678561375933574
CLE,WR,0.9550941043031006
DEN,WR,0.9377447963739496
KC,WR,0.9255708752168841
SEA,WR,0.9145143671128827
CAR,WR,0.8861085510797301
LV,WR,0.874816798122452
NE,WR,0.8419956171508767
PHI,WR,0.8224521985709723
LAC,WR,0.8142412484037209
BUF,WR,0.6469233465107208
