cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Dalton Kincaid,TE,BUF,5700,13.284781457328243,14.563788298261,,1,Isaiah Likely,NYG,5600,8.889041103203414,2.5845560379717054,,-100,-0.16666666666666669,-4.395740354124829,-33.08854096128183,11.979232260289296,False,8.015479086996384,59900,60000
Dalton Kincaid,TE,BUF,5700,13.284781457328243,14.563788298261,,2,Mike Gesicki,CIN,5000,8.296588692187001,5.6563003806217775,,-700,-1.1666666666666667,-4.9881927651412425,-37.548173307658146,8.907487917639223,False,5.5628889169653375,59300,60000
Dalton Kincaid,TE,BUF,5700,13.284781457328243,14.563788298261,,3,Travis Kelce,KC,5500,11.58351846077878,9.620490328733116,,-200,-0.33333333333333337,-1.7012629965494632,-12.806104503969848,4.943297969527885,False,4.310254065607524,59800,60000
Patrick Mahomes,QB,KC,8300,24.529810367392788,14.959872644658091,,1,Deshaun Watson,CLE,6600,15.275117340622826,1.4842180823763709,,-1700,-2.833333333333333,-9.254693026769962,-37.728351292401854,13.47565456228172,False,8.391512270073495,58300,60000
Patrick Mahomes,QB,KC,8300,24.529810367392788,14.959872644658091,,2,Bryce Young,CAR,7600,19.14083036529246,4.598675871137018,,-700,-1.1666666666666667,-5.388980002100329,-21.969105840556523,10.361196773521073,False,8.0849344879979,59300,60000
Patrick Mahomes,QB,KC,8300,24.529810367392788,14.959872644658091,,3,C.J. Stroud,HOU,7000,15.930410645899396,3.443057920450325,,-1300,-2.166666666666667,-8.599399721493391,-35.056935184971834,11.516814724207766,False,7.479372450968956,58700,60000
Indianapolis Colts,D,IND,3400,7.8218907930000015,5.889076629925071,,1,Washington Commanders,WAS,3200,6.117541555499999,1.696620340716281,,-200,-0.33333333333333337,-1.7043492375000024,-21.78947881789996,4.19245628920879,False,3.2789419141219263,59800,60000
Indianapolis Colts,D,IND,3400,7.8218907930000015,5.889076629925071,,2,Los Angeles Chargers,LAC,3300,4.914225981,1.1531748286126788,,-100,-0.16666666666666669,-2.907664812000001,-37.173426335767054,4.735901801312393,False,2.975404833867265,59900,60000
Indianapolis Colts,D,IND,3400,7.8218907930000015,5.889076629925071,,3,Miami Dolphins,MIA,3000,5.1244767945,1.5347975586833025,,-400,-0.6666666666666667,-2.697413998500002,-34.485446932012685,4.354279071241769,False,2.852686472856954,59600,60000
Travis Kelce,TE,KC,5500,11.58351846077878,9.620490328733116,,1,Mike Gesicki,CIN,5000,8.296588692187001,5.6563003806217775,,-500,-0.8333333333333334,-3.2869297685917793,-28.37591859262072,3.964189948111338,False,2.839314635578411,59500,60000
