team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
ATL,rush,1.0,recent,35.93,27.82,0.7744,8.1
GB,recv,1.0,recent,40.41,33.14,0.82,7.27
GB,rush,1.0,recent,28.47,25.24,0.8864,3.23
GB,pass,1.0,exclusive,35.9,33.96,0.9459,1.94
ATL,recv,1.0,recent,32.37,30.66,0.9473,1.71
ATL,pass,1.0,exclusive,31.36,32.08,1.023,0.72
