team,position,matchup_factor
CHI,QB,1.3026293206019965
NYJ,QB,1.2360053828480173
WAS,QB,1.2221021795891225
PHI,QB,1.159352035109568
TB,QB,1.1206141023653189
CAR,QB,1.119234395171688
LA,QB,1.1017757926061291
LAC,QB,1.0865194149842503
DEN,QB,1.0816108413146022
NYG,QB,1.0740489845802796
NO,QB,1.059190599418102
IND,QB,1.0564046522001933
LV,QB,1.0400869613524446
JAX,QB,1.0395961039854797
ATL,QB,1.0390256481265747
BAL,QB,1.025626568649968
HOU,QB,1.006390266431077
PIT,QB,0.9760765074171699
NE,QB,0.9652643789286208
GB,QB,0.9534572692908189
TEN,QB,0.9338229746122267
DAL,QB,0.9284368099909374
CIN,QB,0.9269244386440728
ARI,QB,0.9123313817883624
SEA,QB,0.8854005586819151
KC,QB,0.8787673510202286
SF,QB,0.8649702790839208
BUF,QB,0.8524998486799502
MIN,QB,0.8274263237187752
CLE,QB,0.8258343538799704
MIA,QB,0.7767486171834903
DET,QB,0.7218256577447258
ATL,RB,1.3899977090284006
NYG,RB,1.2933824299167511
NE,RB,1.2856143672746085
LV,RB,1.2700782419903234
CIN,RB,1.197252654720236
MIN,RB,1.180745521605683
CAR,RB,1.1618594193069736
TB,RB,1.1554993180187192
JAX,RB,1.1526833953109425
NO,RB,1.099666367778319
TEN,RB,1.088985281645373
IND,RB,1.0545145036708647
HOU,RB,1.0491739606043917
LAC,RB,1.0360653548957761
PHI,RB,1.000623569091
GB,RB,0.9816889164007773
MIA,RB,0.9603267441348851
CHI,RB,0.9506166658322068
CLE,RB,0.9069213134701544
PIT,RB,0.899687305134659
WAS,RB,0.898667746912878
LA,RB,0.892356196016137
DAL,RB,0.8922590952331101
SEA,RB,0.8612839454475664
DET,RB,0.8476898358238167
DEN,RB,0.8447768123330132
BUF,RB,0.8103060343585051
KC,RB,0.7816613033656041
NYJ,RB,0.7747185973791891
BAL,RB,0.7734077368083275
SF,RB,0.7661251780813189
ARI,RB,0.741364478409489
CHI,TE,1.4628427801396156
DEN,TE,1.3282880547728217
WAS,TE,1.322925973562688
DAL,TE,1.3188206301361796
ARI,TE,1.267629511083184
CIN,TE,1.2047926219019287
NYJ,TE,1.203452101599395
NYG,TE,1.1980900203892615
CAR,TE,1.1732903947923927
SEA,TE,1.1729552647167594
IND,TE,1.1637391876368421
JAX,TE,1.1318180479327644
TB,TE,1.1093852784950566
NE,TE,1.0699027664595013
PIT,TE,1.0420869701819326
SF,TE,1.0263358566271645
TEN,TE,0.9676880933913266
LV,TE,0.9358507362061572
GB,TE,0.9174185820463225
DET,TE,0.8822299241048197
HOU,TE,0.8813920989157363
LA,TE,0.8478790913524005
BUF,TE,0.8294469371925656
CLE,TE,0.8160417341672311
KC,TE,0.790069153305646
ATL,TE,0.7448265930951423
MIA,TE,0.738123991582475
MIN,TE,0.7330970404479746
PHI,TE,0.7171783618553901
LAC,TE,0.7071244595863893
BAL,TE,0.7012596832628055
NO,TE,0.5940180590601304
HOU,WR,1.2176345388873393
TB,WR,1.2107885036994381
BAL,WR,1.1798853728979783
PHI,WR,1.1443115825758006
NO,WR,1.103683242909285
ARI,WR,1.0934461809460685
NYJ,WR,1.0664459300180846
CHI,WR,1.0505784839750991
LA,WR,1.0400215138255322
ATL,WR,1.0342631664712227
DEN,WR,1.0338792766476022
CAR,WR,1.0261374985379195
JAX,WR,1.0157724733001627
GB,WR,1.01410895073114
SF,WR,1.0073908788177792
TEN,WR,1.0052155031505958
LAC,WR,1.0038718887679237
CLE,WR,1.0003528987180677
BUF,WR,0.9984334495999647
PIT,WR,0.9887082407349091
KC,WR,0.9722009783192223
LV,WR,0.965802814592212
IND,WR,0.9491675889019852
MIA,WR,0.9226152094348922
MIN,WR,0.9152573211488303
WAS,WR,0.9146175047761291
SEA,WR,0.9114184229126239
CIN,WR,0.8791076960912219
NYG,WR,0.8695104505007063
DAL,WR,0.8680708636621289
DET,WR,0.8160857833801699
NE,WR,0.7812157910679636
