team,position,matchup_factor
NO,QB,1.4027400181246334
BAL,QB,1.1624287008902394
JAX,QB,1.1616823924516233
NYG,QB,1.121275121275121
PHI,QB,1.1208486593101976
CLE,QB,1.1185031185031187
LV,QB,1.1122128045204966
PIT,QB,1.1098672637134175
SF,QB,1.0877978570286262
MIA,QB,1.0804413881336958
DET,QB,1.0703129164667626
TEN,QB,1.059544751852444
TB,QB,1.0358761127991898
WAS,QB,1.0318247241324165
LAC,QB,1.0272402580094888
IND,QB,1.0170051708513246
GB,QB,1.0075163921317767
BUF,QB,0.9951489951489952
CHI,QB,0.981395596780212
NE,QB,0.9542086465163389
HOU,QB,0.9525027986566449
NYJ,QB,0.9366170904632442
ARI,QB,0.9302201609893916
KC,QB,0.9144410682872222
SEA,QB,0.9040993656378272
DAL,QB,0.8954635108481264
MIN,QB,0.8623060930753238
CIN,QB,0.859534090303321
LA,QB,0.8317074470920626
CAR,QB,0.7897009435470973
ATL,QB,0.7839437070206301
DEN,QB,0.6815928354389892
ATL,RB,1.3267079479142778
SF,RB,1.256988507504523
NO,RB,1.233340978008817
LAC,RB,1.2247789414672683
MIA,RB,1.1852304869658283
DAL,RB,1.1701449940116708
LV,RB,1.169329561960095
LA,RB,1.095125245266672
JAX,RB,1.087378640776699
NYG,RB,1.085747776673547
IND,RB,1.0600616670489005
HOU,RB,1.032744693321102
CHI,RB,1.0070585836964554
CLE,RB,1.002573707412787
WAS,RB,1.0005351272838467
BUF,RB,0.9940116708712382
DEN,RB,0.9903422266391458
DET,RB,0.9752567336849884
CAR,RB,0.9715872894528961
PHI,RB,0.9711795734271079
NE,RB,0.9605789567566192
CIN,RB,0.9251076625130598
GB,RB,0.9067604413525979
ARI,RB,0.8994215528884132
TB,RB,0.8733277272379788
NYJ,RB,0.8431567413296639
BAL,RB,0.832148408633387
MIN,RB,0.8211400759371098
SEA,RB,0.8040160028540123
KC,RB,0.7925999541319471
PIT,RB,0.7579440919399639
TEN,RB,0.7436740310373825
NO,TE,1.470848260113548
NYG,TE,1.4601219282257558
LV,TE,1.3099532817966608
ATL,TE,1.3012381371378292
SEA,TE,1.2476064776988667
PIT,TE,1.2415729160119835
DET,TE,1.2087235246056187
LAC,TE,1.1684997800263968
GB,TE,1.150399094965747
JAX,TE,1.149058303479773
DAL,TE,1.1235832652462656
TEN,TE,1.1155385163304212
LA,TE,1.0820187291810697
IND,TE,1.0531917122326273
TB,TE,0.9975488655647038
DEN,TE,0.9968784698217166
MIN,TE,0.9499507678126243
CIN,TE,0.9472691848406762
CAR,TE,0.8990006913456099
CLE,TE,0.8929671296587266
MIA,TE,0.8909559424297656
ARI,TE,0.8708440701401547
SF,TE,0.85609536379444
WAS,TE,0.8232459723880754
BUF,TE,0.7937485596966459
CHI,TE,0.7803406448369054
HOU,TE,0.7615695640332685
NYJ,TE,0.7548656066033981
BAL,TE,0.7434688789726185
NE,TE,0.7367649215427483
PHI,TE,0.689166823790669
KC,TE,0.5329646156746904
PHI,WR,1.2714896065876404
KC,WR,1.25416051715693
PIT,WR,1.2401937883620293
BAL,WR,1.2088979701364182
CLE,WR,1.1519964824534887
BUF,WR,1.123700924487523
SF,WR,1.1227698092345297
MIA,WR,1.122511166108698
NE,WR,1.1201833779762147
IND,WR,1.1002678572871893
NYJ,WR,1.0964916676500494
WAS,WR,1.0816455522273216
TB,WR,1.080352336598164
NYG,WR,1.071558470319893
NO,WR,1.0177607001469418
JAX,WR,1.0167261276436157
LV,WR,1.0162088413919526
DET,WR,1.0154329120144583
TEN,WR,1.0080874472408436
CIN,WR,0.9662907181064738
CHI,WR,0.9536172049407304
MIN,WR,0.9536172049407302
HOU,WR,0.9145620929401743
GB,WR,0.9096478735493758
ARI,WR,0.9075787285427238
CAR,WR,0.8949052153769804
LAC,WR,0.8333481514290842
SEA,WR,0.8183468501308572
LA,WR,0.7748948049911658
DAL,WR,0.6763517740493653
ATL,WR,0.6466078145787431
DEN,WR,0.6297960113996958
