player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_status
00-0039305,Jack Westover,TE,NE,300,43782152,2.0109,2.0109,1.0,0.920921825576141,1.851864218353068,SEA,20.38,44.25,0.0,0.0,6.02115,statline_mc+recal_10_4b,0.0,4.94994678780936,0.0,0.0,0.0,0.0,0.0,0.0,0.76575,0.49975,5.098261455687121,0.03825,CPT,showdown,30.59426229508197,0.2582794665546965,True,ACTIVE
00-0035891,Cody White,WR,SEA,800,43782069,1.7063,1.7063,1.0,1.0790781744238591,1.8412548281234824,NE,23.88,44.25,0.0,0.0,4.86,statline_mc+recal_10_4b,0.0,4.9187975549728,0.0,0.0,0.0,0.04125,0.3184973804963043,0.0015,0.9935,0.60675,8.634050900738519,0.05225,FLEX,showdown,63.135245901639344,10.68183815941894,True,ACTIVE
00-0038752,Jake Bobo,WR,SEA,1200,43782067,1.7059,1.7059,1.0,1.0790781744238591,0.0,NE,23.88,44.25,0.0,0.0,4.9006,statline_mc+recal_10_4b,0.0,4.954324622612709,0.0,0.0,0.0,0.0445,0.383251321203791,0.002,0.99625,0.61775,8.564755400031867,0.05,FLEX,showdown,62.3155737704918,10.113792863624646,True,OUT
00-0040648,Tory Horton,WR,SEA,2800,43782060,1.7017,1.7017,1.0,1.0790781744238591,1.836310684152942,NE,23.88,44.25,0.0,0.0,4.9126,statline_mc+recal_10_4b,0.0,4.642271171257731,0.0,0.0,0.0,0.04325,0.2080540890271655,0.0015,0.99875,0.63275,8.382552752502253,0.05275,FLEX,showdown,53.053278688524586,5.454351789235548,True,QUESTIONABLE
00-0040653,Ricky White III,WR,SEA,200,43782084,1.6992,1.6992,1.0,1.0790781744238591,1.8335623502890748,NE,23.88,44.25,0.0,0.0,5.0056,statline_mc+recal_10_4b,0.0,4.80159462579652,0.0,0.0,0.0,0.047,0.4067103727462571,0.0015,0.99375,0.60925,8.326413130144493,0.05425,FLEX,showdown,61.24999999999999,9.420252292927158,True,ACTIVE
00-0037156,Irvin Charles,WR,SEA,200,43782082,1.6979,1.6979,1.0,1.0790781744238591,1.832173569284332,NE,23.88,44.25,0.0,0.0,4.9284,statline_mc+recal_10_4b,0.0,4.835787446764058,0.0,0.0,0.0,0.0435,0.2539652960514529,0.00125,1.004,0.6155,8.437770396791866,0.05425,FLEX,showdown,60.43032786885245,8.919296378754812,True,ACTIVE
00-0040895,Emmanuel Henderson Jr.,WR,SEA,200,43782086,1.6972,1.6972,1.0,1.0790781744238591,1.831367976010152,NE,23.88,44.25,0.0,0.0,4.9954,statline_mc+recal_10_4b,0.0,4.569525827786329,0.0,0.0,0.0,0.04075,0.2082324101166569,0.00125,0.99925,0.61925,8.62544734998486,0.05,FLEX,showdown,59.61065573770491,8.444980603311315,True,ACTIVE
00-0040566,CJ Dippre,TE,NE,300,43782158,1.98525,1.98525,1.0,0.920921825576141,1.8282956041189655,SEA,20.38,44.25,0.0,0.0,6.043800000000001,statline_mc+recal_10_4b,0.0,4.695987805863956,0.0,0.0,0.0,0.0,0.0,0.0,0.74075,0.50275,4.883637360793104,0.0385,CPT,showdown,29.774590163934427,0.2445445237679733,True,ACTIVE
00-0041395,Eli Raridon,TE,NE,2700,43782127,1.9782,1.9782,1.0,0.920921825576141,1.821830672373344,SEA,20.38,44.25,0.0,0.0,6.08925,statline_mc+recal_10_4b,0.0,4.638028844087889,0.0,0.0,0.0,0.0,0.0,0.0,0.72875,0.48875,4.990537815822296,0.03825,CPT,showdown,19.52868852459017,0.1235118724131282,True,ACTIVE
00-0041314,Tanner Arkin,TE,NE,300,43782156,1.97745,1.97745,1.0,0.920921825576141,1.8210845682920724,SEA,20.38,44.25,0.0,0.0,6.037050000000001,statline_mc+recal_10_4b,0.0,4.634991045942444,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.489,4.813063788613815,0.041,CPT,showdown,28.709016393442617,0.2277751919394585,True,ACTIVE
00-0041476,Rashad Rochelle,WR,SEA,200,43782078,1.6719,1.6719,1.0,1.0790781744238591,1.8041639790924493,NE,23.88,44.25,0.0,0.0,5.0363,statline_mc+recal_10_4b,0.0,4.619157667166218,0.0,0.0,0.0,0.0465,0.2743751442323868,0.00125,0.9555,0.578,8.394764646692106,0.05575,FLEX,showdown,58.79098360655737,7.995888281073208,True,ACTIVE
00-0040621,Montorie Foster Jr.,WR,SEA,200,43782080,1.625,1.625,1.0,1.0790781744238591,1.75354863225355,NE,23.88,44.25,0.0,0.0,4.794,statline_mc+recal_10_4b,0.0,4.579383265381504,0.0,0.0,0.0,0.042,0.3620799220966696,0.00125,0.9715,0.59325,8.203406400438832,0.0475,FLEX,showdown,57.97131147540983,7.5706780638827,True,ACTIVE
00-0041123,Behren Morton,QB,NE,6000,43782046,1.7145,1.7145,1.0,0.920921825576141,1.5789425043254108,SEA,20.38,44.25,0.0,0.0,6.4883,statline_mc+recal_10_4b,0.0557072062014521,4.885341499729813,1.983,13.183933809328868,0.0865,1.37925,5.318351519522561,0.05075,0.0,0.0,0.0,0.0,FLEX,showdown,30.1844262295082,1.1874683685390732,True,ACTIVE
00-0041318,Kyle Dixon,WR,NE,200,43782085,1.6672,1.6672,1.0,0.920921825576141,1.5353407063584974,SEA,20.38,44.25,0.0,0.0,4.6999,statline_mc+recal_10_4b,0.0,3.945416005913838,0.0,0.0,0.0,0.05275,0.3260895086888247,0.002,0.88175,0.54525,6.654817554896148,0.045,FLEX,showdown,45.51229508196721,3.2992050418707337,True,ACTIVE
00-0041317,Nick DeGennaro,WR,NE,200,43782081,1.6616,1.6616,1.0,0.920921825576141,1.5301716554418712,SEA,20.38,44.25,0.0,0.0,4.6556,statline_mc+recal_10_4b,0.0,4.013390156813542,0.0,0.0,0.0,0.05175,0.3302926891785117,0.003,0.90825,0.561,6.458923865240201,0.04475,FLEX,showdown,44.69262295081967,3.123757906656186,True,ACTIVE
00-0039397,Tejhaun Palmer,WR,NE,200,43782077,1.6419,1.6419,1.0,0.920921825576141,1.5120278161584098,SEA,20.38,44.25,0.0,0.0,4.6486,statline_mc+recal_10_4b,0.0,3.788169749246373,0.0,0.0,0.0,0.05075,0.2083577102278308,0.001,0.89175,0.5565,6.7419204513562665,0.041,FLEX,showdown,43.87295081967213,2.9576408060603816,True,ACTIVE
00-0040974,Lance Mason,TE,SEA,200,43782090,1.3967,1.3967,1.0,1.0790781744238591,1.5071000190377946,NE,23.88,44.25,0.0,0.0,4.3414,statline_mc+recal_10_4b,0.0,3.960596768579648,0.0,0.0,0.0,0.0,0.0,0.0,0.81975,0.53225,6.666000190377945,0.05075,FLEX,showdown,52.72540983606557,5.336424503026989,True,ACTIVE
00-0033576,Eric Saubert,TE,SEA,600,43782070,1.3838,1.3838,1.0,1.0790781744238591,1.493216347378594,NE,23.88,44.25,0.0,0.0,4.2923,statline_mc+recal_10_4b,0.0,3.909821542942568,0.0,0.0,0.0,0.0,0.0,0.0,0.81125,0.53975,6.38716347378594,0.0525,FLEX,showdown,51.90573770491803,5.052640870466243,True,ACTIVE
00-0041322,Jimmy Kibble,WR,NE,200,43782087,1.6085,1.6085,1.0,0.920921825576141,0.0,SEA,20.38,44.25,0.0,0.0,4.5729,statline_mc+recal_10_4b,0.0,3.647915477692735,0.0,0.0,0.0,0.04825,0.2665635493033062,0.002,0.8995,0.567,6.50133318143641,0.03625,FLEX,showdown,40.84016393442622,2.4162243436034982,True,OUT
00-0040067,Jacardia Wright,RB,SEA,200,43782073,1.3723,1.3723,1.0,1.0790781744238591,1.4808579989702693,NE,23.88,44.25,0.0,0.0,4.583,statline_mc+recal_10_4b,0.0,3.801669426953679,0.0,0.0,0.0,0.9745,4.404867598691271,0.03325,0.519,0.39525,3.451212391011422,0.017,FLEX,showdown,49.69262295081967,4.359555347490286,True,ACTIVE
00-0040649,Robbie Ouzts,RB,SEA,200,43782075,1.3719,1.3719,1.0,1.0790781744238591,0.0,NE,23.88,44.25,0.0,0.0,4.5793,statline_mc+recal_10_4b,0.0,3.637220511456073,0.0,0.0,0.0,0.967,4.324805627938281,0.03175,0.54575,0.41425,3.5986079920236707,0.01475,FLEX,showdown,48.87295081967213,4.127720257879509,True,OUT
00-0041319,Cameron Dorner,WR,NE,200,43782083,1.6063,1.6063,1.0,0.920921825576141,1.4792845593130906,SEA,20.38,44.25,0.0,0.0,4.544,statline_mc+recal_10_4b,0.0,3.670764866793492,0.0,0.0,0.0,0.048,0.292140107585072,0.00125,0.9075,0.559,6.71320548554583,0.034,FLEX,showdown,38.381147540983605,2.050885614599582,True,ACTIVE
00-0040570,Jeremiah Webb,WR,NE,200,43782088,1.6039,1.6039,1.0,0.920921825576141,0.0,SEA,20.38,44.25,0.0,0.0,4.6492,statline_mc+recal_10_4b,0.0,3.723004487992588,0.0,0.0,0.0,0.0435,0.2031184398424839,0.00175,0.89225,0.547,6.84236396700492,0.0345,FLEX,showdown,37.56147540983606,1.9418223702217192,True,OUT
00-0040131,Kyle Williams,WR,NE,2600,43782061,1.6007,1.6007,1.0,0.920921825576141,1.4740798968942406,SEA,20.38,44.25,0.0,0.0,4.5275,statline_mc+recal_10_4b,0.0,3.790005134389212,0.0,0.0,0.0,0.05,0.2535770939009719,0.002,0.89625,0.5445,6.452221875041434,0.0405,FLEX,showdown,28.381147540983605,1.0529597837131042,True,ACTIVE
00-0038488,Brady Russell,RB,SEA,200,43782074,1.3556,1.3556,1.0,1.0790781744238591,1.462851473414485,NE,23.88,44.25,0.0,0.0,4.5613,statline_mc+recal_10_4b,0.0,3.672345772884003,0.0,0.0,0.0,0.981,4.416305558018437,0.03325,0.512,0.389,3.424709176126412,0.0155,FLEX,showdown,46.16803278688524,3.446631544043192,True,ACTIVE
00-0038621,DeMario Douglas,WR,NE,3000,43782059,1.5799,1.5799,1.0,0.920921825576141,1.4549211768914558,SEA,20.38,44.25,0.0,0.0,4.5975,statline_mc+recal_10_4b,0.0,3.594536356896133,0.0,0.0,0.0,0.0485,0.2201951146761867,0.0005,0.88625,0.536,6.50901665423837,0.0385,FLEX,showdown,21.987704918032783,0.6875474264595468,True,ACTIVE
00-0037745,Velus Jones Jr.,RB,SEA,2000,43782063,1.3425,1.3425,1.0,1.0790781744238591,1.448714024269912,NE,23.88,44.25,0.0,0.0,4.5705,statline_mc+recal_10_4b,0.0,3.6548261156136497,0.0,0.0,0.0,0.94825,4.28447396425159,0.0325,0.53575,0.3995,3.400166278447528,0.0145,FLEX,showdown,45.10245901639344,3.21028313941678,True,ACTIVE
00-0040739,Elijah Arroyo,TE,SEA,1600,43782065,1.3417,1.3417,1.0,1.0790781744238591,1.4478342928250432,NE,23.88,44.25,0.0,0.0,4.3088,statline_mc+recal_10_4b,0.0,3.6443643537232,0.0,0.0,0.0,0.0,0.0,0.0,0.81475,0.535,6.393342928250429,0.045,FLEX,showdown,44.2827868852459,3.0395647472919687,True,ACTIVE
00-0040058,Nick Kallerup,TE,SEA,200,43782091,1.3376,1.3376,1.0,1.0790781744238591,1.4433258949068508,NE,23.88,44.25,0.0,0.0,4.2914,statline_mc+recal_10_4b,0.0,3.777451153470277,0.0,0.0,0.0,0.0,0.0,0.0,0.81275,0.539,6.085758949068508,0.04925,FLEX,showdown,43.46311475409836,2.8779249218056675,True,ACTIVE
00-0040563,Efton Chism III,WR,NE,1000,43782068,1.5561,1.5561,1.0,0.920921825576141,1.4330467866909735,SEA,20.38,44.25,0.0,0.0,4.5102,statline_mc+recal_10_4b,0.0,3.549557222940923,0.0,0.0,0.0,0.052,0.2359784644358301,0.00125,0.87775,0.53625,6.106989402473903,0.04175,FLEX,showdown,32.971311475409834,1.429916383204951,True,ACTIVE
00-0041152,Kobe Prentice,WR,NE,200,43782079,1.5453,1.5453,1.0,0.920921825576141,1.4231349313173396,SEA,20.38,44.25,0.0,0.0,4.3859,statline_mc+recal_10_4b,0.0,3.663361950991659,0.0,0.0,0.0,0.043,0.1408520818796104,0.00125,0.893,0.5525,6.297997231293785,0.03625,FLEX,showdown,32.15163934426229,1.3538754188375457,True,ACTIVE
00-0041323,Myles Montgomery,RB,NE,200,43782076,1.4298,1.4298,1.0,0.920921825576141,0.0,SEA,20.38,44.25,0.0,0.0,4.4593,statline_mc+recal_10_4b,0.0,3.1332777720768914,0.0,0.0,0.0,1.042,4.226789346685278,0.02775,0.47275,0.36025,2.7708475001471538,0.0155,FLEX,showdown,30.75819672131147,1.233770571604048,True,OUT
00-0041129,Jam Miller,RB,NE,1400,43782066,1.423,1.423,1.0,0.920921825576141,1.3104611868699094,SEA,20.38,44.25,0.0,0.0,4.4625,statline_mc+recal_10_4b,0.0,3.256980283561916,0.0,0.0,0.0,1.0385,4.028070169318808,0.03075,0.481,0.36025,2.756541699380284,0.01475,FLEX,showdown,29.93852459016393,1.1681603686755246,True,ACTIVE
00-0039757,Terrell Jennings,RB,NE,2400,43782062,1.4134,1.4134,1.0,0.920921825576141,1.3016184299459015,SEA,20.38,44.25,0.0,0.0,4.4095,statline_mc+recal_10_4b,0.0,3.155388743563934,0.0,0.0,0.0,1.0605,3.981021324030194,0.03225,0.4755,0.363,2.675162975428819,0.01375,FLEX,showdown,29.118852459016395,1.1060392250805582,True,ACTIVE
00-0040568,Lan Larison,RB,NE,400,43782071,1.3783,1.3783,1.0,0.920921825576141,1.269293252218501,SEA,20.38,44.25,0.0,0.0,4.3677,statline_mc+recal_10_4b,0.0,3.109103412875377,0.0,0.0,0.0,1.0625,4.352424933810209,0.0315,0.46775,0.35125,2.3330075883748003,0.011,FLEX,showdown,27.725409836065573,1.0079203950063589,True,ACTIVE
00-0036187,Reggie Gilliam,RB,NE,200,43782072,1.3771,1.3771,1.0,0.920921825576141,1.268226572632462,SEA,20.38,44.25,0.0,0.0,4.3257,statline_mc+recal_10_4b,0.0,3.13812562331215,0.0,0.0,0.0,1.0245,4.062328676857945,0.02575,0.47275,0.358,2.759937049466673,0.01325,FLEX,showdown,26.90573770491803,0.9543205903310148,True,ACTIVE
00-0038720,Julian Hill,TE,NE,200,43782096,1.3431,1.3431,1.0,0.920921825576141,0.0,SEA,20.38,44.25,0.0,0.0,4.1098,statline_mc+recal_10_4b,0.0,3.141391275947912,0.0,0.0,0.0,0.0,0.0,0.0,0.742,0.4945,5.106824664582602,0.0385,FLEX,showdown,26.08606557377049,0.9035711487155602,True,OUT
00-0039305,Jack Westover,TE,NE,200,43782089,1.3406,1.3406,1.0,0.920921825576141,1.234576145568712,SEA,20.38,44.25,0.0,0.0,4.0141,statline_mc+recal_10_4b,0.0,3.29996452520624,0.0,0.0,0.0,0.0,0.0,0.0,0.76575,0.49975,5.098261455687121,0.03825,FLEX,showdown,25.26639344262295,0.8555204918170808,True,ACTIVE
00-0040566,CJ Dippre,TE,NE,200,43782095,1.3235,1.3235,1.0,0.920921825576141,1.2188637360793104,SEA,20.38,44.25,0.0,0.0,4.0292,statline_mc+recal_10_4b,0.0,3.130658537242637,0.0,0.0,0.0,0.0,0.0,0.0,0.74075,0.50275,4.883637360793104,0.0385,FLEX,showdown,24.446721311475407,0.8100251020181071,True,ACTIVE
00-0041395,Eli Raridon,TE,NE,1800,43782064,1.3188,1.3188,1.0,0.920921825576141,1.2145537815822294,SEA,20.38,44.25,0.0,0.0,4.0595,statline_mc+recal_10_4b,0.0,3.092019229391926,0.0,0.0,0.0,0.0,0.0,0.0,0.72875,0.48875,4.990537815822296,0.03825,FLEX,showdown,23.627049180327862,0.7669490937684454,True,ACTIVE
00-0041314,Tanner Arkin,TE,NE,200,43782093,1.3183,1.3183,1.0,0.920921825576141,1.2140563788613816,SEA,20.38,44.25,0.0,0.0,4.0247,statline_mc+recal_10_4b,0.0,3.0899940306282963,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.489,4.813063788613815,0.041,FLEX,showdown,22.807377049180324,0.7261638077224561,True,ACTIVE
