team,position,matchup_factor
BAL,QB,1.2945787906697794
NO,QB,1.2760725683809195
HOU,QB,1.2328913830402466
TB,QB,1.219868485874012
CHI,QB,1.1948793739870487
NE,QB,1.163093223666831
JAX,QB,1.128022790070041
SF,QB,1.1271660205196306
DET,QB,1.1050613661190483
LV,QB,1.0933236232784287
KC,QB,1.0860410820999422
IND,QB,1.0719900614732152
BUF,QB,1.0683916293614923
PIT,QB,1.031893246514019
WAS,QB,1.0020776661597446
CLE,QB,0.9976224644976117
LAC,QB,0.9960802793068735
CIN,QB,0.9877696146678946
MIA,QB,0.9611811996201655
GB,QB,0.950585816180093
TEN,QB,0.947787035648753
DAL,QB,0.931394178250905
NYG,QB,0.9194850815002035
PHI,QB,0.9038918756827382
SEA,QB,0.8990939662004411
MIN,QB,0.8980087247699217
ARI,QB,0.8658513076445263
ATL,QB,0.8139310728896695
NYJ,QB,0.7788606392928795
CAR,QB,0.7706642105939555
LA,QB,0.7622678689999358
DEN,QB,0.520173353039033
ATL,RB,1.3635523444163036
DAL,RB,1.346015027353415
LAC,RB,1.3006670536464195
CAR,RB,1.2682904682995482
IND,RB,1.2128766972250957
JAX,RB,1.208518310736094
SF,RB,1.1904621381388003
HOU,RB,1.1580855527919292
NYG,RB,1.1568402995093572
LV,RB,1.1469820443556624
CLE,RB,1.1450103933249234
NO,RB,1.1207279543147701
LA,RB,1.1063037704583116
DET,RB,1.0397864909475922
CIN,RB,0.9799105622772569
MIA,RB,0.9523074478469116
DEN,RB,0.938505890631739
WAS,RB,0.9252231889509713
GB,RB,0.9217987424238986
BUF,RB,0.90529913642982
BAL,RB,0.8959597368105301
ARI,RB,0.867318911311375
NE,RB,0.8665925135632081
CHI,RB,0.8564229450888703
KC,RB,0.8523758719205113
MIN,RB,0.8353574103920278
TB,RB,0.8048487049690146
PIT,RB,0.8019431139763468
TEN,RB,0.7845095680203391
PHI,RB,0.7247374104568848
SEA,RB,0.6755499057952921
NYJ,RB,0.6472203936167799
LV,TE,1.638639851385187
NYG,TE,1.4964865519748003
ATL,TE,1.4532867181280071
PIT,TE,1.4311329571809341
SEA,TE,1.427809893038873
NO,TE,1.4034407559970923
MIN,TE,1.1876262014376868
GB,TE,1.0842419836846782
TEN,TE,1.0558113238026008
NYJ,TE,1.0467652047492126
DET,TE,1.0401190764650905
IND,TE,1.039011388417737
BUF,TE,1.0079961230918344
SF,TE,0.975873169718578
CIN,TE,0.9756885550440191
LAC,TE,0.9592578490082729
DAL,TE,0.9446732897181164
JAX,TE,0.9215964553982485
HOU,TE,0.8972273183564679
LA,TE,0.8929811808416123
WAS,TE,0.8717504932673337
TB,TE,0.8658428236814474
DEN,TE,0.8567967046280593
CAR,TE,0.8490428882965836
NE,TE,0.8231968338583314
MIA,TE,0.7895969630886037
CLE,TE,0.77095088095815
PHI,TE,0.748797120011077
CHI,TE,0.6900896535013328
ARI,TE,0.6479975077018935
BAL,TE,0.6036899858077469
KC,TE,0.6025822977603933
KC,WR,1.370063220278759
BAL,WR,1.3008762344044356
CHI,WR,1.202325004525312
DET,WR,1.1741675102741334
SF,WR,1.1741675102741334
PHI,WR,1.1709495109311416
NE,WR,1.1704131777073097
IND,WR,1.1596865132306704
TB,WR,1.1596194715776913
BUF,WR,1.1520437647910649
MIA,WR,1.1385013508893076
PIT,WR,1.067973531955404
HOU,WR,1.03418453885399
JAX,WR,1.03418453885399
WAS,WR,1.0084405441100557
CLE,WR,0.9806852997767513
LV,WR,0.9770650505158854
CIN,WR,0.9751878842324736
NYG,WR,0.9477008065110853
ARI,WR,0.9324153096318742
LA,WR,0.9249736861512058
NO,WR,0.921152311931403
TEN,WR,0.901321390980216
MIN,WR,0.891184693049792
NYJ,WR,0.8860224857704092
GB,WR,0.8620886156569075
CAR,WR,0.8146901670007576
DAL,WR,0.790756296887256
LAC,WR,0.775537841661024
ATL,WR,0.7530118462600814
DEN,WR,0.6917357754372792
SEA,WR,0.6568741158882013
