team,position,matchup_factor
ATL,QB,1.1991370210862518
CLE,QB,1.1802845866620117
SF,QB,1.1246873610683048
TEN,QB,1.094924953018926
NYJ,QB,1.0879425698988372
WAS,QB,1.0800873888887372
DET,QB,1.0755488398606796
NO,QB,1.0751997207046753
IND,QB,1.0733668451356517
LV,QB,1.0561727267024332
MIA,QB,1.0545144107114122
CIN,QB,1.0447390743432878
LA,QB,1.04412811582028
GB,QB,1.0358365358651744
TB,QB,1.0329563028281377
CAR,QB,1.0311234272591145
NE,QB,1.0302506293691036
DAL,QB,1.016547702495929
KC,QB,0.9946404754566505
PHI,QB,0.9805011496384707
LAC,QB,0.9715113313713564
BUF,QB,0.9643543886732655
CHI,QB,0.9614741556362287
ARI,QB,0.9484694670750633
BAL,QB,0.9390432498629435
JAX,QB,0.9147794685206349
PIT,QB,0.8858025785722662
HOU,QB,0.8843188221592475
SEA,QB,0.8823986668012229
MIN,QB,0.8450429171087479
NYG,QB,0.7713787751918109
DEN,QB,0.7188363422131426
SF,RB,1.4336080766652208
CLE,RB,1.2581930039042475
ATL,RB,1.1651220570256735
NO,RB,1.1578656781164964
PIT,RB,1.1335725835075128
WAS,RB,1.1089639941633473
LAC,RB,1.0865638679654535
IND,RB,1.0651102259731042
BUF,RB,1.0531214260362032
CIN,RB,1.0297748156327642
TB,RB,1.0281973419568562
DEN,RB,1.0152620578144103
HOU,RB,1.0035887526126908
JAX,RB,1.0023267736719643
MIA,RB,0.9969633631738771
PHI,RB,0.9960168789683325
NYJ,RB,0.9887605000591552
LV,RB,0.9837125842962496
KC,RB,0.9805576369444334
LA,RB,0.9673068580668062
DET,RB,0.9518476160429075
MIN,RB,0.937650352959735
NE,RB,0.929762984580195
CAR,RB,0.9196671530543835
GB,RB,0.919351658319202
NYG,RB,0.907993847852664
ARI,RB,0.8982135110620342
BAL,RB,0.8944275742398549
TEN,RB,0.8240722482943565
DAL,RB,0.8123989430926372
CHI,RB,0.8007256378909178
SEA,RB,0.7492999960563159
CLE,TE,1.5126586668516335
WAS,TE,1.3972393701879726
ATL,TE,1.370860255787772
DAL,TE,1.3500728306859957
DET,TE,1.3289866130262884
CIN,TE,1.2879239786363321
CAR,TE,1.2601789553998752
IND,TE,1.1147950336408408
GB,TE,1.1059166262051743
NYG,TE,1.1031421238815289
NYJ,TE,1.0631892904210307
LV,TE,1.035999167649303
LAC,TE,1.0242608885877251
MIA,TE,1.0232364569605328
PIT,TE,1.0054796420892
TEN,TE,0.9744052160643686
NE,TE,0.9477699937573698
MIN,TE,0.9344523826038704
NO,TE,0.920579870985642
BAL,TE,0.9050426579732261
CHI,TE,0.8978289519317474
TB,TE,0.8978289519317474
SF,TE,0.8656447249774571
BUF,TE,0.8593273966097714
DEN,TE,0.8567663175417909
JAX,TE,0.8406742040646459
SEA,TE,0.8179232850107512
LA,TE,0.8157036831518346
HOU,TE,0.7523596608704468
KC,TE,0.6797530692931956
PHI,TE,0.5766696368069747
ARI,TE,0.47333009641395574
TEN,WR,1.184508326729865
LA,WR,1.1543074752958207
KC,WR,1.1288687527267132
CAR,WR,1.1207283615045989
SF,WR,1.1140125387463544
GB,WR,1.1134020094046957
CHI,WR,1.0851141499078483
ARI,WR,1.0816544836384496
NO,WR,1.073351284591893
ATL,WR,1.0674087989997494
PHI,WR,1.059268407777635
NYJ,WR,1.0549947023860249
LV,WR,1.0529596045804963
MIA,WR,1.0466508013833575
DAL,WR,1.0419700764306419
BAL,WR,1.0299629993780233
TB,WR,1.0252822744253076
SEA,WR,1.005745335492233
IND,WR,0.9821382009481013
LAC,WR,0.9672819869677425
CLE,WR,0.9560889490373351
DET,WR,0.9483555773763265
NE,WR,0.9379765785681307
BUF,WR,0.9324818144932034
WAS,WR,0.9298361873460163
NYG,WR,0.9249519526127477
JAX,WR,0.9164045418295276
PIT,WR,0.8877096627715744
CIN,WR,0.8600323326163853
HOU,WR,0.843141020830498
MIN,WR,0.8148531613336504
DEN,WR,0.6585576498690543
