player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0029263,Russell Wilson,QB,SEA,8400,1412,24.0332,24.0332,1.3598344229442492,1.1532467532467532,37.68946982103342,MIN,27.75,53.5,18.51866170327879,statline_mc,16.95076518701867,61.050547993528696,35.5205,524.8596965624259,3.57475,3.7985,23.86331958536379,0.2105,0.0,0.0,0.0,0.0,93.41754572124087,15.975065820806805,,classic,True
00-0035228,Kyler Murray,QB,ARI,9000,1537,25.4582,25.4582,1.179013765235389,1.2363636363636363,37.11015653583405,JAX,29.75,51.5,18.962175713116245,statline_mc,16.58153661881184,60.84913852503456,36.4225,479.9225619820784,3.47575,5.47525,34.11254056550917,0.38975,0.0,0.0,0.0,0.0,93.66113226390362,16.236604385973095,,classic,True
00-0034796,Lamar Jackson,QB,BAL,8400,1527,22.3982,22.3982,1.2000394231085123,1.2155844155844155,32.67330317286547,DET,29.25,51.0,17.609968826474727,statline_mc,14.32907760740863,54.96318160186433,34.818,401.39569258751766,2.09325,8.8935,68.22725469364764,0.577,0.0,0.0,0.0,0.0,88.57374695711877,11.566456208461224,,classic,True
00-0035710,Daniel Jones,QB,NYG,7400,1539,19.6857,19.6857,1.5269884030355794,1.0597402597402596,31.855644989643856,ATL,25.5,48.0,16.646481053523807,statline_mc,13.804956192911792,53.000383120377634,35.11425,417.48128505413314,2.1685,6.10375,51.143935874785306,0.48075,0.0,0.0,0.0,0.0,74.28016353535983,4.460244751011382,,classic,True
00-0026498,Matthew Stafford,QB,LA,7600,1340,21.988,21.988,1.1490522027661882,1.122077922077922,28.349708833512988,TB,27.0,55.0,14.302612027899729,statline_mc,12.1160556235836,47.02687618686165,36.02425,425.7483036969487,2.6845,2.54625,11.082766856350379,0.11075,0.0,0.0,0.0,0.0,81.88486985831096,7.405211898920877,,classic,True
00-0032211,Tyler Lockett,WR,SEA,8000,5386,15.2116,15.2116,1.4485829720723111,1.1532467532467532,25.41201902161448,MIN,27.75,53.5,30.60341041580984,statline_mc,3.557718236474802,56.4652393720753,0.0,0.0,0.0,0.1255,1.05400681436505,0.00625,9.239,5.876,164.87618340177974,0.98475,94.68507907738183,16.61040332223583,,classic,True
00-0033908,Cooper Kupp,WR,LA,7900,5552,15.9365,15.9365,1.3951065105625842,1.122077922077922,24.947361583889382,TB,27.0,55.0,26.2115869811132,statline_mc,4.161671128081969,56.88714332805047,0.0,0.0,0.0,0.406,3.2354811230205267,0.01725,10.37275,6.77875,153.74438471587328,0.97275,94.13256058701435,16.009697609015518,,classic,True
00-0032950,Carson Wentz,QB,IND,7000,1514,17.8131,17.8131,1.4949242747790663,0.8831168831168831,23.516783290412516,TEN,21.25,47.0,12.42310364006384,statline_mc,9.596066710187921,40.15485248063554,34.974,333.70970866590983,2.0255,3.77025,22.678949437761254,0.17825,0.0,0.0,0.0,0.0,57.8737282316959,1.4939763966992514,,classic,True
00-0023459,Aaron Rodgers,QB,GB,7700,1252,17.9504,17.9504,1.333026709156017,0.9766233766233766,23.36903962934757,SF,23.5,50.5,12.21682338469613,statline_mc,9.389938397755321,40.28214670126441,34.5725,320.4529045168509,2.3975,2.8,14.35923448673529,0.13475,0.0,0.0,0.0,0.0,68.33234504712564,3.000210368028291,,classic,True
00-0033280,Christian McCaffrey,RB,CAR,10500,5536,17.9095,17.9095,1.2311646586345384,1.0597402597402596,23.366752646347376,HOU,25.5,43.0,21.677109011055748,statline_mc,4.526000903121989,48.70999456785472,0.0,0.0,0.0,20.7755,108.97601333244138,0.7215,5.65125,4.44725,50.99026313103238,0.182,79.25719084610539,6.211868510526588,,classic,True
00-0033106,Jared Goff,QB,DET,7100,1490,19.1265,19.1265,1.3435395380925788,0.9038961038961039,23.227634344517657,BAL,21.75,51.0,12.54603028988232,statline_mc,9.38660603750602,39.39423620319957,38.70825,309.3778254948754,2.3,3.504,20.925213247226377,0.15375,0.0,0.0,0.0,0.0,61.42344422944884,1.892860204865886,,classic,True
00-0036389,Jalen Hurts,QB,PHI,8200,1554,21.0819,21.0819,1.1006931896580046,0.9974025974025974,23.1444205450653,DAL,24.0,51.5,13.15298400355321,statline_mc,9.33682780251343,40.216885811395095,34.85575,289.16489860973155,1.79875,6.7895,41.4957460067604,0.309,0.0,0.0,0.0,0.0,70.15198801572936,3.3871604334249175,,classic,True
00-0035229,T.J. Hockenson,TE,DET,6300,4749,10.3374,10.3374,2.3573876557445312,0.9038961038961039,22.02732586754368,BAL,21.75,51.0,22.109428921093926,statline_mc,3.682588634062524,48.10340728147077,0.0,0.0,0.0,0.0,0.0,0.0,7.88125,5.54725,131.5670086754368,1.0285,81.97243071593533,4.592991614329527,,classic,True
00-0036355,Justin Herbert,QB,LAC,7500,1552,18.3156,18.3156,1.1800650481290451,1.0077922077922077,21.781986414537315,KC,24.25,55.0,11.59771961254042,statline_mc,8.77140019709705,37.2782412830942,39.9285,355.1253981954994,1.64675,3.56575,15.78220486717339,0.15625,0.0,0.0,0.0,0.0,68.9362399350852,3.1234622062895236,,classic,True
00-0019596,Tom Brady,QB,TB,7800,1131,23.0766,23.0766,0.7574493248792667,1.1636363636363636,20.339618100904183,LA,28.0,55.0,10.92427225138831,statline_mc,8.050119962985171,35.014276290128265,40.2055,266.6949670799003,2.46,1.9585,6.973194177081685,0.05975,0.0,0.0,0.0,0.0,75.26512077897759,4.762951112138419,,classic,True
00-0029701,Ryan Tannehill,QB,TEN,7000,1410,16.2277,16.2277,1.1637701632773745,1.07012987012987,20.209734372964572,IND,25.75,47.0,10.68638605042666,statline_mc,8.282129486094135,34.13447846952692,35.599,324.5041030974153,1.46225,2.885,16.743202490679607,0.152,0.0,0.0,0.0,0.0,57.5475937831596,1.4618444952727783,,classic,True
00-0036457,Ty'Son Williams,RB,BAL,6400,5909,9.0678,9.0678,1.7760642570281122,1.2155844155844155,19.576981954161276,DET,29.25,51.0,19.66290058773101,statline_mc,3.1203657178546047,42.851432377528354,0.0,0.0,0.0,9.1285,96.50344123002279,0.60775,3.22475,2.4325,41.058878311590014,0.18325,90.02214990552173,12.732091236894421,,classic,True
00-0031345,Jimmy Garoppolo,QB,SF,6600,1452,13.6613,13.6613,1.263116396727882,1.122077922077922,19.362295220357463,GB,27.0,50.5,10.470104705044111,statline_mc,7.633078455730265,33.29331922010781,25.219,296.98742874943724,1.437,3.23375,15.317980703799742,0.19225,0.0,0.0,0.0,0.0,70.05289931964296,3.3648588881736803,,classic,True
00-0032764,Derrick Henry,RB,TEN,9700,5445,20.0716,20.0716,0.8687550200803213,1.07012987012987,18.66013795270781,IND,25.75,47.0,17.883830088354816,statline_mc,3.3638826917761224,40.10522071429573,0.0,0.0,0.0,22.543,93.57824531012089,0.764,4.47,3.45725,26.601884216957224,0.10625,82.7392399748058,7.8349801839255,,classic,True
00-0035640,D.K. Metcalf,WR,SEA,7200,5725,11.0173,11.0173,1.4485829720723111,1.1532467532467532,18.40517360622702,MIN,27.75,53.5,20.837544775228146,statline_mc,3.0158411504699907,41.17354374566232,0.0,0.0,0.0,0.0555,0.5657641181294037,0.002,8.988,5.44525,114.02472194414081,0.71425,92.12178793814131,14.001201246749597,,classic,True
00-0029604,Kirk Cousins,QB,MIN,7700,1415,18.9242,18.9242,0.8652058214790237,1.07012987012987,17.521589770759824,SEA,25.75,53.5,9.651039272701729,statline_mc,6.6315428237327385,30.159392888137354,38.978,262.0382866311649,1.8325,0.8315,3.895583055132277,0.031,0.0,0.0,0.0,0.0,64.98236689345234,2.399716323855008,,classic,True
