player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0032764,Derrick Henry,RB,TEN,9500,5445,20.23846153846154,25.221,1.403222448894625,1.3290071382219335,42.38850787288862,DET,32.0,54.5,89.62814645308924,18.01917274471344
00-0034796,Lamar Jackson,QB,BAL,7500,1527,21.501666666666665,26.0132,1.19135432609,1.2978585334198571,36.73396622772411,JAX,31.25,49.5,86.54711611805433,13.8170689975525
00-0023459,Aaron Rodgers,QB,GB,7800,1252,24.13846153846153,26.4588,1.048063414320295,1.2978585334198571,34.41216007998504,CAR,31.25,53.0,85.26506483600303,12.685183086612351
00-0031381,Davante Adams,WR,GB,9400,5263,26.127272727272725,25.040000000000003,1.0062118446477804,1.2978585334198571,33.41019849221619,CAR,31.25,53.0,87.73852555787141,16.761084828414287
00-0036223,Jonathan Taylor,RB,IND,7200,5820,14.625,20.815999999999995,1.353928140222324,1.245944192083063,29.8930464172061,HOU,30.0,52.5,84.43935926773455,12.749820560479597
00-0029701,Ryan Tannehill,QB,TEN,6700,1410,20.19692307692308,19.9716,1.111964559261894,1.3290071382219335,29.680699180310423,DET,32.0,54.5,80.26917209411488,9.091820017884388
00-0033040,Tyreek Hill,WR,KC,8800,5485,23.15384615384616,30.303,0.924003084394192,1.1628812459441922,28.71984717223435,NO,28.0,53.5,83.36184028334475,12.51941703502006
00-0034857,Josh Allen,QB,BUF,7200,1529,23.60307692307692,23.1962,1.025098499537751,1.1317326411421156,27.146796481814224,DEN,27.25,49.0,70.44065012028398,4.721564997375322
00-0019596,Tom Brady,QB,TB,6600,1131,19.564615384615387,17.436600000000002,1.2625265826474703,1.1524983776768332,26.919491236760045,ATL,27.75,49.5,71.78709734201726,5.164991516110598
00-0035676,A.J. Brown,WR,TEN,7600,5728,17.51818181818182,18.497,1.103075391518438,1.3290071382219335,26.39903948314821,DET,32.0,54.5,86.69821014735676,15.63802517388933
00-0033873,Patrick Mahomes II,QB,KC,7900,1523,25.33230769230769,22.7038,0.9288235957350106,1.1628812459441922,25.94217713407369,NO,28.0,53.5,90.52499559936632,18.013053277353386
00-0033106,Jared Goff,QB,LA,6300,1490,16.543076923076924,15.345199999999998,1.229271826664618,1.2874756651524983,25.23411131670253,NYJ,31.0,44.5,71.7284222261339,5.144827214862874
00-0035228,Kyler Murray,QB,ARI,7000,1537,25.11076923076923,16.9692,0.9696258168704576,1.1628812459441922,23.723838278510332,PHI,28.0,49.5,71.55063662500734,5.08420874757753
00-0030506,Travis Kelce,TE,KC,8000,4582,20.55076923076924,25.0952,0.8855275486228084,1.1628812459441922,23.502273757781936,NO,28.0,53.5,80.69908466819223,6.824271694795043
00-0033293,Aaron Jones,RB,GB,7300,5543,18.43636363636364,14.487,1.081477163911903,1.2978585334198571,23.105688469756537,CAR,31.25,53.0,84.87032799389779,13.12145197512582
00-0022942,Philip Rivers,QB,IND,5900,1231,15.521538461538462,18.452,1.075739804248643,1.245944192083063,22.76756658642386,HOU,30.0,52.5,64.63166696004225,3.205521423775807
