player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status,estimated_ownership_pct_heuristic_x,estimated_ownership_pct_heuristic_y
00-0039067,Rashee Rice,WR,KC,6400,44247034,11.2741,11.2741,0.9152621488705508,1.2902790279027905,13.31405154752207,MIA,28.67,46.0,2.0,1.0,7.5755,statline_mc+recal_10_4b,5.946947579890908,25.104596069562987,0.0,0.0,0.0,0.0355,0.1677400865992108,0.00125,4.23075,2.70275,42.18059396608594,0.26175,8.843333405268515,4.4707181422535545,11.1,3.5,88.20441277472526,7.810869618312214,,classic,True,,ACTIVE,12.135296676477704,12.351632951754311
00-0039337,Malik Nabers,WR,NYG,6500,44247032,12.5115,12.5115,1.106243227473535,0.954995499549955,13.21785993363337,TEN,21.22,39.56,2.0,1.0,7.7285,statline_mc+recal_10_4b,5.674242771520309,25.068345952703908,0.0,0.0,0.0,0.03775,0.2634197570901445,0.00075,5.5415,3.29125,43.18802220822419,0.2495,9.457394196531432,3.7604657371019385,7.0,,67.98806662087911,0.8211039627160955,,classic,True,Questionable,QUESTIONABLE,3.694781631584021,3.760648607682483
00-0038933,Dalton Kincaid,TE,BUF,5500,44247362,9.4979,9.4979,1.076527744318638,1.2911791179117913,13.202018443777062,LAC,28.69,50.11,2.0,1.0,8.4288,statline_mc+recal_10_4b,0.0,32.882395341532856,0.0,0.0,0.0,0.0,0.0,0.0,6.79475,4.87675,90.17679714865238,0.5415,17.97142971486524,-4.769411271088179,21.8,,97.61160714285714,8.719699265226204,,classic,True,,ACTIVE,12.966702993318949,13.443187959647178
00-0033537,Deshaun Watson,QB,CLE,4700,44246769,14.4345,14.4345,1.0249259428920443,0.8825382538253825,13.056502274351075,CAR,19.61,42.06,2.0,1.0,7.9562,statline_mc+recal_10_4b,2.216532132860948,26.33883908587952,31.22675,222.5742087086042,1.38025,4.85225,19.168003237045795,0.17,0.0,0.0,0.0,0.0,16.994268672048747,-3.937766397697672,17.4,,58.54532384987893,1.2515798926624173,,classic,True,,ACTIVE,1.338045135569997,1.3542402471062527
00-0036555,Chuba Hubbard,RB,CAR,6100,44246828,13.3991,13.3991,0.9353604610721916,1.00990099009901,12.657113732305412,CLE,22.44,42.06,2.0,1.0,7.8709,statline_mc+recal_10_4b,4.013344120823397,25.2386770524205,0.0,0.0,0.0,11.36675,46.675913362962135,0.32525,2.3005,1.78425,13.902592278391392,0.0825,10.616100564135351,2.0410131681700605,19.1,,74.3758423180593,3.4862351075384095,,classic,True,,ACTIVE,5.499114359846214,5.502947533383688
00-0036410,Tee Higgins,WR,CIN,6100,44247038,14.6529,14.6529,0.8320413436692506,1.033753375337534,12.6033176611457,PIT,22.97,42.44,2.0,1.0,7.9164,statline_mc+recal_10_4b,4.496465670548371,24.864718965947667,0.0,0.0,0.0,0.0385,0.2486845914751983,0.00275,6.59025,3.8145,47.71987066844876,0.238,10.418355525992396,2.1849621351533024,11.7,3.9,77.84918506973794,7.164565961097141,,classic,True,,ACTIVE,6.599456158497789,6.717104849110194
00-0035685,David Montgomery,RB,HOU,6000,44246830,10.0064,10.0064,1.21041387191335,1.018901890189019,12.340779385272276,IND,22.64,42.61,2.0,1.0,8.3377,statline_mc+recal_10_4b,2.3137930470797947,27.87106428822753,0.0,0.0,0.0,11.0775,49.15013411905144,0.50925,1.941,1.52025,14.689965995016552,0.084,11.850010011406798,0.4907693738654775,16.7,,78.0798306940701,1.3374864351273803,,classic,True,,ACTIVE,7.700715678428148,7.706083484519564
00-0040715,Cam Skattebo,RB,NYG,6200,44246826,12.7504,12.7504,1.0124708103542506,0.954995499549955,12.328437428290922,TEN,21.22,39.56,2.0,1.0,7.854,statline_mc+recal_10_4b,4.101754090429197,24.83732020802165,0.0,0.0,0.0,11.5175,45.36377866652586,0.3445,2.18725,1.69125,11.653174425128642,0.05125,10.067445309165452,2.2609921191254703,11.8,,67.32406081536388,2.3294500712909225,,classic,True,,ACTIVE,2.8965373550568136,2.8985563947808797
00-0030506,Travis Kelce,TE,KC,4500,44247368,9.3518,9.3518,1.0161406889906046,1.2902790279027905,12.26117520815577,MIA,28.67,46.0,2.0,1.0,7.8834,statline_mc+recal_10_4b,0.4882829581190204,29.144983385645883,0.0,0.0,0.0,0.0,0.0,0.0,6.54225,4.5305,71.8788147405598,0.48475,15.259631474055984,-2.998456265900213,19.1,47.7,93.26450892857142,23.484627243133893,,classic,True,,ACTIVE,10.040963781500633,10.409937166006815
00-0039915,Ladd McConkey,WR,LAC,5900,44247044,11.1706,11.1706,1.1206468283737605,0.963996399639964,12.06760723024207,BUF,21.42,50.11,2.0,1.0,8.1807,statline_mc+recal_10_4b,3.565504193760418,25.07610181610097,0.0,0.0,0.0,0.0285,0.2200987692502181,0.002,5.326,3.44775,49.442237098720085,0.2955,10.575233586797031,1.4923736434450383,12.9,4.9,81.45591187658496,6.74191638281775,,classic,True,,ACTIVE,8.159212408996325,8.304666918169913
