team,position,matchup_factor
WAS,QB,1.4321473409005605
KC,QB,1.312400502180863
ATL,QB,1.2417586684441453
CLE,QB,1.179296687936011
SF,QB,1.139562274309825
TEN,QB,1.1196562390795077
MIA,QB,1.1139096333303133
JAX,QB,1.1058592081591447
DAL,QB,1.1015104254300248
DET,QB,1.0839340952331649
HOU,QB,1.0802065671796333
IND,QB,1.0395143859285818
CAR,QB,1.0317487024837244
TB,QB,1.0196342363097475
SEA,QB,1.019323608971953
PIT,QB,1.0143535715672445
GB,QB,1.0090729068247415
BAL,QB,1.00751977013577
CHI,QB,0.9668275888847184
LV,QB,0.9655850795335413
PHI,QB,0.9492771442993413
NYJ,QB,0.9398806673310642
NYG,QB,0.9169719011687354
CIN,QB,0.9151081371419696
MIN,QB,0.8956680429183439
LA,QB,0.8824922666735696
LAC,QB,0.8326106933461037
NE,QB,0.815862702716695
DEN,QB,0.7801405588703519
ARI,QB,0.7500097071043061
NO,QB,0.7349442812212833
BUF,QB,0.6032124043850228
NYJ,RB,1.629857149474599
SEA,RB,1.2868733586798886
LAC,RB,1.2611039648236368
DET,RB,1.2506137690945436
PHI,RB,1.2177748955078158
MIA,RB,1.1548337211332547
JAX,RB,1.1222228952797682
ATL,RB,1.12062656114708
LV,RB,1.1172058451484626
NYG,RB,1.1042071243537162
HOU,RB,1.0987339787559285
BAL,RB,1.0857352579611819
KC,RB,1.0686316779680947
MIN,RB,1.0400116874463285
WAS,RB,1.0015856443951923
LA,RB,0.998164928396575
SF,RB,0.9961124987974045
CHI,RB,0.9619053388112297
NE,RB,0.9502749044159305
CIN,RB,0.9365920404214606
DAL,RB,0.9067177873668681
DEN,RB,0.9017007372355625
GB,RB,0.8695460068485584
TEN,RB,0.8572314292535355
TB,RB,0.8127621212715086
PIT,RB,0.8021579016757944
CLE,RB,0.7853963932825689
IND,RB,0.7785549612853341
NO,RB,0.7782128896854722
ARI,RB,0.7395587989010948
BUF,RB,0.7343137010365481
CAR,RB,0.6307800301450597
LAC,TE,1.54352095950432
BAL,TE,1.5385506051265254
HOU,TE,1.4951729669203146
JAX,TE,1.4375620411776917
KC,TE,1.3758844618532362
PHI,TE,1.317595760513641
NYJ,TE,1.3157883589217156
LV,TE,1.29726249260448
NYG,TE,1.238431570787307
TB,TE,1.2294849329072761
MIA,TE,1.2159294209678355
IND,TE,1.2050850114162828
DAL,TE,1.1924332002728049
WAS,TE,1.1495074124645757
ATL,TE,1.1418259556988926
SEA,TE,1.01124119068228
GB,TE,0.9993123401755722
LA,TE,0.9732857572518459
CAR,TE,0.9488858357608526
DET,TE,0.7821530389057314
PIT,TE,0.7448753810722694
CLE,TE,0.7279309911479683
MIN,TE,0.7053384712489005
CIN,TE,0.6899755577175343
NE,TE,0.6818422505538697
SF,TE,0.6689645142114011
BUF,TE,0.656312703067923
TEN,TE,0.6140646908566659
NO,TE,0.6025425057081414
DEN,TE,0.5923758717535608
CHI,TE,0.539509375189742
ARI,TE,0.36735437355884437
TEN,WR,1.325746745862368
WAS,WR,1.2591502103687435
MIA,WR,1.1873210899434772
CHI,WR,1.1611581652852676
PIT,WR,1.1443504682321146
DAL,WR,1.138245785811866
ATL,WR,1.0910732398372152
IND,WR,1.0693500842119137
CLE,WR,1.056982156191669
DET,WR,1.0498468131030667
NO,WR,1.0477854917663592
ARI,WR,1.0360518164651014
JAX,WR,1.031136357892953
NE,WR,1.0122673395030928
NYG,WR,1.0121722015952446
TB,WR,1.0117916499638524
MIN,WR,1.0039427725663896
SF,WR,0.9895135232094378
SEA,WR,0.9842016566879224
CIN,WR,0.9720240044833739
LA,WR,0.9675525228145162
KC,WR,0.9627956274221144
DEN,WR,0.9542332157157914
CAR,WR,0.952996422913767
GB,WR,0.9352056341461843
BAL,WR,0.9323514969107433
HOU,WR,0.8909665069968481
PHI,WR,0.8495815170829527
LV,WR,0.8224672133462628
NYJ,WR,0.7797344364045204
BUF,WR,0.7048133339741929
LAC,WR,0.6631904992906775
