player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0041037,Denzel Boston,WR,CLE,5600,134515-167110,9.359,9.359,1.0,0.8936206168145332,8.363390043098581,CAR,19.83,42.11,2.0,1.0,6.7138,statline_mc+recal_10_4b,1.3585823604740297,19.088776755602126,0.0,0.0,0.0,0.06225,0.29694814921750595,0.0015,5.7015,3.5005,47.8944522817683,0.3035,8.363390043098581,0.0,15.449999809265137,66.80920369601328,3.2287586039091987,,classic,True
00-0037228,Jaylen Warren,RB,PIT,6300,134515-112057,9.5131,9.5131,1.0,0.8773975496408957,8.346773834610122,CIN,19.47,42.44,2.0,1.0,6.7873,statline_mc+recal_10_4b,1.6166109956196044,17.740438483589166,0.0,0.0,0.0,9.58475,34.72444645525847,0.21975,3.51875,2.60825,18.812041890842725,0.085,8.346773834610122,0.0,8.25,63.506058673469376,1.9809488699548103,,classic,True
00-0039067,Rashee Rice,WR,KC,7700,134515-111311,6.5039,6.5039,1.0,1.2780171806787777,8.312142150597461,MIA,28.36,45.89,2.0,1.0,6.9209,statline_mc+recal_10_4b,1.0914627096519143,19.814404903043098,0.0,0.0,0.0,0.08425,0.7605911438981051,0.00325,4.48875,2.871,50.42083036207651,0.29475,8.312142150597461,0.0,9.600000381469728,87.5859115448505,10.96005188378136,,classic,True
00-0040784,Quinshon Judkins,RB,CLE,6100,134515-169410,9.2508,9.2508,1.0,0.8936206168145332,8.266703457180592,CAR,19.83,42.11,2.0,1.0,6.7651,statline_mc+recal_10_4b,1.6056388303471263,18.010391957120987,0.0,0.0,0.0,10.77975,34.26677665404436,0.23625,3.357,2.64975,17.631507917761557,0.0805,8.266703457180592,0.0,6.650000095367432,63.20870535714286,1.928116919989273,,classic,True
00-0041512,Jadarian Price,RB,SEA,6000,134515-169381,7.6971,7.6971,1.0,1.0729756372341925,8.25876040584642,WAS,23.81,40.17,2.0,1.0,6.9711,statline_mc+recal_10_4b,1.2516558418583992,18.136166551972703,0.0,0.0,0.0,9.4885,44.102652712711716,0.2535,2.0875,1.56175,12.706201345752476,0.06575,8.25876040584642,0.0,5.650000095367432,72.01291454081633,4.292745438298948,,classic,True
00-0034829,Mike Gesicki,TE,CIN,5000,134515-56265,7.924,7.924,1.0,1.0351218138290383,8.202354090807265,PIT,22.97,42.44,1.0,1.0,6.0662,statline_mc+recal_10_4b,1.5440809809739275,17.738187202021944,0.0,0.0,0.0,0.0,0.0,0.0,5.4335,3.6375,44.356040908072636,0.33375,8.202354090807265,0.0,16.299999237060547,79.98397719236209,4.890387282169131,,classic,True
00-0039915,Ladd McConkey,WR,LAC,6300,134515-133472,8.2633,8.2633,1.0,0.9661737783410789,7.983799237769899,BUF,21.44,50.17,2.0,1.0,6.5399,statline_mc+recal_10_4b,1.3789990963068572,17.972430206951874,0.0,0.0,0.0,0.05075,0.20704400761134004,0.00025,5.67425,3.69775,45.53719837008766,0.2665,7.983799237769899,0.0,10.850000381469728,81.66035091362126,7.73452927253469,,classic,True
DST_TEN,Tennessee Titans,D,TEN,3100,134515-12534,7.834330701000001,7.834330701000001,1.0791063750058696,1.09578506097561,7.834330701000001,NYG,17.83,38.33,,,6.0382,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.834330701000001,0.0,3.5,59.56659226190476,5.962729838552057,,classic,True
00-0035640,DK Metcalf,WR,PIT,6900,134515-73048,8.8834,8.8834,1.0,0.8773975496408957,7.794294198663464,CIN,19.47,42.44,2.0,1.0,6.3671,statline_mc+recal_10_4b,1.5096347523551843,18.04241158228581,0.0,0.0,0.0,0.05,0.26691893465582167,0.00275,7.3175,4.0365,41.888523051978815,0.2655,7.794294198663464,0.0,5.349999904632568,67.50700789036546,3.3640480841621594,,classic,True
00-0038997,Josh Downs,WR,IND,6100,134515-129305,8.3685,8.3685,1.0,0.923813547387692,7.730969295760481,HOU,20.5,42.56,2.0,1.0,6.4293,statline_mc+recal_10_4b,1.3025302296581596,17.4332402439686,0.0,0.0,0.0,0.0,0.0,0.0,5.87225,3.729,44.649692957604806,0.24075,7.730969295760481,0.0,7.699999809265137,72.39527097176081,4.484782157111799,,classic,True
DST_IND,Indianapolis Colts,D,IND,3400,134515-12535,7.729000690500001,7.729000690500001,1.0645981432056117,1.01829527425204,7.729000690500001,HOU,20.5,42.56,,,6.0877,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729000690500001,0.0,0.5,60.974082341269835,6.549318999994405,,classic,True
00-0039910,Jayden Daniels,QB,WAS,7800,134515-102785,10.3879,10.3879,1.0,0.7372482748908605,7.658474145361955,SEA,16.36,40.17,2.0,1.0,7.0594,statline_mc+recal_10_4b,1.7340448656237644,15.268145197088346,19.2435,85.30544061125222,0.6835,4.41575,17.47506520911866,0.12225,0.0,0.0,0.0,0.0,7.658474145361955,0.0,16.200000762939453,51.23723138619855,0.7622846520591963,,classic,True
DST_CIN,Cincinnati Bengals,D,CIN,3600,134515-12528,7.531680833999999,7.531680833999999,1.037419163508314,1.1537541730868004,7.531680833999999,PIT,22.97,42.44,,,6.0796,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531680833999999,0.0,14.5,57.25570436507937,5.111378892013203,,classic,True
DST_JAX,Jacksonville Jaguars,D,JAX,4000,134515-12554,7.52709771,7.52709771,1.0367878806949384,1.0477422458022387,7.52709771,NE,24.39,45.83,,,6.1631,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52709771,0.0,8.0,54.29749503968254,4.19651850714671,,classic,True
DST_HOU,Houston Texans,D,HOU,4500,134515-12556,7.4924787555000005,7.4924787555000005,1.032019440872476,1.09578506097561,7.4924787555000005,IND,22.06,42.56,,,6.0574,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4924787555000005,0.0,2.0,44.203249007936506,2.1410696042114536,,classic,True
00-0041547,KC Concepcion Jr.,WR,CLE,5400,134515-183649,8.3268,8.3268,1.0,0.8936206168145332,7.440984351446046,CAR,19.83,42.11,2.0,1.0,6.2869,statline_mc+recal_10_4b,1.402344698820653,16.700961273308184,0.0,0.0,0.0,1.22275,6.755598464019058,0.0345,5.2795,3.562,36.38924505044141,0.201,7.440984351446046,0.0,5.5,64.57083160299003,2.8304303962046666,,classic,True
00-0039880,Malik Washington,WR,MIA,5500,134515-110974,9.3177,9.3177,1.0,0.7899732432051825,7.360747392155305,KC,17.53,45.89,2.0,1.0,6.2672,statline_mc+recal_10_4b,1.4932577519072758,16.384451115630235,0.0,0.0,0.0,0.387,1.9725829886904263,0.0105,6.46125,3.82675,39.00114093286262,0.22225,7.360747392155305,0.0,5.75,68.3827346345515,3.5418825289939333,,classic,True
00-0038797,Emanuel Wilson,RB,SEA,5800,134515-185861,6.7066,6.7066,1.0,1.0729756372341925,7.196067270342853,WAS,23.81,40.17,2.0,1.0,6.9931,statline_mc+recal_10_4b,0.8010899476547294,17.149744370675453,0.0,0.0,0.0,10.155,44.7951521956625,0.27825,1.01,0.74075,5.886770507766036,0.0325,7.196067270342853,0.0,4.75,68.79862882653062,3.205021178640729,,classic,True
00-0038544,Quentin Johnston,WR,LAC,5600,134515-120639,7.4422,7.4422,1.0,0.9661737783410789,7.190439819436008,BUF,21.44,50.17,2.0,1.0,6.2899,statline_mc+recal_10_4b,1.1869654182252418,16.432050670098665,0.0,0.0,0.0,0.3925,2.342924184246263,0.0155,5.80525,3.1415,38.278974010113814,0.2505,7.190439819436008,0.0,2.299999952316284,79.65453696013289,6.87372085832143,,classic,True
00-0040583,Woody Marks,RB,HOU,5700,134515-138774,7.1388,7.1388,1.0,0.9941135051401212,7.0967541795282,IND,22.06,42.56,2.0,1.0,6.4069,statline_mc+recal_10_4b,1.2630475151703908,15.865332374389755,0.0,0.0,0.0,8.13325,30.13253349883822,0.21125,2.64175,2.037,14.765008296443785,0.072,7.0967541795282,0.0,5.25,70.1953125,3.638930942492282,,classic,True
00-0039901,Keon Coleman,WR,BUF,5400,134515-157467,5.4606,5.4606,1.0,1.2942402478524153,7.067285577125114,LAC,28.72,50.17,2.0,1.0,6.4539,statline_mc+recal_10_4b,1.0222327186042448,16.921814467250556,0.0,0.0,0.0,0.0455,0.31296982505719334,0.002,4.16975,2.8055,42.307385946193946,0.236,7.067285577125114,0.0,4.949999809265137,88.17976536544849,11.349680492748595,,classic,True
DST_CLE,Cleveland Browns,D,CLE,3200,134515-12529,6.985961712000002,6.985961712000002,0.9622514170870868,1.0082402939856374,6.985961712000002,CAR,19.83,42.11,,,6.0758,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985961712000002,0.0,3.0,51.78013392857143,3.548167172032146,,classic,True
00-0031588,Stefon Diggs,WR,WAS,6400,134515-25079,9.2907,9.2907,1.0,0.7372482748908605,6.849583785940276,SEA,16.36,40.17,2.0,1.0,6.1324,statline_mc+recal_10_4b,1.1983808277845178,15.627527084721306,0.0,0.0,0.0,0.0475,0.17181595083617754,0.00175,5.99275,3.6965,33.54652190856659,0.2765,6.849583785940276,0.0,16.350000381469727,58.62243044019933,1.9947581856679641,,classic,True
00-0040128,Tyler Warren,TE,IND,5900,134515-137530,7.2836,7.2836,1.0,0.923813547387692,6.728708060292745,HOU,20.5,42.56,2.0,1.0,5.3122,statline_mc+recal_10_4b,1.2246994483920859,14.688835471523843,0.0,0.0,0.0,0.0,0.0,0.0,5.29075,3.61175,30.078330602927455,0.3275,6.728708060292745,0.0,10.100000381469728,76.80466539957567,4.05622670476317,,classic,True
00-0035261,Tony Pollard,RB,TEN,5700,134515-63759,8.2042,8.2042,1.0,0.8034924658498803,6.59199392550778,NYG,17.83,38.33,2.0,1.0,6.6064,statline_mc+recal_10_4b,0.9474750415279775,15.281586437978559,0.0,0.0,0.0,10.66375,37.959177121311505,0.2195,1.7465,1.31425,7.53951213376629,0.0335,6.59199392550778,0.0,5.449999809265137,53.580197704081634,0.8035024536927916,,classic,True
00-0038618,Xavier Hutchinson,WR,HOU,5800,134515-119788,6.5814,6.5814,1.0,0.9941135051401212,6.5427024372446105,IND,22.06,42.56,2.0,1.0,6.0405,statline_mc+recal_10_4b,1.0427035551444999,15.572979666843372,0.0,0.0,0.0,0.04975,0.20282300383101246,0.00275,5.38575,2.99575,36.70545136861509,0.22925,6.5427024372446105,0.0,4.949999809265137,74.16125934385381,4.9757275038147855,,classic,True
DST_PIT,Pittsburgh Steelers,D,PIT,4100,134515-12547,6.515209404,6.515209404,0.8974096538275034,0.9779535807575099,6.515209404,CIN,19.47,42.44,,,6.1025,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515209404,0.0,13.0,23.999255952380953,0.5567564704158403,,classic,True
00-0037545,Rashid Shaheed,WR,SEA,5300,134515-170287,6.0337,6.0337,1.0,1.0729756372341925,6.473990102868644,WAS,23.81,40.17,2.0,1.0,6.0872,statline_mc+recal_10_4b,0.896507546172179,15.377250667517048,0.0,0.0,0.0,0.39475,2.455941238448636,0.0145,4.48875,2.62625,35.112709790237794,0.22525,6.473990102868644,0.0,3.150000095367432,69.95133409468438,3.884246174545671,,classic,True
00-0039337,Malik Nabers,WR,NYG,8000,134515-151761,6.8972,6.8972,1.0,0.923813547387692,6.371752496420648,TEN,20.5,38.33,2.0,1.0,5.8806,statline_mc+recal_10_4b,1.1454337159762777,14.441292351720733,0.0,0.0,0.0,0.11675,0.5199676339162348,0.004,5.44675,3.2575,34.670057330290234,0.20475,6.371752496420648,0.0,5.25,62.14791839700997,2.4544543536119816,,classic,True
00-0040734,TreVeyon Henderson,RB,NE,6500,134515-152647,6.4319,6.4319,1.0,0.9661737783410789,6.214338052528619,JAX,21.44,45.83,1.0,0.5645985466889472,6.4935,statline_mc+recal_10_4b,0.7482379157170019,14.730968520061598,0.0,0.0,0.0,7.81175,32.62955844681318,0.24125,1.42725,1.073,8.168822078473017,0.0405,6.214338052528619,0.0,13.600000381469728,50.16694228222452,0.5891520451363267,,classic,True
00-0037816,Romeo Doubs,WR,NE,5800,134515-94370,6.3228,6.3228,1.0,0.9661737783410789,6.108929010573855,JAX,21.44,45.83,2.0,1.0,6.1686,statline_mc+recal_10_4b,0.8186467018529691,13.623105732490401,0.0,0.0,0.0,0.04875,0.3197428099954735,0.0015,4.28725,2.49675,36.900797295743075,0.19225,6.108929010573855,0.0,5.550000190734863,72.6563797757475,4.554197177281241,,classic,True
DST_WAS,Washington Commanders,D,WAS,3200,134515-12552,6.105674537999999,6.105674537999999,0.8410000252894374,0.9434520684586309,6.105674537999999,SEA,16.36,40.17,,,5.866,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105674537999999,0.0,0.5,38.18638392857143,1.43358912956426,,classic,True
00-0040663,Harold Fannin Jr.,TE,CLE,5300,134515-172699,6.7734,6.7734,1.0,0.8936206168145332,6.052865231548547,CAR,19.83,42.11,2.0,1.0,5.1837,statline_mc+recal_10_4b,1.0694091882474759,13.908779243000849,0.0,0.0,0.0,0.0,0.0,0.0,4.6885,3.221,32.00365231548547,0.21525,6.052865231548547,0.0,5.5,69.37914382956153,2.620742755167321,,classic,True
00-0041438,Carnell Tate,WR,TEN,5500,134515-183756,7.4234,7.4234,1.0,0.8034924658498803,5.964635080958426,NYG,17.83,38.33,2.0,1.0,5.7267,statline_mc+recal_10_4b,1.0568132216687065,13.643507116631374,0.0,0.0,0.0,0.06475,0.43267486899418506,0.00175,5.529,3.385,30.608675940590086,0.19925,5.964635080958426,0.0,5.0,56.37860776578073,1.7481066076300384,,classic,True
00-0036554,Nico Collins,WR,HOU,7400,134515-91419,5.9084,5.9084,1.0,0.9941135051401212,5.873636492346926,IND,22.06,42.56,1.0,0.5,5.7192,statline_mc+recal_10_4b,0.7851498368180568,13.851204633650406,0.0,0.0,0.0,0.3245,1.8024705774752365,0.011,4.0535,2.5535,31.06639434599402,0.2115,5.873636492346926,0.0,17.700000762939453,48.685303545473424,1.1118062629051153,,classic,True
DST_NE,New England Patriots,D,NE,4200,134515-12541,5.767832826000001,5.767832826000001,0.794465463617748,0.9210165539155392,5.767832826000001,JAX,21.44,45.83,,,6.0863,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767832826000001,0.0,13.5,29.736483134920633,0.8161594497666319,,classic,True
00-0041013,Emmett Johnson,RB,KC,5400,134515-166860,4.477,4.477,1.0,1.2780171806787777,5.721633442823902,MIA,28.36,45.89,2.0,1.0,6.1934,statline_mc+recal_10_4b,0.7809230022404638,13.01571230084585,0.0,0.0,0.0,4.387,23.217305029231404,0.1515,1.72375,1.3365,15.246529399007617,0.0595,5.721633442823902,0.0,6.150000095367432,77.43463010204081,7.027350313025188,,classic,True
00-0030279,Keenan Allen,WR,IND,5900,134515-29253,6.1911,6.1911,1.0,0.923813547387692,5.719450937594345,HOU,20.5,42.56,2.0,1.0,5.7092,statline_mc+recal_10_4b,0.9205432528022185,13.541506750076817,0.0,0.0,0.0,0.04375,0.23027107408502986,0.00125,4.9015,3.0415,30.51173830185843,0.1925,5.719450937594345,0.0,3.5999999046325684,67.36620120431894,3.33629960300011,,classic,True
00-0033090,Hunter Henry,TE,NE,5100,134515-40845,5.913,5.913,1.0,0.9661737783410789,5.712937504122871,JAX,21.44,45.83,2.0,1.0,5.0583,statline_mc+recal_10_4b,0.9497474530233748,12.8369906313301,0.0,0.0,0.0,0.0,0.0,0.0,4.23075,2.842,30.084375041228697,0.222,5.712937504122871,0.0,4.800000190734863,77.97355684229137,4.344937953185026,,classic,True
00-0035659,Terry McLaurin,WR,WAS,5900,134515-56250,7.4774,7.4774,1.0,0.7372482748908605,5.512707359925042,SEA,16.36,40.17,2.0,1.0,5.6116,statline_mc+recal_10_4b,0.8903582761035874,12.550274706286125,0.0,0.0,0.0,0.048,0.36702524188222657,0.00225,5.5955,2.999,29.555048357368193,0.17275,5.512707359925042,0.0,4.199999809265137,54.84336067275748,1.597156101533527,,classic,True
00-0033885,David Njoku,TE,LAC,4900,134515-55335,5.618,5.618,1.0,0.9661737783410789,5.428003855637971,BUF,21.44,50.17,2.0,1.0,4.8986,statline_mc+recal_10_4b,0.8844163052641897,12.385596887991476,0.0,0.0,0.0,0.0,0.0,0.0,4.03875,2.71875,28.5562885563797,0.208,5.428003855637971,0.0,4.849999904632568,80.89849275106081,5.1606705986241295,,classic,True
00-0037256,Rachaad White,RB,WAS,5400,134515-137902,7.3567,7.3567,1.0,0.7372482748908605,5.4237418016703085,SEA,16.36,40.17,2.0,1.0,5.7406,statline_mc+recal_10_4b,1.118599204976526,11.723792165753526,0.0,0.0,0.0,5.627,17.99572273577653,0.11275,3.2345,2.57425,13.745445280926559,0.06275,5.4237418016703085,0.0,7.5,50.63536352040816,0.614782188732587,,classic,True
00-0036139,Rico Dowdle,RB,PIT,5500,134515-72297,6.1478,6.1478,1.0,0.8773975496408957,5.394101704927003,CIN,19.47,42.44,2.0,1.0,5.7675,statline_mc+recal_10_4b,0.8802249256470155,12.142954417293396,0.0,0.0,0.0,6.74425,21.777820590585886,0.14925,2.43275,1.7495,11.580696458684143,0.06275,5.394101704927003,0.0,4.25,57.23054846938775,1.1197159415464555,,classic,True
00-0041523,Caleb Douglas,WR,MIA,5000,134515-172647,6.8231,6.8231,1.0,0.7899732432051825,5.390064710204299,KC,17.53,45.89,2.0,1.0,5.6815,statline_mc+recal_10_4b,0.8327156795386903,12.286009203644028,0.0,0.0,0.0,0.029,0.13228296183506028,0.0005,4.54975,2.8705,31.140864140207924,0.14325,5.390064710204299,0.0,7.400000095367432,61.55133928571428,2.369814278139687,,classic,True
00-0033555,Mack Hollins,WR,NE,5500,134515-25267,5.5678,5.5678,1.0,0.9661737783410789,5.379416439145027,JAX,21.44,45.83,2.0,1.0,5.7084,statline_mc+recal_10_4b,0.6946347785009191,12.888262656889625,0.0,0.0,0.0,0.04275,0.25146677453802185,0.002,3.90425,2.5385,30.460197616912243,0.17675,5.379416439145027,0.0,4.949999809265137,69.83661233388705,3.8581222109237756,,classic,True
00-0036894,Pat Freiermuth,TE,PIT,5100,134515-86244,6.0588,6.0588,1.0,0.8773975496408957,5.316015946998699,CIN,19.47,42.44,2.0,1.0,4.928,statline_mc+recal_10_4b,0.7763370971095349,12.080176797630832,0.0,0.0,0.0,0.0,0.0,0.0,3.94375,2.79775,26.766409469986986,0.213,5.316015946998699,0.0,9.25,67.35734176096182,2.326879823251241,,classic,True
00-0040242,Jacory Croskey-Merritt,RB,WAS,5900,134515-117178,7.1789,7.1789,1.0,0.7372482748908605,5.292596084746745,SEA,16.36,40.17,2.0,1.0,6.1786,statline_mc+recal_10_4b,0.5756724652741756,12.572379022699048,0.0,0.0,0.0,10.06575,30.321429205998474,0.22775,1.13425,0.868,4.379531641468972,0.02325,5.292596084746745,0.0,8.699999809265137,51.043526785714285,0.6380226547994523,,classic,True
00-0036988,Joshua Palmer,WR,BUF,4900,134515-87418,4.037,4.037,1.0,1.2942402478524153,5.224864222584733,LAC,28.72,50.17,2.0,1.0,5.819,statline_mc+recal_10_4b,0.10932009841822722,13.519493037168335,0.0,0.0,0.0,0.02275,0.19964936670984906,0.0005,2.7105,1.60275,30.695242859137483,0.22475,5.224864222584733,0.0,10.350000381469728,81.31930024916943,7.580906788331149,,classic,True
00-0039739,Roman Wilson,WR,PIT,5100,134515-138037,5.876,5.876,1.0,0.8773975496408957,5.155619533734316,CIN,19.47,42.44,2.0,1.0,5.5399,statline_mc+recal_10_4b,0.7332939617797778,12.254290013178455,0.0,0.0,0.0,0.0325,0.09386755998573491,0.0005,4.3815,2.76075,27.168577777357424,0.1795,5.155619533734316,0.0,4.699999809265137,57.73956602990033,1.8938080290296304,,classic,True
00-0040727,Tre' Harris,WR,LAC,4900,134515-129546,5.3168,5.3168,1.0,0.9661737783410789,5.1369859781373854,BUF,21.44,50.17,2.0,1.0,5.5096,statline_mc+recal_10_4b,0.6463812499433156,12.275199766876415,0.0,0.0,0.0,0.02825,0.11445508046486641,0.00075,4.16125,2.41,29.495404700908985,0.166,5.1369859781373854,0.0,4.650000095367432,71.3405834717608,4.214999537468447,,classic,True
DST_NYJ,New York Jets,D,NYJ,3100,134515-12544,5.061049632000001,5.061049632000001,0.6971126354693196,0.8310615519792823,5.061049632000001,DET,20.47,47.5,,,6.0816,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061049632000001,0.0,7.5,39.88343253968254,1.6053113971349409,,classic,True
00-0041042,Malachi Fields,WR,NYG,5400,134515-156740,5.4601,5.4601,1.0,0.923813547387692,5.044082804085184,TEN,20.5,38.33,2.0,1.0,5.5556,statline_mc+recal_10_4b,0.6758470998309717,11.828003054925752,0.0,0.0,0.0,0.05725,0.26802089053878697,0.0015,4.21675,2.40875,27.82405715031305,0.1745,5.044082804085184,0.0,3.75,56.91536025747508,1.8041813436977148,,classic,True
DST_MIA,Miami Dolphins,D,MIA,3000,134515-12539,4.997540627999999,4.997540627999999,0.688364859341114,0.7920872267277856,4.997540627999999,KC,17.53,45.89,,,6.0217,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.997540627999999,0.0,0.0,39.46800595238095,1.5614621358150638,,classic,True
DST_LAC,Los Angeles Chargers,D,LAC,3300,134515-12548,4.922410131000001,4.922410131000001,0.6780163303647065,0.7821585567548747,4.922410131000001,BUF,21.44,50.17,,,6.0607,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.922410131000001,0.0,2.5,34.086061507936506,1.0907072647413514,,classic,True
00-0038621,DeMario Douglas,WR,NE,5000,134515-111876,5.0622,5.0622,1.0,0.9661737783410789,4.890918670911262,JAX,21.44,45.83,2.0,1.0,5.5686,statline_mc+recal_10_4b,0.6471168345749655,11.70581010211565,0.0,0.0,0.0,0.02525,0.11140065615201725,0.00075,3.9135,2.435,26.337786052960602,0.17475,4.890918670911262,0.0,2.950000047683716,66.46451931063123,3.163952946031316,,classic,True
00-0039032,Tyjae Spears,RB,TEN,4900,134515-107293,5.9544,5.9544,1.0,0.8034924658498803,4.784318618307699,NYG,17.83,38.33,2.0,1.0,5.6142,statline_mc+recal_10_4b,0.7529465214969253,11.125914931609483,0.0,0.0,0.0,4.8565,17.532377203987366,0.11125,2.5235,1.881,11.580808979089618,0.05575,4.784318618307699,0.0,5.699999809265137,47.55978954081633,0.4648293764588234,,classic,True
00-0038104,Tyquan Thornton,WR,KC,5200,134515-89220,3.7265,3.7265,1.0,1.2780171806787777,4.762576484705831,MIA,28.36,45.89,2.0,1.0,5.8453,statline_mc+recal_10_4b,0.11905787304855847,12.141623417371486,0.0,0.0,0.0,0.03925,0.352836872086482,0.0025,2.656,1.67725,29.53167797497182,0.1575,4.762576484705831,0.0,5.300000190734863,75.81265573089702,5.483329863715383,,classic,True
00-0035250,Devin Singletary,RB,NYG,5600,134515-70603,5.0522,5.0522,1.0,0.923813547387692,4.667334003073891,TEN,20.5,38.33,2.0,1.0,5.6081,statline_mc+recal_10_4b,0.6495568852575743,11.115810406798575,0.0,0.0,0.0,5.09325,19.053791081043812,0.1325,1.8915,1.431,9.579548949695102,0.061,4.667334003073891,0.0,6.349999904632568,54.14779974489796,0.8460516624415173,,classic,True
00-0039451,Isaiah Williams,WR,NYJ,4800,134515-112041,5.0549,5.0549,1.0,0.9224616251232222,4.662954083175855,DET,20.47,47.5,2.0,1.0,5.2472,statline_mc+recal_10_4b,0.5986619063091836,11.290008079583526,0.0,0.0,0.0,0.34625,1.7472161918370448,0.013,3.43025,2.29925,24.251074639921512,0.14525,4.662954083175855,0.0,4.5,63.68511212624585,2.686737515040867,,classic,True
00-0040669,Isaac TeSlaa,WR,DET,4900,134515-183488,3.7567,3.7567,1.0,1.2180819602872837,4.575955750290266,NYJ,27.03,47.5,2.0,1.0,5.5463,statline_mc+recal_10_4b,0.2884899416136023,11.547665798776746,0.0,0.0,0.0,0.0195,0.22755606275554044,0.00125,2.917,1.682,26.672001440147127,0.176,4.575955750290266,0.0,1.7999999523162842,74.75394518272425,5.152260058477161,,classic,True
00-0038935,Brenton Strange,TE,JAX,5000,134515-103587,4.0742,4.0742,1.0,1.099112801013942,4.478005264381539,NE,24.39,45.83,2.0,1.0,4.6262,statline_mc+recal_10_4b,0.4901882497780066,10.78755967870138,0.0,0.0,0.0,0.0,0.0,0.0,2.9025,1.976,23.630052643815397,0.19275,4.478005264381539,0.0,6.0,81.97351264144271,5.497552516308569,,classic,True
00-0040138,Jaylin Noel,WR,HOU,5500,134515-152007,4.4887,4.4887,1.0,0.9941135051401212,4.4622450881824784,IND,22.06,42.56,2.0,1.0,5.4214,statline_mc+recal_10_4b,0.45446167492591166,10.668149400261033,0.0,0.0,0.0,0.4315,2.6664911635223265,0.01575,2.995,1.74725,24.61970971830246,0.13225,4.4622450881824784,0.0,5.599999904632568,67.24265469269103,3.3121411310800846,,classic,True
00-0037664,Alec Pierce,WR,IND,5700,134515-86312,4.787,4.787,1.0,0.923813547387692,4.42229436138092,HOU,20.5,42.56,2.0,1.0,5.5033,statline_mc+recal_10_4b,0.5173503169824205,10.86903305601042,0.0,0.0,0.0,0.04125,0.30715837958023195,0.0015,3.2605,2.07625,25.779535234228977,0.13175,4.42229436138092,0.0,4.849999904632568,63.122015157807304,2.5992015111960285,,classic,True
00-0036252,Michael Pittman Jr.,WR,PIT,5700,134515-69213,4.9589,4.9589,1.0,0.8773975496408957,4.350895655017113,CIN,19.47,42.44,1.0,1.0,5.2976,statline_mc+recal_10_4b,0.5368183292657039,10.481405715960356,0.0,0.0,0.0,0.08375,0.3483500254987613,0.003,3.228,2.0325,24.833106524672377,0.1365,4.350895655017113,0.0,7.300000190734863,57.245379983388695,1.8395479549063383,,classic,True
00-0039344,Jonathon Brooks,RB,CAR,5000,134515-158968,4.2905,4.2905,1.0,1.004027601746233,4.307747955282926,CLE,22.28,42.11,2.0,1.0,5.6459,statline_mc+recal_10_4b,0.4864413784983728,10.305691671706635,0.0,0.0,0.0,4.7385,19.685518984939595,0.1295,1.3295,0.983,8.886960567889663,0.04,4.307747955282926,0.0,4.150000095367432,60.37707270408163,1.4905164747117259,,classic,True
00-0039794,Braelon Allen,RB,NYJ,5200,134515-158412,4.5369,4.5369,1.0,0.9224616251232222,4.185089431911827,DET,20.47,47.5,2.0,1.0,5.4682,statline_mc+recal_10_4b,0.4248165235118073,10.423371333167804,0.0,0.0,0.0,5.22825,19.14620265489742,0.1625,1.259,0.9295,6.897191664220849,0.0355,4.185089431911827,0.0,6.0,61.88456632653061,1.7094429581679442,,classic,True
