team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
CHI,pass,1.0,exclusive,3.35,39.97,11.9236,36.62
MIA,pass,1.0,exclusive,10.26,30.11,2.9347,19.85
NYJ,pass,1.0,exclusive,12.28,29.03,2.3648,16.75
DAL,pass,1.0,exclusive,16.89,35.66,2.1113,18.77
SF,pass,1.0,exclusive,19.83,36.24,1.8275,16.41
WAS,pass,1.0,exclusive,20.18,36.66,1.8168,16.48
CAR,pass,1.0,exclusive,24.74,34.73,1.4036,9.99
BAL,rush,0.2842,recent,8.24,9.87,1.1983,1.63
MIA,rush,0.1855,recent,5.38,4.44,0.8259,0.94
HOU,rush,0.7034,recent,18.52,15.86,0.8562,2.66
MIN,rush,0.986,recent,26.3,29.9,1.1368,3.6
CLE,rush,0.9728,recent,28.39,32.15,1.1324,3.76
PIT,rush,0.3019,recent,7.53,6.63,0.8803,0.9
SF,rush,0.5942,recent,16.46,14.74,0.8955,1.72
LAC,rush,0.5321,recent,14.33,15.79,1.1013,1.45
CIN,rush,0.7258,recent,18.48,16.72,0.9045,1.76
CHI,rush,0.8824,recent,19.01,17.29,0.9094,1.72
MIN,recv,0.6357,recent,15.48,16.71,1.079,1.22
DET,pass,1.0,exclusive,34.12,36.72,1.0762,2.6
LA,rush,0.9924,recent,23.67,25.45,1.0753,1.78
PHI,rush,0.9746,recent,22.09,23.64,1.0701,1.55
NYJ,rush,0.6216,recent,14.68,13.86,0.9442,0.82
ATL,recv,0.6875,recent,24.99,23.66,0.9465,1.34
JAX,recv,0.4971,recent,17.87,16.93,0.947,0.95
GB,rush,0.792,recent,17.9,18.84,1.0525,0.94
ATL,rush,0.3793,recent,10.46,9.93,0.9497,0.53
NYG,rush,0.8182,recent,24.1,25.26,1.048,1.16
KC,rush,0.8095,recent,19.12,18.23,0.9536,0.89
BAL,recv,0.3824,recent,10.25,10.71,1.0456,0.47
DET,rush,0.5354,recent,11.1,10.62,0.9565,0.48
MIA,recv,0.7754,recent,23.57,22.57,0.9576,1.0
GB,recv,0.8176,recent,26.51,27.62,1.0417,1.11
CLE,pass,1.0,exclusive,22.5,23.42,1.0409,0.92
NYG,recv,0.8446,recent,25.2,26.22,1.0408,1.03
KC,pass,1.0,exclusive,40.24,41.83,1.0395,1.59
DEN,rush,0.8699,recent,22.87,21.97,0.9609,0.89
NO,rush,0.6852,recent,22.08,22.9,1.0373,0.82
JAX,rush,0.9182,recent,20.62,19.85,0.9628,0.77
CLE,recv,0.8707,recent,19.41,18.71,0.9638,0.7
NE,pass,1.0,exclusive,29.45,30.5,1.0357,1.05
DET,recv,0.7,recent,25.66,24.75,0.9645,0.91
IND,rush,0.5745,recent,16.8,17.39,1.0354,0.59
LV,rush,0.9321,recent,30.79,29.71,0.9648,1.08
NE,recv,0.7388,recent,20.61,21.33,1.0347,0.72
SF,recv,0.5529,recent,20.31,19.75,0.9721,0.57
NYJ,recv,0.9071,recent,25.23,24.53,0.9722,0.7
BUF,recv,0.7904,recent,27.52,28.27,1.0273,0.75
TEN,recv,0.7842,recent,21.47,21.98,1.0237,0.51
ARI,recv,0.7791,recent,25.81,26.41,1.023,0.59
PIT,recv,0.9083,recent,41.19,40.29,0.9781,0.9
TEN,rush,0.9933,recent,30.55,31.21,1.0217,0.66
HOU,recv,0.716,recent,23.32,23.82,1.0213,0.5
WAS,recv,0.8295,recent,28.49,28.97,1.0166,0.47
PHI,recv,0.8807,recent,29.58,30.07,1.0165,0.49
CAR,rush,0.7545,recent,18.75,18.46,0.9842,0.3
TB,recv,0.9507,recent,38.79,39.39,1.0155,0.6
ARI,rush,0.9937,recent,29.47,29.03,0.9848,0.45
DEN,recv,0.9439,recent,36.75,36.2,0.9849,0.56
PIT,pass,1.0,exclusive,43.76,44.36,1.0137,0.6
TB,rush,0.9633,recent,20.37,20.64,1.0134,0.27
CAR,recv,0.8812,recent,29.7,29.37,0.9889,0.33
NE,rush,0.7875,recent,25.62,25.35,0.9894,0.27
LA,recv,0.9571,recent,41.9,42.33,1.0103,0.43
BUF,pass,1.0,exclusive,37.57,37.92,1.0093,0.35
IND,recv,0.8011,recent,29.03,29.3,1.0093,0.27
LV,recv,0.8864,recent,22.65,22.84,1.0085,0.19
CIN,recv,0.9458,recent,38.78,38.46,0.9917,0.32
TEN,pass,1.0,exclusive,28.0,28.23,1.0082,0.23
NYG,pass,1.0,exclusive,31.62,31.82,1.0063,0.2
DAL,recv,0.9721,recent,33.25,33.42,1.005,0.17
LAC,pass,1.0,exclusive,42.15,42.35,1.0047,0.2
DAL,rush,0.9133,recent,28.31,28.2,0.9962,0.11
WAS,rush,0.9394,recent,25.27,25.18,0.9965,0.09
SEA,recv,0.6989,recent,23.95,24.02,1.0029,0.07
SEA,rush,0.5469,recent,13.91,13.95,1.0028,0.04
IND,pass,1.0,exclusive,38.84,38.75,0.9977,0.09
HOU,pass,1.0,exclusive,34.49,34.57,1.0023,0.08
NO,recv,0.8654,recent,24.46,24.51,1.0021,0.05
LAC,recv,0.8293,recent,34.37,34.33,0.999,0.03
KC,recv,0.8595,recent,35.05,35.03,0.9994,0.02
BUF,rush,1.0,recent,23.72,23.73,1.0004,0.01
CHI,recv,0.9738,recent,36.56,36.56,1.0,0.0
ARI,pass,1.0,exclusive,35.58,35.58,1.0,0.0
GB,pass,1.0,exclusive,35.64,35.64,1.0,0.0
ATL,pass,1.0,exclusive,35.94,35.94,1.0,0.0
LA,pass,1.0,exclusive,46.3,46.3,1.0,0.0
LV,pass,1.0,exclusive,27.46,27.46,1.0,0.0
MIN,pass,1.0,exclusive,28.06,28.06,1.0,0.0
PHI,pass,1.0,exclusive,35.46,35.46,1.0,0.0
SEA,pass,1.0,exclusive,35.69,35.69,1.0,0.0
TB,pass,1.0,exclusive,42.55,42.55,1.0,0.0
