player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0033040,Tyreek Hill,WR,KC,9100,5485,23.645454545454548,38.13100000000001,0.9391459085260084,1.3351877607788596,38.731863941879226,DEN,32.0,51.0,89.70238095238095,22.102805722053866
00-0033873,Patrick Mahomes II,QB,KC,8200,1523,26.48909090909091,27.9808,1.0118890981803046,1.3351877607788596,36.79609821862336,DEN,32.0,51.0,100.0,38.09581510231824
00-0033893,Dalvin Cook,RB,MIN,9500,5559,25.15,21.452,1.1717193894042237,1.2830319888734354,35.02963893857923,JAX,30.75,51.0,88.55793650793652,19.82281876186022
00-0029604,Kirk Cousins,QB,MIN,6400,1415,17.31090909090909,21.747,1.2099881308106206,1.2830319888734354,30.317793405544872,JAX,30.75,51.0,79.0079365079365,9.399284193932212
00-0031381,Davante Adams,WR,GB,9000,5263,25.422222222222224,22.375,0.9709512285244702,1.2100139082058414,28.077629571592272,PHI,29.0,50.0,84.7936507936508,15.93401096271847
00-0023459,Aaron Rodgers,QB,GB,6800,1252,23.58181818181818,24.7602,0.9406126719831156,1.2100139082058414,27.510340719901965,PHI,29.0,50.0,76.77744708994709,8.100568482676211
00-0030035,Adam Thielen,WR,MIN,7300,5333,18.31,19.352,1.0963945713755463,1.2830319888734354,26.48974296957025,JAX,30.75,51.0,85.97089947089947,17.23494698775434
00-0036322,Justin Jefferson,WR,MIN,6900,5835,16.527272727272727,19.376,1.0963945713755463,1.2830319888734354,25.25273395761872,JAX,30.75,51.0,85.41534391534391,16.608291972788706
00-0030506,Travis Kelce,TE,KC,7300,4582,19.26909090909091,21.041,0.9190735377193532,1.3351877607788596,24.732976594786265,DEN,32.0,51.0,89.16021227768215,14.182732678435478
00-0035640,D.K. Metcalf,WR,SEA,8200,5725,19.445454545454545,20.119,0.9856192099523322,1.241307371349096,24.2026923782494,NYG,29.75,48.5,84.35449735449735,15.474275236861782
00-0032764,Derrick Henry,RB,TEN,9200,5445,20.09090909090909,23.097,0.911380670972306,1.2100139082058414,23.81345218476523,CLE,29.0,54.0,81.7399470899471,12.58242638392081
00-0029701,Ryan Tannehill,QB,TEN,6200,1410,19.865454545454547,17.46,1.0435797400119058,1.2100139082058414,23.56628420780483,CLE,29.0,54.0,70.37119708994709,5.284885261816338
00-0035676,A.J. Brown,WR,TEN,7600,5728,17.533333333333335,17.104,1.0678488028054984,1.2100139082058414,22.37765534851616,CLE,29.0,54.0,81.94179894179894,13.175149243929468
00-0029263,Russell Wilson,QB,SEA,7700,1412,24.77636363636364,16.995199999999997,0.8596599430858454,1.241307371349096,22.287264232463144,NYG,29.75,48.5,75.78042328042328,7.579642146335535
00-0034367,Nyheim Hines,RB,IND,5300,5623,12.636363636363637,16.291999999999998,1.3305767483274482,1.116133518776078,21.48077533895664,HOU,26.75,50.0,74.5436507936508,7.787719131231512
00-0036355,Justin Herbert,QB,LAC,6900,1552,23.51,21.2954,0.8962837981864645,1.0326842837273993,20.73545056520403,NE,24.75,47.0,66.68154761904762,4.1324658112352015
00-0033594,Chris Carson,RB,SEA,6300,5565,16.985714285714288,13.968000000000002,1.066334900683657,1.241307371349096,20.485932246118114,NYG,29.75,48.5,83.33042328042328,13.98986102869896
