team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
SEA,recv,0.9808,recent,30.48,33.42,1.0964,2.94
DAL,recv,0.9167,recent,37.4,34.01,0.9094,3.39
BUF,recv,0.987,recent,36.96,33.77,0.9138,3.19
CHI,rush,0.9333,recent,27.01,24.72,0.915,2.3
CAR,recv,0.942,recent,33.58,30.72,0.915,2.85
DET,pass,1.0,exclusive,41.94,38.56,0.9193,3.38
CIN,pass,1.0,exclusive,28.56,30.85,1.0799,2.28
WAS,rush,0.9388,recent,21.81,23.55,1.0796,1.74
IND,rush,0.9107,recent,25.74,23.7,0.9207,2.04
HOU,recv,0.8333,recent,27.14,25.04,0.9226,2.1
NE,pass,1.0,exclusive,30.7,33.08,1.0774,2.38
PHI,rush,1.0,recent,27.82,25.71,0.9241,2.11
MIN,recv,0.8228,recent,33.08,30.58,0.9243,2.51
DAL,pass,1.0,exclusive,35.48,38.02,1.0713,2.53
LAC,recv,0.9186,recent,38.21,35.55,0.9306,2.65
DET,rush,1.0,recent,21.89,23.38,1.068,1.49
KC,recv,0.9375,recent,31.96,34.12,1.0676,2.16
CIN,rush,1.0,recent,25.41,27.09,1.0664,1.69
CLE,pass,1.0,exclusive,33.2,31.14,0.9379,2.06
LV,rush,0.7609,recent,21.96,20.61,0.9382,1.36
ATL,pass,1.0,exclusive,39.19,36.88,0.9411,2.31
CAR,rush,1.0,recent,31.39,29.61,0.9433,1.78
ARI,recv,1.0,recent,33.69,35.54,1.055,1.85
BUF,rush,0.9273,recent,27.96,26.43,0.9452,1.53
LA,recv,0.8909,recent,29.38,30.95,1.0536,1.57
ARI,pass,1.0,exclusive,35.04,36.75,1.049,1.72
ARI,rush,1.0,recent,25.8,26.99,1.0464,1.2
DEN,recv,0.8841,recent,29.91,28.54,0.9543,1.37
PIT,pass,1.0,exclusive,34.71,33.17,0.9558,1.53
CIN,recv,0.7273,recent,22.54,21.57,0.9565,0.98
LAC,pass,1.0,exclusive,41.76,40.03,0.9584,1.74
IND,pass,1.0,exclusive,33.48,34.86,1.0413,1.38
WAS,pass,1.0,exclusive,32.41,33.73,1.0407,1.32
CAR,pass,1.0,exclusive,35.07,33.67,0.96,1.4
LAC,rush,0.9792,recent,23.61,22.67,0.9603,0.94
SEA,rush,0.9111,recent,23.3,22.49,0.9655,0.8
NYG,pass,1.0,exclusive,33.84,34.92,1.0318,1.08
NYJ,pass,1.0,exclusive,31.0,31.82,1.0263,0.81
DEN,pass,1.0,exclusive,33.67,32.84,0.9754,0.83
NYG,rush,0.8333,recent,22.67,22.13,0.9761,0.54
IND,recv,0.9429,recent,32.25,31.53,0.9776,0.72
WAS,recv,0.9844,recent,32.57,31.84,0.9778,0.72
TEN,pass,1.0,exclusive,36.4,35.67,0.9802,0.72
DAL,rush,1.0,recent,25.62,26.11,1.0193,0.5
TB,pass,1.0,exclusive,40.67,39.94,0.9819,0.74
CHI,recv,0.9524,recent,30.05,29.52,0.9825,0.52
ATL,rush,0.913,recent,22.61,22.89,1.0123,0.28
DEN,rush,1.0,recent,30.33,29.99,0.9888,0.34
GB,rush,0.9348,recent,22.97,23.21,1.0104,0.24
GB,recv,0.9167,recent,30.79,30.52,0.9911,0.27
NE,rush,0.963,recent,26.9,26.7,0.9926,0.2
NO,rush,0.9286,recent,24.88,24.7,0.9926,0.18
SF,recv,0.6226,recent,20.45,20.58,1.0063,0.13
SF,pass,1.0,exclusive,34.33,34.52,1.0057,0.19
NE,recv,0.9848,recent,31.29,31.44,1.0046,0.14
NYJ,recv,0.9855,recent,30.5,30.38,0.9959,0.12
MIN,pass,1.0,exclusive,38.37,38.52,1.004,0.15
JAX,pass,1.0,exclusive,37.54,37.63,1.0026,0.1
