player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0033873,Patrick Mahomes II,QB,KC,8800,1523,26.5861,26.5861,1.1880926731973285,1.3280730897009967,41.94953469548779,TEN,30.75,57.5,20.038611429272894,statline_mc,19.526529106080165,69.60708179467478,43.5365,530.8346647476224,4.46325,3.953,31.923981055828857,0.2305,0.0,0.0,0.0,0.0,100.0,24.302504620211675,,classic,True
00-0035228,Kyler Murray,QB,ARI,8700,1537,21.872,21.872,1.0538550255778654,1.4576411960132891,33.59857092437225,HOU,33.75,47.0,16.88456143640807,statline_mc,14.753052114746076,56.21085181219393,31.55625,415.77329094299023,2.956,6.903,38.10389286652635,0.49725,0.0,0.0,0.0,0.0,88.71428571428571,11.452390247392854,,classic,True
00-0026498,Matthew Stafford,QB,LA,8100,1340,22.434,22.434,1.0060664230253364,1.4684385382059801,33.14282809551859,DET,34.0,51.0,16.524395610316095,statline_mc,14.692857613689288,55.3898556532251,35.34325,460.25414363304924,3.44925,2.72175,13.05662350196622,0.13425,0.0,0.0,0.0,0.0,92.93259557344064,15.171506870906123,,classic,True
00-0023459,Aaron Rodgers,QB,GB,7900,1252,18.0755,18.0755,1.429720438912362,1.2200996677740865,31.53093995603758,WAS,28.25,48.0,15.688574369116429,statline_mc,13.952327293897643,52.732247511954654,31.18825,415.6822956513055,3.0725,3.309,20.483981299853642,0.27575,0.0,0.0,0.0,0.0,84.33903420523139,8.554992490113003,,classic,True
00-0033040,Tyreek Hill,WR,KC,8500,5485,15.3611,15.3611,1.3901712048675157,1.3280730897009967,28.360413565362354,TEN,30.75,57.5,29.599718225889205,statline_mc,4.923625679771301,62.637549674652156,0.0,0.0,0.0,0.377,4.608042302313902,0.01825,10.84375,7.32575,172.7423433513096,1.1575,97.3305623212962,24.207802474331935,,classic,True
00-0032764,Derrick Henry,RB,TEN,11000,5445,22.1503,22.1503,1.0913288327678476,1.1553156146179402,27.92780635049931,KC,26.75,57.5,29.113899093397777,statline_mc,3.7413185043477046,64.20203847701946,0.0,0.0,0.0,26.46875,157.12362168589868,1.55375,2.287,1.7835,19.376941819094448,0.065,94.6940532081377,20.201575231654388,,classic,True
00-0019596,Tom Brady,QB,TB,8000,1131,23.6277,23.6277,0.8900850954821202,1.2848837209302326,27.02197236104778,CHI,29.75,47.0,13.77238595796369,statline_mc,11.334693246851307,45.807687166325664,42.62575,371.6031855943871,2.837,2.8775,12.278449372722953,0.13075,0.0,0.0,0.0,0.0,81.5070422535211,7.0831276317734195,,classic,True
00-0035664,Darrell Henderson,RB,LA,8000,5716,12.2853,12.2853,1.395141987677578,1.4684385382059801,25.168576270108417,DET,34.0,51.0,25.108241147605423,statline_mc,3.7101027586052595,55.89248205805728,0.0,0.0,0.0,14.9875,134.08638465793246,1.111,2.60075,1.94125,32.758128043151714,0.171,96.55164319248826,22.86482984643304,,classic,True
00-0033908,Cooper Kupp,WR,LA,8800,5552,18.0369,18.0369,0.8968493239751834,1.4684385382059801,23.754022860297496,DET,34.0,51.0,24.14995237718521,statline_mc,4.250419402246797,51.97826078414982,0.0,0.0,0.0,0.081,0.8042860166489819,0.004,11.7305,7.572,136.770942586326,1.0455,97.35364820501958,24.24508839379343,,classic,True
00-0029701,Ryan Tannehill,QB,TEN,7600,1410,15.3043,15.3043,1.339691723242242,1.1553156146179402,23.68745014885671,KC,26.75,57.5,12.466250851435904,statline_mc,9.850361737581869,39.90748941098862,31.97425,356.508572631762,1.7605,2.9525,22.94857243586229,0.2045,0.0,0.0,0.0,0.0,79.47183098591549,6.184429825209253,,classic,True
00-0026143,Matt Ryan,QB,ATL,7300,1301,19.4266,19.4266,1.1275962400034902,1.079734219269103,23.651965988633812,MIA,25.0,48.5,12.431852250369248,statline_mc,9.821943787495192,39.91081605918949,42.61175,347.4851340860408,2.468,1.2005,5.875606251921812,0.05525,0.0,0.0,0.0,0.0,74.66901408450704,4.489974495549311,,classic,True
00-0036212,Tua Tagovailoa,QB,MIA,7100,1551,18.4213,18.4213,1.186875585192245,1.0149501661129567,22.19069932135716,ATL,23.5,48.5,11.853367855102839,statline_mc,9.102355174617927,38.1714985928065,41.90925,355.7911485430724,2.09225,0.88425,4.045533796342683,0.049,0.0,0.0,0.0,0.0,67.0513078470825,2.702020803930501,,classic,True
00-0031381,Davante Adams,WR,GB,9000,5263,14.3159,14.3159,1.2516468587345966,1.2200996677740865,21.862324536222598,WAS,28.25,48.0,23.22682923670988,statline_mc,3.939521270512927,47.543562200931596,0.0,0.0,0.0,0.0,0.0,0.0,10.66125,7.00575,144.60449536222598,0.663,91.75256803981785,16.68998288252364,,classic,True
00-0034796,Lamar Jackson,QB,BAL,8400,1527,22.0874,22.0874,0.8340632505422642,1.1229235880398671,20.68683343961909,CIN,26.0,45.5,12.059910708229465,statline_mc,7.761793091144519,36.54816068594339,33.41925,263.0403755831078,1.429,9.7625,47.022184162947745,0.31375,0.0,0.0,0.0,0.0,72.54024144869216,3.895916080900956,,classic,True
00-0031237,Teddy Bridgewater,QB,DEN,7200,1439,19.7868,19.7868,1.235702292219698,0.8313953488372093,20.328066963989773,CLE,19.25,40.5,10.94049148230983,statline_mc,8.070941052792021,35.059929876323594,39.9945,311.6086737825151,1.95525,1.9385,8.474700126891639,0.06425,0.0,0.0,0.0,0.0,50.74647887323944,0.9112038339344338,,classic,True
00-0033906,Alvin Kamara,RB,NO,9200,5562,14.5397,14.5397,1.264022626084958,1.036544850498339,19.050093560580105,SEA,24.0,42.0,18.235472591356512,statline_mc,3.4335593022482604,40.292876446372986,0.0,0.0,0.0,18.42125,93.36743456004936,0.4965,4.881,3.5075,35.371001045751704,0.27925,77.48826291079811,6.415441999584394,,classic,True
00-0036389,Jalen Hurts,QB,PHI,8300,1554,20.71,20.71,0.9020769920027922,1.0149501661129567,18.9613258525905,LV,23.5,48.0,11.71744373956939,statline_mc,6.930700847729151,34.05101336277352,34.47425,223.40619035800384,1.2535,9.204,43.955782382703475,0.443,0.0,0.0,0.0,0.0,66.53018108651911,2.6097597177371643,,classic,True
00-0030578,Cordarrelle Patterson,RB,ATL,8000,5208,14.1709,14.1709,1.2352403271987726,1.079734219269103,18.900238531460882,MIA,25.0,48.5,19.73037589247682,statline_mc,3.8458730646265895,39.674731878326725,0.0,0.0,0.0,9.29825,49.97690133924609,0.30425,6.89425,5.29225,68.72423397536278,0.4535,87.7245696400626,12.693986092154738,,classic,True
