player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0040669,Isaac TeSlaa,WR,DET,5700,44138495,4.52265,4.52265,1.300284437220642,1.080629193708063,6.354945992771858,BUF,24.56,53.67,1.0,1.0,9.37665,statline_mc+recal_10_4b,0.0,15.618606604972893,0.0,0.0,0.0,0.05675,0.5873350792447442,0.00325,1.98775,1.1765,21.08897153923432,0.12925,CPT,showdown,36.16847826086957,0.5703211435785527,True
DST_BUF,Bills,DST,BUF,3600,44138450,6.3412962165,6.3412962165,1.1096191165283205,0.9253868078175896,6.3412962165,DET,29.11,53.67,,,5.8238,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,66.16847826086955,18.57880203831922,True
00-0036988,Joshua Palmer,WR,BUF,3200,44138452,2.6996,2.6996,1.8073953677366923,1.2808271917280827,6.249537314979367,DET,29.11,53.67,1.0,1.0,7.465,statline_mc+recal_10_4b,0.0,15.851450811643707,0.0,0.0,0.0,0.051,0.6731331417234823,0.004,1.78425,1.0825,34.16474000807019,0.23675,FLEX,showdown,66.82065217391303,19.404393632037788,True
00-0034487,Trent Sherfield Sr.,WR,BUF,300,44138516,2.6563499999999998,2.6563499999999998,1.8073953677366923,1.2808271917280827,6.149360754177559,DET,29.11,53.67,0.0,0.0,10.28805,statline_mc+recal_10_4b,0.0,16.03734879457953,0.0,0.0,0.0,0.07175,1.2025709981810897,0.005,1.18475,0.736,22.275667363002636,0.1415,CPT,showdown,25.631793478260867,0.28252130390208025,True
00-0040361,Stephen Gosnell,WR,BUF,300,44138517,2.61015,2.61015,1.8073953677366923,1.2808271917280827,6.0425610000259375,DET,29.11,53.67,0.0,0.0,9.95655,statline_mc+recal_10_4b,0.0,16.014781654443443,0.0,0.0,0.0,0.06375,0.7067941889327574,0.0035,1.184,0.74575,22.04444581124015,0.142,CPT,showdown,24.985054347826086,0.27059899932852705,True
00-0041272,Ja'Mori Maclin,WR,BUF,300,44138515,2.51325,2.51325,1.8073953677366923,1.2808271917280827,5.81821462468354,DET,29.11,53.67,0.0,0.0,10.12965,statline_mc+recal_10_4b,0.0,15.718713810483361,0.0,0.0,0.0,0.06575,0.6914947087054472,0.004,1.15925,0.71325,21.829102789184812,0.128,CPT,showdown,24.604619565217387,0.263822281128324,True
00-0041443,Skyler Bell,WR,BUF,300,44138513,2.4663000000000004,2.4663000000000004,1.8073953677366923,1.2808271917280827,5.709508574653668,DET,29.11,53.67,0.0,0.0,9.911249999999999,statline_mc+recal_10_4b,0.0,14.90220577576823,0.0,0.0,0.0,0.067,1.0273301445641967,0.00425,1.174,0.72275,20.866060353126926,0.123,CPT,showdown,24.224184782608692,0.25721527497317265,True
00-0038679,Tyrell Shavers,WR,BUF,300,44138523,2.3245500000000003,2.3245500000000003,1.8073953677366923,1.2808271917280827,5.381129123195513,DET,29.11,53.67,0.0,0.0,9.60165,statline_mc+recal_10_4b,0.0,14.29826744150701,0.0,0.0,0.0,0.07075,0.9941618812360518,0.0055,1.13025,0.683,19.880032273400698,0.112,CPT,showdown,23.57744565217391,0.24636087636023388,True
00-0040194,Jackson Hawes,TE,BUF,900,44138509,1.97925,1.97925,2.0758782201405155,1.2808271917280827,5.262394745336525,DET,29.11,53.67,0.0,0.0,8.6205,statline_mc+recal_10_4b,0.0,14.62734883466739,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.639,19.15763163557683,0.14325,CPT,showdown,23.19701086956521,0.2401911630989463,True
DST_DET,Lions,DST,DET,3400,44138451,5.088384693,5.088384693,0.8903808834716795,0.7807454482995534,5.088384693,BUF,24.56,53.67,,,5.8842,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,46.16847826086956,4.897319046919583,True
00-0036679,Shane Buechele,QB,BUF,9000,44138487,2.81595,2.81595,1.3245316681534345,1.2808271917280827,4.777257228279604,DET,29.11,53.67,0.0,0.0,10.56675,statline_mc+recal_10_4b,0.21950695510662205,12.151228882682233,1.37025,16.90867265774666,0.11025,1.96375,13.74491245876536,0.133,0.0,0.0,0.0,0.0,CPT,showdown,14.561141304347826,0.13505883273256372,True
