team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
CHI,pass,1.0,exclusive,9.67,40.06,4.1444,30.4
SF,pass,1.0,exclusive,17.06,32.44,1.9019,15.38
DEN,pass,1.0,exclusive,24.11,37.5,1.5553,13.39
LAC,pass,1.0,exclusive,28.22,39.25,1.3907,11.03
CAR,rush,0.44,recent,12.35,10.64,0.8619,1.7
SF,rush,0.4831,recent,16.31,14.8,0.9071,1.52
PHI,rush,0.9873,recent,26.12,27.77,1.0632,1.65
IND,pass,1.0,exclusive,28.5,30.25,1.0614,1.75
NYJ,recv,0.8132,recent,25.13,24.09,0.9586,1.04
NYG,rush,0.6226,recent,11.16,10.7,0.959,0.46
NO,recv,0.7451,recent,26.56,25.61,0.9645,0.94
LA,rush,0.8468,recent,31.75,30.65,0.9652,1.1
NYG,recv,0.8113,recent,28.68,28.04,0.9777,0.64
ARI,recv,0.8846,recent,29.71,30.35,1.0217,0.65
GB,rush,0.9785,recent,30.27,29.66,0.9798,0.61
BUF,rush,0.7763,recent,19.31,18.92,0.9798,0.39
PHI,recv,0.5906,recent,25.62,25.14,0.9812,0.48
DEN,rush,0.803,recent,16.97,16.66,0.9818,0.31
DEN,recv,0.8148,recent,30.27,29.74,0.9825,0.53
HOU,rush,0.9815,recent,17.35,17.05,0.9827,0.3
SEA,rush,0.7895,recent,20.69,20.33,0.9827,0.36
LAC,recv,0.8692,recent,33.28,32.7,0.9827,0.58
CLE,recv,0.8462,recent,21.46,21.1,0.9833,0.36
IND,rush,0.914,recent,28.38,28.85,1.0167,0.47
LV,recv,0.7766,recent,24.92,24.56,0.9857,0.36
CHI,rush,0.7412,recent,21.0,20.71,0.986,0.29
CAR,recv,0.9109,recent,30.3,29.89,0.9865,0.41
NYJ,rush,0.863,recent,22.3,22.01,0.9869,0.29
TB,recv,0.7905,recent,28.18,27.81,0.987,0.37
ATL,recv,0.9603,recent,39.76,39.25,0.9872,0.51
WAS,recv,0.8788,recent,29.12,29.49,1.0127,0.37
DAL,pass,1.0,exclusive,49.38,50.0,1.0127,0.62
IND,recv,0.7188,recent,22.01,21.74,0.9877,0.27
JAX,rush,0.9403,recent,20.12,20.33,1.0104,0.21
LAC,rush,0.934,recent,31.63,31.35,0.991,0.29
WAS,rush,0.9877,recent,25.27,25.49,1.0088,0.22
JAX,recv,0.8585,recent,32.14,31.87,0.9917,0.27
SF,recv,0.5851,recent,18.43,18.58,1.008,0.15
ATL,pass,1.0,exclusive,41.38,41.69,1.0076,0.31
NO,pass,1.0,exclusive,35.12,35.38,1.0071,0.25
