player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0033873,Patrick Mahomes II,QB,KC,8100,1523,0.0,0.0,1.0,1.2532637075718016,0.0,CLE,30.0,54.5,82.10050462573591,2.4390243902439024
00-0036261,Brandon Aiyuk,WR,SF,5700,5830,0.0,0.0,1.0,1.1592689295039165,0.0,DET,27.75,46.0,58.54303069983995,2.109704641350211
00-0030663,Willie Snead,WR,LV,3300,5287,0.0,0.0,1.0,0.9921671018276762,0.0,BAL,23.75,50.5,38.501200349192494,2.109704641350211
00-0034686,Auden Tate,WR,CIN,3000,5696,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0036427,Tyler Johnson,WR,TB,3000,5846,0.0,0.0,1.0,1.3054830287206267,0.0,DAL,31.25,52.5,59.380365197148265,2.109704641350211
00-0033572,Jamal Agnew,WR,JAX,3000,5855,0.0,0.0,1.0,1.0234986945169713,0.0,HOU,24.5,45.5,50.75967554197585,2.109704641350211
00-0032977,Rashard Higgins,WR,CLE,4200,5475,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,30.3966608467918,2.109704641350211
00-0035399,Stanley Morgan,WR,CIN,3000,5779,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0031934,Devin Smith,WR,JAX,3000,5421,0.0,0.0,1.0,1.0234986945169713,0.0,HOU,24.5,45.5,50.75967554197585,2.109704641350211
00-0033006,Jaydon Mickens,WR,TB,3000,5600,0.0,0.0,1.0,1.3054830287206267,0.0,DAL,31.25,52.5,59.380365197148265,2.109704641350211
00-0031319,Diontae Spencer,WR,DEN,3000,5765,0.0,0.0,1.0,0.929503916449086,0.0,NYG,22.25,41.5,45.15622726611378,2.109704641350211
00-0035298,Scott Miller,WR,TB,4100,5772,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,29.76374945438673,2.109704641350211
00-0036630,Tylan Wallace,WR,BAL,3000,5937,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0036635,Ihmir Smith-Marsette,WR,MIN,3000,5946,0.0,0.0,1.0,1.0443864229765014,0.0,CIN,25.0,47.0,51.85162956496436,2.109704641350211
00-0027061,Jared Cook,TE,LAC,3800,4437,0.0,0.0,1.0,0.8981723237597912,0.0,WAS,21.5,45.5,43.97413793103448,1.4814814814814816
00-0033733,Greg Ward,WR,PHI,3000,5793,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0035022,Penny Hart,WR,SEA,3000,5894,0.0,0.0,1.0,1.0861618798955617,0.0,IND,26.0,49.0,53.31714680634367,2.109704641350211
00-0036133,James Proche,WR,BAL,3000,5845,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0034411,Russell Gage,WR,ATL,5300,5680,0.0,0.0,1.0,1.0966057441253263,0.0,PHI,26.25,49.0,53.4717372326495,2.109704641350211
00-0030669,Albert Wilson,WR,MIA,3000,5339,0.0,0.0,1.0,0.835509138381201,0.0,NE,20.0,43.5,40.29990542703332,2.109704641350211
00-0032543,Alex Erickson,WR,CAR,3000,5480,0.0,0.0,1.0,1.0026109660574412,0.0,NYJ,24.0,44.5,49.380365197148265,2.109704641350211
00-0035645,Gunner Olszewski,WR,NE,3100,5752,0.0,0.0,1.0,0.9817232375979112,0.0,MIA,23.5,43.5,39.45711479703186,2.109704641350211
00-0034052,Brandon Zylstra,WR,CAR,3000,5677,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0033555,Mack Hollins,WR,MIA,3000,5578,0.0,0.0,1.0,0.835509138381201,0.0,NE,20.0,43.5,40.29990542703332,2.109704641350211
00-0032778,Tajae Sharpe,WR,ATL,3000,5461,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0033481,Marcus Kemp,WR,KC,3000,5666,0.0,0.0,1.0,1.2532637075718016,0.0,CLE,30.0,54.5,58.71944565691838,2.109704641350211
00-0027691,Andre Roberts,WR,HOU,3000,3978,0.0,0.0,1.0,0.8772845953002611,0.0,JAX,21.0,45.5,42.51254910519424,2.109704641350211
00-0034132,Christian Blake,WR,ATL,3000,5790,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
00-0035510,Jeff Smith,WR,NYJ,3000,5807,0.0,0.0,1.0,0.856396866840731,0.0,CAR,20.5,44.5,41.04703186381493,2.109704641350211
00-0031787,Jake Kumerow,WR,BUF,3000,5704,0.0,0.0,1.0,1.0,0.0,BYE_OR_UNKNOWN,0.0,0.0,36.21944565691837,2.109704641350211
