player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0031381,Davante Adams,WR,GB,9300,5263,26.29,26.076,1.067726437318638,1.3515269655620532,37.78366804502463,DET,32.5,55.5,88.57719748858447,17.5420271578188
00-0033293,Aaron Jones,RB,GB,7600,5543,19.33,17.022,1.4695586596580483,1.3515269655620532,36.10022888351198,DET,32.5,55.5,87.94935657949357,16.647750194409692
00-0023459,Aaron Rodgers,QB,GB,7500,1252,23.575,24.343,1.0589631786541565,1.3515269655620532,34.29053508677054,DET,32.5,55.5,85.0212381862589,11.371792385404754
00-0029263,Russell Wilson,QB,SEA,7900,1412,23.96333333333333,15.8314,1.2204612291898718,1.3723196881091615,33.325362697987664,NYJ,33.0,49.5,86.57720080705109,12.614750178391182
00-0033040,Tyreek Hill,WR,KC,8500,5485,22.90833333333333,31.091,0.9589723527077348,1.226770630279402,31.763464027525785,MIA,29.5,51.5,86.01969178082192,14.792187550220811
00-0029701,Ryan Tannehill,QB,TEN,6700,1410,20.506666666666668,21.2662,1.2022835639994829,1.257959714100065,31.58914907213255,JAX,30.25,53.0,79.36484549219497,7.799371010025613
00-0033873,Patrick Mahomes II,QB,KC,8100,1523,25.891666666666666,25.594800000000003,0.8818451243618757,1.226770630279402,27.84958842299253,MIA,29.5,51.5,95.55312201338006,22.948705402752395
00-0032764,Derrick Henry,RB,TEN,8700,5445,18.90833333333333,17.702,1.1814099028623526,1.257959714100065,27.20451748926884,JAX,30.25,53.0,85.38387297633874,14.030630655839532
00-0035640,D.K. Metcalf,WR,SEA,8400,5725,18.90833333333333,16.675,1.0886666647903025,1.3723196881091615,26.58072683311267,NYJ,33.0,49.5,86.56920662100457,15.3441377545703
00-0036355,Justin Herbert,QB,LAC,6800,1552,21.76909090909091,15.5168,1.2973920313172358,1.0396361273554255,25.145896164272024,ATL,25.0,49.0,72.99737177445046,5.10155218208616
00-0033871,Corey Davis,WR,TEN,5700,5550,15.710000000000004,19.484,1.1163618043496006,1.257959714100065,24.712138887151976,JAX,30.25,53.0,81.45205479452055,10.909020772223617
00-0019596,Tom Brady,QB,TB,6900,1131,19.89166666666667,18.931,0.9905457352993764,1.2371669915529564,23.788016119840396,MIN,29.75,52.5,75.77293724115961,6.138513062716728
00-0033594,Chris Carson,RB,SEA,6900,5565,17.3625,15.883,1.0319327352745855,1.3723196881091615,23.540167938013788,NYJ,33.0,49.5,86.64591116645911,15.262192975492107
00-0035676,A.J. Brown,WR,TEN,7300,5728,16.85,15.415,1.1163618043496006,1.257959714100065,22.655485628060426,JAX,30.25,53.0,83.38955479452055,12.413153883462876
00-0031408,Mike Evans,WR,TB,6600,5253,14.608333333333334,17.483,1.1271696636898143,1.2371669915529564,22.37563566306556,MIN,29.75,52.5,82.39212328767124,11.61458079206862
00-0034796,Lamar Jackson,QB,BAL,7000,1527,20.281818181818185,20.832600000000003,1.078511019612665,1.0084470435347628,22.35845743045229,CLE,24.25,45.5,65.22061165976424,3.037680310971775
00-0033921,Chris Godwin,WR,TB,6300,5579,15.4,16.566000000000003,1.1271696636898143,1.2371669915529564,22.288247178019617,MIN,29.75,52.5,81.29837328767124,10.797823725861036
00-0030279,Keenan Allen,WR,LAC,7700,5198,18.525,17.902,1.160493896655474,1.0396361273554255,21.97443075943805,ATL,25.0,49.0,78.07876712328766,8.712024483983544
00-0032211,Tyler Lockett,WR,SEA,7200,5386,17.283333333333335,12.002,1.0886666647903025,1.3723196881091615,21.876124933488963,NYJ,33.0,49.5,84.25670662100457,13.151907816227112
00-0035685,David Montgomery,RB,CHI,6500,5713,14.8,19.302,1.3665454791035874,0.935672514619883,21.80207435246341,HOU,22.5,46.0,70.2496886674969,5.115612934610279
00-0036322,Justin Jefferson,WR,MIN,7400,5835,17.425,22.907,1.0828574403949374,0.9460688758934372,20.659214409495952,TB,22.75,52.5,69.45619292237443,4.90309145784235
00-0035289,Gardner Minshew,QB,JAX,5600,1540,18.77142857142857,18.4038,1.173509872868968,0.9460688758934372,20.63636281055547,TEN,22.75,53.0,51.80139641074652,1.2416980259052606
00-0030506,Travis Kelce,TE,KC,7400,4582,19.96333333333333,24.182,0.7600776106697457,1.226770630279402,20.58145694036074,MIA,29.5,51.5,83.44509500662836,8.846459403689332
00-0033537,Deshaun Watson,QB,HOU,7600,1518,23.065,24.989600000000003,0.8701529578072538,0.9772579597141,20.431948635046027,CHI,23.5,46.0,59.70386004035256,2.102886084683586
00-0035831,James Robinson,RB,JAX,7500,5849,18.65,19.841,1.121619035827246,0.9460688758934372,20.42195548293912,TEN,22.75,53.0,70.85107928601079,5.324878694384455
00-0030035,Adam Thielen,WR,MIN,7000,5333,18.6,20.812,1.0828574403949374,0.9460688758934372,20.1879638576578,TB,22.75,52.5,69.58119292237443,4.944121273448606
00-0033948,Jamaal Williams,RB,GB,6000,5541,10.60909090909091,9.481,1.4695586596580483,1.3515269655620532,19.950948506512574,DET,32.5,55.5,81.04026567040265,10.503084996825926
00-0022924,Ben Roethlisberger,QB,PIT,6700,1232,18.45833333333333,18.3626,1.10545780971902,0.9668615984405458,19.67756160232013,BUF,23.25,48.5,57.75047785919083,1.8461183553263691
00-0022942,Philip Rivers,QB,IND,5900,1231,15.335,17.978800000000003,1.0516555745575176,1.1228070175438596,19.668571778073957,LV,27.0,51.5,64.40307422746099,2.876550039262756
00-0035228,Kyler Murray,QB,ARI,7200,1537,25.665000000000003,18.3956,0.8533454683849848,1.0396361273554255,19.544594331032343,NYG,25.0,47.0,65.20667410003185,3.0348590984831967
00-0034857,Josh Allen,QB,BUF,7100,1529,24.043333333333333,25.193800000000003,0.7446448574474841,1.0500324886289798,19.249289103804543,PIT,25.25,48.5,64.82810342996709,2.959223649090865
00-0031237,Teddy Bridgewater,QB,CAR,5800,1439,17.414545454545454,18.2556,1.012335682060263,1.0396361273554255,18.770713984621736,DEN,25.0,46.0,59.39272061165976,2.0597159782665075
00-0033893,Dalvin Cook,RB,MIN,9400,5559,25.03636363636364,20.875,0.8612045968731358,0.9460688758934372,18.70334526068301,TB,22.75,52.5,66.16926110419261,3.8972404229363615
00-0036275,D'Andre Swift,RB,DET,6500,5822,14.177777777777775,17.26,1.2386794682754971,0.9564652371669916,18.62301415080844,GB,23.0,55.5,70.34464508094645,5.148099670709323
00-0033906,Alvin Kamara,RB,NO,7100,5562,23.4,15.293,0.9119908152583772,1.0500324886289798,18.52659504662264,PHI,25.25,43.0,78.85875882108759,9.081462366976035
00-0036223,Jonathan Taylor,RB,IND,5800,5820,13.181818181818182,14.401,1.1713246963745032,1.1228070175438596,18.13806940742249,LV,27.0,51.5,77.01089663760897,8.028875020295969
00-0031588,Stefon Diggs,WR,BUF,7800,5424,18.14166666666667,18.217,0.939833435126106,1.0500324886289798,17.94037764565965,PIT,25.25,48.5,74.0206906392694,6.647000921766043
00-0029604,Kirk Cousins,QB,MIN,6200,1415,17.651666666666667,22.400600000000004,0.9329070079871384,0.9460688758934372,17.6749508178213,TB,22.75,52.5,50.75488478283955,1.1580208414035404
00-0034367,Nyheim Hines,RB,IND,5200,5623,12.6,14.189,1.1713246963745032,1.1228070175438596,17.616065847678072,LV,27.0,51.5,74.96544209215443,7.005396528495745
00-0030431,Robert Woods,WR,LA,6700,5217,16.575,19.849,0.9272242658958564,1.0084470435347628,17.029250246217515,NE,24.25,43.5,71.01712328767124,5.440809964367832
00-0034521,Allen Lazard,WR,GB,5000,5711,12.7,10.403,1.067726437318638,1.3515269655620532,16.669519971817667,DET,32.5,55.5,77.79594748858447,8.549301243374117
00-0029000,Cole Beasley,WR,BUF,5000,5163,14.541666666666666,18.885,0.939833435126106,1.0500324886289798,16.49364727627297,PIT,25.25,48.5,73.5519406392694,6.442494202970541
00-0034816,Ronald Jones,RB,TB,6100,5617,13.091666666666669,12.719,1.0326531071665748,1.2371669915529564,16.487393635521844,MIN,29.75,52.5,77.60803237858032,8.35494409183568
00-0026143,Matt Ryan,QB,ATL,5700,1301,17.061666666666667,13.171399999999998,1.0922127772938623,0.9980506822612084,16.478286701341688,LAC,24.0,49.0,50.035706700647765,1.1038092711243928
00-0033118,Kenyan Drake,RB,ARI,5500,5446,13.554545454545456,15.701,1.0819985817678377,1.0396361273554255,16.454559423346428,NYG,25.0,47.0,72.35149439601494,5.885063936321815
