player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0034857,Josh Allen,QB,BUF,8800,1529,26.282,26.282,1.1351319473502413,1.3643410852713178,40.703074646823495,ATL,30.25,46.5,20.53901276642923,statline_mc,18.22211136394432,67.87195242022163,41.6975,457.554811575404,3.639,8.404,70.47132183807332,0.47325,0.0,0.0,0.0,0.0,95.30671296296296,14.379973094242478,,classic,True
00-0036223,Jonathan Taylor,RB,IND,10000,5820,23.7268,23.7268,1.1927926604905787,1.2403100775193798,35.10227374353179,LV,27.5,46.5,41.34022435591936,statline_mc,3.9725821642560573,79.44611037859057,0.0,0.0,0.0,26.8635,211.6291641717995,1.96175,1.46875,1.13775,14.77982326351842,0.074,92.66782407407408,14.977240183411334,,classic,True
00-0019596,Tom Brady,QB,TB,8300,1131,21.7272,21.7272,1.042070942938423,1.409443269908386,31.911600912736496,NYJ,31.25,48.0,15.699107798929843,statline_mc,14.157631822674478,52.773388306235375,41.41775,438.67529954931587,3.39575,1.94625,10.543389307638563,0.134,0.0,0.0,0.0,0.0,94.65955284552845,13.772756488253219,,classic,True
00-0026498,Matthew Stafford,QB,LA,7600,1340,19.6171,19.6171,1.1728753204957187,1.2177589852008457,28.01875759823176,BAL,27.0,47.0,14.577622514008185,statline_mc,11.848139415653318,47.214573566414316,33.81575,387.7602582657572,3.08725,1.798,7.42847267601468,0.07975,0.0,0.0,0.0,0.0,83.29621160794942,6.456816476966355,,classic,True
00-0033908,Cooper Kupp,WR,LA,10200,5552,20.0599,20.0599,1.124336999113285,1.2177589852008457,27.465504808925065,BAL,27.0,47.0,29.747465547550682,statline_mc,5.258768078921877,57.18403889013115,0.0,0.0,0.0,0.53525,3.656767859455934,0.01925,12.549,9.03675,157.95453022979464,1.131,92.10185185185186,13.787024316322723,,classic,True
00-0036389,Jalen Hurts,QB,PHI,7900,1554,16.8839,16.8839,1.3513700226628738,1.150105708245243,26.241340340748334,WAS,25.5,44.5,15.186837182151775,statline_mc,10.222230253770114,45.92639349312765,27.2695,309.6978006132415,1.74325,5.886,50.86928316218674,0.535,0.0,0.0,0.0,0.0,79.28043134598012,4.940258742100151,,classic,True
00-0033077,Dak Prescott,QB,DAL,7400,1501,21.212,21.212,0.905605059409305,1.3417899929527837,25.775391237720616,ARI,29.75,53.0,13.270391067020887,statline_mc,11.175970397153893,43.26384216923657,40.09875,352.58434880292646,2.58075,3.931,16.865172856035556,0.16425,0.0,0.0,0.0,0.0,85.88979223125565,7.6755639207464395,,classic,True
00-0023459,Aaron Rodgers,QB,GB,8300,1252,19.4432,19.4432,1.0679801959622457,1.2403100775193798,25.754918415489403,MIN,27.5,42.0,13.56297315898128,statline_mc,10.535909259889129,43.737307348641885,33.033,338.3002091789837,2.81425,2.03325,9.711600483300542,0.1295,0.0,0.0,0.0,0.0,79.77571702800363,5.106104334111016,,classic,True
00-0036442,Joe Burrow,QB,CIN,7700,1550,20.3178,20.3178,1.0727767496328169,1.0711768851303736,23.34786162810176,KC,23.75,51.0,11.998860132831894,statline_mc,9.70759563268092,39.20850862670287,34.79425,340.27032689809135,2.3255,2.4975,9.875485521781048,0.118,0.0,0.0,0.0,0.0,79.01803861788618,4.854591014979919,,classic,True
00-0031381,Davante Adams,WR,GB,8800,5263,14.7889,14.7889,1.2401576842968527,1.2403100775193798,22.74800654222985,MIN,27.5,42.0,24.14855976126985,statline_mc,3.9857354007004715,50.840270871696696,0.0,0.0,0.0,0.0,0.0,0.0,10.30425,7.10025,138.3088154222985,0.907,86.7962962962963,9.679634857051834,,classic,True
