cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Philadelphia Eagles,D,PHI,4500,7.908970149,6.586466893060318,,1,Washington Commanders,WAS,3100,5.5630653930000005,1.860250063714016,,-1400,-2.3333333333333335,-2.3459047559999995,-29.66131761537389,4.726216829346302,False,3.324358644402642,58500,60000
Philadelphia Eagles,D,PHI,4500,7.908970149,6.586466893060318,,2,Minnesota Vikings,MIN,4000,6.893971865999999,2.8614431230997805,,-500,-0.8333333333333334,-1.0149982830000006,-12.833507572769582,3.7250237699605373,False,3.246972562355185,59400,60000
Omarion Hampton,RB,LAC,7300,11.614634107161288,32.071603925515184,,1,Ashton Jeanty,LV,7000,11.154556060980248,16.622310899489865,,-300,-0.5,-0.46007804618104053,-3.961192767126156,15.44929302602532,False,14.837316748106279,59600,60000
Omarion Hampton,RB,LAC,7300,11.614634107161288,32.071603925515184,,2,Aaron Jones Sr.,MIN,5900,7.604393425956167,15.502083332379312,,-1400,-2.3333333333333335,-4.010240681205121,-34.527481832014914,16.56952059313587,False,10.848482380688912,58500,60000
Omarion Hampton,RB,LAC,7300,11.614634107161288,32.071603925515184,,3,Tank Bigsby,PHI,4600,7.432217745059426,20.327724425546126,,-2700,-4.5,-4.182416362101862,-36.00988480147722,11.743879499969058,False,7.514922020805901,57200,60000
Michael Wilson,WR,ARI,6300,6.244564787360023,18.587706886945544,,1,Tre Tucker,LV,5600,5.588975714821286,10.174866578338245,,-700,-1.1666666666666667,-0.6555890725387368,-10.498555061287085,8.412840308607299,False,7.529613636590008,59200,60000
Michael Wilson,WR,ARI,6300,6.244564787360023,18.587706886945544,,2,Quentin Johnston,LAC,6000,4.028702911740339,8.390426067296008,,-300,-0.5,-2.2158618756196837,-35.48464866766913,10.197280819649535,False,6.578811547141287,59600,60000
Michael Wilson,WR,ARI,6300,6.244564787360023,18.587706886945544,,3,Christian Watson,GB,6400,4.674785401246785,11.184562839715609,,100,0.16666666666666669,-1.5697793861132379,-25.138331325999165,7.403144047229935,False,5.54211716809629,60000,60000
Tucker Kraft,TE,GB,6300,6.153123796781853,18.20746111106289,,1,Michael Mayer,LV,4600,4.116305787071697,3.4841887055176786,,-1700,-2.833333333333333,-2.0368180097101556,-33.102178291544085,14.723272405545213,False,9.849548523511926,58200,60000
Tucker Kraft,TE,GB,6300,6.153123796781853,18.20746111106289,,2,Dallas Goedert,PHI,5300,5.994079625389125,9.60984014909358,,-1000,-1.6666666666666667,-0.1590441713927282,-2.5847711933881445,8.59762096196931,False,8.375392132027628,58900,60000
Justin Jefferson,WR,MIN,8100,9.48643919697735,38.47853168949976,,1,Michael Wilson,ARI,6300,6.244564787360023,18.587706886945544,,-1800,-3.0,-3.2418744096173278,-34.17377524171853,19.890824802554217,False,13.093379040805335,58100,60000
Justin Jefferson,WR,MIN,8100,9.48643919697735,38.47853168949976,,2,Jauan Jennings,MIN,5900,6.901109838343079,26.983426809102863,,-2200,-3.6666666666666665,-2.5853293586342714,-27.25289547481663,11.495104880396898,False,8.362355962621786,57700,60000
Trey McBride,TE,ARI,7600,6.990829507628857,14.632366724317237,,1,Brock Bowers,LV,6800,4.40816721421009,2.35497214335633,,-800,-1.3333333333333335,-2.5826622934187666,-36.9435743011669,12.277394580960907,False,7.741686191696177,59000,60000
Trey McBride,TE,ARI,7600,6.990829507628857,14.632366724317237,,2,Dallas Goedert,PHI,5300,5.994079625389125,9.60984014909358,,-2300,-3.833333333333333,-0.9967498822397323,-14.257962966369195,5.022526575223656,False,4.306416596152216,57500,60000
Tre Tucker,WR,LV,5600,5.588975714821286,10.174866578338245,,1,Makai Lemon,PHI,5500,3.626173629763888,0.5832254422847056,,-100,-0.16666666666666669,-1.9628020850573984,-35.11917362339373,9.59164113605354,False,6.223136032150042,59700,60000
Las Vegas Raiders,D,LV,3800,8.653564115999998,10.34553457404865,,1,Minnesota Vikings,MIN,4000,6.893971865999999,2.8614431230997805,,200,0.33333333333333337,-1.759592249999999,-20.333728697365316,7.484091450948869,False,5.962296599850214,60000,60000
Las Vegas Raiders,D,LV,3800,8.653564115999998,10.34553457404865,,2,Washington Commanders,WAS,3100,5.5630653930000005,1.860250063714016,,-700,-1.1666666666666667,-3.090498722999998,-35.71359363115856,8.485284510334633,False,5.45488448186608,59100,60000
Dallas Goedert,TE,PHI,5300,5.994079625389125,9.60984014909358,,1,Michael Mayer,LV,4600,4.116305787071697,3.4841887055176786,,-700,-1.1666666666666667,-1.8777738383174274,-31.32714204135261,6.125651443575902,False,4.2066599148887125,59100,60000
