player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0033908,Cooper Kupp,WR,LA,6800,5552,30.3,31.383333333333333,1.43085525087846,1.122077922077922,49.51725459897208,TB,27.0,55.0,83.03735632183908,13.401966769097983
00-0035228,Kyler Murray,QB,ARI,8300,1537,33.33,33.29166666666667,1.179013765235389,1.2363636363636363,48.556860184352814,JAX,29.75,51.5,87.80677228953091,18.690958272645965
00-0035229,T.J. Hockenson,TE,DET,5200,4749,23.15,22.725,2.2742406392460173,0.903896103896104,47.15209699382213,BAL,21.75,51.0,72.5686630369026,4.443768400396824
00-0032211,Tyler Lockett,WR,SEA,7400,5386,28.9,29.383333333333333,1.3906043318428591,1.1532467532467532,46.734780231900174,MIN,27.75,53.5,85.61530172413794,15.915038770352618
00-0035710,Daniel Jones,QB,NYG,5800,1539,25.42,26.093333333333334,1.5269884030355794,1.0597402597402596,41.67972356038455,ATL,25.5,48.0,62.47825411618515,3.4537894303737966
00-0029263,Russell Wilson,QB,SEA,7600,1412,25.19,24.87833333333333,1.3598344229442492,1.1532467532467532,39.25919683864215,MIN,27.75,53.5,80.00465983224603,11.11059393381723
00-0034796,Lamar Jackson,QB,BAL,7800,1527,25.130000000000003,26.31833333333334,1.2000394231085123,1.2155844155844155,37.5251080811826,DET,29.25,51.0,81.33504193849022,12.14103699934796
00-0033293,Aaron Jones,RB,GB,7800,5543,22.85,25.958333333333336,1.447293447293447,0.9766233766233766,34.49432838766172,SF,23.5,50.5,75.43880086983535,8.238260023704635
00-0033280,Christian McCaffrey,RB,CAR,9000,5536,26.200000000000003,25.950000000000003,1.1943019943019944,1.0597402597402596,33.001821289821294,HOU,25.5,43.0,78.69447033240137,10.235210548154257
00-0027656,Rob Gronkowski,TE,TB,5500,4494,24.45,23.691666666666663,1.1268759924191978,1.1636363636363636,31.563455070088267,LA,28.0,55.0,85.90683605565638,10.812623453750255
00-0036457,Ty'Son Williams,RB,BAL,5800,5909,14.85,14.258333333333333,1.666096866096866,1.2155844155844155,29.476282828282827,DET,29.25,51.0,82.41612301957129,13.117457405649974
00-0030506,Travis Kelce,TE,KC,8200,4582,24.75,24.60833333333333,0.92198944834298,1.277922077922078,29.077751117396662,LAC,30.75,55.0,87.78917120387175,12.258300504853734
00-0033106,Jared Goff,QB,DET,5200,1490,23.68,22.806666666666665,1.3435395380925788,0.903896103896104,28.227172444100464,BAL,21.75,51.0,60.46908977943461,3.0208182087998505
