player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,estimated_ownership_pct_heuristic,injury_raw_status,injury_status
00-0039577,Kedon Slovis,QB,GB,9000,44225933,1.0029,1.0029,1.0,1.0837083708370836,1.0868238638230303,ATL,24.08,43.0,0.0,0.0,9.43545,statline_mc+recal_10_4b,0.0,2.6218914240748044,0.0,0.0,0.0,1.10975,4.982992425486868,0.05025,0.0,0.0,0.0,0.0,0.7245492425486868,0.0,CPT,showdown,43.75,0.8467848607762581,True,0.5135625934400568,,ACTIVE
00-0040948,J. Michael Sturdivant,WR,GB,800,44225897,0.986,0.986,1.0,1.0837083708370836,1.06849858227942,ATL,24.08,43.0,1.0,0.5,4.3873,statline_mc+recal_10_4b,0.0,2.8666914038130367,0.0,0.0,0.0,0.0225,0.134678810334275,0.00125,0.54775,0.33975,4.682807012459923,0.039,1.06849858227942,0.0,FLEX,showdown,56.014150943396224,0.3600441973275426,True,7.081998343835804,,ACTIVE
00-0041194,Jack Strand,QB,ATL,12300,44225925,1.22025,1.22025,1.0,0.8514851485148516,1.038988322636582,GB,18.92,43.0,1.0,0.5,9.35715,statline_mc+recal_10_4b,0.0,2.683373082886765,0.0,0.0,0.0,1.3935,5.094088817577214,0.04625,0.0,0.0,0.0,0.0,0.6926588817577214,0.0,CPT,showdown,36.29716981132076,0.8467848607762581,True,0.3124725332533473,,ACTIVE
00-0033662,Cooper Rush,QB,ATL,12000,44225926,1.2066,1.2066,1.0,0.8514851485148516,1.0273537912926178,GB,18.92,43.0,2.0,1.0,9.46875,statline_mc+recal_10_4b,0.0,2.380508045915886,0.0,0.0,0.0,1.22975,4.62652527528412,0.049,0.0,0.0,0.0,0.0,0.684902527528412,0.0,CPT,showdown,36.10849056603774,0.8467848607762581,True,0.3085666777648972,,ACTIVE
00-0037317,Nick Muse,TE,ATL,200,44225916,1.1695,1.1695,1.0,0.8514851485148516,0.9957870025129796,GB,18.92,43.0,1.0,0.5,3.8229,statline_mc+recal_10_4b,0.0,2.6267418668564773,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.454,3.985370025129796,0.0245,0.9957870025129796,0.0,FLEX,showdown,45.636792452830186,2.1131921044623994,True,3.545688011154097,,ACTIVE
00-0036212,Tua Tagovailoa,QB,ATL,8600,44225870,0.9911,0.9911,1.0,0.8514851485148516,0.8439343692176308,GB,18.92,43.0,0.0,0.0,6.3359,statline_mc+recal_10_4b,0.0,2.408088822748465,0.0,0.0,0.0,1.74625,5.946843692176308,0.06125,0.0,0.0,0.0,0.0,0.8439343692176308,0.0,FLEX,showdown,39.59905660377358,1.5933425804587422,True,1.9023514210762256,,ACTIVE
00-0028118,Tyrod Taylor,QB,GB,6000,44225879,0.7209,0.7209,1.0,1.0837083708370836,0.7811968145144852,ATL,24.08,43.0,0.0,0.0,6.3809,statline_mc+recal_10_4b,0.0,1.9270417667010389,0.0,0.0,0.0,1.1125,5.149468145144852,0.056,0.0,0.0,0.0,0.0,0.7811968145144852,0.0,FLEX,showdown,46.67452830188679,1.5933425804587422,True,3.329556589107828,,ACTIVE
00-0039577,Kedon Slovis,QB,GB,6000,44225880,0.6686,0.6686,1.0,1.0837083708370836,0.7245492425486868,ATL,24.08,43.0,0.0,0.0,6.2903,statline_mc+recal_10_4b,0.0,1.7479276160498696,0.0,0.0,0.0,1.10975,4.982992425486868,0.05025,0.0,0.0,0.0,0.0,0.7245492425486868,0.0,FLEX,showdown,43.75,1.5933425804587422,True,2.621758898963376,,ACTIVE
00-0041194,Jack Strand,QB,ATL,8200,44225872,0.8135,0.8135,1.0,0.8514851485148516,0.6926588817577214,GB,18.92,43.0,1.0,0.5,6.2381,statline_mc+recal_10_4b,0.0,1.788915388591177,0.0,0.0,0.0,1.3935,5.094088817577214,0.04625,0.0,0.0,0.0,0.0,0.6926588817577214,0.0,FLEX,showdown,36.29716981132076,1.5933425804587422,True,1.526480753510015,,ACTIVE
00-0033662,Cooper Rush,QB,ATL,8000,44225873,0.8044,0.8044,1.0,0.8514851485148516,0.684902527528412,GB,18.92,43.0,2.0,1.0,6.3125,statline_mc+recal_10_4b,0.0,1.587005363943924,0.0,0.0,0.0,1.22975,4.62652527528412,0.049,0.0,0.0,0.0,0.0,0.684902527528412,0.0,FLEX,showdown,36.10849056603774,1.5933425804587422,True,1.5073999941004306,,ACTIVE
00-0038953,Dylan Drummond,WR,ATL,300,44225961,0.768,0.768,1.0,0.8514851485148516,0.6539778070647873,GB,18.92,43.0,0.0,0.0,5.2374,statline_mc+recal_10_4b,0.0,2.139953504928601,0.0,0.0,0.0,0.015,0.057776597779098,0.00075,0.27275,0.169,1.844575449319484,0.012,0.4359852047098582,0.0,CPT,showdown,43.844339622641506,0.2598544748563344,True,0.6440568586111267,,ACTIVE
00-0040438,Antwane Wells Jr.,WR,ATL,300,44225960,0.76095,0.76095,1.0,0.8514851485148516,0.647939445960347,GB,18.92,43.0,0.0,0.0,5.3109,statline_mc+recal_10_4b,0.0,2.081613332885317,0.0,0.0,0.0,0.0075,0.0150752765952714,0.0,0.27475,0.1715,1.8420210298070416,0.0125,0.4319596306402313,0.0,CPT,showdown,42.90094339622641,0.2598544748563344,True,0.60479764451999,,ACTIVE
00-0041185,Vinny Anthony II,WR,ATL,300,44225962,0.7539,0.7539,1.0,0.8514851485148516,0.6418965970456211,GB,18.92,43.0,0.0,0.0,5.14095,statline_mc+recal_10_4b,0.0,2.158062135184771,0.0,0.0,0.0,0.009,0.0524706074265776,0.0005,0.281,0.169,1.8668400395442288,0.0105,0.4279310646970807,0.0,CPT,showdown,41.95754716981131,0.2598544748563344,True,0.5679315202165739,,ACTIVE
00-0040432,Beaux Collins,WR,ATL,300,44225958,0.74535,0.74535,1.0,0.8514851485148516,0.0,GB,18.92,43.0,0.0,0.0,5.05485,statline_mc+recal_10_4b,0.0,2.0695398340352,0.0,0.0,0.0,0.011,0.0447542689220866,0.00025,0.27675,0.17275,1.841635123276549,0.01025,0.4231389392198637,0.0,CPT,showdown,25.448113207547173,0.0,True,0.533312612206855,Injured Reserve,OUT
00-0041195,Jack Velling,TE,ATL,300,44225966,0.6334500000000001,0.6334500000000001,1.0,0.8514851485148516,0.5394098831880451,GB,18.92,43.0,0.0,0.0,4.73775,statline_mc+recal_10_4b,0.0,2.024209801375523,0.0,0.0,0.0,0.0,0.0,0.0,0.22925,0.157,1.4285658879203011,0.01,0.35960658879203,0.0,CPT,showdown,41.014150943396224,0.2598544748563344,True,0.5008039388805855,,ACTIVE
00-0036906,Khalil Herbert,RB,ATL,300,44225956,0.6274500000000001,0.6274500000000001,1.0,0.8514851485148516,0.5343094000065799,GB,18.92,43.0,0.0,0.0,5.1216,statline_mc+recal_10_4b,0.0,1.770956391673642,0.0,0.0,0.0,0.2475,0.887367008109078,0.007,0.15325,0.118,0.784695658601454,0.005,0.3562062666710532,0.0,CPT,showdown,40.07075471698113,0.2598544748563344,True,0.4702768684964651,,ACTIVE
00-0040553,Quincy Skinner Jr.,WR,GB,300,44225959,0.4929,0.4929,1.0,1.0837083708370836,0.5341586167536492,ATL,24.08,43.0,0.0,0.0,5.08455,statline_mc+recal_10_4b,0.0,1.8654066181291704,0.0,0.0,0.0,0.00825,0.0245484988272013,0.0,0.19075,0.11725,1.6440089461971263,0.012,0.3561057445024328,0.0,CPT,showdown,48.561320754716974,0.2598544748563344,True,0.828286690498539,,ACTIVE
00-0040558,Isaiah Neyor,WR,GB,300,44225963,0.489,0.489,1.0,1.0837083708370836,0.5299105453799406,ATL,24.08,43.0,0.0,0.0,5.1648,statline_mc+recal_10_4b,0.0,1.8318339436814863,0.0,0.0,0.0,0.0115,0.0822281766580129,0.00025,0.19225,0.11425,1.6930087925415909,0.00975,0.3532736969199604,0.0,CPT,showdown,47.617924528301884,0.2598544748563344,True,0.7777975386847628,,ACTIVE
00-0040009,Savion Williams,WR,GB,300,44225957,0.4806,0.4806,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,5.013,statline_mc+recal_10_4b,0.0,1.8426823588182863,0.0,0.0,0.0,0.011,0.0277620907059181,0.00025,0.19925,0.11775,1.7067938766100623,0.00875,0.347205596731598,0.0,CPT,showdown,34.882075471698116,0.0,True,0.7303860102109676,Injured Reserve,OUT
00-0041191,Cash Jones,RB,ATL,300,44225955,0.5982,0.5982,1.0,0.8514851485148516,0.509374124195468,GB,18.92,43.0,0.0,0.0,4.918950000000001,statline_mc+recal_10_4b,0.0,1.729030835621766,0.0,0.0,0.0,0.24675,0.9097203284407884,0.0065,0.1475,0.113,0.768607166195665,0.0035,0.3395827494636453,0.0,CPT,showdown,37.24056603773585,0.2598544748563344,True,0.3656765780203557,,ACTIVE
00-0038589,Josh Whyle,TE,GB,300,44225964,0.4695,0.4695,1.0,1.0837083708370836,0.5087945673881138,ATL,24.08,43.0,0.0,0.0,5.0466,statline_mc+recal_10_4b,0.0,1.7477494181497863,0.0,0.0,0.0,0.0,0.0,0.0,0.16125,0.10775,1.2019637825874243,0.01875,0.3391963782587425,0.0,CPT,showdown,45.73113207547169,0.2598544748563344,True,0.644056858611127,,ACTIVE
00-0040598,Mark Redman,TE,GB,300,44225965,0.4553999999999999,0.4553999999999999,1.0,1.0837083708370836,0.4935334623027688,ATL,24.08,43.0,0.0,0.0,4.9812,statline_mc+recal_10_4b,0.0,1.76168072758515,0.0,0.0,0.0,0.0,0.0,0.0,0.1565,0.1045,1.2202230820184596,0.01725,0.3290223082018459,0.0,CPT,showdown,44.7877358490566,0.2598544748563344,True,0.60479764451999,,ACTIVE
00-0036984,Trey Sermon,RB,ATL,300,44225954,0.57075,0.57075,1.0,0.8514851485148516,0.0,GB,18.92,43.0,0.0,0.0,4.9017,statline_mc+recal_10_4b,0.0,1.6720127344338769,0.0,0.0,0.0,0.239,0.8312101717993253,0.007,0.14475,0.1085,0.6886683849526205,0.00375,0.3239878556751945,0.0,CPT,showdown,25.448113207547173,0.0,True,0.3027992458110756,Injured Reserve,OUT
00-0040628,Drake Dabney,TE,GB,300,44225968,0.417,0.417,1.0,1.0837083708370836,0.451885707263299,ATL,24.08,43.0,0.0,0.0,4.7652,statline_mc+recal_10_4b,0.0,1.7426736869157304,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.1105,1.2800713817553269,0.01075,0.3012571381755327,0.0,CPT,showdown,43.844339622641506,0.2598544748563344,True,0.533312612206855,,ACTIVE
00-0039936,Thomas Yassmin,TE,GB,300,44225967,0.4106999999999999,0.4106999999999999,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,4.89255,statline_mc+recal_10_4b,0.0,1.6861562949852875,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.10025,1.2270793211915207,0.01225,0.2967079321191521,0.0,CPT,showdown,34.882075471698116,0.0,True,0.5008039388805855,Injured Reserve,OUT
00-0041139,Damon Bankston,RB,GB,300,44225953,0.4053,0.4053,1.0,1.0837083708370836,0.4392888846073088,ATL,24.08,43.0,0.0,0.0,5.01225,statline_mc+recal_10_4b,0.0,1.5221370916024974,0.0,0.0,0.0,0.19975,0.9614583729388412,0.00625,0.101,0.07475,0.6346341911098836,0.00375,0.2928592564048725,0.0,CPT,showdown,42.90094339622641,0.2598544748563344,True,0.4702768684964649,,ACTIVE
00-0038953,Dylan Drummond,WR,ATL,200,44225908,0.512,0.512,1.0,0.8514851485148516,0.4359852047098582,GB,18.92,43.0,0.0,0.0,3.4916,statline_mc+recal_10_4b,0.0,1.4266356699524003,0.0,0.0,0.0,0.015,0.057776597779098,0.00075,0.27275,0.169,1.844575449319484,0.012,0.4359852047098582,0.0,FLEX,showdown,43.278301886792455,0.3600441973275426,True,3.029808802547014,,ACTIVE
00-0038098,Pierre Strong Jr.,RB,GB,600,44225952,0.40215,0.40215,1.0,1.0837083708370836,0.4357494727992618,ATL,24.08,43.0,0.0,0.0,4.9644,statline_mc+recal_10_4b,0.0,1.5252421262131943,0.0,0.0,0.0,0.193,0.8952221541125693,0.0055,0.0995,0.074,0.6772743312158422,0.0045,0.2904996485328412,0.0,CPT,showdown,41.95754716981132,0.2598544748563344,True,0.4416106102064349,Questionable,QUESTIONABLE
00-0040438,Antwane Wells Jr.,WR,ATL,200,44225907,0.5073,0.5073,1.0,0.8514851485148516,0.4319596306402313,GB,18.92,43.0,0.0,0.0,3.5406,statline_mc+recal_10_4b,0.0,1.3877422219235451,0.0,0.0,0.0,0.0075,0.0150752765952714,0.0,0.27475,0.1715,1.8420210298070416,0.0125,0.4319596306402313,0.0,FLEX,showdown,42.33490566037736,1.335014672935,True,2.845123380997574,,ACTIVE
00-0041185,Vinny Anthony II,WR,ATL,200,44225909,0.5026,0.5026,1.0,0.8514851485148516,0.4279310646970807,GB,18.92,43.0,0.0,0.0,3.4273,statline_mc+recal_10_4b,0.0,1.4387080901231806,0.0,0.0,0.0,0.009,0.0524706074265776,0.0005,0.281,0.169,1.8668400395442288,0.0105,0.4279310646970807,0.0,FLEX,showdown,41.39150943396226,0.3600441973275426,True,2.6716956681537867,,ACTIVE
00-0040432,Beaux Collins,WR,ATL,200,44225905,0.4969,0.4969,1.0,0.8514851485148516,0.0,GB,18.92,43.0,0.0,0.0,3.3699,statline_mc+recal_10_4b,0.0,1.3796932226901333,0.0,0.0,0.0,0.011,0.0447542689220866,0.00025,0.27675,0.17275,1.841635123276549,0.01025,0.4231389392198637,0.0,FLEX,showdown,24.882075471698116,0.0,True,2.5088394376517176,Injured Reserve,OUT
00-0039144,Luke Musgrave,TE,GB,300,44225970,0.39015,0.39015,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,4.65495,statline_mc+recal_10_4b,0.0,1.6872687073755983,0.0,0.0,0.0,0.0,0.0,0.0,0.15425,0.104,1.2309733488943038,0.00925,0.2818473348894303,0.0,CPT,showdown,34.882075471698116,0.0,True,0.4146917361051656,Out,OUT
00-0041195,Jack Velling,TE,ATL,200,44225913,0.4223,0.4223,1.0,0.8514851485148516,0.35960658879203,GB,18.92,43.0,0.0,0.0,3.1585,statline_mc+recal_10_4b,0.0,1.3494732009170156,0.0,0.0,0.0,0.0,0.0,0.0,0.22925,0.157,1.4285658879203011,0.01,0.35960658879203,0.0,FLEX,showdown,40.44811320754717,0.3600441973275426,True,2.3559102928314046,,ACTIVE
00-0036906,Khalil Herbert,RB,ATL,200,44225903,0.4183,0.4183,1.0,0.8514851485148516,0.3562062666710532,GB,18.92,43.0,0.0,0.0,3.4144,statline_mc+recal_10_4b,0.0,1.1806375944490946,0.0,0.0,0.0,0.2475,0.887367008109078,0.007,0.15325,0.118,0.784695658601454,0.005,0.3562062666710532,0.0,FLEX,showdown,39.50471698113208,0.3600441973275426,True,2.2123031169599576,,ACTIVE
00-0040553,Quincy Skinner Jr.,WR,GB,200,44225906,0.3286,0.3286,1.0,1.0837083708370836,0.3561057445024328,ATL,24.08,43.0,0.0,0.0,3.3897,statline_mc+recal_10_4b,0.0,1.2436044120861134,0.0,0.0,0.0,0.00825,0.0245484988272013,0.0,0.19075,0.11725,1.6440089461971263,0.012,0.3561057445024328,0.0,FLEX,showdown,47.99528301886792,0.3600441973275426,True,3.896473226473693,,ACTIVE
00-0040558,Isaiah Neyor,WR,GB,200,44225910,0.326,0.326,1.0,1.0837083708370836,0.3532736969199604,ATL,24.08,43.0,0.0,0.0,3.4432,statline_mc+recal_10_4b,0.0,1.2212226291209909,0.0,0.0,0.0,0.0115,0.0822281766580129,0.00025,0.19225,0.11425,1.6930087925415909,0.00975,0.3532736969199604,0.0,FLEX,showdown,47.05188679245283,0.3600441973275426,True,3.658959294973312,,ACTIVE
00-0040009,Savion Williams,WR,GB,200,44225904,0.3204,0.3204,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,3.342,statline_mc+recal_10_4b,0.0,1.2284549058788576,0.0,0.0,0.0,0.011,0.0277620907059181,0.00025,0.19925,0.11775,1.7067938766100623,0.00875,0.347205596731598,0.0,FLEX,showdown,34.31603773584906,0.0,True,3.435923293739071,Injured Reserve,OUT
00-0041191,Cash Jones,RB,ATL,200,44225902,0.3988,0.3988,1.0,0.8514851485148516,0.3395827494636453,GB,18.92,43.0,0.0,0.0,3.2793,statline_mc+recal_10_4b,0.0,1.152687223747844,0.0,0.0,0.0,0.24675,0.9097203284407884,0.0065,0.1475,0.113,0.768607166195665,0.0035,0.3395827494636453,0.0,FLEX,showdown,36.674528301886795,0.3600441973275426,True,1.7202364980019529,,ACTIVE
00-0038589,Josh Whyle,TE,GB,200,44225911,0.313,0.313,1.0,1.0837083708370836,0.3391963782587425,ATL,24.08,43.0,0.0,0.0,3.3644,statline_mc+recal_10_4b,0.0,1.1651662787665242,0.0,0.0,0.0,0.0,0.0,0.0,0.16125,0.10775,1.2019637825874243,0.01875,0.3391963782587425,0.0,FLEX,showdown,45.16509433962264,0.3600441973275426,True,3.029808802547014,,ACTIVE
00-0040598,Mark Redman,TE,GB,200,44225912,0.3036,0.3036,1.0,1.0837083708370836,0.3290223082018459,ATL,24.08,43.0,0.0,0.0,3.3208,statline_mc+recal_10_4b,0.0,1.1744538183901,0.0,0.0,0.0,0.0,0.0,0.0,0.1565,0.1045,1.2202230820184596,0.01725,0.3290223082018459,0.0,FLEX,showdown,44.221698113207545,0.3600441973275426,True,2.845123380997573,,ACTIVE
00-0036984,Trey Sermon,RB,ATL,200,44225901,0.3805,0.3805,1.0,0.8514851485148516,0.0,GB,18.92,43.0,0.0,0.0,3.2678,statline_mc+recal_10_4b,0.0,1.1146751562892512,0.0,0.0,0.0,0.239,0.8312101717993253,0.007,0.14475,0.1085,0.6886683849526205,0.00375,0.3239878556751945,0.0,FLEX,showdown,24.882075471698116,0.0,True,1.4244453856781645,Injured Reserve,OUT
00-0040628,Drake Dabney,TE,GB,200,44225915,0.278,0.278,1.0,1.0837083708370836,0.3012571381755327,ATL,24.08,43.0,0.0,0.0,3.1768,statline_mc+recal_10_4b,0.0,1.1617824579438203,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.1105,1.2800713817553269,0.01075,0.3012571381755327,0.0,FLEX,showdown,42.617924528301884,0.3600441973275426,True,2.400783430698106,,ACTIVE
00-0039936,Thomas Yassmin,TE,GB,200,44225914,0.2738,0.2738,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,3.2617,statline_mc+recal_10_4b,0.0,1.1241041966568586,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.10025,1.2270793211915207,0.01225,0.2967079321191521,0.0,FLEX,showdown,34.31603773584906,0.0,True,2.2544409619671906,Injured Reserve,OUT
00-0041139,Damon Bankston,RB,GB,200,44225900,0.2702,0.2702,1.0,1.0837083708370836,0.2928592564048725,ATL,24.08,43.0,0.0,0.0,3.3415,statline_mc+recal_10_4b,0.0,1.0147580610683316,0.0,0.0,0.0,0.19975,0.9614583729388412,0.00625,0.101,0.07475,0.6346341911098836,0.00375,0.2928592564048725,0.0,FLEX,showdown,41.67452830188679,0.3600441973275426,True,2.1170189638961507,,ACTIVE
00-0038098,Pierre Strong Jr.,RB,GB,400,44225899,0.2681,0.2681,1.0,1.0837083708370836,0.2904996485328412,ATL,24.08,43.0,0.0,0.0,3.3096,statline_mc+recal_10_4b,0.0,1.0168280841421296,0.0,0.0,0.0,0.193,0.8952221541125693,0.0055,0.0995,0.074,0.6772743312158422,0.0045,0.2904996485328412,0.0,FLEX,showdown,40.7311320754717,0.3600441973275426,True,1.9879736791089928,Questionable,QUESTIONABLE
00-0039144,Luke Musgrave,TE,GB,200,44225917,0.2601,0.2601,1.0,1.0837083708370836,0.0,ATL,24.08,43.0,0.0,0.0,3.1033,statline_mc+recal_10_4b,0.0,1.1248458049170655,0.0,0.0,0.0,0.0,0.0,0.0,0.15425,0.104,1.2309733488943038,0.00925,0.2818473348894303,0.0,FLEX,showdown,34.31603773584906,0.0,True,1.7863914390993814,Out,OUT
