team,position,matchup_factor
ATL,QB,1.5269884030355794
TEN,QB,1.4949242747790665
CLE,QB,1.4654883537566938
MIN,QB,1.3598344229442492
BAL,QB,1.3435395380925788
SF,QB,1.333026709156017
GB,QB,1.263116396727882
DET,QB,1.2000394231085125
KC,QB,1.1800650481290451
JAX,QB,1.179013765235389
IND,QB,1.1637701632773745
TB,QB,1.1490522027661882
WAS,QB,1.1259239791057527
DAL,QB,1.1006931896580046
PIT,QB,1.0875521534873025
NYG,QB,1.064423929826867
ARI,QB,1.0365649331449784
HOU,QB,0.9619238476953909
CHI,QB,0.9098853444594108
CIN,QB,0.9009494398633333
SEA,QB,0.8652058214790237
LV,QB,0.8357699004566511
MIA,QB,0.8331416932225107
LA,QB,0.7574493248792667
DEN,QB,0.7411544400275961
PHI,QB,0.707513387430599
CAR,QB,0.7006800486218339
NYJ,QB,0.6964749170472093
NO,QB,0.5503465948290023
NE,QB,0.49620552580570976
LAC,QB,0.49357731857156945
BUF,QB,0.47570550937941464
SEA,RB,1.925140562248996
DET,RB,1.7760642570281122
KC,RB,1.5344578313253012
SF,RB,1.3879518072289156
NYJ,RB,1.3699598393574297
MIA,RB,1.300562248995984
JAX,RB,1.2902811244979921
LAC,RB,1.2902811244979921
NYG,RB,1.285140562248996
HOU,RB,1.2311646586345384
LV,RB,1.1669076305220885
ATL,RB,1.1026506024096387
TB,RB,1.0897991967871485
MIN,RB,1.002409638554217
TEN,RB,0.9741365461847391
GB,RB,0.9612851405622491
BAL,RB,0.9330120481927711
LA,RB,0.8841767068273094
IND,RB,0.8687550200803213
ARI,RB,0.8559036144578313
NE,RB,0.8404819277108434
CIN,RB,0.8276305220883535
DAL,RB,0.8147791164658634
PHI,RB,0.8044979919678715
NO,RB,0.7942168674698796
CLE,RB,0.7248192771084339
WAS,RB,0.6451405622489961
CHI,RB,0.64
PIT,RB,0.5423293172690763
BUF,RB,0.4061044176706827
DEN,RB,0.3778313253012048
CAR,RB,0.35212851405622486
BAL,TE,2.3573876557445312
ATL,TE,1.9679062169693475
GB,TE,1.830562762243362
NYG,TE,1.6860446494346755
HOU,TE,1.6757951378879603
DAL,TE,1.598923801287595
PIT,TE,1.4246821049934342
SF,TE,1.378559303033215
CLE,TE,1.3221869895262806
JAX,TE,1.311937477979565
KC,TE,1.2863136991127768
TB,TE,1.1940680951923386
DET,TE,1.153070049005477
LA,TE,1.1018224912719004
MIA,TE,1.0556996893116815
LAC,TE,0.9480798180711701
MIN,TE,0.8917075045642356
WAS,TE,0.7994619006437975
IND,TE,0.7943371448704398
NYJ,TE,0.7072162967233594
PHI,TE,0.696966785176644
SEA,TE,0.6815925178565709
BUF,TE,0.6405944716697095
NO,TE,0.6354697158963518
CAR,TE,0.6252202043496364
CHI,TE,0.5483488677492714
LV,TE,0.46635277537554853
CIN,TE,0.3382338810416067
ARI,TE,0.30236059062810294
DEN,TE,0.2972358348547452
NE,TE,0.24086352134781075
TEN,TE,0.04099804618686141
TEN,WR,1.7568590443048553
MIN,WR,1.4485829720723111
TB,WR,1.3951065105625842
CHI,WR,1.3447757232593116
IND,WR,1.3447757232593116
DAL,WR,1.2865807504399032
WAS,WR,1.220521592104358
BAL,WR,1.1812006645236761
PIT,WR,1.1780549903172217
ATL,WR,1.151316759562358
ARI,WR,1.1481710853559035
CIN,WR,1.0843138989648766
JAX,WR,1.055373696265495
CLE,WR,1.049082347852586
LV,WR,1.0333539768203133
NYG,WR,1.019198442891268
DEN,WR,0.9861688637234953
NO,WR,0.9562849587621775
DET,WR,0.9216825424911775
SEA,WR,0.8666332438782233
KC,WR,0.8587690583620867
LA,WR,0.8084382710588144
MIA,WR,0.806865433955587
GB,WR,0.75338897244586
HOU,WR,0.7518161353426327
BUF,WR,0.747097624032951
NE,WR,0.747097624032951
CAR,WR,0.7219322303813147
SF,WR,0.6920483254199967
NYJ,WR,0.6558730720457696
LAC,WR,0.5269004295811338
PHI,WR,0.5017350359294976
